"zone","state","lga","sector","ea","event_type","event_seq","event_cd","event_desc","c6q2","c6q3"
1,25,2504,2,222,1,1,2,"FLOOD",2012,80
1,25,2504,2,222,2,1,15,"CONTR OF PRY SCH.",2012,50
1,25,2504,2,222,2,2,14,"RD. CONTRUCTION",2010,80
1,25,2507,2,814,1,1,10,"THIEVES IN FARM",2012,80
1,25,2507,2,814,1,2,10,"FULANI INVASION FARM",2013,80
1,25,2507,2,814,2,1,11,"CONSTRUCTION BRIDGE",2012,80
1,25,2508,1,2788,1,1,10,"LACK OF EMPLOYMENT",2009,75
1,25,2509,2,248,1,1,4,"DEATH OF LIVESTOCK",2009,30
1,25,2509,2,248,2,1,11,"NETWORK SERVICE",2004,80
1,25,2511,2,1424,1,1,6,"SHARP CHARGE IN PRIC",2011,50
1,25,2511,2,1424,1,2,2,"FLOOD",2012,30
1,25,2511,2,1424,2,1,14,"NEW ROAD",2012,100
1,25,2511,2,1424,2,2,11,"DEVELOPMENT PROJECT",2012,20
1,25,2513,2,128,1,1,10,"NO EMPLOYMENT OPPT",2009,75
1,25,2513,2,128,2,1,11,"DEV. PROJECT",2013,50
1,25,2513,2,128,2,2,14,"NEW ROAD",2013,30
1,25,2513,2,128,2,3,13,"NEW HEALTH",2012,70
1,25,2513,2,128,2,4,15,"NEW SCHOOL",2012,65
1,26,2601,2,822,1,1,6,"SHARP CHANGE IN PRIC",2012,100
1,26,2601,2,822,2,1,15,"EVENT OF NEW PRIMARY",2012,100
1,26,2601,2,822,2,2,13,"NEW HEALTH FACILITIE",2012,100
1,26,2601,2,822,2,3,11,"DEVELOPMENT PROJECT",2011,100
1,26,2603,1,658,1,1,7,"MASSIVE JOB LAY OFFS",2012,80
1,26,2603,1,658,1,2,8,"LOSS OF KEY SOCIAL",2012,100
1,26,2603,1,658,1,3,2,"FLOOD",2012,100
1,26,2603,1,658,2,1,11,"DEVELOPMENT PROJECT",2010,95
1,26,2603,1,658,2,2,13,"HEALTH FACILITY",2009,100
1,26,2603,1,1786,1,1,2,"FLOOD",2011,45
1,26,2603,1,1786,1,2,6,"SHARP CHANGE IN PRIC",2012,100
1,26,2603,1,1786,1,3,7,"MASSIVE JOB LAY OFFS",2012,70
1,26,2603,1,1786,2,1,13,"NEW HEALTH FACILITY",2012,100
1,26,2603,1,1786,2,2,15,"NEW SCHOOL",2010,50
1,26,2605,2,594,1,1,6,"SHARP CHANGE INPRISE",2012,100
1,26,2605,2,594,1,2,2,"FLOOD",2011,40
1,26,2605,2,594,2,1,13,"NEW HEALTH FACILITY",2010,100
1,26,2606,1,516,1,1,6,"SHARP CHANGE IN PRIC",2013,30
1,26,2606,1,516,1,2,7,"MASSIVE JOB LAY OFF",2012,70
1,26,2606,1,516,1,3,9,"POWER OUTAGES",2012,40
1,26,2606,1,516,2,1,14,"NEW ROAD",2011,80
1,26,2606,1,516,2,2,15,"NEW SCHOOL",2010,90
1,26,2606,1,516,2,3,16,"IMPROVED TRANSPORTAT",2012,80
1,26,2608,2,820,1,1,7,"MASSIVE LAY OFF",2010,100
1,26,2608,2,820,1,2,2,"FLOOD",2010,100
1,26,2608,2,820,2,1,11,"DEVELOPMENT PROJECT",2010,100
1,26,2608,2,820,2,2,13,"NEW HEALTH FACILITY",2012,100
1,26,2611,2,424,1,1,3,"CROP DISEASE",,10
1,26,2611,2,424,1,2,6,"SHARP CHANGE N PRISE",2012,20
1,26,2611,2,424,1,3,7,"MASSIVE JOB LAY OFF",2011,50
1,26,2611,2,424,2,1,11,"DEVELOPMENT PROJECT",2012,30
1,26,2611,2,424,2,2,16,"IMPROVED TRANSPORT",2010,40
1,26,2611,2,424,2,3,17,"ON GRID ELECTRICITY",2011,50
1,26,2613,2,1462,1,1,6,"SHARP CHANGE INPRICE",2012,100
1,26,2613,2,1462,1,2,7,"MASSIVE JOB LAYOFFS",2012,70
1,26,2613,2,1462,2,1,11,"DEVELOPMENT PROJECT",2012,100
1,26,2613,2,2248,1,1,1,"DROUGHT",2011,100
1,26,2613,2,2248,2,1,13,"NEW HEALTH FACILITY",2010,100
1,26,2615,2,2178,1,1,2,"FLOOR",2012,10
1,26,2615,2,2178,1,2,6,"SHAPE CHANGE N PRICE",2011,20
1,26,2615,2,2178,2,1,16,"IMPOVE TRANSPORT.",2011,30
1,26,2615,2,2196,1,1,4,"LIVESTOCK",2012,15
1,26,2615,2,2196,1,2,6,"SHARP CHANGE N PRICE",2012,10
1,26,2616,2,254,1,1,6,"SHARP CHANGE IN PRIC",2012,100
1,26,2616,2,254,1,2,2,"FLOOD",2011,50
1,26,2616,2,254,1,3,8,"LOSS OF KEY SOCIAL",2010,30
1,26,2616,2,254,2,1,15,"NEW SCHOOL",2012,100
1,26,2616,2,254,2,2,13,"NEW HEALTH FACILITY",2010,100
1,26,2618,2,494,1,1,2,"FLOOD",2012,15
1,26,2618,2,494,1,2,3,"CROP DISEASE",2012,25
1,26,2618,2,494,1,3,6,"SHAPE CHANGE N PRISE",2013,20
1,26,2618,2,494,1,4,7,"MASSIVE JOB LAY OFFS",2012,50
1,26,2618,2,494,2,1,11,"DEVELOPMENT PROJECT",2012,25
1,26,2618,2,494,2,2,14,"NEW ROAD",2013,40
1,26,2618,2,494,2,3,16,"IMPROVED TRANSPORT",2012,50
1,26,2618,2,494,2,4,18,"OFF GRID ELECTRICITY",2012,40
1,26,2618,2,1276,1,1,2,"FLOOD",2012,10
1,26,2618,2,1276,1,2,3,"CROP DISEASE",2012,30
1,26,2618,2,1276,1,3,5,"HUMAN EPIDEMIC DISEA",2012,5
1,26,2618,2,1276,1,4,4,"LIVESTOCK DISEASE",2012,10
1,26,2618,2,1276,2,1,11,"DEVELOPMENT PROJECT",2012,25
1,26,2618,2,1276,2,2,14,"NEW ROAD",2013,40
1,26,2618,2,1276,2,3,17,"ON GRID ELECTRICITY",2012,90
1,26,2618,2,1276,2,4,16,"IMPOVE TRANSPORTATI",2013,60
1,26,2621,2,100,1,1,2,"FLOOD",2012,10
1,26,2621,2,100,1,2,4,"LIVESTOCK DISEASE",2012,15
1,26,2621,1,940,1,1,2,"FLOOR",2012,15
1,26,2621,1,940,1,2,6,"SHAPE CHANGE N PRICE",2011,20
1,26,2621,1,940,1,3,7,"MASSIVE JOB LAY OFF",2012,50
1,26,2621,1,940,1,4,9,"POWER OUTAGES",2011,25
1,26,2621,1,940,2,1,16,"IMPROVE TRANSPORAT.",2012,40
1,26,2621,1,940,2,2,17,"ON GRID ELECTRICITY",2013,30
1,26,2623,2,1688,1,1,5,"HUMAN EPIDEMIC DISES",2011,10
1,26,2623,2,1688,1,2,6,"SHAPE CHANGE N PRISE",2012,20
1,26,2623,2,1688,1,3,7,"MASSIVE JOB LAY OFF",2013,50
1,26,2623,2,1688,1,4,9,"POWER OUTAGES",2013,60
1,26,2623,2,1688,2,1,11,"DEVELOPMENT PROJECTS",2010,80
1,26,2623,2,1688,2,2,16,"IMPROVED TRANSPORT.",2010,80
1,26,2625,2,926,1,1,6,"SHARP CHANGE IN PRIC",2012,100
1,26,2625,2,926,2,1,15,"NEW SCHOOL",2012,100
6,27,2701,1,506,1,1,6,,2009,100
6,27,2701,1,506,1,2,1,,2011,40
6,27,2701,1,506,2,1,18,,2010,100
6,27,2703,1,1076,1,1,9,,2012,100
6,27,2703,1,1076,1,2,6,,2013,100
6,27,2703,1,1612,1,1,10,,2012,100
6,27,2703,1,1612,1,2,7,,2006,50
6,27,2703,1,1612,1,3,9,,2012,100
6,27,2704,2,204,1,1,6,,2012,100
6,27,2704,2,204,1,2,9,,2012,100
6,27,2704,2,204,2,1,19,,2012,100
6,27,2707,1,1410,1,1,2,,2012,50
6,27,2707,1,1410,1,2,9,,2012,100
6,27,2707,1,1410,2,1,15,,2012,50
6,27,2707,1,2136,1,1,10,"BAD ROAD",2012,100
6,27,2707,1,2136,1,2,10,"NO HEALTH CENTRE",2012,100
6,27,2707,1,2136,1,3,2,"FLOOD",2012,50
6,27,2707,1,2136,2,1,19,"TRANSFORMER PROVISIO",2010,100
6,27,2709,1,1646,1,1,2,"FLOOD",2012,20
6,27,2709,1,1646,1,2,6,"SHARP CHANG IN PRICE",2012,100
6,27,2709,1,1646,1,3,9,"POWER OUTAGES",2012,100
6,27,2709,1,1646,2,1,19,"SCH REHABILITATION",2012,100
6,27,2711,1,710,1,1,6,"SHARP CHANGE IN PRIC",2011,100
6,27,2711,1,710,1,2,9,"POWER OUTAGES",2010,100
6,27,2711,1,710,1,3,7,"MASSIVE JOB LAY-OFF",2006,30
6,27,2711,1,710,2,1,11,"DEVELOPMENT PROJECT",2010,40
6,27,2711,1,710,2,2,16,"IMPROVED TRANSPORT",2012,100
6,27,2712,2,110,1,1,6,"SHARP CHANGES(PRICES",2010,100
6,27,2712,2,110,1,2,7,"MASSIVE JOB LAY-OFF",2006,20
6,27,2712,2,110,1,3,9,"POWER OUTAGES",2012,100
6,27,2712,2,110,2,1,16,"IMPROVED TRANSPORTAT",2012,100
6,27,2712,2,110,2,2,11,"DEVELOPMENT PROJECT",2011,100
6,27,2715,2,752,1,1,10,"BAD ROAD",2012,100
6,27,2715,2,752,1,2,6,"SHARP CHANGES(PRICE)",2012,100
6,27,2719,2,100,1,1,6,,2012,100
6,27,2719,2,100,2,1,19,,2008,100
6,27,2719,2,100,2,2,19,,2011,100
6,28,2802,2,566,1,1,10,"BAD ROAD",2013,100
6,28,2802,2,566,2,1,12,"LOCK UP SHOP PROVISI",2006,100
6,28,2802,2,566,2,2,15,"POLICE COLLEGE",2006,60
6,28,2802,2,566,2,3,11,"PROVISION OF GSM MAS",2008,80
6,28,2802,2,566,2,4,19,"COMPLETE TOWN HALL",2012,80
6,28,2804,1,340,1,1,10,"ELECTION RESULT",2012,80
6,28,2806,1,164,1,1,10,"BAD ROAD",2011,100
6,28,2806,1,164,1,2,10,"NO WATER",2012,100
6,28,2806,1,164,1,3,9,"ELECTRICITY BLACKOUT",2012,100
6,28,2806,1,164,2,1,19,"COMM COOPERATION",2012,70
6,28,2806,1,802,1,1,9,"NEPA FAILURE",2010,100
6,28,2806,1,802,1,2,10,"WATER SHORTAGE",2010,100
6,28,2806,1,802,1,3,10,"BAD ROAD",2011,100
6,28,2806,1,802,2,1,19,"RENOVATION OF PALACE",2011,100
6,28,2806,1,802,2,2,13,"FUNCTION HEALTH CARE",2011,60
6,28,2806,1,802,2,3,15,"3 CLASSROOM PRY SCH",2010,40
6,28,2807,2,1266,1,1,6,"CHANGES IN PRICES",2011,100
6,28,2807,2,1266,1,2,7,"NO JOB",2012,95
6,28,2810,2,2394,1,1,10,"BROKEN CRAIN",2009,100
6,28,2810,2,2394,2,1,17,"SOLAR SRT LIGHT NDDC",2012,60
6,28,2810,1,3722,1,1,10,"BROKEN CRAWING",2010,100
6,28,2810,1,3722,2,1,16,"JETTY",2006,40
6,28,2811,2,588,2,1,19,"BLOCKS 4 CLASSROOMS",2006,50
6,28,2813,2,612,1,1,10,"KILL MEMBER(RUBBERS)",2011,10
6,28,2813,2,612,2,1,13,"PROVIDE HEALTHCENTRE",2010,90
6,28,2813,2,612,2,2,19,"BOREHOLE",2012,100
6,28,2813,2,612,2,3,19,"GRADE ROAD",2012,100
6,28,2814,1,1876,2,1,17,"SELF ELECRIFICATION",2012,90
6,28,2815,2,1164,1,1,9,"ELECTRICITY NEGLECTD",2012,100
6,28,2815,2,1164,2,1,13,"HEALTH CENTRE",2010,100
6,28,2815,2,1164,2,2,19,"PORTABLE WATER",2010,100
6,28,2815,2,1164,2,3,15,"PRIMARY SCH 8 CLASS",2009,100
6,28,2816,1,2302,1,1,10,"BORE HOLE DAMAGE",2013,100
6,28,2816,1,2302,2,1,19,"COMPLETE 12 CLASSRM",2007,100
6,28,2816,2,3944,1,1,10,"KILL 3 ROAD ACCIDENT",2012,80
6,28,2816,2,3944,1,2,10,"CONSTRUCTION ROAD",2010,100
6,28,2816,2,3944,2,1,19,"CONSTRUCTION BRIDGES",2012,100
6,28,2816,2,3944,2,2,19,"GLO MASS NETWORK",2012,80
6,29,2902,1,1028,1,1,10,"DEATH OF THE TRA.RUL",2011,100
6,29,2902,1,1028,2,1,19,"DRILLING OF BORE HOL",2009,100
6,29,2902,1,1028,2,2,19,"ULTRA MODERN PALACE",2012,100
6,29,2905,1,1096,1,1,10,"DEATH OF TRADITIONAL",2008,100
6,29,2905,1,1096,1,2,10,"DEATH OF TOBOLO",2011,100
6,29,2909,2,220,1,1,2,"RAIN (FLOODING)",2008,100
6,29,2909,2,220,1,2,10,"DEATH OF MEMBER OF C",2009,100
6,29,2909,2,220,2,1,14,"NEW ROAD IN COMMUNIT",2012,100
6,29,2910,1,350,2,1,19,"ON-GOING RD CONSTRUC",2013,100
6,29,2911,1,746,1,1,9,"POWER OUTAGE",2011,100
6,29,2911,1,746,2,1,17,"GOOD POWER SUPPLY",2013,100
6,29,2911,2,1870,1,1,10,"BAD ROAD NETWORK",2010,100
6,29,2914,1,214,1,1,10,"DEATH OF ONE COMMUN",2011,90
6,29,2914,1,214,2,1,19,"ANNUAL OBA FESTIVAL",2008,100
6,29,2918,1,952,1,1,10,"BAD ROAD NRTWORK",2011,85
6,29,2918,1,952,2,1,14,"NEW ROAD CONSTRUCTIO",2013,100
6,29,2920,1,506,1,1,10,"NO PORTABLE WATER",2010,100
6,29,2920,1,506,2,1,19,"ON-GOING RD CONSTRUC",2003,100
6,29,2920,1,1210,1,1,10,"CRISIS OVER COM.MKT",2009,100
6,29,2920,1,1210,1,2,9,"POWER OUTAGE",2010,95
6,29,2920,1,1210,1,3,10,"NO PORTABLE WATER",2010,80
6,29,2920,1,1210,2,1,19,"NO VIOLENCE",2009,100
6,29,2920,1,1210,2,2,19,"NO ROBBERY ISSUE",2009,100
6,29,2920,2,1628,1,1,10,"DEATH IN THE COMMUNI",2009,85
6,29,2920,2,1628,1,2,2,"FLOOD",2011,95
6,29,2920,2,1628,2,1,19,"GRADING OF ROAD",2012,100
6,29,2923,1,396,1,1,10,"DEATH OF A TEACHER",2011,100
6,29,2923,1,396,2,1,19,"NEW GOVERNOR",2011,10
6,29,2923,2,1126,1,1,10,"FIGHTING OVER OBA",2012,80
6,29,2927,1,1124,2,1,19,"NO VIOLENCE",2012,100
6,29,2927,1,1124,2,2,19,"GOOD SAMARITAN",2012,100
6,29,2930,1,530,1,1,10,"NO WORK",2008,100
6,29,2930,1,530,1,2,10,"NO TARRED ROAD",2007,100
6,29,2930,1,530,1,3,10,"NO PORTABLE WATER",2008,100
6,29,2930,1,530,2,1,19,"GOOD SAMARITANS",2011,100
6,29,2930,1,1300,1,1,2,"FLOODING",2010,100
6,29,2930,1,1300,2,1,14,"NEW ROADS WAS CONST.",2013,30
6,29,2930,1,1418,1,1,2,"FLOODING",2010,100
6,29,2930,1,1418,1,2,10,"DEATH OF OBA OF OSOG",2010,80
6,30,3002,1,1264,1,1,9,"POWER OUTAGE",2011,70
6,30,3002,1,1264,1,2,8,"LOSS OF KEY S.SERVIC",2011,50
6,30,3002,1,1264,1,3,6,"SHARP CHANGES IN PRI",2012,60
6,30,3002,1,1264,2,1,16,"IMPROVED TRANSPORTAT",2012,80
6,30,3002,1,1264,2,2,14,"NEW ROAD",2012,80
6,30,3002,1,1264,2,3,17,"ON GRID ELECTRICITY",2012,80
6,30,3002,1,1310,1,1,8,"LOSS OF KEY S. SERVI",2011,30
6,30,3002,1,1310,1,2,6,"SHARP CHANGES IN PRI",2011,50
6,30,3002,1,1310,1,3,9,"POWER OUTAGE",2011,80
6,30,3002,1,1310,2,1,17,"ON GRID ELECTRICITY",2012,50
6,30,3002,1,1310,2,2,16,"IMPROVED TRANSPORTAT",2012,65
6,30,3002,1,1310,2,3,13,"NEW HEALTH FACILITIE",2012,50
6,30,3004,2,216,1,1,6,"SHARP CHANGES IN PRI",2011,40
6,30,3004,2,216,1,2,8,"LOSS OF KEY S.SCIENC",2011,45
6,30,3004,2,216,2,1,15,"NEW SCHOOL",2011,30
6,30,3005,1,2942,1,1,9,"PHCN TRANSFOMER BLEW",2011,80
6,30,3005,1,2942,2,1,15,"NEW SCHOOL",2008,70
6,30,3009,1,764,1,1,9,"BLOWN-OFF TRANSFORME",2012,68
6,30,3010,1,1762,2,1,11,"DIGGING OF BOREHOLE",2010,83
6,30,3012,2,334,1,1,10,"ENCROACHMENT OF CATL",2012,30
6,30,3012,2,334,2,1,19,"DIGGING OF BOREHOLE",2010,75
6,30,3014,2,120,2,1,11,"BOREHOLE DIGGING",2012,85
6,30,3015,2,1688,1,1,3,"CROP DISEASE/PESTS",2010,42
6,30,3015,2,1688,1,2,6,"SHARP CHANGES IN PRI",2011,35
6,30,3016,1,390,1,1,8,"LOSS OF KEY S. SERVI",2011,40
6,30,3016,1,390,1,2,6,"SHARP CHANGES IN PRI",2010,50
6,30,3016,1,390,1,3,9,"POWER OUTAGE",2011,65
6,30,3016,1,390,2,1,14,"NEW ROAD",2010,45
6,30,3016,1,390,2,2,15,"NEW SCHOOL",2011,35
6,30,3018,2,914,1,1,1,"DROUGHT",2012,40
6,30,3018,2,914,1,2,10,"ENCROACHMENT",2009,30
6,30,3023,2,622,1,1,3,"CROP DISEASES & PEST",2011,40
6,30,3023,2,622,1,2,6,"SHARP CHANGES IN PRI",2011,50
6,30,3023,2,622,1,3,9,"POWER OUTAGES",2011,50
6,30,3023,2,622,2,1,17,"ON GRID ELECTRICITY",2012,45
6,30,3023,2,622,2,2,16,"IMPROVED TRANSPORTAT",2012,40
6,30,3023,2,622,2,3,19,"SOLAR BOLEHOLE",2012,60
6,30,3025,1,2052,2,1,19,"GRADING OF ROAD",2012,78
6,30,3030,1,946,1,1,9,"POWER OUTAGE",2010,65
6,30,3030,1,946,1,2,6,"SHARP CHANGE IN PRIC",2010,45
6,30,3030,1,946,1,3,8,"LOSS OF KEY SOCIAL S",2011,40
6,30,3030,1,946,2,1,14,"NEW ROAD",2009,50
6,30,3030,1,946,2,2,16,"IMPROVED TRANSPORTAT",2011,40
6,30,3032,2,520,1,1,1,"DROUGHT",2011,50
6,30,3032,2,520,1,2,6,"SHARP CHANGES IN PRI",2011,40
6,30,3032,1,1088,1,1,9,"POWER OUTAGES",2012,30
6,30,3032,1,1088,1,2,6,"SHARP CHANGES IN PRI",2011,40
6,30,3033,2,554,1,1,6,"SHARP CHANGE IN PRIC",2011,40
6,30,3033,2,554,1,2,8,"LOSS OF KEY S. SERVI",2010,35
6,30,3033,2,554,2,1,16,"IMPROVED TRANSPORTAT",2012,50
1,31,3101,2,604,1,1,6,"SHARP CHANGE IN PRIC",2010,100
1,31,3101,2,604,2,1,15,"BUILT SCHOOL HALL",2012,100
1,31,3101,2,604,2,2,14,"NEW ROAD",2012,100
1,31,3103,2,874,2,1,15,"CONSTRUCTION OF TWO CLASSES AND OFFICE",2012,50
1,31,3105,1,2914,1,1,6,"PRICE FLUCTUATION",2011,50
1,31,3105,1,2914,2,1,19,"SCHOOL",2011,50
1,31,3105,1,2914,2,2,19,"HEALTH FERCILITIES",2010,100
1,31,3105,1,2914,2,3,19,"TRANSPORTATION",2010,50
1,31,3107,1,724,1,1,10,"SCHOOL REPAIRS",2010,45
1,31,3107,1,724,1,2,10,"ELECTRICITY",2009,90
1,31,3107,1,724,2,1,19,"PRIVATE HOSPITAL",2012,75
1,31,3107,1,724,2,2,14,"ROAD",2011,100
1,31,3107,1,724,2,3,19,"BORE HOLE",2012,80
1,31,3107,2,1092,1,1,10,"MALARIA SICKNESS",2012,50
1,31,3107,2,1092,1,2,6,"SHARP CHANGE IN PRIC",2010,100
1,31,3107,2,1092,2,1,14,"ROADS",2012,70
1,31,3107,2,1092,2,2,15,"BUILDING OF SCHOOL",2010,100
1,31,3109,2,1026,1,1,6,"SHARP PRICE CHANGE",2010,70
1,31,3109,2,1026,1,2,10,"SCHOOL",2009,100
1,31,3109,2,1026,1,3,10,"ROAD",2009,100
1,31,3109,2,1026,1,4,10,"ELECTRICITY",2009,100
1,31,3111,2,2966,1,1,10,"ROAD",2009,100
1,31,3111,2,2966,1,2,10,"BRIDGE",2009,100
1,31,3112,2,350,1,1,10,"SCHOOL",2011,50
1,31,3112,2,350,1,2,10,"HOSPITAL",2011,50
1,31,3112,2,350,1,3,10,"FERTILIZER",2011,50
1,31,3112,2,350,2,1,19,"BORE HOLE",2010,50
1,31,3113,2,332,1,1,10,"ELECTRICITY",2009,100
1,31,3113,2,332,1,2,10,"ROAD",2009,100
1,31,3113,2,332,2,1,13,"PHC CLINIC",2010,100
1,31,3115,2,680,1,1,2,"FLOOD",2012,10
1,31,3115,2,680,1,2,4,"LIVESTOCK DIS.",2012,50
1,31,3115,2,680,1,3,10,"CRISES",2009,50
1,31,3115,2,680,2,1,14,"ROAD",2012,100
1,31,3115,2,680,2,2,19,"BRIDGE",2012,100
1,31,3115,2,680,2,3,19,"BORE HOLE",2012,100
1,31,3115,2,680,2,4,13,"MDG CLINIC",2012,50
1,31,3116,2,1344,1,1,6,"SHARP CHANGES PRICE",2012,70
1,31,3116,2,1344,1,2,2,"FLOOD",2012,55
1,31,3116,2,1344,2,1,19,"MEDICAL FACILITIES",2012,50
1,31,3116,2,1344,2,2,19,"BRIDGE",2012,20
5,32,3201,2,2034,1,1,2,"FLOOD",2012,60
5,32,3201,2,2034,1,2,6,"SHARP CHANGE IN PRIC",2012,80
5,32,3201,2,2034,1,3,10,"UNEMPLOYMENT",2010,60
5,32,3201,2,2034,2,1,19,"COMMUNITY TOWN HALL",2012,100
5,32,3201,2,2034,2,2,15,"NEW MODEL PRIMARY SC",2011,80
5,32,3201,2,2034,2,3,14,"NEW TARED ROAD",2011,100
5,32,3202,2,84,1,1,2,"FLOOD",,
5,32,3202,2,84,2,1,19,"COMMUNITY TOWN HALL",2012,
5,32,3202,2,84,2,2,15,"NEW MODEL PRIMARY SC",2011,
5,32,3202,2,84,2,3,14,"NEW TARRED ROAD",2011,
5,32,3203,2,2644,1,1,2,"FLOOD",2012,80
5,32,3203,2,2644,1,2,10,"WILD STORM",2012,50
5,32,3203,2,2644,2,1,19,"BORE HOLE",2009,80
5,32,3204,1,346,1,1,6,"SHARP CHANGE IN PRIC",,
5,32,3204,1,346,2,1,13,"NEW HEALTH FACILITY",2011,
5,32,3204,1,346,2,2,15,"NEW MODEL PRIMARY SC",2012,
5,32,3206,2,276,1,1,10,"ABOUNDANT SAND FILLI",2010,100
5,32,3206,2,276,1,2,6,"SHARP CHANGE IN PRIC",2012,70
5,32,3206,2,276,2,1,19,"STREET SOLAR LIGHT",2012,100
5,32,3206,2,276,2,2,13,"NEW HEALTH FACILITY",2011,70
5,32,3206,2,276,2,3,19,"TEACHERS QUARTERS",2012,100
5,32,3206,2,276,2,4,15,"NEW MODEL PRIMARY SC",2012,60
5,32,3207,2,1464,1,1,6,,2010,80
5,32,3207,2,1464,1,2,10,,2010,60
5,32,3207,2,1464,2,1,19,,2011,100
5,32,3208,2,2244,1,1,6,"SHARP CHANE IN PRICE",2012,70
5,32,3208,2,2244,2,1,15,"NEW SCHOOL",2012,80
5,32,3208,2,2244,2,2,14,"NEW ROAD",2012,100
5,32,3208,2,2244,2,3,13,"NEW HEALTH FACILITY",2011,80
5,32,3209,1,1208,1,1,6,,2011,100
5,32,3209,1,1208,1,2,7,,2011,70
5,32,3209,1,1208,2,1,15,,2010,100
5,32,3209,1,1208,2,2,13,,2010,100
5,32,3209,1,1208,2,3,17,,2012,100
5,32,3210,2,1692,1,1,9,"NO FUNCTNAL ELECTRIC",2012,100
5,32,3210,2,1692,1,2,10,"COMMUNUAL CRISIS",2012,100
5,32,3210,2,1692,2,1,19,"IMPROVED SECURITY",2013,100
5,32,3210,2,1692,2,2,15,"NEW PRIMARY SCH",2010,100
5,32,3212,2,314,1,1,9,,2010,100
5,32,3212,2,314,1,2,10,,2010,100
5,32,3212,2,314,1,3,10,,2013,100
5,32,3212,2,314,2,1,13,,2009,100
5,32,3212,2,314,2,2,14,,2010,100
5,32,3212,2,314,2,3,15,,2010,100
5,32,3212,2,314,2,4,19,,2009,100
5,32,3213,2,128,1,1,9,"POWER OUTAGES",2012,100
5,32,3213,2,128,2,1,12,"NEW EMPLOYMENT",2012,30
5,32,3213,2,128,2,2,15,"NEW SCHOOL",2010,100
5,32,3213,2,128,2,3,14,"NEW RDS",2011,100
5,32,3215,1,1896,1,1,2,"FLOOD",2010,40
5,32,3215,1,1896,1,2,6,"SHARP CHANGE IN PRIC",2012,90
5,32,3215,1,1896,1,3,10,"DRAINAGE",2012,40
5,32,3215,1,2978,1,1,6,"INCREASE IN PRICE",2008,100
5,32,3215,1,2978,1,2,5,"HUMAN EPIDEMIC DISEA",2008,40
5,32,3215,1,2978,1,3,10,"MASSIVE DEMOLITION",2010,60
5,32,3215,1,2978,2,1,15,"NEW SCHOOL",2011,100
5,32,3215,1,2978,2,2,14,"REHABILITATION OF RD",2011,100
5,32,3215,1,2978,2,3,12,"NEW COMPANIES",2010,30
5,32,3215,1,2978,2,4,17,"CONSTANT ELECTRICITY",2012,100
5,32,3215,1,4712,1,1,6,"SHARP CHANGE IN PRIC",,
5,32,3215,1,4712,1,2,10,"INCREASE RATE OF UNE",,
5,32,3215,1,4712,1,3,10,"LACK OF FINANCE TO I",,
5,32,3215,1,4712,2,1,15,"NEW SCHOOL",,
5,32,3215,1,4712,2,2,13,"NEW HEALTH FACILITY",,
5,32,3216,2,1184,1,1,2,"FOOD",2012,90
5,32,3216,2,1184,2,1,19,"BORE HOLE",2012,80
5,32,3218,2,296,1,1,8,,2011,100
5,32,3218,2,296,1,2,9,,2012,100
5,32,3218,2,296,2,1,15,,2008,100
5,32,3218,2,296,2,2,11,,2012,100
5,32,3221,2,132,1,1,10,"INSECURITY &COM.CLAS",2008,100
5,32,3221,2,132,2,1,11,"DEV. PROJECT",2010,100
5,32,3221,2,132,2,2,12,"NEW EMPLOYMENT",2009,100
5,32,3221,2,132,2,3,17,"ON-GRID ELECTRICITY",2008,100
5,32,3221,2,132,2,4,13,"NEW HEALTH FACILITY",2009,100
5,32,3222,1,1624,1,1,6,"SHARP CHANGE IN PRIC",2012,100
5,32,3222,1,1624,2,1,15,"NEW SCHOOL",2011,70
5,32,3222,1,1624,2,2,13,"NEW HEALTH FACILITY",2012,90
5,32,3222,1,2780,1,1,6,"SHARP CHANGE IN PRIC",2012,80
5,32,3222,1,2780,2,1,13,"NEW HEALTH FACILITY",2011,60
5,32,3222,1,2780,2,2,15,"NEW SCHOOL",2010,70
5,32,3223,2,390,1,1,6,"CHANGES IN PRICES",2012,100
5,32,3223,2,390,1,2,7,"JOB LOSS",2011,40
5,32,3223,2,390,1,3,9,"NO ELECTRICITY",2012,100
5,32,3223,2,390,2,1,13,"NEW HEALTH CENTRE",2010,100
5,32,3223,2,390,2,2,15,"MODEL PRIMARY SCH",2010,100
5,32,3223,2,390,2,3,14,"NEW ROAD",2012,100
5,32,3223,2,578,1,1,10,"DESTRUCTION OF FARMS",2012,100
5,32,3223,2,578,1,2,2,"FLOOD",2012,100
5,32,3223,2,578,1,3,10,"NO MOTORABLE ROAD",2009,100
5,32,3223,2,578,1,4,9,"NO ELECTRICITY",2009,100
3,33,3304,2,418,1,1,1,"DROUGHT",2011,30
3,33,3304,2,418,1,2,3,"CROP DISEASE",2010,30
3,33,3304,2,418,1,3,4,"LIVESTOCK DISEASE",2010,25
3,33,3304,2,418,1,4,6,"SHARP INCREASE PRICE",2012,60
3,33,3304,2,418,2,1,11,"DEVELOPMENT PROJECT",2012,80
3,33,3304,2,418,2,2,19,"RENOVATION BOREHOLE",2013,85
3,33,3304,2,418,2,3,19,"RENOVATION PRY SCHOO",2011,60
3,33,3307,2,688,1,1,3,"CROP DISEASE/PEST",2010,40
3,33,3307,2,688,1,2,1,"DROUGHT",2011,35
