"zone","state","lga","sector","ea","item_cd","c8q1","c8q2"
4,1,115,1,670,111,1,30
4,1,115,1,670,120,1,1000
4,1,115,1,670,125,1,750
4,1,115,1,670,126,1,30
4,1,115,1,670,130,1,850
4,1,115,1,670,132,1,900
4,1,115,1,670,133,1,900
4,1,115,1,670,136,1,600
4,1,115,1,670,140,1,1000
4,1,115,1,670,141,1,500
4,1,115,1,670,142,1,600
4,1,115,1,670,143,1,600
4,1,115,1,670,145,1,1000
4,1,115,1,670,147,1,100
4,1,115,1,670,152,1,1350
4,1,115,1,670,154,1,100
4,1,115,1,670,170,1,200
4,1,115,1,670,171,1,200
4,1,115,1,670,174,1,200
4,1,115,1,670,181,1,400
4,1,115,1,670,182,1,1000
4,1,115,1,670,183,1,2
4,1,115,1,670,201,1,10
4,1,115,1,670,202,1,120
4,1,115,1,670,204,1,50
4,1,115,1,670,611,1,250
4,1,115,1,670,612,1,700
4,1,115,1,670,903,1,100
4,1,115,1,670,906,1,1000
4,1,115,1,670,951,1,200
4,1,115,1,670,1512,1,700
4,1,115,1,670,1513,1,1300
4,1,115,1,670,1531,1,80
4,1,115,1,670,1532,1,130
4,1,115,1,670,1551,1,50
4,1,115,1,670,1552,1,150
4,1,115,1,670,1553,1,280
4,1,115,1,670,1601,1,20
4,1,115,1,670,1602,1,300
4,1,115,1,670,1612,1,700
4,1,115,1,670,1613,1,1300
4,1,115,1,670,1621,1,5
4,1,115,1,670,1622,1,140
4,1,115,1,670,1801,1,10
4,1,115,1,670,1802,1,220
4,1,115,1,670,1901,1,10
4,1,115,1,670,1911,1,10
4,1,115,1,670,1922,1,500
4,1,115,1,670,1931,1,100
4,1,115,1,670,1932,1,60
4,1,115,1,670,2031,1,60
4,1,115,1,670,2032,1,70
4,1,115,1,670,2033,1,100
4,1,115,1,670,9002,1,200
4,1,115,1,670,9004,1,150
4,1,115,1,670,9011,1,200
4,1,115,1,670,9012,1,220
4,1,115,1,670,9013,1,300
4,1,115,1,670,9014,1,200
4,1,117,2,560,3,1,170
4,1,117,2,560,4,1,170
4,1,117,2,560,5,1,200
4,1,117,2,560,7,1,260
4,1,117,2,560,8,1,150
4,1,117,2,560,9,1,10
4,1,117,2,560,10,1,10
4,1,117,2,560,30,1,40
4,1,117,2,560,31,1,140
4,1,117,2,560,32,1,150
4,1,117,2,560,33,1,150
4,1,117,2,560,34,1,200
4,1,117,2,560,35,1,200
4,1,117,2,560,36,1,300
4,1,117,2,560,38,1,20
4,1,117,2,560,52,1,20
4,1,117,2,560,53,1,10
4,1,117,2,560,64,1,500
4,1,117,2,560,65,1,60
4,1,117,2,560,70,1,280
4,1,117,2,560,73,1,220
4,1,117,2,560,78,1,220
4,1,117,2,560,80,1,750
4,1,117,2,560,81,1,50
4,1,117,2,560,82,1,10
4,1,117,2,560,84,1,50
4,1,117,2,560,85,1,30
4,1,117,2,560,86,1,150
4,1,117,2,560,87,1,300
4,1,117,2,560,88,1,300
4,1,117,2,560,91,1,120
4,1,117,2,560,101,1,500
4,1,117,2,560,102,1,20
4,1,117,2,560,103,1,10
4,1,117,2,560,104,1,450
4,1,117,2,560,108,1,40
4,1,117,2,560,111,1,30
4,1,117,2,560,126,1,30
4,1,117,2,560,130,1,850
4,1,117,2,560,141,1,600
4,1,117,2,560,142,1,650
4,1,117,2,560,143,1,600
4,1,117,2,560,145,1,700
4,1,117,2,560,147,1,120
4,1,117,2,560,170,1,200
4,1,117,2,560,174,1,200
4,1,117,2,560,182,1,1000
4,1,117,2,560,201,1,10
4,1,117,2,560,202,1,120
4,1,117,2,560,204,1,50
4,1,117,2,560,611,1,200
4,1,117,2,560,612,1,700
4,1,117,2,560,903,1,120
4,1,117,2,560,906,1,600
4,1,117,2,560,951,2,20
4,1,117,2,560,1061,1,400
4,1,117,2,560,1512,1,700
4,1,117,2,560,1513,1,1400
4,1,117,2,560,1531,1,80
4,1,117,2,560,1532,1,130
4,1,117,2,560,1612,1,700
4,1,117,2,560,1613,1,1400
4,1,117,2,560,1621,1,5
4,1,117,2,560,1622,1,140
4,1,117,2,560,1801,1,10
4,1,117,2,560,1802,1,230
4,1,117,2,560,1901,1,10
4,1,117,2,560,1911,1,10
4,1,117,2,560,1922,1,100
4,1,117,2,560,2031,1,60
4,1,117,2,560,2033,1,100
4,1,117,2,560,9003,1,100
4,1,117,2,560,9004,1,150
4,1,117,2,560,9011,1,200
4,1,117,2,560,9012,1,200
4,1,117,2,560,9013,1,300
2,2,201,2,60,1,1,5500
2,2,201,2,60,3,1,5000
2,2,201,2,60,4,1,5000
2,2,201,2,60,5,1,4000
2,2,201,2,60,7,1,360
2,2,201,2,60,8,1,120
2,2,201,2,60,9,1,10
2,2,201,2,60,10,1,10
2,2,201,2,60,31,1,200
2,2,201,2,60,32,1,200
2,2,201,2,60,34,1,100
2,2,201,2,60,36,1,100
2,2,201,2,60,50,1,300
2,2,201,2,60,52,1,10
2,2,201,2,60,53,1,10
2,2,201,2,60,54,1,100
2,2,201,2,60,60,1,200
2,2,201,2,60,62,1,20
2,2,201,2,60,70,1,250
2,2,201,2,60,76,1,260
2,2,201,2,60,80,1,300
2,2,201,2,60,82,1,20
2,2,201,2,60,83,1,50
2,2,201,2,60,84,1,250
2,2,201,2,60,85,1,30
2,2,201,2,60,86,1,250
2,2,201,2,60,101,1,1000
2,2,201,2,60,102,1,30
2,2,201,2,60,103,1,20
2,2,201,2,60,105,1,2500
2,2,201,2,60,111,1,80
2,2,201,2,60,120,1,800
2,2,201,2,60,121,1,600
2,2,201,2,60,122,1,700
2,2,201,2,60,130,1,800
2,2,201,2,60,131,1,700
2,2,201,2,60,132,1,500
2,2,201,2,60,133,1,700
2,2,201,2,60,140,1,700
2,2,201,2,60,142,1,1400
2,2,201,2,60,143,1,1000
2,2,201,2,60,170,1,150
2,2,201,2,60,172,1,100
2,2,201,2,60,175,1,150
2,2,201,2,60,201,1,5
2,2,201,2,60,204,1,50
2,2,201,2,60,611,1,300
2,2,201,2,60,612,1,4000
2,2,201,2,60,951,1,200
2,2,201,2,60,1061,1,1000
2,2,201,2,60,1601,1,10
2,2,201,2,60,1611,1,650
2,2,201,2,60,1622,1,150
2,2,201,2,60,1801,1,20
2,2,201,2,60,1802,1,200
2,2,201,2,60,1911,1,20
2,2,201,2,60,2001,1,60
2,2,201,2,60,2002,1,100
2,2,201,2,60,2031,1,60
2,2,201,2,60,2032,1,70
2,2,201,2,60,2033,1,100
2,2,201,2,60,9003,1,250
2,2,203,2,1224,1,1,5000
2,2,203,2,1224,2,1,6000
2,2,203,2,1224,3,1,500
2,2,203,2,1224,4,1,5000
2,2,203,2,1224,5,1,4000
2,2,203,2,1224,8,1,100
2,2,203,2,1224,10,1,40
2,2,203,2,1224,23,1,150
2,2,203,2,1224,30,1,20
2,2,203,2,1224,31,1,50
2,2,203,2,1224,50,1,350
2,2,203,2,1224,53,1,10
2,2,203,2,1224,54,1,10
2,2,203,2,1224,55,1,10
2,2,203,2,1224,76,1,200
2,2,203,2,1224,80,1,400
2,2,203,2,1224,82,1,10
2,2,203,2,1224,84,1,100
2,2,203,2,1224,104,1,30
2,2,203,2,1224,105,1,200
2,2,203,2,1224,120,1,1000
2,2,203,2,1224,121,1,1000
2,2,203,2,1224,126,1,20
2,2,203,2,1224,130,1,1000
2,2,203,2,1224,131,1,1000
2,2,203,2,1224,133,1,1000
2,2,203,2,1224,134,1,300
2,2,203,2,1224,140,1,400
2,2,203,2,1224,141,1,300
2,2,203,2,1224,142,1,300
2,2,203,2,1224,143,1,300
2,2,203,2,1224,144,1,100
2,2,203,2,1224,150,1,20
2,2,203,2,1224,181,1,200
2,2,203,2,1224,182,1,200
2,2,203,2,1224,201,1,10
2,2,203,2,1224,202,1,100
2,2,203,2,1224,204,1,20
2,2,203,2,1224,611,1,200
2,2,203,2,1224,612,1,20
2,2,203,2,1224,951,1,70
2,2,203,2,1224,1061,1,250
2,2,203,2,1224,1062,1,400
2,2,203,2,1224,1611,1,300
2,2,203,2,1224,1612,1,600
2,2,203,2,1224,1622,1,200
2,2,203,2,1224,1801,1,200
2,2,203,2,1224,1912,1,200
2,2,203,2,1224,2002,1,60
2,2,203,2,1224,2003,1,120
2,2,203,2,1224,2031,1,80
2,2,203,2,1224,2032,1,120
2,2,203,2,1224,9003,1,200
2,2,205,2,712,1,1,150
2,2,205,2,712,3,1,150
2,2,205,2,712,4,1,150
2,2,205,2,712,5,1,100
2,2,205,2,712,7,1,500
2,2,205,2,712,8,1,120
2,2,205,2,712,9,1,10
2,2,205,2,712,10,1,10
2,2,205,2,712,32,1,200
2,2,205,2,712,34,1,100
2,2,205,2,712,36,1,100
2,2,205,2,712,50,1,300
2,2,205,2,712,52,1,10
2,2,205,2,712,53,1,5
2,2,205,2,712,54,1,5
2,2,205,2,712,60,1,200
2,2,205,2,712,62,1,2500
2,2,205,2,712,63,1,10
2,2,205,2,712,70,1,240
2,2,205,2,712,76,1,240
2,2,205,2,712,80,1,200
2,2,205,2,712,82,1,10
2,2,205,2,712,83,1,50
2,2,205,2,712,84,1,50
2,2,205,2,712,90,1,100
2,2,205,2,712,91,1,120
2,2,205,2,712,101,1,700
2,2,205,2,712,102,1,20
2,2,205,2,712,103,1,10
2,2,205,2,712,105,1,2000
2,2,205,2,712,120,1,700
2,2,205,2,712,121,1,600
2,2,205,2,712,122,1,600
2,2,205,2,712,125,1,30
2,2,205,2,712,130,1,1000
2,2,205,2,712,131,1,700
2,2,205,2,712,133,1,700
2,2,205,2,712,142,1,1400
2,2,205,2,712,143,1,800
2,2,205,2,712,150,1,200
2,2,205,2,712,170,1,100
2,2,205,2,712,172,1,100
2,2,205,2,712,201,1,5
2,2,205,2,712,202,1,100
2,2,205,2,712,204,1,30
2,2,205,2,712,611,1,200
2,2,205,2,712,1061,1,800
2,2,205,2,712,1511,1,750
2,2,205,2,712,1532,1,100
2,2,205,2,712,1601,1,10
2,2,205,2,712,1611,1,700
2,2,205,2,712,1622,1,150
2,2,205,2,712,1801,1,20
2,2,205,2,712,1911,1,20
2,2,205,2,712,2002,1,60
2,2,205,2,712,2003,1,100
2,2,205,2,712,2031,1,50
2,2,205,2,712,2032,1,70
2,2,205,2,712,2033,1,100
2,2,205,2,712,9003,1,200
2,2,207,2,1302,1,1,100
2,2,207,2,1302,3,1,100
2,2,207,2,1302,4,1,100
2,2,207,2,1302,5,1,300
2,2,207,2,1302,8,1,120
2,2,207,2,1302,9,1,10
2,2,207,2,1302,10,1,10
2,2,207,2,1302,32,1,200
2,2,207,2,1302,36,1,50
2,2,207,2,1302,50,1,300
2,2,207,2,1302,52,1,10
2,2,207,2,1302,53,1,5
2,2,207,2,1302,54,1,5
2,2,207,2,1302,55,1,10
2,2,207,2,1302,60,1,250
2,2,207,2,1302,70,1,250
2,2,207,2,1302,76,1,250
2,2,207,2,1302,80,1,300
2,2,207,2,1302,82,1,10
2,2,207,2,1302,83,1,20
2,2,207,2,1302,84,1,100
2,2,207,2,1302,101,1,1000
2,2,207,2,1302,102,1,20
2,2,207,2,1302,104,1,1000
2,2,207,2,1302,105,1,2000
2,2,207,2,1302,120,1,700
2,2,207,2,1302,121,1,500
2,2,207,2,1302,122,1,700
2,2,207,2,1302,130,1,800
2,2,207,2,1302,131,1,600
2,2,207,2,1302,132,1,500
2,2,207,2,1302,140,1,2000
2,2,207,2,1302,170,1,100
2,2,207,2,1302,172,1,100
2,2,207,2,1302,201,1,5
2,2,207,2,1302,204,1,50
2,2,207,2,1302,611,1,270
2,2,207,2,1302,612,1,20
2,2,207,2,1302,1061,1,1000
2,2,207,2,1302,1511,1,750
2,2,207,2,1302,1532,1,100
2,2,207,2,1302,1601,1,20
2,2,207,2,1302,1611,1,650
2,2,207,2,1302,1622,1,150
2,2,207,2,1302,1801,1,20
2,2,207,2,1302,1911,1,20
2,2,207,2,1302,2002,1,60
2,2,207,2,1302,2031,1,50
2,2,207,2,1302,2032,1,70
2,2,207,2,1302,2033,1,120
2,2,209,2,1040,1,1,100
2,2,209,2,1040,2,1,100
2,2,209,2,1040,3,1,100
2,2,209,2,1040,4,1,100
2,2,209,2,1040,5,1,180
2,2,209,2,1040,7,1,300
2,2,209,2,1040,8,1,120
2,2,209,2,1040,9,1,10
2,2,209,2,1040,10,1,10
2,2,209,2,1040,11,1,220
2,2,209,2,1040,23,1,150
2,2,209,2,1040,30,1,50
2,2,209,2,1040,31,1,200
2,2,209,2,1040,32,1,150
2,2,209,2,1040,33,1,150
2,2,209,2,1040,34,1,100
2,2,209,2,1040,35,1,200
2,2,209,2,1040,36,1,100
2,2,209,2,1040,50,1,200
2,2,209,2,1040,51,1,200
2,2,209,2,1040,52,1,10
2,2,209,2,1040,53,1,5
2,2,209,2,1040,54,1,1
2,2,209,2,1040,55,1,5
2,2,209,2,1040,60,1,200
2,2,209,2,1040,62,1,50
2,2,209,2,1040,65,1,70
2,2,209,2,1040,70,1,220
2,2,209,2,1040,72,1,150
2,2,209,2,1040,76,1,250
2,2,209,2,1040,78,1,250
2,2,209,2,1040,80,1,100
2,2,209,2,1040,81,1,100
2,2,209,2,1040,82,1,100
2,2,209,2,1040,83,1,100
2,2,209,2,1040,84,1,100
2,2,209,2,1040,85,1,100
2,2,209,2,1040,86,1,100
2,2,209,2,1040,87,1,150
2,2,209,2,1040,88,1,150
2,2,209,2,1040,90,1,150
2,2,209,2,1040,91,1,150
2,2,209,2,1040,101,1,200
2,2,209,2,1040,102,1,100
2,2,209,2,1040,103,1,100
2,2,209,2,1040,104,1,100
2,2,209,2,1040,105,1,50
2,2,209,2,1040,107,1,250
2,2,209,2,1040,120,1,1200
2,2,209,2,1040,121,1,1200
2,2,209,2,1040,122,1,1000
2,2,209,2,1040,125,1,350
2,2,209,2,1040,126,1,30
2,2,209,2,1040,130,1,200
2,2,209,2,1040,131,1,200
2,2,209,2,1040,132,1,100
2,2,209,2,1040,133,1,200
2,2,209,2,1040,140,1,200
2,2,209,2,1040,141,1,200
2,2,209,2,1040,143,1,100
2,2,209,2,1040,144,1,200
2,2,209,2,1040,150,1,50
2,2,209,2,1040,170,1,200
2,2,209,2,1040,172,1,200
2,2,209,2,1040,173,1,150
2,2,209,2,1040,174,2,250
2,2,209,2,1040,175,1,200
2,2,209,2,1040,182,1,50
2,2,209,2,1040,201,1,10
2,2,209,2,1040,202,1,100
2,2,209,2,1040,204,1,30
2,2,209,2,1040,611,1,250
2,2,209,2,1040,612,1,120
2,2,209,2,1040,904,1,100
2,2,209,2,1040,905,1,100
2,2,209,2,1040,906,1,120
2,2,209,2,1040,951,1,200
2,2,209,2,1040,1061,1,50
2,2,209,2,1040,1062,1,50
2,2,209,2,1040,1512,1,650
2,2,209,2,1040,1551,1,100
2,2,209,2,1040,1601,1,50
2,2,209,2,1040,1602,1,250
2,2,209,2,1040,1621,1,20
2,2,209,2,1040,1622,1,200
2,2,209,2,1040,1801,1,10
2,2,209,2,1040,1911,1,10
2,2,209,2,1040,1912,1,70
2,2,209,2,1040,2001,1,70
2,2,209,2,1040,2031,1,70
2,2,209,2,1040,2032,1,50
2,2,209,2,1040,2033,1,120
2,2,209,2,1040,9001,1,200
2,2,209,2,1040,9003,1,300
2,2,209,2,1040,9011,1,350
2,2,210,2,1300,1,1,120
2,2,210,2,1300,2,1,120
2,2,210,2,1300,3,1,130
2,2,210,2,1300,4,1,130
2,2,210,2,1300,5,1,400
2,2,210,2,1300,7,1,500
2,2,210,2,1300,8,1,120
2,2,210,2,1300,9,1,10
2,2,210,2,1300,10,1,10
2,2,210,2,1300,30,1,50
2,2,210,2,1300,31,1,200
2,2,210,2,1300,32,1,300
2,2,210,2,1300,33,1,300
2,2,210,2,1300,34,1,100
2,2,210,2,1300,35,1,50
2,2,210,2,1300,50,1,300
2,2,210,2,1300,51,1,250
2,2,210,2,1300,52,1,20
2,2,210,2,1300,53,1,5
2,2,210,2,1300,70,1,150
2,2,210,2,1300,76,1,250
2,2,210,2,1300,80,1,500
2,2,210,2,1300,101,1,100
2,2,210,2,1300,102,1,10
2,2,210,2,1300,103,1,50
2,2,210,2,1300,104,1,50
2,2,210,2,1300,105,1,300
2,2,210,2,1300,120,1,600
2,2,210,2,1300,121,1,1000
2,2,210,2,1300,122,1,1000
2,2,210,2,1300,126,1,10
2,2,210,2,1300,130,1,500
2,2,210,2,1300,131,1,250
2,2,210,2,1300,132,1,200
2,2,210,2,1300,133,1,500
2,2,210,2,1300,134,1,300
2,2,210,2,1300,140,1,1000
2,2,210,2,1300,141,1,200
2,2,210,2,1300,142,1,500
2,2,210,2,1300,143,1,500
2,2,210,2,1300,144,1,200
2,2,210,2,1300,611,1,300
2,2,210,2,1300,1061,1,10
2,2,210,2,1300,1062,1,300
2,2,210,2,1300,1801,1,10
2,2,210,2,1300,1911,1,10
2,2,210,2,1300,1912,1,150
2,2,212,2,956,8,1,150
2,2,212,2,956,62,1,20
2,2,214,2,898,1,1,8000
2,2,214,2,898,3,1,7000
2,2,214,2,898,4,1,7500
2,2,214,2,898,5,1,7000
2,2,214,2,898,7,1,8000
2,2,214,2,898,8,1,120
2,2,214,2,898,9,1,10
2,2,214,2,898,10,1,5
2,2,214,2,898,30,1,2000
2,2,214,2,898,31,1,150
2,2,214,2,898,32,1,250
2,2,214,2,898,33,1,250
2,2,214,2,898,34,1,100
2,2,214,2,898,36,1,500
2,2,214,2,898,37,1,500
2,2,214,2,898,38,1,200
2,2,214,2,898,50,1,15000
2,2,214,2,898,52,1,20
2,2,214,2,898,53,1,5
2,2,214,2,898,54,1,10
2,2,214,2,898,55,1,5
2,2,214,2,898,62,1,3000
2,2,214,2,898,63,1,50
2,2,214,2,898,65,1,150
2,2,214,2,898,70,1,200
2,2,214,2,898,76,1,200
2,2,214,2,898,80,1,1500
2,2,214,2,898,81,1,300
2,2,214,2,898,82,1,10
2,2,214,2,898,83,1,20
2,2,214,2,898,84,1,100
2,2,214,2,898,86,1,400
2,2,214,2,898,101,1,1200
2,2,214,2,898,102,1,50
2,2,214,2,898,103,1,10
2,2,214,2,898,104,1,150
2,2,214,2,898,105,1,200
2,2,214,2,898,107,1,200
2,2,214,2,898,120,1,1500
2,2,214,2,898,121,1,700
2,2,214,2,898,122,1,700
2,2,214,2,898,125,1,2000
2,2,214,2,898,126,1,30
2,2,214,2,898,130,1,200
2,2,214,2,898,131,1,200
2,2,214,2,898,132,1,200
2,2,214,2,898,133,1,200
2,2,214,2,898,134,1,500
2,2,214,2,898,140,1,5000
2,2,214,2,898,141,1,200
2,2,214,2,898,142,1,200
2,2,214,2,898,143,1,200
2,2,214,2,898,144,1,1000
2,2,214,2,898,150,1,1500
2,2,214,2,898,154,1,120
2,2,214,2,898,170,1,150
2,2,214,2,898,171,1,150
2,2,214,2,898,172,1,100
2,2,214,2,898,173,1,150
2,2,214,2,898,174,1,150
2,2,214,2,898,175,1,300
2,2,214,2,898,182,1,200
2,2,214,2,898,183,1,200
2,2,214,2,898,201,1,10
2,2,214,2,898,202,1,120
2,2,214,2,898,204,1,50
2,2,214,2,898,611,1,12000
2,2,214,2,898,904,1,100
2,2,214,2,898,905,1,120
2,2,214,2,898,951,1,120
2,2,214,2,898,1061,1,200
2,2,214,2,898,1062,1,400
2,2,214,2,898,1511,1,120
2,2,214,2,898,1551,1,50
2,2,214,2,898,1552,1,150
2,2,214,2,898,1553,1,250
2,2,214,2,898,1602,1,600
2,2,214,2,898,1611,1,600
2,2,214,2,898,1612,1,1200
2,2,214,2,898,1613,1,2500
2,2,214,2,898,1621,1,10
2,2,214,2,898,1622,1,120
2,2,214,2,898,1801,1,20
2,2,214,2,898,1802,1,250
2,2,214,2,898,1911,1,10
2,2,214,2,898,1912,1,200
2,2,214,2,898,2002,1,60
2,2,214,2,898,2003,1,120
2,2,214,2,898,2031,1,60
2,2,214,2,898,2032,1,70
2,2,214,2,898,2033,1,120
2,2,214,2,898,9003,1,200
2,2,214,2,898,9011,1,200
2,2,215,1,8,8,1,120
2,2,215,1,8,9,1,30
2,2,215,1,8,10,1,10
2,2,215,1,8,50,1,300
2,2,215,1,8,52,1,10
2,2,215,1,8,53,1,20
2,2,215,1,8,54,1,10
2,2,215,1,8,55,1,20
2,2,215,1,8,62,1,20
2,2,215,1,8,70,1,200
2,2,215,1,8,76,1,200
2,2,215,1,8,104,1,50
2,2,215,1,8,105,1,300
2,2,215,1,8,120,1,800
2,2,215,1,8,121,1,700
2,2,215,1,8,126,1,20
2,2,215,1,8,170,1,100
2,2,215,1,8,201,1,10
2,2,215,1,8,611,1,300
2,2,215,1,8,904,1,200
2,2,215,1,8,951,1,50
2,2,215,1,8,1061,1,80
2,2,215,1,8,1801,1,600
2,2,215,1,8,1911,1,20
2,2,215,1,8,2031,1,60
2,2,215,1,8,2032,1,70
2,2,215,1,8,9002,1,130
2,2,215,1,8,9003,1,220
2,2,216,2,200,1,1,120
2,2,216,2,200,3,1,120
2,2,216,2,200,4,1,120
2,2,216,2,200,5,1,300
2,2,216,2,200,8,1,120
2,2,216,2,200,10,1,10
2,2,216,2,200,32,1,200
2,2,216,2,200,36,1,100
2,2,216,2,200,50,1,300
2,2,216,2,200,52,1,10
2,2,216,2,200,53,1,10
2,2,216,2,200,70,1,250
2,2,216,2,200,76,1,260
2,2,216,2,200,80,1,350
2,2,216,2,200,82,1,20
2,2,216,2,200,101,1,800
2,2,216,2,200,102,1,700
2,2,216,2,200,103,1,400
2,2,216,2,200,104,1,1000
2,2,216,2,200,105,1,3000
2,2,216,2,200,120,1,800
2,2,216,2,200,131,1,700
2,2,216,2,200,132,1,500
2,2,216,2,200,133,1,700
2,2,216,2,200,140,1,600
2,2,216,2,200,142,1,1200
2,2,216,2,200,143,1,700
2,2,216,2,200,202,1,100
2,2,216,2,200,204,1,50
2,2,216,2,200,611,1,300
2,2,216,2,200,951,1,200
2,2,216,2,200,1061,1,1000
2,2,216,2,200,1601,1,10
2,2,216,2,200,1622,1,150
2,2,216,2,200,1801,1,20
2,2,216,2,200,1911,1,20
2,2,216,2,200,2032,1,80
2,2,216,2,200,9003,1,250
2,2,216,2,200,9011,1,120
2,2,218,2,1592,1,1,5000
2,2,218,2,1592,2,1,6000
2,2,218,2,1592,3,1,5000
2,2,218,2,1592,5,1,4500
2,2,218,2,1592,8,1,120
2,2,218,2,1592,10,1,10
2,2,218,2,1592,32,1,200
2,2,218,2,1592,50,1,
2,2,218,2,1592,52,1,10
2,2,218,2,1592,53,1,5
2,2,218,2,1592,54,1,50
2,2,218,2,1592,55,1,100
2,2,218,2,1592,60,1,
2,2,218,2,1592,62,1,20
2,2,218,2,1592,70,1,250
2,2,218,2,1592,76,1,260
2,2,218,2,1592,120,1,700
2,2,218,2,1592,121,1,600
2,2,218,2,1592,122,1,600
2,2,218,2,1592,131,1,800
2,2,218,2,1592,133,1,700
2,2,218,2,1592,142,1,1200
2,2,218,2,1592,143,1,800
2,2,218,2,1592,150,1,300
2,2,218,2,1592,201,1,5
2,2,218,2,1592,204,1,30
2,2,218,2,1592,611,1,
2,2,218,2,1592,612,1,4500
2,2,218,2,1592,1622,1,160
2,2,218,2,1592,1801,1,20
2,2,218,2,1592,1911,1,20
2,2,218,2,1592,2031,1,60
2,2,218,2,1592,2032,1,70
2,2,218,2,1592,2033,1,100
2,2,221,2,18,1,1,90
2,2,221,2,18,2,1,90
2,2,221,2,18,3,1,100
2,2,221,2,18,4,1,100
2,2,221,2,18,8,1,130
2,2,221,2,18,9,1,10
2,2,221,2,18,10,1,10
2,2,221,2,18,50,1,200
2,2,221,2,18,53,1,10
2,2,221,2,18,62,1,30
2,2,221,2,18,82,1,10
2,2,221,2,18,105,1,20
2,2,221,2,18,120,1,500
2,2,221,2,18,121,1,500
2,2,221,2,18,122,1,600
2,2,221,2,18,126,1,10
2,2,221,2,18,130,1,200
2,2,221,2,18,131,1,200
2,2,221,2,18,133,1,200
2,2,221,2,18,150,1,20
2,2,221,2,18,201,1,5
2,2,221,2,18,202,1,100
2,2,221,2,18,1062,1,10
2,2,221,2,18,1531,1,60
2,2,221,2,18,1532,1,120
2,2,221,2,18,1622,1,120
2,2,221,2,18,1801,1,10
2,2,221,2,18,1802,1,250
2,2,221,2,18,1911,1,10
2,2,221,2,18,2031,1,60
2,2,221,2,18,2032,1,80
5,3,301,1,1198,5,1,120
5,3,301,1,1198,7,1,200
5,3,301,1,1198,8,1,100
5,3,301,1,1198,9,1,50
5,3,301,1,1198,10,1,10
5,3,301,1,1198,31,1,500
5,3,301,1,1198,32,1,120
5,3,301,1,1198,33,1,100
5,3,301,1,1198,34,1,100
5,3,301,1,1198,35,1,150
5,3,301,1,1198,36,1,120
5,3,301,1,1198,52,1,50
5,3,301,1,1198,53,1,20
5,3,301,1,1198,65,1,60
5,3,301,1,1198,70,1,250
5,3,301,1,1198,76,1,350
5,3,301,1,1198,80,1,120
5,3,301,1,1198,81,1,300
5,3,301,1,1198,82,1,20
5,3,301,1,1198,84,1,100
5,3,301,1,1198,86,1,350
5,3,301,1,1198,102,1,50
5,3,301,1,1198,103,1,10
5,3,301,1,1198,108,1,10
5,3,301,1,1198,109,1,50
5,3,301,1,1198,111,1,40
5,3,301,1,1198,120,1,650
5,3,301,1,1198,125,1,700
5,3,301,1,1198,126,1,50
5,3,301,1,1198,130,1,600
5,3,301,1,1198,132,1,400
5,3,301,1,1198,134,1,800
5,3,301,1,1198,140,1,2000
5,3,301,1,1198,142,1,600
5,3,301,1,1198,143,1,1800
5,3,301,1,1198,145,1,500
5,3,301,1,1198,147,1,120
5,3,301,1,1198,170,1,200
5,3,301,1,1198,171,1,250
5,3,301,1,1198,174,1,250
5,3,301,1,1198,175,1,300
5,3,301,1,1198,182,1,1200
5,3,301,1,1198,201,1,10
5,3,301,1,1198,202,1,120
5,3,301,1,1198,204,1,50
5,3,301,1,1198,611,1,240
5,3,301,1,1198,612,1,180
5,3,301,1,1198,903,1,70
5,3,301,1,1198,905,1,500
5,3,301,1,1198,906,1,850
5,3,301,1,1198,951,1,180
5,3,301,1,1198,1512,1,850
5,3,301,1,1198,1532,1,110
5,3,301,1,1198,1551,1,120
5,3,301,1,1198,1552,1,50
5,3,301,1,1198,1553,1,120
5,3,301,1,1198,1601,1,20
5,3,301,1,1198,1612,1,700
5,3,301,1,1198,1802,1,220
5,3,301,1,1198,1911,1,50
5,3,301,1,1198,1922,1,300
5,3,301,1,1198,1931,1,120
5,3,301,1,1198,1932,1,80
5,3,301,1,1198,2001,1,60
5,3,301,1,1198,2002,1,100
5,3,301,1,1198,2003,1,150
5,3,301,1,1198,2031,1,60
5,3,301,1,1198,9002,1,220
5,3,301,1,1198,9011,1,200
5,3,301,1,1198,9012,1,250
5,3,305,2,4,5,1,120
5,3,305,2,4,7,1,200
5,3,305,2,4,8,1,50
5,3,305,2,4,9,1,20
5,3,305,2,4,10,1,10
5,3,305,2,4,30,1,120
5,3,305,2,4,31,1,600
5,3,305,2,4,32,1,120
5,3,305,2,4,33,1,110
5,3,305,2,4,34,1,80
5,3,305,2,4,35,1,150
5,3,305,2,4,52,1,50
5,3,305,2,4,53,1,20
5,3,305,2,4,65,1,70
5,3,305,2,4,70,1,250
5,3,305,2,4,76,1,340
5,3,305,2,4,80,1,120
5,3,305,2,4,81,1,250
5,3,305,2,4,84,1,200
5,3,305,2,4,86,1,300
5,3,305,2,4,102,1,40
5,3,305,2,4,103,1,5
5,3,305,2,4,108,1,20
5,3,305,2,4,111,1,40
5,3,305,2,4,120,1,600
5,3,305,2,4,125,1,700
5,3,305,2,4,126,1,50
5,3,305,2,4,130,1,500
5,3,305,2,4,132,1,450
5,3,305,2,4,133,1,800
5,3,305,2,4,141,1,600
5,3,305,2,4,143,1,2000
5,3,305,2,4,145,1,500
5,3,305,2,4,147,1,120
5,3,305,2,4,152,1,1600
