"zone","state","lga","sector","ea","item_cd","sc8q1","sc8q2"
5,10,1008,2,1314,32,1,100
5,10,1008,2,1314,33,1,100
5,10,1008,2,1314,35,1,30
5,10,1008,2,1314,38,1,100
5,10,1008,2,1314,61,1,500
5,10,1008,2,1314,62,1,400
5,10,1008,2,1314,65,1,20
5,10,1008,2,1314,70,1,250
5,10,1008,2,1314,76,1,350
5,10,1008,2,1314,78,1,200
5,10,1008,2,1314,80,1,250
5,10,1008,2,1314,84,1,20
5,10,1008,2,1314,101,1,800
5,10,1008,2,1314,102,1,40
5,10,1008,2,1314,104,1,700
5,10,1008,2,1314,111,1,40
5,10,1008,2,1314,125,1,300
5,10,1008,2,1314,133,1,400
5,10,1008,2,1314,143,1,700
5,10,1008,2,1314,152,1,1200
5,10,1008,2,1314,170,1,100
5,10,1008,2,1314,171,1,100
5,10,1008,2,1314,174,1,100
5,10,1008,2,1314,175,1,100
5,10,1008,2,1314,201,1,5
5,10,1008,2,1314,202,1,100
5,10,1008,2,1314,903,1,20
5,10,1008,2,1314,905,1,200
5,10,1008,2,1314,906,1,400
5,10,1008,2,1314,951,1,200
5,10,1008,2,1718,4,1,250
5,10,1008,2,1718,7,1,350
5,10,1008,2,1718,8,1,160
5,10,1008,2,1718,10,1,120
5,10,1008,2,1718,31,1,200
5,10,1008,2,1718,32,1,150
5,10,1008,2,1718,33,1,150
5,10,1008,2,1718,35,1,30
5,10,1008,2,1718,61,1,250
5,10,1008,2,1718,62,1,800
5,10,1008,2,1718,65,1,250
5,10,1008,2,1718,70,1,250
5,10,1008,2,1718,76,1,350
5,10,1008,2,1718,78,1,200
5,10,1008,2,1718,80,1,600
5,10,1008,2,1718,84,1,10
5,10,1008,2,1718,86,1,50
5,10,1008,2,1718,91,1,350
5,10,1008,2,1718,101,1,700
5,10,1008,2,1718,102,1,20
5,10,1008,2,1718,103,2,10
5,10,1008,2,1718,104,1,450
5,10,1008,2,1718,106,1,500
5,10,1008,2,1718,111,1,30
5,10,1008,2,1718,125,1,700
5,10,1008,2,1718,130,1,500
5,10,1008,2,1718,133,1,550
5,10,1008,2,1718,134,1,600
5,10,1008,2,1718,141,1,200
5,10,1008,2,1718,142,1,250
5,10,1008,2,1718,143,1,700
5,10,1008,2,1718,152,1,800
5,10,1008,2,1718,170,1,150
5,10,1008,2,1718,171,1,150
5,10,1008,2,1718,174,1,150
5,10,1008,2,1718,201,1,5
5,10,1008,2,1718,202,1,100
5,10,1008,2,1718,903,1,20
5,10,1008,2,1718,905,1,200
5,10,1008,2,1718,906,1,350
5,10,1008,2,1718,951,1,200
5,10,1010,2,20,1,1,1200
5,10,1010,2,20,3,1,800
5,10,1010,2,20,4,1,1000
5,10,1010,2,20,5,1,650
5,10,1010,2,20,7,1,1000
5,10,1010,2,20,8,1,200
5,10,1010,2,20,9,1,10
5,10,1010,2,20,10,1,10
5,10,1010,2,20,11,1,300
5,10,1010,2,20,21,1,1600
5,10,1010,2,20,22,1,800
5,10,1010,2,20,23,1,400
5,10,1010,2,20,24,1,900
5,10,1010,2,20,30,1,1500
5,10,1010,2,20,31,1,300
5,10,1010,2,20,32,1,400
5,10,1010,2,20,33,1,500
5,10,1010,2,20,35,1,150
5,10,1010,2,20,36,1,150
5,10,1010,2,20,38,1,50
5,10,1010,2,20,50,1,450
5,10,1010,2,20,51,1,700
5,10,1010,2,20,52,1,20
5,10,1010,2,20,53,1,10
5,10,1010,2,20,54,1,10
5,10,1010,2,20,61,1,700
5,10,1010,2,20,62,1,50
5,10,1010,2,20,63,1,100
5,10,1010,2,20,64,1,50
5,10,1010,2,20,65,1,50
5,10,1010,2,20,70,1,200
5,10,1010,2,20,71,1,500
5,10,1010,2,20,73,1,150
5,10,1010,2,20,76,1,250
5,10,1010,2,20,78,1,450
5,10,1010,2,20,80,1,50
5,10,1010,2,20,81,1,200
5,10,1010,2,20,82,1,20
5,10,1010,2,20,83,1,10
5,10,1010,2,20,84,1,150
5,10,1010,2,20,85,1,50
5,10,1010,2,20,86,1,200
5,10,1010,2,20,87,1,100
5,10,1010,2,20,88,1,100
5,10,1010,2,20,90,1,100
5,10,1010,2,20,91,1,100
5,10,1010,2,20,101,1,200
5,10,1010,2,20,102,1,50
5,10,1010,2,20,103,1,50
5,10,1010,2,20,104,1,1000
5,10,1010,2,20,105,1,500
5,10,1010,2,20,106,1,1200
5,10,1010,2,20,107,1,500
5,10,1010,2,20,108,1,300
5,10,1010,2,20,111,1,40
5,10,1010,2,20,120,1,300
5,10,1010,2,20,121,1,3500
5,10,1010,2,20,122,1,2000
5,10,1010,2,20,123,1,8000
5,10,1010,2,20,125,1,800
5,10,1010,2,20,126,1,30
5,10,1010,2,20,130,1,250
5,10,1010,2,20,131,1,200
5,10,1010,2,20,132,1,500
5,10,1010,2,20,133,1,700
5,10,1010,2,20,134,1,1200
5,10,1010,2,20,136,1,120
5,10,1010,2,20,140,1,1300
5,10,1010,2,20,141,1,1200
5,10,1010,2,20,142,1,1000
5,10,1010,2,20,143,1,3000
5,10,1010,2,20,144,1,3500
5,10,1010,2,20,147,1,120
5,10,1010,2,20,150,1,200
5,10,1010,2,20,170,1,100
5,10,1010,2,20,171,1,150
5,10,1010,2,20,173,1,350
5,10,1010,2,20,174,1,150
5,10,1010,2,20,175,1,300
5,10,1010,2,20,181,1,150
5,10,1010,2,20,182,1,2000
5,10,1010,2,20,184,1,100
5,10,1010,2,20,201,1,10
5,10,1010,2,20,202,1,120
5,10,1010,2,20,903,1,120
5,10,1010,2,20,905,1,150
5,10,1010,2,20,906,1,700
5,10,1010,2,20,951,1,170
5,10,1012,2,936,7,1,50
5,10,1012,2,936,8,1,160
5,10,1012,2,936,9,1,10
5,10,1012,2,936,10,1,160
5,10,1012,2,936,31,1,120
5,10,1012,2,936,32,1,100
5,10,1012,2,936,33,1,100
5,10,1012,2,936,35,1,30
5,10,1012,2,936,38,1,100
5,10,1012,2,936,52,1,10
5,10,1012,2,936,53,1,10
5,10,1012,2,936,61,1,350
5,10,1012,2,936,62,1,20
5,10,1012,2,936,65,1,50
5,10,1012,2,936,70,1,350
5,10,1012,2,936,73,1,250
5,10,1012,2,936,76,1,400
5,10,1012,2,936,78,1,250
5,10,1012,2,936,80,1,400
5,10,1012,2,936,81,1,350
5,10,1012,2,936,82,1,20
5,10,1012,2,936,84,1,50
5,10,1012,2,936,86,1,70
5,10,1012,2,936,87,1,150
5,10,1012,2,936,90,1,200
5,10,1012,2,936,101,1,500
5,10,1012,2,936,103,1,50
5,10,1012,2,936,105,1,10
5,10,1012,2,936,106,1,600
5,10,1012,2,936,111,1,40
5,10,1012,2,936,120,1,500
5,10,1012,2,936,125,1,750
5,10,1012,2,936,130,1,500
5,10,1012,2,936,132,1,350
5,10,1012,2,936,133,1,350
5,10,1012,2,936,134,1,700
5,10,1012,2,936,136,1,250
5,10,1012,2,936,140,1,400
5,10,1012,2,936,141,1,250
5,10,1012,2,936,142,1,200
5,10,1012,2,936,143,1,650
5,10,1012,2,936,144,1,450
5,10,1012,2,936,152,1,1200
5,10,1012,2,936,170,1,200
5,10,1012,2,936,171,1,200
5,10,1012,2,936,174,1,200
5,10,1012,2,936,175,1,250
5,10,1012,2,936,201,1,2
5,10,1012,2,936,202,1,100
5,10,1012,2,936,903,1,50
5,10,1012,2,936,905,1,100
5,10,1012,2,936,906,1,350
5,10,1012,2,936,951,1,300
5,10,1014,2,80,5,1,150
5,10,1014,2,80,7,1,250
5,10,1014,2,80,8,1,160
5,10,1014,2,80,10,1,150
5,10,1014,2,80,31,1,120
5,10,1014,2,80,32,1,100
5,10,1014,2,80,33,1,100
5,10,1014,2,80,35,1,30
5,10,1014,2,80,38,1,100
5,10,1014,2,80,53,1,10
5,10,1014,2,80,61,1,350
5,10,1014,2,80,62,1,400
5,10,1014,2,80,65,1,50
5,10,1014,2,80,70,1,250
5,10,1014,2,80,76,1,350
5,10,1014,2,80,78,1,250
5,10,1014,2,80,80,1,700
5,10,1014,2,80,81,1,500
5,10,1014,2,80,82,1,20
5,10,1014,2,80,84,1,30
5,10,1014,2,80,86,1,80
5,10,1014,2,80,101,1,450
5,10,1014,2,80,102,1,40
5,10,1014,2,80,104,1,400
5,10,1014,2,80,106,1,500
5,10,1014,2,80,111,1,40
5,10,1014,2,80,125,1,700
5,10,1014,2,80,130,1,500
5,10,1014,2,80,136,1,300
5,10,1014,2,80,141,1,250
5,10,1014,2,80,142,1,250
5,10,1014,2,80,143,1,600
5,10,1018,1,634,3,1,200
5,10,1018,1,634,4,1,250
5,10,1018,1,634,7,1,700
5,10,1018,1,634,8,1,200
5,10,1018,1,634,9,1,20
5,10,1018,1,634,10,1,20
5,10,1018,1,634,21,1,1500
5,10,1018,1,634,23,1,700
5,10,1018,1,634,24,1,750
5,10,1018,1,634,31,1,400
5,10,1018,1,634,33,1,350
5,10,1018,1,634,34,1,170
5,10,1018,1,634,35,1,150
5,10,1018,1,634,36,1,80
5,10,1018,1,634,38,1,700
5,10,1018,1,634,50,1,500
5,10,1018,1,634,51,1,800
5,10,1018,1,634,52,1,50
5,10,1018,1,634,53,1,10
5,10,1018,1,634,61,1,400
5,10,1018,1,634,62,1,300
5,10,1018,1,634,63,1,200
5,10,1018,1,634,65,1,70
5,10,1018,1,634,70,1,250
5,10,1018,1,634,71,1,200
5,10,1018,1,634,73,1,300
5,10,1018,1,634,76,1,300
5,10,1018,1,634,78,1,400
5,10,1018,1,634,80,1,250
5,10,1018,1,634,81,1,350
5,10,1018,1,634,82,1,10
5,10,1018,1,634,83,1,10
5,10,1018,1,634,84,1,160
5,10,1018,1,634,85,1,50
5,10,1018,1,634,86,1,400
5,10,1018,1,634,87,1,120
5,10,1018,1,634,88,1,120
5,10,1018,1,634,90,1,100
5,10,1018,1,634,91,1,150
5,10,1018,1,634,101,1,350
5,10,1018,1,634,102,1,30
5,10,1018,1,634,103,1,50
5,10,1018,1,634,104,1,300
5,10,1018,1,634,106,1,450
5,10,1018,1,634,107,1,200
5,10,1018,1,634,108,1,150
5,10,1018,1,634,111,1,50
5,10,1018,1,634,120,1,1700
5,10,1018,1,634,121,1,1800
5,10,1018,1,634,122,1,1400
5,10,1018,1,634,125,1,750
5,10,1018,1,634,130,1,260
5,10,1018,1,634,132,1,200
5,10,1018,1,634,133,1,280
5,10,1018,1,634,134,1,1500
5,10,1018,1,634,136,1,150
5,10,1018,1,634,140,1,1600
5,10,1018,1,634,141,1,1000
5,10,1018,1,634,142,1,800
5,10,1018,1,634,143,1,2500
5,10,1018,1,634,144,1,1200
5,10,1018,1,634,145,1,3000
5,10,1018,1,634,146,1,1300
5,10,1018,1,634,147,1,180
5,10,1018,1,634,154,1,100
5,10,1018,1,634,170,1,150
5,10,1018,1,634,171,1,150
5,10,1018,1,634,174,1,150
5,10,1018,1,634,175,1,200
5,10,1018,1,634,181,1,400
5,10,1018,1,634,182,1,1700
5,10,1018,1,634,184,1,80
5,10,1018,1,634,201,1,10
5,10,1018,1,634,903,1,120
5,10,1018,1,634,905,1,150
5,10,1018,1,634,906,1,800
5,10,1018,1,634,951,1,130
5,10,1018,1,634,1511,1,750
5,10,1018,1,634,1512,1,1400
5,10,1018,1,634,1531,1,90
5,10,1018,1,634,1551,1,60
5,10,1018,1,634,1552,1,80
5,10,1018,1,634,1611,1,300
5,10,1018,1,634,1612,1,650
5,10,1018,1,634,1613,1,1300
5,10,1018,1,634,1801,1,10
5,10,1018,1,634,1802,1,350
5,10,1018,1,634,1901,1,60
5,10,1018,1,634,1902,1,200
5,10,1018,1,634,2001,1,50
5,10,1018,1,634,2002,1,80
5,10,1018,1,634,2003,1,100
5,10,1018,1,634,2031,1,100
5,10,1018,1,634,2032,1,70
5,10,1018,1,634,2033,1,100
5,10,1018,1,634,9001,1,200
5,10,1018,1,634,9002,1,200
5,10,1018,1,634,9011,1,200
5,10,1018,1,634,9012,1,250
5,10,1018,2,898,3,1,400
5,10,1018,2,898,4,1,400
5,10,1018,2,898,5,1,600
5,10,1018,2,898,7,1,800
5,10,1018,2,898,8,1,120
5,10,1018,2,898,9,1,20
5,10,1018,2,898,10,1,10
5,10,1018,2,898,11,1,300
5,10,1018,2,898,21,1,1400
5,10,1018,2,898,22,1,1500
5,10,1018,2,898,23,1,1000
5,10,1018,2,898,24,1,800
5,10,1018,2,898,30,1,1600
5,10,1018,2,898,31,1,300
5,10,1018,2,898,32,1,300
5,10,1018,2,898,33,1,350
5,10,1018,2,898,34,1,150
5,10,1018,2,898,35,1,80
5,10,1018,2,898,36,1,100
5,10,1018,2,898,38,1,400
5,10,1018,2,898,50,1,300
5,10,1018,2,898,51,1,450
5,10,1018,2,898,52,1,50
5,10,1018,2,898,53,1,10
5,10,1018,2,898,54,1,60
5,10,1018,2,898,61,1,250
5,10,1018,2,898,62,1,150
5,10,1018,2,898,63,1,120
5,10,1018,2,898,65,1,80
5,10,1018,2,898,70,1,250
5,10,1018,2,898,71,1,200
5,10,1018,2,898,72,1,100
5,10,1018,2,898,73,1,700
5,10,1018,2,898,76,1,260
5,10,1018,2,898,78,1,400
5,10,1018,2,898,80,1,150
5,10,1018,2,898,81,1,150
5,10,1018,2,898,82,1,10
5,10,1018,2,898,83,1,10
5,10,1018,2,898,84,1,20
5,10,1018,2,898,85,1,50
5,10,1018,2,898,86,1,100
5,10,1018,2,898,90,1,120
5,10,1018,2,898,91,1,120
5,10,1018,2,898,101,1,150
5,10,1018,2,898,102,1,20
5,10,1018,2,898,103,1,50
5,10,1018,2,898,104,1,300
5,10,1018,2,898,105,1,350
5,10,1018,2,898,106,1,200
5,10,1018,2,898,107,1,130
5,10,1018,2,898,108,1,40
5,10,1018,2,898,111,1,40
5,10,1018,2,898,120,1,1500
5,10,1018,2,898,121,1,3000
5,10,1018,2,898,122,1,1000
5,10,1018,2,898,123,1,7000
5,10,1018,2,898,125,1,1200
5,10,1018,2,898,126,1,100
5,10,1018,2,898,131,1,700
5,10,1018,2,898,132,1,600
5,10,1018,2,898,133,1,700
5,10,1018,2,898,134,1,2000
5,10,1018,2,898,136,1,150
5,10,1018,2,898,140,1,1300
5,10,1018,2,898,141,1,1000
5,10,1018,2,898,142,1,1200
5,10,1018,2,898,143,1,3000
5,10,1018,2,898,144,1,1200
5,10,1018,2,898,145,1,1800
5,10,1018,2,898,146,1,500
5,10,1018,2,898,147,1,150
5,10,1018,2,898,170,1,100
5,10,1018,2,898,171,1,100
5,10,1018,2,898,173,1,250
5,10,1018,2,898,174,1,150
5,10,1018,2,898,175,1,250
5,10,1018,2,898,181,1,400
5,10,1018,2,898,182,1,1500
5,10,1018,2,898,184,1,20
5,10,1018,2,898,903,1,150
5,10,1018,2,898,905,1,120
5,10,1018,2,898,906,1,700
5,10,1018,2,898,951,1,120
5,10,1018,2,898,1511,1,700
5,10,1018,2,898,1512,1,1200
5,10,1018,2,898,1513,1,100
5,10,1018,2,898,1601,1,350
5,10,1018,2,898,1611,1,700
5,10,1018,2,898,1621,1,20
5,10,1018,2,898,1622,1,70
5,10,1018,2,898,1801,1,10
5,10,1018,2,898,1802,1,180
5,10,1018,2,898,1901,1,50
5,10,1018,2,898,2001,1,10
5,10,1018,2,898,2003,1,60
5,10,1018,2,898,9002,1,200
5,10,1018,2,898,9011,1,200
5,10,1018,2,898,9012,1,180
5,10,1018,2,898,9013,1,250
5,10,1018,2,898,9014,1,200
5,10,1020,1,38,7,1,700
5,10,1020,1,38,8,1,150
5,10,1020,1,38,9,1,20
5,10,1020,1,38,10,1,20
5,10,1020,1,38,30,1,1600
5,10,1020,1,38,31,1,300
5,10,1020,1,38,33,1,350
5,10,1020,1,38,34,1,100
5,10,1020,1,38,35,1,100
5,10,1020,1,38,36,1,100
5,10,1020,1,38,50,1,350
5,10,1020,1,38,61,1,300
5,10,1020,1,38,62,1,200
5,10,1020,1,38,63,1,100
5,10,1020,1,38,65,1,70
5,10,1020,1,38,70,1,250
5,10,1020,1,38,73,1,300
5,10,1020,1,38,76,1,250
5,10,1020,1,38,78,1,350
5,10,1020,1,38,80,1,150
5,10,1020,1,38,82,1,20
5,10,1020,1,38,83,1,20
5,10,1020,1,38,84,1,100
5,10,1020,1,38,85,1,100
5,10,1020,1,38,86,1,300
5,10,1020,1,38,88,1,100
5,10,1020,1,38,90,1,100
5,10,1020,1,38,101,1,250
5,10,1020,1,38,102,1,10
5,10,1020,1,38,103,1,20
5,10,1020,1,38,104,1,200
5,10,1020,1,38,106,1,600
5,10,1020,1,38,111,1,40
5,10,1020,1,38,120,1,1200
5,10,1020,1,38,125,1,600
5,10,1020,1,38,126,1,30
5,10,1020,1,38,130,1,1500
5,10,1020,1,38,132,1,1200
5,10,1020,1,38,133,1,1000
5,10,1020,1,38,134,1,3000
5,10,1020,1,38,136,1,600
5,10,1020,1,38,140,1,1300
5,10,1020,1,38,141,1,1000
5,10,1020,1,38,142,1,1700
5,10,1020,1,38,143,1,2000
5,10,1020,1,38,144,1,500
5,10,1020,1,38,147,1,150
5,10,1020,1,38,903,1,100
5,10,1020,1,38,905,1,200
5,10,1020,1,38,906,1,700
5,10,1020,1,38,951,1,120
5,10,1020,1,38,9001,1,180
5,10,1020,1,38,9002,1,200
5,10,1020,1,38,9003,1,200
5,10,1020,1,38,9011,1,210
5,10,1020,1,38,9013,1,250
5,10,1020,1,38,9014,1,100
5,10,1021,2,120,7,1,150
5,10,1021,2,120,8,1,120
5,10,1021,2,120,10,1,150
5,10,1021,2,120,31,1,150
5,10,1021,2,120,32,1,100
5,10,1021,2,120,33,1,100
5,10,1021,2,120,35,1,30
5,10,1021,2,120,38,1,100
5,10,1021,2,120,53,1,10
5,10,1021,2,120,61,1,500
5,10,1021,2,120,62,1,400
5,10,1021,2,120,65,1,50
5,10,1021,2,120,70,1,250
5,10,1021,2,120,76,1,300
5,10,1021,2,120,78,1,200
5,10,1021,2,120,80,1,500
5,10,1021,2,120,84,1,50
5,10,1021,2,120,86,1,70
5,10,1021,2,120,101,1,450
5,10,1021,2,120,102,1,40
5,10,1021,2,120,104,1,500
5,10,1021,2,120,106,1,300
5,10,1021,2,120,111,1,40
5,10,1021,2,120,125,1,750
5,10,1021,2,120,130,1,400
5,10,1021,2,120,133,1,300
5,10,1021,2,120,141,1,200
5,10,1021,2,120,142,1,250
5,10,1021,2,120,143,1,700
5,10,1021,2,120,152,1,1200
5,10,1021,2,120,170,1,200
5,10,1021,2,120,171,1,200
5,10,1021,2,120,174,1,200
5,10,1021,2,120,175,1,200
5,10,1021,2,120,202,1,100
5,10,1021,2,120,903,1,30
5,10,1021,2,120,905,1,280
5,10,1021,2,120,906,1,380
5,10,1025,2,1774,3,1,250
5,10,1025,2,1774,4,1,260
5,10,1025,2,1774,5,1,600
5,10,1025,2,1774,7,1,700
5,10,1025,2,1774,8,1,200
5,10,1025,2,1774,9,1,20
5,10,1025,2,1774,10,1,50
5,10,1025,2,1774,21,1,1200
5,10,1025,2,1774,22,1,1000
5,10,1025,2,1774,23,1,800
5,10,1025,2,1774,24,1,800
5,10,1025,2,1774,31,1,350
5,10,1025,2,1774,33,1,400
5,10,1025,2,1774,34,1,150
5,10,1025,2,1774,35,1,150
5,10,1025,2,1774,36,1,80
5,10,1025,2,1774,38,1,600
5,10,1025,2,1774,50,1,450
5,10,1025,2,1774,51,1,700
5,10,1025,2,1774,52,1,50
5,10,1025,2,1774,53,1,10
5,10,1025,2,1774,61,1,300
5,10,1025,2,1774,63,1,150
5,10,1025,2,1774,65,1,80
5,10,1025,2,1774,70,1,250
5,10,1025,2,1774,73,1,350
5,10,1025,2,1774,76,1,280
5,10,1025,2,1774,78,1,350
5,10,1025,2,1774,80,1,200
5,10,1025,2,1774,81,1,300
5,10,1025,2,1774,82,1,10
5,10,1025,2,1774,83,1,10
5,10,1025,2,1774,84,1,160
5,10,1025,2,1774,85,1,60
5,10,1025,2,1774,86,1,400
5,10,1025,2,1774,87,1,100
5,10,1025,2,1774,88,1,100
5,10,1025,2,1774,91,1,100
5,10,1025,2,1774,101,1,300
5,10,1025,2,1774,102,1,20
5,10,1025,2,1774,103,1,50
5,10,1025,2,1774,104,1,250
5,10,1025,2,1774,106,1,300
5,10,1025,2,1774,107,1,200
5,10,1025,2,1774,108,1,100
5,10,1025,2,1774,111,1,50
5,10,1025,2,1774,120,1,1500
5,10,1025,2,1774,121,1,4000
5,10,1025,2,1774,122,1,1500
5,10,1025,2,1774,125,1,700
5,10,1025,2,1774,130,1,2000
5,10,1025,2,1774,132,1,1300
5,10,1025,2,1774,133,1,1500
5,10,1025,2,1774,134,1,1600
5,10,1025,2,1774,136,1,250
5,10,1025,2,1774,140,1,1600
5,10,1025,2,1774,141,1,1200
5,10,1025,2,1774,142,1,800
5,10,1025,2,1774,143,1,2000
5,10,1025,2,1774,144,1,1400
5,10,1025,2,1774,145,1,2500
5,10,1025,2,1774,146,1,500
5,10,1025,2,1774,147,1,180
5,10,1025,2,1774,154,1,100
5,10,1025,2,1774,170,1,200
5,10,1025,2,1774,171,1,150
5,10,1025,2,1774,173,1,250
5,10,1025,2,1774,174,1,150
5,10,1025,2,1774,181,1,400
5,10,1025,2,1774,182,1,1800
5,10,1025,2,1774,184,1,120
5,10,1025,2,1774,903,1,150
5,10,1025,2,1774,905,1,130
5,10,1025,2,1774,906,1,800
5,10,1025,2,1774,951,1,120
5,10,1025,2,1774,1512,1,700
5,10,1025,2,1774,1513,1,1300
5,10,1025,2,1774,1531,1,120
5,10,1025,2,1774,1551,1,60
5,10,1025,2,1774,1552,1,100
5,10,1025,2,1774,1601,1,40
5,10,1025,2,1774,1602,1,450
5,10,1025,2,1774,1612,1,650
5,10,1025,2,1774,1613,1,1300
5,10,1025,2,1774,1801,1,10
5,10,1025,2,1774,1802,1,300
5,10,1025,2,1774,1901,1,50
5,10,1025,2,1774,2001,1,40
5,10,1025,2,1774,2002,1,80
5,10,1025,2,1774,2003,1,100
5,10,1025,2,1774,2031,1,60
5,10,1025,2,1774,2032,1,70
5,10,1025,2,1774,2033,1,100
5,10,1025,2,1774,9001,1,200
5,10,1025,2,1774,9012,1,200
5,10,1025,2,1774,9013,1,200
4,11,1101,2,154,1,2,0
4,11,1101,2,154,2,2,0
4,11,1101,2,154,3,1,30
4,11,1101,2,154,4,1,35
4,11,1101,2,154,5,1,30
4,11,1101,2,154,7,1,50
4,11,1101,2,154,8,1,180
4,11,1101,2,154,9,1,10
4,11,1101,2,154,10,1,10
4,11,1101,2,154,11,1,35
4,11,1101,2,154,20,2,0
4,11,1101,2,154,21,2,0
4,11,1101,2,154,22,1,40
4,11,1101,2,154,23,1,30
4,11,1101,2,154,24,2,0
4,11,1101,2,154,30,1,15
4,11,1101,2,154,31,1,50
4,11,1101,2,154,32,1,10
4,11,1101,2,154,33,1,15
4,11,1101,2,154,34,1,15
4,11,1101,2,154,35,1,40
4,11,1101,2,154,36,1,10
4,11,1101,2,154,37,1,10
4,11,1101,2,154,38,1,180
4,11,1101,2,154,50,2,0
4,11,1101,2,154,51,2,0
4,11,1101,2,154,52,1,10
4,11,1101,2,154,53,1,5
4,11,1101,2,154,54,2,0
4,11,1101,2,154,55,2,0
4,11,1101,2,154,60,2,0
4,11,1101,2,154,61,1,350
4,11,1101,2,154,62,2,0
4,11,1101,2,154,63,1,300
4,11,1101,2,154,64,2,0
4,11,1101,2,154,65,1,40
4,11,1101,2,154,70,1,280
4,11,1101,2,154,71,2,0
4,11,1101,2,154,72,2,0
4,11,1101,2,154,73,2,0
4,11,1101,2,154,74,2,0
4,11,1101,2,154,75,2,0
4,11,1101,2,154,76,1,350
4,11,1101,2,154,78,2,0
4,11,1101,2,154,80,1,270
4,11,1101,2,154,81,2,0
4,11,1101,2,154,82,1,10
4,11,1101,2,154,83,1,10
4,11,1101,2,154,84,1,30
4,11,1101,2,154,85,2,0
4,11,1101,2,154,86,1,50
4,11,1101,2,154,87,2,0
4,11,1101,2,154,88,2,0
4,11,1101,2,154,90,2,0
4,11,1101,2,154,91,2,0
4,11,1101,2,154,101,1,360
4,11,1101,2,154,102,1,10
4,11,1101,2,154,103,1,5
4,11,1101,2,154,104,1,260
4,11,1101,2,154,105,2,0
4,11,1101,2,154,106,1,10
4,11,1101,2,154,107,2,0
4,11,1101,2,154,108,2,0
4,11,1101,2,154,109,1,40
4,11,1101,2,154,111,1,140
4,11,1101,2,154,120,1,2000
4,11,1101,2,154,121,1,1600
4,11,1101,2,154,122,2,0
4,11,1101,2,154,123,2,0
4,11,1101,2,154,125,2,0
4,11,1101,2,154,126,1,15
4,11,1101,2,154,130,1,840
4,11,1101,2,154,131,1,760
4,11,1101,2,154,132,2,0
4,11,1101,2,154,133,1,820
4,11,1101,2,154,134,2,0
4,11,1101,2,154,136,2,0
4,11,1101,2,154,140,1,510
4,11,1101,2,154,141,1,460
4,11,1101,2,154,142,1,480
4,11,1101,2,154,143,2,0
4,11,1101,2,154,144,1,540
4,11,1101,2,154,145,2,0
4,11,1101,2,154,146,2,0
4,11,1101,2,154,147,2,0
4,11,1101,2,154,150,2,0
4,11,1101,2,154,152,1,740
4,11,1101,2,154,154,2,0
4,11,1101,2,154,170,1,120
4,11,1101,2,154,171,1,120
4,11,1101,2,154,172,2,0
4,11,1101,2,154,173,2,0
4,11,1101,2,154,174,1,130
4,11,1101,2,154,175,1,140
4,11,1101,2,154,181,1,50
4,11,1101,2,154,182,1,760
4,11,1101,2,154,183,2,0
4,11,1101,2,154,184,2,0
4,11,1101,2,154,201,1,10
4,11,1101,2,154,202,1,200
4,11,1101,2,154,204,2,0
4,11,1101,2,154,903,1,100
4,11,1101,2,154,904,2,0
4,11,1101,2,154,905,2,0
4,11,1101,2,154,906,1,620
4,11,1101,2,154,951,1,280
4,11,1101,2,154,952,2,0
4,11,1102,2,936,1,2,0
4,11,1102,2,936,2,2,0
4,11,1102,2,936,3,1,35
4,11,1102,2,936,4,1,35
4,11,1102,2,936,5,1,40
4,11,1102,2,936,7,1,50
4,11,1102,2,936,8,1,60
4,11,1102,2,936,9,1,10
4,11,1102,2,936,10,1,10
4,11,1102,2,936,11,1,40
4,11,1102,2,936,20,2,0
4,11,1102,2,936,21,2,0
4,11,1102,2,936,22,1,45
4,11,1102,2,936,23,1,30
4,11,1102,2,936,24,2,0
4,11,1102,2,936,30,1,10
4,11,1102,2,936,31,1,10
4,11,1102,2,936,32,1,30
4,11,1102,2,936,33,1,30
4,11,1102,2,936,34,1,10
4,11,1102,2,936,35,1,50
4,11,1102,2,936,36,1,10
4,11,1102,2,936,37,1,15
4,11,1102,2,936,38,1,150
4,11,1102,2,936,50,2,0
4,11,1102,2,936,51,2,0
4,11,1102,2,936,52,1,10
4,11,1102,2,936,53,1,10
4,11,1102,2,936,54,2,0
4,11,1102,2,936,55,2,0
4,11,1102,2,936,60,2,0
4,11,1102,2,936,61,1,190
4,11,1102,2,936,62,1,240
4,11,1102,2,936,63,1,220
4,11,1102,2,936,64,2,0
4,11,1102,2,936,65,1,40
4,11,1102,2,936,70,1,180
4,11,1102,2,936,71,2,0
4,11,1102,2,936,72,2,0
4,11,1102,2,936,73,2,0
4,11,1102,2,936,74,2,0
4,11,1102,2,936,75,2,0
4,11,1102,2,936,76,1,270
4,11,1102,2,936,78,2,0
4,11,1102,2,936,80,1,240
4,11,1102,2,936,81,2,0
4,11,1102,2,936,82,1,10
4,11,1102,2,936,83,1,10
4,11,1102,2,936,84,1,50
4,11,1102,2,936,85,2,0
4,11,1102,2,936,86,1,50
4,11,1102,2,936,87,2,0
4,11,1102,2,936,88,2,0
4,11,1102,2,936,90,2,0
4,11,1102,2,936,91,2,0
4,11,1102,2,936,101,1,360
4,11,1102,2,936,102,1,10
4,11,1102,2,936,103,1,10
4,11,1102,2,936,104,1,300
4,11,1102,2,936,105,1,360
4,11,1102,2,936,106,1,50
