"zone","state","lga","sector","ea","event_type","event_seq","event_cd","event_desc","sc6q2","sc6q3"
6,24,2412,1,2798,1,1,6,"sharp change in pric",2010,100
6,24,2412,1,2798,1,2,8,"loss of key social s",2010,100
6,24,2412,1,2798,2,1,16,"improved transport",2008,80
6,24,2413,1,306,1,1,6,"SHARP CHANGE IN PRIC",2000,90
6,24,2413,1,306,1,2,9,"POWER OUTAGE",2000,90
6,24,2413,1,306,2,1,11,"DEVELOPMENT PROJECT",2010,50
6,24,2413,1,306,2,2,14,"NEW ROAD",2010,65
6,24,2413,1,306,2,3,16,"IMPROVED TRANSPORT",2009,75
6,24,2415,1,696,1,1,2,"FLOOD",1,85
6,24,2415,1,696,1,2,7,"NO JOB OPPORTUNITY",2,80
6,24,2415,1,696,2,1,16,"IMPROV. TRANSPORTAT.",1,90
6,24,2417,1,112,1,1,6,"CHANGES IN PRICE",2007,90
6,24,2417,1,112,1,2,7,"MASSIVE JOB LAYOFF",2000,90
6,24,2417,1,112,1,3,9,"POWER OUTAGE",2006,85
6,24,2417,1,112,2,1,11,"DEV, PRJ. STREET LIG",2008,85
6,24,2417,1,112,2,2,11,"DEVT PROJECT (LIGHT)",2010,85
6,24,2417,1,112,2,3,16,"IMPROVED TRANSPORT",2008,85
6,24,2417,1,924,1,1,2,"FLOOD",2000,95
6,24,2417,1,924,1,2,6,"CHANGES IN PRICES",2005,85
6,24,2417,1,924,1,3,7,"MASSIVE RETRENCHMENT",2000,90
6,24,2417,1,924,1,4,9,"POWER OUTAGE",2000,80
6,24,2417,1,924,2,1,16,"IMPROVED TRANSPORT.",2005,85
6,24,2418,1,1770,1,1,2,"DRAINAGE PROBLEM",,
6,24,2418,1,1770,1,2,8,"NO INFRASTRUCTURE",,
6,24,2418,1,1770,2,1,14,"NO ROAD MAINTENANCE",,
6,24,2418,1,1770,2,2,19,"EASY STREET LOCATION",,
6,24,2419,1,330,1,1,6,"SHARP CHANGE IN PRIC",2005,85
6,24,2419,1,330,1,2,10,"VIOLENCE",2011,25
6,24,2419,1,330,2,1,16,"IMPROVED TRANSPORT",2009,85
6,24,2420,1,402,1,1,2,"FLOOD",2010,50
6,24,2420,1,402,1,2,6,"SHARP CHANGE IN PRIC",2005,80
6,24,2420,1,402,1,3,9,"POWER OUTAGE",2009,85
6,24,2420,1,402,2,1,14,"NEW ROAD",2008,85
6,24,2420,1,402,2,2,16,"IMPROVED TRANSPORT",2008,90
1,25,2502,2,728,1,1,5,"MEASLES",2011,60
1,25,2502,2,728,2,1,19,"DIST OF MOSQUETOR NT",2010,70
1,25,2504,2,222,1,1,2,"FLOOD",2010,95
1,25,2504,2,222,1,2,5,"MESTES",2007,60
1,25,2504,2,222,1,3,6,"INFLATION",2010,95
1,25,2504,2,222,2,1,11,"ROAD CONSTRUCTION",2009,100
1,25,2504,2,222,2,2,13,"NEW GENERAL HOSPITAL",2006,100
1,25,2507,2,814,1,1,1,"FLOOD",2008,40
1,25,2507,2,814,2,1,11,"PROV PIPE BRONE WATE",2009,50
1,25,2507,2,814,2,2,15,"CON OF NEW SCH./RENO",2009,100
1,25,2507,2,814,2,3,18,"NO ELECTRICTY",2010,60
1,25,2508,1,2788,1,1,9,"POWER OUTAGE",2010,100
1,25,2508,1,2788,1,2,10,"WATER SCARCITY",2010,90
1,25,2508,1,2788,2,1,19,"PROVISION OF CEMETRY",2010,100
1,25,2509,2,248,1,1,9,"POWER OUTAGE",2006,100
1,25,2509,2,248,2,1,11,"BOREHOLE CONSTN",2009,80
1,25,2509,2,248,2,2,15,"NEW PRIMARY SCHOOL",2010,90
1,25,2511,2,1424,1,1,8,"LACK OF WATER",2010,90
1,25,2511,2,1424,1,2,8,"LACK OF COMUNICATION",2011,100
1,25,2511,2,1424,2,1,11,"ROAD CONSTRUCTION",2011,80
1,25,2513,2,128,1,1,5,"APOLLO (EYE INFECTN)",2009,50
1,25,2513,2,128,1,2,5,"MEASLES",2010,40
1,25,2513,2,128,2,1,11,"BOREHOLE CONSTRUCTN",2010,90
1,25,2513,2,128,2,2,17,"ELECTRIFICATION",2010,90
1,26,2601,2,822,1,1,1,,2009,80
1,26,2601,2,822,1,2,2,,2010,60
1,26,2601,2,822,1,3,3,,2010,70
1,26,2601,2,822,1,4,5,,2008,75
1,26,2601,2,822,1,5,6,,2010,80
1,26,2603,1,658,1,1,1,,2010,70
1,26,2603,1,658,1,2,5,,2010,60
1,26,2603,1,658,1,3,6,,2010,60
1,26,2603,1,1786,1,1,1,,2010,100
1,26,2603,1,1786,1,2,5,,2009,90
1,26,2603,1,1786,1,3,6,,2010,90
1,26,2605,2,594,1,1,1,,2011,20
1,26,2605,2,594,1,2,2,,2011,15
1,26,2605,2,594,1,3,5,,2010,100
1,26,2605,2,594,1,4,6,,2010,100
1,26,2605,2,594,1,5,7,,2011,100
1,26,2606,1,516,1,1,8,"LOSS OF KEY SOCIAL",2006,70
1,26,2606,1,516,2,1,14,"NEW ROAD",2011,92
1,26,2606,1,516,2,2,18,"OFF GRID ELECTRIC",2011,35
1,26,2608,2,820,1,1,1,,2007,60
1,26,2608,2,820,1,2,2,,2009,45
1,26,2608,2,820,1,3,3,,2010,55
1,26,2608,2,820,1,4,5,,2006,100
1,26,2608,2,820,1,5,6,,2007,100
1,26,2608,2,820,1,6,7,,2010,70
1,26,2611,2,424,1,1,3,"NON AVAILABILITY",2010,90
1,26,2611,2,424,2,1,11,"BOREHOLE",2009,70
1,26,2613,2,1462,1,1,1,,2010,100
1,26,2613,2,1462,1,2,5,,2010,100
1,26,2613,2,2248,1,1,1,"FLOOD",5,55
1,26,2613,2,2248,1,2,2,"FLOOD",2010,65
1,26,2613,2,2248,1,3,5,"DEVELOPMENT PROJECT",2010,90
1,26,2615,2,2178,1,1,3,"CROP PROD LAW",2010,45
1,26,2615,2,2178,1,2,10,"INSCURITY ASSEMBLY",2007,90
1,26,2615,2,2178,2,1,11,"FUNCTIONAL BOREHOLE",2009,85
1,26,2615,2,2196,1,1,2,"FLOOD",2008,80
1,26,2615,2,2196,1,2,8,"LOSS OF KEY SOCIAL",2011,90
1,26,2615,2,2196,1,3,10,"INSECURITY",2009,80
1,26,2615,2,2196,1,4,10,"CHILD IMMUNIZA",2011,60
1,26,2616,2,254,1,1,1,,2008,70
1,26,2616,2,254,1,2,2,,2009,65
1,26,2618,2,494,1,2,4,"LIVES STOCK DISEASES",2009,90
1,26,2618,2,494,1,3,8,"LOSS OF SOCIAL SERV",2007,95
1,26,2618,2,494,1,1,9,"LACK OF ELECTRIC CIT",,
1,26,2618,2,494,1,4,10,"LACK OF MODERN MKT",2007,65
1,26,2618,2,494,2,1,15,"NEW SCH",2009,85
1,26,2618,2,1276,1,1,10,"TOO HOT WEATHER",2010,95
1,26,2618,2,1276,2,1,19,"RE CONST PRY SCH",2010,90
1,26,2621,2,100,1,1,8,"LOSS OF KEY",2007,100
1,26,2621,2,100,1,2,10,"HIGH LV INSECURITY",2010,80
1,26,2621,2,100,2,1,19,"AVAILABILITY",2011,75
1,26,2621,1,940,1,1,3,"SHORTAGE OF FOOD PRO",2010,40
1,26,2621,1,940,2,1,11,"RENOVATION OF CENTRE",2009,60
1,26,2623,2,1688,1,1,10,"IMPROVE  SANITALION",2007,85
1,26,2623,2,1688,1,2,10,"INSECURITY",2011,90
1,26,2623,2,1688,2,1,15,"NEW SCHOOL",2006,60
1,26,2625,2,926,1,1,1,,2011,80
1,26,2625,2,926,1,2,5,,2010,70
6,27,2701,1,506,1,1,6,,2009,100
6,27,2701,1,506,2,1,18,,2010,100
6,27,2703,1,1076,1,1,6,,2011,100
6,27,2703,1,1076,2,1,18,,2010,100
6,27,2703,1,1612,1,1,7,,2006,40
6,27,2703,1,1612,1,2,10,"BAD ROAD",2008,1
6,27,2703,1,1612,2,1,14,,2010,1
6,27,2704,2,204,1,1,6,,2010,1
6,27,2704,2,204,1,2,9,,2010,1
6,27,2707,1,1410,1,1,2,,2010,1
6,27,2707,1,1410,1,2,9,,2009,1
6,27,2707,1,2136,1,1,2,,2010,60
6,27,2707,1,2136,1,2,6,,2010,100
6,27,2707,1,2136,2,1,18,,2009,100
6,27,2709,1,1646,1,1,2,,2010,2
6,27,2709,1,1646,1,2,6,,2009,1
6,27,2709,1,1646,1,3,9,,2010,1
6,27,2709,1,1646,2,1,16,,2010,1
6,27,2711,1,710,1,1,6,,2009,1
6,27,2711,1,710,1,2,9,,2010,1
6,27,2711,1,710,2,1,11,,2010,1
6,27,2712,2,110,1,1,6,,2009,50
6,27,2712,2,110,2,1,18,,2010,1
6,27,2715,2,752,1,1,6,,2009,1
6,27,2715,2,752,1,2,10,"BAD ROAD",2009,1
6,27,2719,2,100,1,1,6,,2009,100
6,27,2719,2,100,2,1,19,"CONSTRUCTION",2008,100
6,28,2802,2,566,1,1,10,"NO DRUGS IN CLINIC",2009,100
6,28,2802,2,566,2,1,11,"NEW BUILDINGS",2008,50
6,28,2802,2,566,2,2,12,"RELIGIOUS PROGRAMMES",2009,30
6,28,2802,2,566,2,3,15,"ESTABLISH POLICE SCH",2004,100
6,28,2802,2,566,2,4,19,"AGRIC LOAN PROJECT",2010,35
6,28,2804,1,340,1,1,1,"NEW ROAD",14,
6,28,2806,1,164,1,1,6,"INCREASING FOOD ITEM",2006,100
6,28,2806,1,164,1,2,9,"CONSTANT POWER FALUR",2008,100
6,28,2806,1,164,1,3,10,"BAD ROAD",2006,100
6,28,2806,1,802,1,1,9,"ELECTRICITY FAILURE",2009,
6,28,2806,1,802,1,2,10,"ROBBERY IN BANK",2010,
6,28,2806,1,802,2,1,19,"PEACE IN THE SOCIETY",2010,
6,28,2807,2,1266,1,1,10,"POTABLE WATER",2010,100
6,28,2807,2,1266,1,2,10,"ELECTRICITY",2011,100
6,28,2807,2,1266,1,3,10,"NETWORK COVERAGE",2011,100
6,28,2810,2,2394,1,1,9,"ELECTRICITY ABSENT",,100
6,28,2810,2,2394,1,2,10,"PORTABLE WATER",,100
6,28,2810,2,2394,1,3,10,"CRAIN FOR FOOT TRECK",,500
6,28,2810,2,2394,2,1,14,"FEW CRAIN",2008,100
6,28,2810,1,3722,1,1,10,"ELECTRICITY",,100
6,28,2810,1,3722,1,2,10,"PORTABLE WATER",,100
6,28,2810,1,3722,2,1,13,"BUILD OF HEALTHCARE",2010,100
6,28,2811,2,588,1,1,9,"EXTENSION COM PROJEC",,
6,28,2811,2,588,1,2,10,"HEALTH CARE",,
6,28,2811,2,588,1,3,10,"ROAD",,
6,28,2811,2,588,1,4,10,"WATER",,
6,28,2813,2,612,1,1,9,"NO ELECTRICITY/WATER",,100
6,28,2813,2,612,1,2,10,"NO SECONDARY SCHOOL",,100
6,28,2813,2,612,2,1,13,"MATERNITY BUILT",2011,100
6,28,2813,2,612,2,2,15,"PRIMARY SCHOOL",2004,100
6,28,2814,1,1876,1,1,10,"RAIN STORM",2006,20
6,28,2814,1,1876,2,1,18,"NO ELECTRICITY",2011,100
6,28,2815,2,1164,1,1,9,"BAD ROAD,NO ELECTRIC",2006,100
6,28,2815,2,1164,1,2,10,"BANK,MRK,TOWN HALL",2006,100
6,28,2815,2,1164,1,3,10,"NETWORK SERVICE NEED",2006,100
6,28,2815,2,1164,1,4,10,"INPUT AGRIC CREDIT",2009,100
6,28,2815,2,1164,2,1,14,"ONLY THE ROAD",2008,100
6,28,2816,1,2302,1,1,5,"EPIDEMIC ON CHILDREN",2011,10
6,28,2816,1,2302,2,1,11,"DUG UP WELL",2011,20
6,28,2816,1,2302,2,2,11,"GRADING OF FEEDER RD",2011,20
6,28,2816,1,2302,2,3,17,"ELECTRICITY",2010,15
6,28,2816,2,3944,1,1,9,"ELECTRICITY",,
6,28,2816,2,3944,1,2,10,"NO NETWORK",,
6,28,2816,2,3944,1,3,10,"NO WATER",,
6,28,2816,2,3944,1,4,10,"ROAD APPRENTISHIP",,
6,29,2905,1,384,1,1,6,"SHARP CHANGE IN PRIC",2008,100
6,29,2905,1,384,2,1,13,"NEW HEALTH FACILITY",2007,80
6,29,2905,1,1096,1,1,6,"SHARP CHANGEIN PRICE",2009,70
6,29,2905,1,1096,2,1,11,"DEVELOPMENT PROJECT",2008,50
6,29,2905,1,1096,2,2,13,"NEW HEALTH FACICILIT",2006,80
6,29,2905,1,1096,2,3,16,"IMPROVED TRANSPORT",2008,70
6,29,2905,1,1096,2,4,19,"PIPE WATER/BOREHOLE",2007,100
6,29,2909,2,220,1,1,8,"LOSS OF KEY SOCIAL",,
6,29,2909,2,220,2,1,15,"NEW SCHOOL",2008,80
6,29,2909,2,220,2,2,19,"PIPE WATER CONSTRUCT",2005,100
6,29,2909,2,220,2,3,19,"BAD RD.",2006,100
6,29,2910,1,350,1,1,9,"POWER OUTAGE",2008,100
6,29,2910,1,350,2,1,13,"NO HEALTH CENTRE",2008,100
6,29,2910,1,350,2,2,14,"BAD ROADS",2008,100
6,29,2910,1,350,2,3,15,"NEW SCHOOL",2009,100
6,29,2910,1,350,2,4,19,"NO PROPER CAREOF DEB",2008,100
6,29,2911,1,746,2,1,19,"COMMUNUAL DIVISION",2006,70
6,29,2911,1,746,2,2,19,"THEFT IN THE COMMUNI",2006,80
6,29,2911,1,746,2,3,19,"ADEQUATE SECURTIY",2008,100
6,29,2911,2,1870,1,1,1,"DROUGHT",2009,100
6,29,2911,2,1870,1,2,2,"CROP DISEASE/PEST",2006,100
6,29,2911,2,1870,1,3,6,"SHARP CHANGE IN PRIC",2008,100
6,29,2911,2,1870,2,1,16,"IMPROVED TRANSP. SER",2008,100
6,29,2914,1,214,2,1,19,"FIGHT B/W MOBILE",2009,100
6,29,2914,1,214,2,2,19,"PERMANENT OF OBA",2009,100
6,29,2918,1,952,1,1,9,"POWER OUTAGE",2007,
6,29,2918,1,952,2,1,19,"SELLING OF VARIETIES",2008,
6,29,2918,1,952,2,2,19,"STABILITY OF LIGHT",2010,
6,29,2920,1,1210,1,1,9,"power outage",2006,100
6,29,2920,1,1210,2,1,11,"DEVELOPMENT PROJECT",2006,100
6,29,2920,1,1210,2,2,19,"BAD ROAD",2006,100
6,29,2920,1,1210,2,3,19,"HIGH PRICE OF FOOD S",2006,100
6,29,2920,1,1210,2,4,19,"NO PORTABLE WATER",2006,100
6,29,2920,1,1210,2,5,19,"GSM SERVICE",2007,100
6,29,2920,2,1628,1,1,2,"FLOOD",2008,100
6,29,2920,2,1628,2,1,19,"BAD ROAD",2006,100
6,29,2920,2,1628,2,2,19,"UNSALE OF FARM PRODU",2007,100
6,29,2920,2,1628,2,3,19,"GOOD SERVICES",2009,100
6,29,2923,1,396,2,1,11,"ROBBER& DEATH OF SON",2007,100
6,29,2923,1,396,2,2,11,"VIOLENCE BY PARTY",2007,100
6,29,2923,1,396,2,3,11,"NEW HOSPITAL",2010,100
6,29,2923,1,396,2,4,11,"NEW MARKET",2010,100
6,29,2923,1,396,2,5,11,"NEW POLICE STATION",2010,100
6,29,2923,2,1126,2,1,14,"NEW ROAD",2010,70
6,29,2923,2,1126,2,2,17,"ON GRIP ELECTRICITY",2010,70
6,29,2923,2,1126,2,3,19,"WINGS DESTROYED HOUS",2004,100
6,29,2923,2,1126,2,4,19,"DEADTH OF DEPUTY",2005,100
6,29,2930,1,1300,2,1,11,"ACCIDENT",2010,100
6,29,2930,1,1300,2,2,11,"CHANGE OF GOVT.",2010,100
6,30,3002,1,1264,1,1,6,"CHANGE IN PRICE",2009,50
6,30,3002,1,1264,1,2,8,"SERVICES",2008,50
6,30,3002,1,1264,1,3,9,"POWER OUTAGE",2007,49
6,30,3002,1,1264,1,4,9,"POWER OUTAGE",2010,50
6,30,3002,1,1264,2,1,13,"NEW HEALTH FACILITY",2008,50
6,30,3002,1,1264,2,2,14,"NEW ROAD",2008,50
6,30,3002,1,1310,1,1,4,"LIVESTOCK DISEASE",2009,70
6,30,3002,1,1310,1,2,8,"SERVICES",2008,50
6,30,3002,1,1310,1,3,9,"POWER OUTAGE",2007,50
6,30,3002,1,1310,1,4,9,"POWER OUTAGE",2010,50
6,30,3002,1,1310,1,5,10,"SHORTAGE 4RM TRADE",2010,60
6,30,3002,1,1310,2,1,13,"NEW HEALTH FACILITY",2008,50
6,30,3002,1,1310,2,2,14,"NEW ROAD",2008,50
6,30,3004,2,216,1,1,1,"DROUGHT",2010,50
6,30,3004,2,216,1,2,2,"SHARP CHANGES PRICES",2009,50
6,30,3004,2,216,1,3,3,"NEW ROAD",2011,50
6,30,3005,1,2870,1,1,6,"Change i price of pe",2010,90
6,30,3005,1,2870,1,2,9,"Power outage",2008,75
6,30,3005,1,2870,2,1,16,"Road rehabilitation",2009,80
6,30,3005,1,2942,1,1,6,"Change in price of P",2010,87
6,30,3005,1,2942,1,2,9,"Power Outage",2009,90
6,30,3005,1,2942,2,1,16,"Road Rehabilitation",2008,85
6,30,3007,1,1624,1,1,6,"Sharp change in pric",2010,100
6,30,3007,1,1624,1,2,8,"Bad Transformer",2008,75
6,30,3007,1,1624,2,1,11,"Repla. of Transforme",2009,100
6,30,3007,1,1624,2,2,16,"Reconstruct. of RD",2007,100
6,30,3009,1,764,1,1,6,"changes in prices",2009,82
6,30,3009,1,764,1,2,9,"power outage",2008,75
6,30,3009,1,764,2,1,11,"Tarring of Road",2010,93
6,30,3009,1,764,2,2,19,"Install. of Comm.Mas",2010,70
6,30,3009,1,1642,1,1,6,"Change in Price of P",2010,85
6,30,3009,1,1642,1,2,9,"Power Outage",2007,90
6,30,3010,1,1762,1,1,6,"Sharp Change in Pric",2010,80
6,30,3010,1,1762,1,2,9,"Transformer Damaged",2011,90
6,30,3010,1,1762,1,3,10,"Motor Accident",2010,65
6,30,3010,1,1762,2,1,19,"Peace",2008,100
6,30,3012,2,334,1,1,3,"Pests",2008,90
6,30,3014,2,120,1,1,3,"Pests",2010,25
6,30,3014,2,120,1,2,4,"Bird flu",2008,1
6,30,3014,2,120,1,3,8,"Overflow of river Ba",2010,3
6,30,3014,2,120,2,1,11,"Const. Of Town Hall",2010,1
6,30,3014,2,120,2,2,15,"New School",2006,2
6,30,3015,2,1688,1,1,6,"CHANGES IN PRICE",2009,50
6,30,3015,2,1688,1,2,8,"LOSS OF SOCIAL SERVI",2008,55
6,30,3015,2,1688,2,1,16,"TRANSPORTATION",2010,50
6,30,3016,1,390,1,1,6,"SHARP CHANGE PRICES",2009,55
6,30,3016,1,390,1,2,9,"POWER OUTAGE",2008,50
6,30,3016,1,390,2,1,14,"NEW ROAD",2011,50
6,30,3016,1,390,2,2,15,"NEW SCHOOL",2010,50
6,30,3016,1,390,2,3,16,"IMPROVED TRANSPORT",2009,55
6,30,3018,2,914,1,1,3,"Pests",2009,85
6,30,3018,2,914,1,2,6,"Change inn price ofP",2010,92
6,30,3020,1,322,1,1,6,"Change in Pr of pepp",2010,89
6,30,3023,2,622,1,1,8,"LOSS SOCIAL SERVICES",2008,50
6,30,3023,2,622,1,2,9,"POWER OUTAGE",2007,50
6,30,3023,2,622,1,3,9,"POWER OUTAGE",2010,50
6,30,3023,2,622,1,4,10,"SHORTAGE 4RM TRADE",2009,60
6,30,3023,2,622,2,1,14,"NEW ROAD",2011,50
6,30,3023,2,622,2,2,15,"NEW SCHOOL",2010,50
6,30,3024,1,1406,1,1,6,"Grading of road",2009,82
6,30,3024,1,1406,1,2,6,"Change in priceof Pe",2010,87
6,30,3024,1,1406,2,1,17,"Fixing of transfomer",2008,95
6,30,3024,1,1924,1,1,9,"power outage",2007,95
6,30,3024,1,1924,2,1,11,"Provide transformer",2010,90
6,30,3024,1,1924,2,2,11,"Prov.Of Mobile masts",2010,95
6,30,3024,1,1924,2,3,11,"Grading of Comm Road",2011,87
6,30,3025,1,2052,1,1,6,"Rise i price of pepp",2010,95
6,30,3025,1,2052,1,2,9,"No Transformer PHCN",1999,99
6,30,3030,1,946,1,1,6,"SHARPCHANGESINPRICE",2009,50
6,30,3030,1,946,1,2,8,"SERVICES",2008,50
6,30,3030,1,946,1,3,9,"POWER OUTAGE",2007,50
6,30,3030,1,946,1,4,9,"POWER OUTAGE",2010,52
6,30,3030,1,946,1,5,10,"SHORTAGE 4RM TRADE",2009,55
6,30,3030,1,946,2,1,13,"NEW HEALTH FACILITY",2008,50
6,30,3030,1,946,2,2,14,"NEW ROAD",2008,50
6,30,3032,2,520,1,1,3,"CROP DISEASE & PESTS",2009,50
6,30,3032,2,520,1,2,8,"LOSS OF KEY SOCIAL S",2010,50
6,30,3032,1,1088,1,1,6,"SHARPCHANGE IN PRICE",2009,55
6,30,3032,1,1088,1,2,7,"MASSIVE JOB LAYOFF",2009,60
6,30,3032,1,1088,2,1,15,"NEW SCHOOL",2010,50
6,30,3033,2,554,1,1,3,"CROP DISEASE / PEST",2008,55
6,30,3033,2,554,1,2,4,"LIVESTOCK DISEASE",2009,50
6,30,3033,2,554,1,3,10,"SHORTAGE 4RM TRADE",2010,50
6,30,3033,2,554,2,1,14,"NEW ROAD",2008,50
1,31,3101,2,604,1,1,1,"PRICE FLUCTUATION",2009,90
1,31,3101,2,604,1,2,6,"LACK OF JOB",2010,70
1,31,3101,2,604,1,3,10,"CRISIS",2001,100
1,31,3101,2,604,2,1,15,"NEW SCHOOL",2000,80
1,31,3101,2,604,2,2,16,"NEW ROAD",2007,100
1,31,3101,2,604,2,3,17,"FALL IN ELEC SUPPLY",2010,100
1,31,3101,2,604,2,4,18,"NEW HEALTH HOSPITAL",2010,100
1,31,3101,2,604,2,5,19,"NEW BOREHOLE",2009,90
1,31,3103,2,874,1,1,4,"LIVESTOCK DISEASES",2010,90
1,31,3103,2,874,2,1,13,"PROVSON OF HELTHCENT",2009,90
1,31,3105,1,2914,1,1,10,"WATER",2010,100
1,31,3105,1,2914,2,1,15,"SCHOOL",2008,100
1,31,3105,1,2914,2,2,19,"BOREHOLE",2006,100
1,31,3105,1,2914,2,3,19,"CLINIC",2011,100
1,31,3107,1,724,1,1,10,"LACK OF WATER",2006,100
1,31,3107,1,724,1,2,10,"LACK OF ELECTRICITY",2010,100
1,31,3107,1,724,1,3,10,"LACK OF NURSRY SCHOL",2010,100
1,31,3107,1,724,2,1,19,"ROAD",2010,100
1,31,3107,1,724,2,2,19,"SCHOOL BUILDING",2010,100
1,31,3107,2,1092,1,1,1,"FLOOD",2008,2
1,31,3107,2,1092,1,2,10,"CRISIS",2006,100
1,31,3107,2,1092,2,1,13,"HEALTH FACILITY",2009,100
1,31,3107,2,1092,2,2,15,"SCHOOL",2010,100
1,31,3107,2,1092,2,3,19,"BOREHOLE",2009,100
1,31,3109,2,1026,1,1,10,"LACK OF JOB 4 YOUTHS",2010,100
1,31,3109,2,1026,1,2,10,"HEALTH CLINIC",2011,100
1,31,3109,2,1026,2,1,13,"BOREHOLE",2007,100
1,31,3109,2,1026,2,2,14,"BAD ROAD",2010,100
1,31,3109,2,1026,2,3,15,"SCHOOL",2007,100
1,31,3109,2,1026,2,4,17,"ELECTRICITY LACKING",2006,100
1,31,3111,2,2966,2,1,13,"PRESENCE OFA CHEMIST",2010,50
1,31,3111,2,2966,2,2,15,"NEW SCHOOL",2010,70
1,31,3112,2,350,1,1,10,"HEALTH",2011,100
1,31,3112,2,350,1,2,10,"SCHOOL",2011,100
1,31,3112,2,350,1,3,10,"WATER",2011,100
1,31,3112,2,350,2,1,15,"SCHOOL CONSTRUCTION",2011,100
1,31,3112,2,350,2,2,19,"BOREHOLE",2011,100
1,31,3113,2,332,1,1,10,"ROAD",2011,100
1,31,3113,2,332,1,2,10,"WATER",2011,100
1,31,3113,2,332,2,1,13,"HEALTH CLINIC",2011,100
1,31,3113,2,332,2,2,15,"SCHOOL",2005,100
1,31,3113,2,332,2,3,15,"YOUTH CENTRE",2011,100
1,31,3115,2,680,1,1,10,"CRISIS",2010,40
1,31,3115,2,680,2,1,13,"CLINIC",2009,70
1,31,3115,2,680,2,2,14,"NEW ROAD",2009,50
1,31,3115,2,680,2,3,15,"NURSERY/PRIMARY SCHL",2010,100
1,31,3116,2,1344,1,1,10,"HEALTH",2006,100
1,31,3116,2,1344,1,2,10,"ROAD",2006,100
1,31,3116,2,1344,1,3,10,"SCHOOL",2006,100
1,31,3116,2,1344,2,1,15,"SECONDARY SCHOOL",2010,100
5,32,3201,2,2034,1,1,3,"CROP DISEASE/PESTS",2010,40
5,32,3201,2,2034,1,2,6,"CHANGE IN PRICE",2009,80
5,32,3201,2,2034,1,3,7,"MASSIVE JOB LAY OFF",2008,45
5,32,3201,2,2034,2,1,14,"NEW ROAD",2010,90
5,32,3201,2,2034,2,2,16,"IMPROVED TRANS.SERVI",2009,80
5,32,3201,2,2034,2,3,17,"ON-GRID ELECTRICITY",2005,85
5,32,3202,2,84,1,1,4,"CROP DISEASE",2009,35
5,32,3202,2,84,1,2,6,"CHANGE IN PRICE",2010,70
5,32,3202,2,84,1,3,7,"MASSIVE JOB LAY OFF",2009,42
5,32,3202,2,84,2,1,13,"NEW HEALTH FACILITY",2009,70
5,32,3202,2,84,2,2,15,"NEW SCHOOL",2009,52
5,32,3202,2,84,2,3,16,"IMPROVED TRAS.SERVIC",2008,73
5,32,3202,2,84,2,4,17,"ON-GRID ELECTRICITY",2004,80
5,32,3203,2,2644,1,1,6,"SHARP CHANGE IN PRIC",2009,80
5,32,3203,2,2644,1,2,7,"MASSIVE JOB LAW OFF",2008,50
5,32,3203,2,2644,2,1,13,"NEW HEALTH",2009,70
5,32,3203,2,2644,2,2,15,"NEW SCHOOL",2009,80
5,32,3203,2,2644,2,3,16,"IMPROVED TANSPORTATI",2009,85
5,32,3204,1,346,1,1,2,"FLOOD",2010,30
5,32,3204,1,346,1,2,6,"SHARP CHANGE IN PRIC",2010,70
5,32,3204,1,346,1,3,7,"MASSIVE JOB LAY OFF",2008,42
5,32,3204,1,346,2,1,13,"NEW HEALTH FACILITY",2009,75
5,32,3204,1,346,2,2,15,"NEW SCHOOL",2009,48
5,32,3204,1,346,2,3,16,"IMPROVED TRANSPORTAT",2009,80
5,32,3204,1,346,2,4,17,"ON-GRID ELECTRICITY",2007,85
5,32,3206,2,276,1,1,6,"CHANGES IN PRICE",2009,70
5,32,3206,2,276,1,2,7,"MASSIVE JOB LAY OFF",2009,35
5,32,3206,2,276,2,1,13,"NEW HEALTH",2008,80
5,32,3206,2,276,2,2,15,"NEW SCHOOL",2008,85
5,32,3206,2,276,2,3,16,"IMPROVED TRASPORTATI",2008,89
5,32,3206,2,276,2,4,17,"ON-GRID ELECTRICITY",2010,90
5,32,3207,2,1464,1,1,2,"FLOOD",2010,55
5,32,3207,2,1464,1,2,6,"CHANGE IN PRICE",2009,85
5,32,3207,2,1464,1,3,7,"JOB LAY OFF",2008,40
5,32,3207,2,1464,2,1,13,"NEW HEALTH FACILITY",2009,80
5,32,3207,2,1464,2,2,15,"NEW SCHOOL",2009,80
5,32,3208,2,2244,1,1,6,"CHANGE IN PRICE",2010,70
5,32,3208,2,2244,1,2,7,"MASSIVE JOB LAY OFF",2009,42
5,32,3208,2,2244,2,1,13,"NEW HEALTH FACILITY",2009,84
5,32,3208,2,2244,2,2,15,"NEW SCHOOL",2009,56
5,32,3208,2,2244,2,3,17,"ON GRID ELECTRICITY",2010,80
5,32,3208,2,2244,2,4,19,"POLITICAL ACTIVITIES",2011,95
5,32,3209,1,1208,1,1,6,"SHARP PRICE INCREASE",2010,100
5,32,3209,1,1208,1,2,7,"MASSIVE LAY-OFF",2007,25
5,32,3209,1,1208,1,3,8,"LOSS OF SOCIAL SERVI",2008,20
5,32,3209,1,1208,1,4,9,"POWER OUTAGES",2011,100
5,32,3209,1,1208,2,1,13,"NEW HEALTH FACILTY",2009,100
5,32,3209,1,1208,2,2,16,"IMPROVED TRANSPORT",2008,100
5,32,3210,2,1692,1,1,4,"LIVESTOCK",2011,100
