"zone","state","lga","sector","ea","hhid","item_cd","s7other","s7x","s7q1","s7q2","s7q3","s7q4a","s7q4b","s7q4c","s7q5","s7q6","s7q7","s7q8a","s7q8b","s7q8c","trackingobs"
2,34,3405,2,1706,340029,318,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,1706,340030,304,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,1706,340030,305,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,1706,340030,306,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,1706,340030,317,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,1706,340030,318,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,1706,340030,322,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,1706,340030,323,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340031,304,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340031,323,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340032,304,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340032,305,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340032,306,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340033,303,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340033,304,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340033,305,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340033,306,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340033,322,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340034,302,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340034,304,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340034,306,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340034,322,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340035,303,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340035,304,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340035,305,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340035,306,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340035,322,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340036,302,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340036,303,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340036,304,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340036,306,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340037,303,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340037,304,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340037,305,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340037,306,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340037,318,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340037,326,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340038,304,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340038,305,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340038,306,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340039,302,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340039,303,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340039,304,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340039,305,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340039,306,,"X",2,,,,,,1,1,1000,1,,,0
2,34,3405,2,456,340039,318,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340039,320,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340039,322,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340039,323,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340039,324,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340039,325,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340040,302,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340040,303,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340040,304,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340040,318,,"X",2,,,,,,2,,,,,,0
2,34,3405,2,456,340040,322,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340041,303,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340041,304,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340041,305,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340041,312,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340041,318,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340041,320,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340041,327,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340041,329,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340042,304,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340042,306,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340042,322,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340043,301,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340043,302,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340043,304,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340043,305,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340043,306,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340043,307,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340043,311,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340043,317,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340043,318,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340043,320,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340043,321,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340043,322,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340043,323,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340043,326,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340043,327,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340043,329,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340043,330,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340044,304,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340044,305,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340044,306,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340044,318,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340044,323,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340044,326,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340045,301,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340045,303,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340045,305,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340045,306,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340045,311,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340045,317,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340045,318,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340045,320,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340045,322,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340045,327,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340046,305,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340046,306,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340046,311,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340046,320,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340046,321,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340046,322,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340046,327,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340046,329,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340047,301,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340047,302,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340047,303,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340047,304,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340047,305,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340047,306,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340047,307,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340047,311,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340047,312,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340047,317,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340047,319,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340047,320,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340047,321,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340047,322,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340047,327,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,301,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,302,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,303,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,304,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,305,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,306,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,311,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,312,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,313,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,317,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,318,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,319,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,320,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,321,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,322,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,323,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,326,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,327,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,329,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340048,330,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340049,304,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340049,305,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340049,322,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340050,301,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340050,302,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340050,303,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340050,304,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340050,305,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340050,306,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340050,317,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340050,319,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340050,320,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340050,321,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340050,322,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340050,323,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340050,327,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340050,329,,"X",2,,,,,,2,,,,,,0
2,34,3410,2,42,340050,330,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340051,306,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340052,301,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340052,302,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340052,303,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340052,304,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340052,305,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340052,306,,"X",2,,,,,,1,1,800,2,,,0
2,34,3412,2,156,340052,318,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340052,322,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340052,323,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340052,326,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340053,302,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340053,304,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340053,305,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340053,306,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340053,317,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340053,318,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340054,303,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340054,304,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340054,306,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340054,322,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340055,304,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340055,306,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340055,318,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340056,303,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340056,304,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340056,323,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340057,303,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340057,306,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340057,318,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340057,322,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340058,302,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340058,303,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340058,304,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340058,305,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340058,306,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340058,311,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340058,317,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340058,322,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340059,303,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340059,304,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340059,306,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340059,311,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340059,317,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340059,318,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340059,322,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340059,323,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340060,303,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340060,304,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340060,305,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340060,306,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340060,318,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340060,322,,"X",2,,,,,,2,,,,,,0
2,34,3412,2,156,340060,326,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340061,305,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340061,306,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340061,318,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340062,303,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340062,304,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340062,305,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340062,306,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340062,322,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340063,303,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340063,304,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340063,306,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340063,318,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340063,322,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340064,306,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340064,318,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340064,326,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340065,302,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340065,303,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340065,304,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340065,305,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340065,306,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340065,318,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340065,320,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340065,323,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340066,318,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340066,322,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340067,302,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340067,303,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340067,304,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340067,306,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340067,318,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340068,303,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340068,304,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340068,306,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340068,311,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340068,317,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340068,318,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340068,322,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340068,323,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340069,304,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340069,306,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340069,318,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340070,306,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340070,317,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340070,318,,"X",2,,,,,,2,,,,,,0
2,34,3413,2,262,340070,320,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340071,301,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340071,302,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340071,303,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340071,304,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340071,305,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340071,306,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340071,311,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340071,318,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340071,321,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340071,322,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340071,323,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340071,324,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340071,326,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340071,327,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340071,329,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340072,304,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340072,305,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340072,306,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340072,317,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340072,326,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340073,301,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340073,302,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340073,303,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340073,304,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340073,305,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340073,312,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340073,313,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340073,318,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340073,320,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340073,322,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340073,326,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340073,327,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340073,329,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340074,301,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340074,303,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340074,304,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340074,305,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340074,306,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340074,311,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340074,312,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340074,321,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340074,322,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340074,323,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340074,327,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340074,329,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340075,304,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340075,305,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340075,306,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340075,307,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340076,302,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340076,303,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340076,304,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340076,306,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340076,317,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340076,321,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340076,323,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340076,324,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340076,326,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340076,327,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340076,329,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340077,304,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340077,305,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340077,306,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340078,304,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340078,306,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340078,318,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340078,322,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340078,326,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340079,305,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340079,306,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340079,322,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340080,301,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340080,303,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340080,304,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340080,305,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340080,306,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340080,311,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340080,317,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340080,318,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340080,321,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340080,327,,"X",2,,,,,,2,,,,,,0
2,34,3403,2,198,340080,329,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340081,303,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340081,304,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340081,305,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340081,306,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340081,317,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340081,318,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340081,320,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340081,321,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340081,322,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340081,326,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340081,327,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340081,329,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340082,302,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340082,303,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340082,304,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340082,305,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340082,306,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340082,311,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340082,318,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340082,320,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340082,322,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340082,326,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340083,301,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340083,303,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340083,304,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340083,305,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340083,306,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340083,318,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340083,320,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340083,321,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340083,322,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340083,326,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340083,327,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340083,329,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340084,302,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340084,304,,"X",2,,,,,,1,1,5000,1,,,0
2,34,3408,2,870,340084,305,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340084,306,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340084,311,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340084,318,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340084,322,,"X",2,,,,,,2,,,,,,0
2,34,3408,2,870,340084,326,,"X",2,,,,,,2,,,,,,0
