"zone","state","lga","sector","ea","hhid","indiv","s4bq1","s4bq2","s4bq3","s4bq4","s4bq4b","s4bq5","s4bq6","s4bq7","s4bq8","s4bq9","s4bq10","s4bq11","s4bq12","s4bq13","s4bq14","s4bq15","s4bq16","s4bq17","s4bq18","s4bq19","s4bq20","s4bq21","s4bq22","s4bq23","s4bq23b","s4bq24","s4bq25","s4bq25b","s4bq26a","s4bq26b","s4bq26c","s4bq26d","s4bq26e","s4bq27","s4bq28"
5,12,1214,2,452,120100,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,120100,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,120100,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,1300,130007,6,1,4,2,3,,6,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,0,,,2,3,,,,5,1
6,13,1310,1,1300,130010,10,1,2,1,1,,2,99,1,2,1,1,1,1,1,1,1,1,2,2,1,1,,1,,,3,,,1,2,3,5,,3,1
6,13,1303,1,626,130036,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,130036,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,130036,3,1,2,1,1,,1,99,1,2,1,1,1,1,1,1,1,1,2,2,1,1,,1,,,6,,,1,2,6,7,,6,1
6,13,1303,1,626,130038,3,1,2,1,1,,1,99,1,2,1,1,1,1,1,1,1,2,2,2,1,1,,1,,,3,1,,1,2,3,,,3,1
6,13,1305,1,1232,130050,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,130052,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,130052,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,130052,3,1,2,1,3,,5,99,2,2,2,2,2,2,2,2,2,2,2,2,1,1,,1,,,3,1,,1,2,,,,3,1
6,13,1301,1,1206,130073,4,1,2,1,1,,1,99,1,2,1,1,1,1,1,1,1,1,2,2,1,1,,1,,,3,1,,1,2,5,,,4,1
6,13,1301,1,1206,130079,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,1206,130079,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1401,2,1116,140004,6,,,,,,,,,,,,,,,,,,,,,,,1,,,0,7,,1,2,7,,,6,2
4,14,1401,2,1116,140004,7,1,2,2,3,,5,2.5,2,1,2,1,1,1,1,1,1,1,1,2,1,1,,1,,,0,7,,1,2,7,,,5,2
4,14,1407,2,68,140013,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1408,2,1996,140027,9,1,2,1,1,,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,,,6,,,7,2,3,6,,7,2
4,14,1413,1,2578,140035,9,1,2,1,1,,1,3.5,1,2,1,1,1,1,1,1,1,1,2,2,1,1,,1,,,0,7,"LACK OF MONEY",6,,,,,2,2
4,14,1413,1,2578,140038,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1415,2,952,140043,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1415,2,952,140044,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1403,1,34,140052,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1403,1,34,140053,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1403,1,34,140053,4,1,2,1,1,,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,3,4,,1,2,3,7,,7,2
4,14,1403,1,34,140054,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1413,2,670,140072,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1413,2,670,140079,7,1,2,1,1,,3,0,1,2,1,1,1,1,1,1,1,1,1,2,1,1,,1,,,1,4,,2,7,,,,6,2
4,14,1410,2,236,140087,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1410,2,236,140088,4,1,2,1,1,,2,3.5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,0,4,,2,7,,,,6,2
4,14,1410,2,236,140089,4,1,1,1,4,"HEALTH CENTER",2,3.20000004768372,1,2,1,2,2,2,2,2,2,2,2,2,2,1,,1,,,3,4,,2,6,,,,4,1
4,14,1410,2,236,140090,6,1,3,1,3,,3,2.5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,3,4,,6,,,,,3,1
4,14,1404,1,96,140095,7,1,2,1,1,,2,3.40000009536743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,6,,,1,2,3,7,6,2,2
4,14,1404,1,96,140097,4,1,2,1,1,,1,5.09999990463257,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,,,,,3,,1,2,3,,,9,1
4,14,1408,2,968,140102,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1408,2,968,140103,10,1,4,1,1,,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,,,1,4,,6,,,,,4,2
4,14,1408,2,968,140104,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1411,2,1066,140113,4,1,2,1,1,,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,0,3,,2,6,,,,3,1
4,14,1411,2,1066,140115,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1411,2,1066,140115,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1416,2,2314,140124,6,1,2,1,1,,2,3.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,3,4,,1,2,7,,,8,2
4,14,1416,2,2314,140125,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1416,2,2314,140125,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1416,2,2314,140125,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1416,2,2314,140125,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1416,2,2314,140130,8,1,4,1,1,,1,3.29999995231628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,5,4,,5,,,,,5,1
4,14,1415,2,156,140133,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1415,2,156,140136,5,1,1,1,1,,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,,1,,,4,2,,7,2,1,,,3,1
4,14,1415,2,156,140140,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1415,2,156,140140,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150003,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150003,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150003,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150003,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150003,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150003,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150003,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150003,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150003,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150003,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150003,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150003,12,1,6,1,4,"PRIVATE",2,,1,2,1,1,2,2,1,2,2,2,2,2,2,1,,1,,,0,5,,2,,,,,0,2
2,15,1506,1,398,150007,7,1,6,1,3,,4,99,1,2,1,2,2,2,1,2,2,2,2,2,2,1,,1,,,0,5,,2,,,,,0,1
2,15,1506,1,398,150007,8,1,2,1,1,,1,99,1,2,1,2,2,2,1,2,2,2,2,2,2,1,,1,,,0,5,,2,,,,,0,1
2,15,1506,1,398,150008,6,1,2,1,1,,2,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,,,2,7,1,,,4,1
2,15,1506,1,398,150009,4,1,2,1,1,,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,0,5,,7,3,5,,,1,2
2,15,1508,2,1682,150011,8,1,2,1,3,,5,99,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,0,5,,2,7,1,,,6,1
2,15,1508,2,1682,150013,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1508,2,1682,150013,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1508,2,1682,150013,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1508,2,1682,150013,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1508,2,1682,150013,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1508,2,1682,150013,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1508,2,1682,150013,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1508,2,1682,150013,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1508,2,1682,150013,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1508,2,1682,150014,7,1,2,1,1,,2,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,0,5,,1,2,7,,,7,1
2,15,1508,2,1682,150015,6,1,1,1,1,,1,99,1,1,1,1,1,1,1,1,1,1,1,1,2,1,,1,,,0,5,,2,1,,,,6,2
2,15,1508,2,1682,150016,7,1,2,1,1,,2,99,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,0,5,,7,2,5,,,6,2
2,15,1508,2,1682,150018,5,1,2,1,1,,2,99,1,1,1,1,1,1,1,1,1,1,1,1,2,1,,1,,,0,5,,2,6,,,,7,1
2,15,1508,2,1682,150019,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1938,150021,1,,,,,,,,,,,,,,,,,,,,1,2,1,2,,,,,,,,,,,,
2,15,1511,2,1938,150021,7,1,2,1,1,,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,3,5,,2,7,,,,8,2
2,15,1511,2,1938,150021,8,1,2,1,1,,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,3,5,,2,7,,,,8,2
2,15,1511,2,1938,150021,9,1,2,1,1,,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,3,5,,2,7,,,,8,2
2,15,1511,2,1938,150021,11,1,10,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,3,5,,2,7,,,,8,2
2,15,1511,2,1938,150021,12,1,10,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,3,5,,2,7,,,,8,2
2,15,1511,2,1938,150022,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1938,150022,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1938,150022,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1938,150022,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1938,150022,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1938,150022,6,1,2,2,1,,4,99,2,2,2,2,2,2,1,1,1,1,2,2,2,1,,1,,,6,,,7,6,3,,,9,2
2,15,1511,2,1938,150024,5,1,2,1,1,,3,99,2,2,2,2,2,2,1,1,1,1,2,2,2,1,,1,,,0,5,,1,7,2,,,7,2
2,15,1511,2,1938,150025,3,1,2,1,1,,2,,1,2,1,2,2,2,2,2,2,2,2,2,2,1,,1,,,0,5,,2,,,,,,2
2,15,1511,2,1938,150028,7,1,2,1,1,,2,2.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2,1,,6,2,,2,7,5,,,6,2
2,15,1502,2,590,150032,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1502,2,590,150034,6,1,2,1,3,,6,99,1,2,2,2,2,2,1,1,1,1,2,2,2,1,,2,1,,3,5,,2,7,,,,10,2
2,15,1502,2,590,150035,5,1,2,1,1,,5,2.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,0,5,,2,7,,,,6,2
2,15,1502,2,590,150035,7,1,6,1,1,,1,,1,2,1,1,2,2,2,2,2,2,2,2,2,1,,1,,,0,5,,2,,,,,,2
2,15,1502,2,590,150037,9,1,6,1,1,,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,0,,,2,7,,,,6,2
2,15,1502,2,590,150038,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1502,2,590,150039,6,1,2,2,3,,6,99,2,2,2,2,2,2,1,1,1,1,2,2,2,1,,2,1,,3,5,,2,7,,,,10,2
2,15,1502,2,590,150040,5,1,2,2,3,,6,99,2,2,2,2,2,2,1,1,1,1,2,2,2,1,,2,1,,3,5,,2,7,,,,10,2
2,15,1510,2,616,150041,7,1,5,1,3,,5,99,1,2,1,2,2,2,2,2,2,2,2,2,2,1,,1,,,0,5,,2,,,,,0,2
2,15,1510,2,616,150042,7,1,2,1,1,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,0,5,,7,2,,,,10,2
2,15,1510,2,616,150043,8,,2,1,1,,2,99,1,1,1,2,2,2,1,1,2,2,2,2,2,1,,1,,,0,5,,2,4,5,,,0,1
2,15,1510,2,616,150044,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1510,2,616,150044,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1510,2,616,150044,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1510,2,616,150044,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1510,2,616,150044,5,1,2,1,3,,5,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,0,5,,6,3,7,,,9,2
2,15,1510,2,616,150045,4,1,2,1,1,,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,0,5,,7,2,,,,3,2
2,15,1510,2,616,150047,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1510,2,616,150047,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1510,2,616,150047,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1510,2,616,150047,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1510,2,616,150047,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1510,2,616,150047,6,1,2,1,1,,2,99,1,1,1,1,1,1,1,1,1,1,1,2,2,1,,1,,,0,5,,7,6,2,,,10,2
2,15,1510,2,616,150048,5,1,2,1,1,,1,99,1,2,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,0,5,,2,7,,,,6,2
2,15,1507,2,458,150052,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1507,2,458,150052,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1507,2,458,150052,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1507,2,458,150052,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1507,2,458,150052,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1507,2,458,150055,6,1,2,1,1,,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,0,5,,2,7,6,2,,6,2
2,15,1503,2,634,150063,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1503,2,634,150063,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1503,2,634,150063,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1503,2,634,150063,4,1,2,1,1,,2,99,1,1,1,1,1,1,1,1,1,1,2,2,2,1,,1,,,0,5,,2,6,,,,7,2
2,15,1503,2,634,150066,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1503,2,634,150066,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1503,2,634,150066,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1503,2,634,150066,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1503,2,634,150066,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1503,2,634,150068,6,1,2,1,1,,1,99,1,2,1,1,2,2,2,2,2,2,2,2,1,1,,1,,,0,5,,2,,,,,,1
2,15,1503,2,634,150070,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1503,2,634,150070,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1503,2,634,150070,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1503,2,634,150070,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,148,150072,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,148,150072,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,148,150072,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,148,150072,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,148,150072,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,148,150072,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,148,150072,7,1,2,1,1,,2,2.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,,3,1,,2,7,,,,6,2
2,15,1506,1,148,150072,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,148,150073,4,1,2,1,1,,2,2.90000009536743,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,,,6,,,3,7,,,,7,2
2,15,1506,1,148,150074,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,148,150074,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,148,150074,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,148,150074,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,148,150079,8,1,2,1,1,,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,5,,2,6,,,,6,1
2,15,1506,1,148,150080,10,1,9,1,1,,2,2.70000004768372,1,2,1,1,1,1,1,1,1,1,2,2,1,1,,1,,,0,,,1,3,7,,,6,2
2,15,1506,1,148,150080,11,1,6,1,1,,2,2.90000009536743,1,2,1,1,2,2,1,2,2,2,2,2,2,1,,1,,,0,,,1,5,,,,0,1
4,16,1626,2,1546,160001,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1626,2,1546,160001,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1626,2,1546,160001,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1626,2,1546,160001,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1626,2,1546,160001,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1626,2,1546,160004,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1626,2,1546,160004,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1626,2,1546,160004,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1626,2,1546,160004,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1626,2,1546,160004,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1626,2,1546,160004,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1626,2,1546,160005,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1626,2,1546,160005,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1626,2,1546,160005,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1626,2,1546,160005,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1626,2,1546,160005,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1626,2,1546,160005,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1612,2,414,160021,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1624,1,136,160035,4,1,2,1,1,,2,3.79999995231628,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,,,6,,,2,6,7,,,4,2
4,16,1606,2,590,160038,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1612,2,414,160045,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1612,2,414,160045,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1612,2,414,160045,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1612,2,414,160045,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1612,2,414,160045,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1612,2,414,160046,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1612,2,414,160046,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1612,2,414,160046,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1612,2,414,160046,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1612,2,414,160046,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1612,2,414,160047,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1612,2,414,160047,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1612,2,414,160047,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1612,2,414,160047,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1612,2,414,160047,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1613,2,440,160051,3,1,2,1,1,,1,3.20000004768372,1,1,1,1,1,1,1,1,1,1,2,2,1,1,,1,,,0,3,,1,2,5,,,,1
4,16,1613,2,440,160060,4,1,3,1,1,,2,99,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,,,0,5,,2,3,7,,,7,2
4,16,1613,2,440,160060,5,1,3,1,1,,2,99,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,,,0,5,,2,3,7,,,7,2
4,16,1616,2,296,160066,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1616,2,296,160066,5,1,3,1,1,,2,99,1,2,1,1,1,1,1,1,1,1,1,2,1,1,,1,,,0,2,,2,7,,,,6,2
4,16,1616,2,296,160067,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1616,2,296,160067,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1616,2,296,160067,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1616,2,296,160068,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1616,2,296,160068,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1616,2,296,160069,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1616,2,296,160069,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1616,2,296,160069,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1616,2,296,160069,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1616,2,296,160069,5,1,2,1,1,,2,99,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,0,5,,2,3,7,,,8,2
4,16,1616,2,296,160069,6,1,2,1,1,,2,99,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,0,5,,2,3,7,,,8,2
4,16,1616,2,296,160070,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1616,2,296,160070,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1620,2,106,160073,8,1,2,1,1,,2,99,1,2,1,1,1,1,1,1,1,1,2,2,1,1,,1,,,0,5,,,,,,,,1
4,16,1618,2,1060,160083,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1618,2,1060,160088,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1618,2,1060,160088,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1618,2,1060,160088,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1618,2,1060,160088,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1618,2,1060,160088,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1618,2,1060,160088,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1618,2,1060,160089,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1601,2,954,160093,8,1,2,1,2,,2,3.20000004768372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,6,,,1,2,3,5,,6,1
4,16,1601,2,954,160094,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1601,2,954,160094,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1601,2,954,160094,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,1601,2,954,160094,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
