"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s11aq1","s11aq2","tracked_obs"
2,5,502,1,2194,50020,104,"Public transport (bus, rail, b",2,,0
2,5,515,2,18,50021,101,"Cigarettes or tobacco",2,,0
2,5,515,2,18,50021,102,"Matches",1,20,0
2,5,515,2,18,50021,103,"Newspaper and magazines",2,,0
2,5,515,2,18,50021,104,"Public transport (bus, rail, b",2,,0
2,5,515,2,18,50022,101,"Cigarettes or tobacco",2,,0
2,5,515,2,18,50022,102,"Matches",1,10,0
2,5,515,2,18,50022,103,"Newspaper and magazines",2,,0
2,5,515,2,18,50022,104,"Public transport (bus, rail, b",1,300,0
2,5,515,2,18,50023,101,"Cigarettes or tobacco",2,,0
2,5,515,2,18,50023,102,"Matches",1,20,0
2,5,515,2,18,50023,103,"Newspaper and magazines",2,,0
2,5,515,2,18,50023,104,"Public transport (bus, rail, b",2,,0
2,5,515,2,18,50024,101,"Cigarettes or tobacco",2,,0
2,5,515,2,18,50024,102,"Matches",1,10,0
2,5,515,2,18,50024,103,"Newspaper and magazines",2,,0
2,5,515,2,18,50024,104,"Public transport (bus, rail, b",2,,0
2,5,515,2,18,50025,101,"Cigarettes or tobacco",2,,0
2,5,515,2,18,50025,102,"Matches",1,10,0
2,5,515,2,18,50025,103,"Newspaper and magazines",2,,0
2,5,515,2,18,50025,104,"Public transport (bus, rail, b",2,,0
2,5,515,2,18,50026,101,"Cigarettes or tobacco",2,,0
2,5,515,2,18,50026,102,"Matches",1,10,0
2,5,515,2,18,50026,103,"Newspaper and magazines",2,,0
2,5,515,2,18,50026,104,"Public transport (bus, rail, b",1,700,0
2,5,515,2,18,50027,101,"Cigarettes or tobacco",2,,0
2,5,515,2,18,50027,102,"Matches",1,10,0
2,5,515,2,18,50027,103,"Newspaper and magazines",2,,0
2,5,515,2,18,50027,104,"Public transport (bus, rail, b",2,,0
2,5,515,2,18,50028,101,"Cigarettes or tobacco",2,,0
2,5,515,2,18,50028,102,"Matches",1,10,0
2,5,515,2,18,50028,103,"Newspaper and magazines",2,,0
2,5,515,2,18,50028,104,"Public transport (bus, rail, b",2,,0
2,5,515,2,18,50029,101,"Cigarettes or tobacco",2,,0
2,5,515,2,18,50029,102,"Matches",1,10,0
2,5,515,2,18,50029,103,"Newspaper and magazines",2,,0
2,5,515,2,18,50029,104,"Public transport (bus, rail, b",2,,0
2,5,515,2,18,50030,101,"Cigarettes or tobacco",2,,0
2,5,515,2,18,50030,102,"Matches",1,10,0
2,5,515,2,18,50030,103,"Newspaper and magazines",2,,0
2,5,515,2,18,50030,104,"Public transport (bus, rail, b",1,700,0
2,5,502,2,3878,50031,101,"Cigarettes or tobacco",2,,0
2,5,502,2,3878,50031,102,"Matches",1,10,0
2,5,502,2,3878,50031,103,"Newspaper and magazines",2,,0
2,5,502,2,3878,50031,104,"Public transport (bus, rail, b",2,,0
2,5,502,2,3878,50032,101,"Cigarettes or tobacco",2,,0
2,5,502,2,3878,50032,102,"Matches",1,10,0
2,5,502,2,3878,50032,103,"Newspaper and magazines",2,,0
2,5,502,2,3878,50032,104,"Public transport (bus, rail, b",2,,0
2,5,502,2,3878,50033,101,"Cigarettes or tobacco",2,,0
2,5,502,2,3878,50033,102,"Matches",1,20,0
2,5,502,2,3878,50033,103,"Newspaper and magazines",2,,0
2,5,502,2,3878,50033,104,"Public transport (bus, rail, b",2,,0
2,5,502,2,3878,50034,101,"Cigarettes or tobacco",2,,0
2,5,502,2,3878,50034,102,"Matches",1,10,0
2,5,502,2,3878,50034,103,"Newspaper and magazines",2,,0
2,5,502,2,3878,50034,104,"Public transport (bus, rail, b",2,,0
2,5,502,2,3878,50035,101,"Cigarettes or tobacco",1,300,0
2,5,502,2,3878,50035,102,"Matches",1,20,0
2,5,502,2,3878,50035,103,"Newspaper and magazines",2,,0
2,5,502,2,3878,50035,104,"Public transport (bus, rail, b",2,,0
2,5,502,2,3878,50036,101,"Cigarettes or tobacco",2,,0
2,5,502,2,3878,50036,102,"Matches",1,10,0
2,5,502,2,3878,50036,103,"Newspaper and magazines",2,,0
2,5,502,2,3878,50036,104,"Public transport (bus, rail, b",2,,0
2,5,502,2,3878,50037,101,"Cigarettes or tobacco",2,,0
2,5,502,2,3878,50037,102,"Matches",1,10,0
2,5,502,2,3878,50037,103,"Newspaper and magazines",2,,0
2,5,502,2,3878,50037,104,"Public transport (bus, rail, b",2,,0
2,5,502,2,3878,50038,101,"Cigarettes or tobacco",2,,0
2,5,502,2,3878,50038,102,"Matches",1,10,0
2,5,502,2,3878,50038,103,"Newspaper and magazines",2,,0
2,5,502,2,3878,50038,104,"Public transport (bus, rail, b",2,,0
2,5,502,2,3878,50039,101,"Cigarettes or tobacco",2,,0
2,5,502,2,3878,50039,102,"Matches",1,10,0
2,5,502,2,3878,50039,103,"Newspaper and magazines",2,,0
2,5,502,2,3878,50039,104,"Public transport (bus, rail, b",2,,0
2,5,502,2,3878,50040,101,"Cigarettes or tobacco",2,,0
2,5,502,2,3878,50040,102,"Matches",1,10,0
2,5,502,2,3878,50040,103,"Newspaper and magazines",2,,0
2,5,502,2,3878,50040,104,"Public transport (bus, rail, b",2,,0
2,5,504,2,708,50041,101,"Cigarettes or tobacco",2,,0
2,5,504,2,708,50041,102,"Matches",1,10,0
2,5,504,2,708,50041,103,"Newspaper and magazines",2,,0
2,5,504,2,708,50041,104,"Public transport (bus, rail, b",1,300,0
2,5,504,2,708,50042,101,"Cigarettes or tobacco",2,,0
2,5,504,2,708,50042,102,"Matches",1,20,0
2,5,504,2,708,50042,103,"Newspaper and magazines",2,,0
2,5,504,2,708,50042,104,"Public transport (bus, rail, b",2,,0
2,5,504,2,708,50043,101,"Cigarettes or tobacco",2,,0
2,5,504,2,708,50043,102,"Matches",1,20,0
2,5,504,2,708,50043,103,"Newspaper and magazines",2,,0
2,5,504,2,708,50043,104,"Public transport (bus, rail, b",2,,0
2,5,504,2,708,50044,101,"Cigarettes or tobacco",2,,0
2,5,504,2,708,50044,102,"Matches",2,,0
2,5,504,2,708,50044,103,"Newspaper and magazines",2,,0
2,5,504,2,708,50044,104,"Public transport (bus, rail, b",2,,0
2,5,504,2,708,50045,101,"Cigarettes or tobacco",2,,0
2,5,504,2,708,50045,102,"Matches",1,10,0
2,5,504,2,708,50045,103,"Newspaper and magazines",2,,0
2,5,504,2,708,50045,104,"Public transport (bus, rail, b",2,,0
2,5,504,2,708,50046,101,"Cigarettes or tobacco",2,,0
2,5,504,2,708,50046,102,"Matches",1,20,0
2,5,504,2,708,50046,103,"Newspaper and magazines",2,,0
2,5,504,2,708,50046,104,"Public transport (bus, rail, b",1,500,0
2,5,504,2,708,50047,101,"Cigarettes or tobacco",2,,0
2,5,504,2,708,50047,102,"Matches",1,20,0
2,5,504,2,708,50047,103,"Newspaper and magazines",2,,0
2,5,504,2,708,50047,104,"Public transport (bus, rail, b",2,,0
2,5,504,2,708,50048,101,"Cigarettes or tobacco",2,,0
2,5,504,2,708,50048,102,"Matches",1,10,0
2,5,504,2,708,50048,103,"Newspaper and magazines",2,,0
2,5,504,2,708,50048,104,"Public transport (bus, rail, b",2,,0
2,5,504,2,708,50049,101,"Cigarettes or tobacco",2,,0
2,5,504,2,708,50049,102,"Matches",1,20,0
2,5,504,2,708,50049,103,"Newspaper and magazines",2,,0
2,5,504,2,708,50049,104,"Public transport (bus, rail, b",2,,0
2,5,504,2,708,50050,101,"Cigarettes or tobacco",2,,0
2,5,504,2,708,50050,102,"Matches",1,10,0
2,5,504,2,708,50050,103,"Newspaper and magazines",2,,0
2,5,504,2,708,50050,104,"Public transport (bus, rail, b",2,,0
2,5,513,2,348,50051,101,"Cigarettes or tobacco",2,,0
2,5,513,2,348,50051,102,"Matches",1,10,0
2,5,513,2,348,50051,103,"Newspaper and magazines",2,,0
2,5,513,2,348,50051,104,"Public transport (bus, rail, b",2,,0
2,5,513,2,348,50052,101,"Cigarettes or tobacco",2,,0
2,5,513,2,348,50052,102,"Matches",1,10,0
2,5,513,2,348,50052,103,"Newspaper and magazines",2,,0
2,5,513,2,348,50052,104,"Public transport (bus, rail, b",2,,0
2,5,513,2,348,50053,101,"Cigarettes or tobacco",2,,0
2,5,513,2,348,50053,102,"Matches",1,10,0
2,5,513,2,348,50053,103,"Newspaper and magazines",2,,0
2,5,513,2,348,50053,104,"Public transport (bus, rail, b",2,,0
2,5,513,2,348,50054,101,"Cigarettes or tobacco",2,,0
2,5,513,2,348,50054,102,"Matches",1,10,0
2,5,513,2,348,50054,103,"Newspaper and magazines",2,,0
2,5,513,2,348,50054,104,"Public transport (bus, rail, b",2,,0
2,5,513,2,348,50055,101,"Cigarettes or tobacco",2,,0
2,5,513,2,348,50055,102,"Matches",1,10,0
2,5,513,2,348,50055,103,"Newspaper and magazines",2,,0
2,5,513,2,348,50055,104,"Public transport (bus, rail, b",2,,0
2,5,513,2,348,50056,101,"Cigarettes or tobacco",2,,0
2,5,513,2,348,50056,102,"Matches",1,20,0
2,5,513,2,348,50056,103,"Newspaper and magazines",2,,0
2,5,513,2,348,50056,104,"Public transport (bus, rail, b",2,,0
2,5,513,2,348,50057,101,"Cigarettes or tobacco",2,,0
2,5,513,2,348,50057,102,"Matches",1,20,0
2,5,513,2,348,50057,103,"Newspaper and magazines",2,,0
2,5,513,2,348,50057,104,"Public transport (bus, rail, b",2,,0
2,5,513,2,348,50058,101,"Cigarettes or tobacco",2,,0
2,5,513,2,348,50058,102,"Matches",1,10,0
2,5,513,2,348,50058,103,"Newspaper and magazines",2,,0
2,5,513,2,348,50058,104,"Public transport (bus, rail, b",2,,0
2,5,513,2,348,50059,101,"Cigarettes or tobacco",2,,0
2,5,513,2,348,50059,102,"Matches",1,10,0
2,5,513,2,348,50059,103,"Newspaper and magazines",2,,0
2,5,513,2,348,50059,104,"Public transport (bus, rail, b",2,,0
2,5,513,2,348,50060,101,"Cigarettes or tobacco",2,,0
2,5,513,2,348,50060,102,"Matches",1,10,0
2,5,513,2,348,50060,103,"Newspaper and magazines",2,,0
2,5,513,2,348,50060,104,"Public transport (bus, rail, b",2,,0
2,5,514,2,710,50061,101,"Cigarettes or tobacco",2,,0
2,5,514,2,710,50061,102,"Matches",1,20,0
2,5,514,2,710,50061,103,"Newspaper and magazines",2,,0
2,5,514,2,710,50061,104,"Public transport (bus, rail, b",1,500,0
2,5,514,2,710,50062,101,"Cigarettes or tobacco",2,,0
2,5,514,2,710,50062,102,"Matches",1,10,0
2,5,514,2,710,50062,103,"Newspaper and magazines",2,,0
2,5,514,2,710,50062,104,"Public transport (bus, rail, b",2,,0
2,5,514,2,710,50063,101,"Cigarettes or tobacco",2,,0
2,5,514,2,710,50063,102,"Matches",1,20,0
2,5,514,2,710,50063,103,"Newspaper and magazines",2,,0
2,5,514,2,710,50063,104,"Public transport (bus, rail, b",1,400,0
2,5,514,2,710,50064,101,"Cigarettes or tobacco",2,,0
2,5,514,2,710,50064,102,"Matches",1,10,0
2,5,514,2,710,50064,103,"Newspaper and magazines",2,,0
2,5,514,2,710,50064,104,"Public transport (bus, rail, b",2,,0
2,5,514,2,710,50065,101,"Cigarettes or tobacco",2,,0
2,5,514,2,710,50065,102,"Matches",1,20,0
2,5,514,2,710,50065,103,"Newspaper and magazines",2,,0
2,5,514,2,710,50065,104,"Public transport (bus, rail, b",1,1000,0
2,5,514,2,710,50066,101,"Cigarettes or tobacco",2,,0
2,5,514,2,710,50066,102,"Matches",1,20,0
2,5,514,2,710,50066,103,"Newspaper and magazines",2,,0
2,5,514,2,710,50066,104,"Public transport (bus, rail, b",2,,0
2,5,514,2,710,50067,101,"Cigarettes or tobacco",2,,0
2,5,514,2,710,50067,102,"Matches",1,20,0
2,5,514,2,710,50067,103,"Newspaper and magazines",2,,0
2,5,514,2,710,50067,104,"Public transport (bus, rail, b",2,,0
2,5,514,2,710,50068,101,"Cigarettes or tobacco",2,,0
2,5,514,2,710,50068,102,"Matches",1,10,0
2,5,514,2,710,50068,103,"Newspaper and magazines",2,,0
2,5,514,2,710,50068,104,"Public transport (bus, rail, b",2,,0
2,5,514,2,710,50069,101,"Cigarettes or tobacco",2,,0
2,5,514,2,710,50069,102,"Matches",1,10,0
2,5,514,2,710,50069,103,"Newspaper and magazines",2,,0
2,5,514,2,710,50069,104,"Public transport (bus, rail, b",1,1000,0
2,5,514,2,710,50070,101,"Cigarettes or tobacco",2,,0
2,5,514,2,710,50070,102,"Matches",1,10,0
2,5,514,2,710,50070,103,"Newspaper and magazines",2,,0
2,5,514,2,710,50070,104,"Public transport (bus, rail, b",2,,0
2,5,501,2,60,50071,101,"Cigarettes or tobacco",2,,0
2,5,501,2,60,50071,102,"Matches",1,10,0
2,5,501,2,60,50071,103,"Newspaper and magazines",2,,0
2,5,501,2,60,50071,104,"Public transport (bus, rail, b",2,,0
2,5,501,2,60,50072,101,"Cigarettes or tobacco",2,,0
2,5,501,2,60,50072,102,"Matches",1,20,0
2,5,501,2,60,50072,103,"Newspaper and magazines",2,,0
2,5,501,2,60,50072,104,"Public transport (bus, rail, b",2,,0
2,5,501,2,60,50073,101,"Cigarettes or tobacco",2,,0
2,5,501,2,60,50073,102,"Matches",1,10,0
2,5,501,2,60,50073,103,"Newspaper and magazines",2,,0
2,5,501,2,60,50073,104,"Public transport (bus, rail, b",2,,0
2,5,501,2,60,50074,101,"Cigarettes or tobacco",2,,0
2,5,501,2,60,50074,102,"Matches",1,10,0
2,5,501,2,60,50074,103,"Newspaper and magazines",2,,0
2,5,501,2,60,50074,104,"Public transport (bus, rail, b",2,,0
2,5,501,2,60,50075,101,"Cigarettes or tobacco",2,,0
2,5,501,2,60,50075,102,"Matches",1,10,0
2,5,501,2,60,50075,103,"Newspaper and magazines",2,,0
2,5,501,2,60,50075,104,"Public transport (bus, rail, b",2,,0
2,5,501,2,60,50076,101,"Cigarettes or tobacco",2,,0
2,5,501,2,60,50076,102,"Matches",1,10,0
2,5,501,2,60,50076,103,"Newspaper and magazines",2,,0
2,5,501,2,60,50076,104,"Public transport (bus, rail, b",2,,0
2,5,501,2,60,50077,101,"Cigarettes or tobacco",2,,0
2,5,501,2,60,50077,102,"Matches",1,10,0
2,5,501,2,60,50077,103,"Newspaper and magazines",2,,0
2,5,501,2,60,50077,104,"Public transport (bus, rail, b",2,,0
2,5,501,2,60,50078,101,"Cigarettes or tobacco",2,,0
2,5,501,2,60,50078,102,"Matches",1,10,0
2,5,501,2,60,50078,103,"Newspaper and magazines",2,,0
2,5,501,2,60,50078,104,"Public transport (bus, rail, b",2,,0
2,5,501,2,60,50079,101,"Cigarettes or tobacco",2,,0
2,5,501,2,60,50079,102,"Matches",1,10,0
2,5,501,2,60,50079,103,"Newspaper and magazines",2,,0
2,5,501,2,60,50079,104,"Public transport (bus, rail, b",2,,0
2,5,501,2,60,50080,101,"Cigarettes or tobacco",2,,0
2,5,501,2,60,50080,102,"Matches",1,20,0
2,5,501,2,60,50080,103,"Newspaper and magazines",2,,0
2,5,501,2,60,50080,104,"Public transport (bus, rail, b",2,,0
2,5,516,2,942,50081,101,"Cigarettes or tobacco",2,,0
2,5,516,2,942,50081,102,"Matches",1,10,0
2,5,516,2,942,50081,103,"Newspaper and magazines",2,,0
2,5,516,2,942,50081,104,"Public transport (bus, rail, b",2,,0
2,5,516,2,942,50082,101,"Cigarettes or tobacco",2,,0
2,5,516,2,942,50082,102,"Matches",1,20,0
2,5,516,2,942,50082,103,"Newspaper and magazines",2,,0
2,5,516,2,942,50082,104,"Public transport (bus, rail, b",2,,0
2,5,516,2,942,50083,101,"Cigarettes or tobacco",2,,0
2,5,516,2,942,50083,102,"Matches",1,10,0
2,5,516,2,942,50083,103,"Newspaper and magazines",2,,0
2,5,516,2,942,50083,104,"Public transport (bus, rail, b",1,500,0
2,5,516,2,942,50084,101,"Cigarettes or tobacco",2,,0
2,5,516,2,942,50084,102,"Matches",1,10,0
2,5,516,2,942,50084,103,"Newspaper and magazines",2,,0
2,5,516,2,942,50084,104,"Public transport (bus, rail, b",1,700,0
2,5,516,2,942,50085,101,"Cigarettes or tobacco",2,,0
2,5,516,2,942,50085,102,"Matches",1,10,0
2,5,516,2,942,50085,103,"Newspaper and magazines",2,,0
2,5,516,2,942,50085,104,"Public transport (bus, rail, b",2,,0
2,5,516,2,942,50086,101,"Cigarettes or tobacco",,,0
2,5,516,2,942,50086,102,"Matches",,,0
2,5,516,2,942,50086,103,"Newspaper and magazines",,,0
2,5,516,2,942,50086,104,"Public transport (bus, rail, b",,,0
2,5,516,2,942,50087,101,"Cigarettes or tobacco",2,,0
2,5,516,2,942,50087,102,"Matches",1,10,0
2,5,516,2,942,50087,103,"Newspaper and magazines",2,,0
2,5,516,2,942,50087,104,"Public transport (bus, rail, b",2,,0
2,5,516,2,942,50088,101,"Cigarettes or tobacco",2,,0
2,5,516,2,942,50088,102,"Matches",1,10,0
2,5,516,2,942,50088,103,"Newspaper and magazines",2,,0
2,5,516,2,942,50088,104,"Public transport (bus, rail, b",2,,0
2,5,516,2,942,50089,101,"Cigarettes or tobacco",2,,0
2,5,516,2,942,50089,102,"Matches",1,10,0
2,5,516,2,942,50089,103,"Newspaper and magazines",2,,0
2,5,516,2,942,50089,104,"Public transport (bus, rail, b",2,,0
2,5,516,2,942,50090,101,"Cigarettes or tobacco",2,,0
2,5,516,2,942,50090,102,"Matches",1,10,0
2,5,516,2,942,50090,103,"Newspaper and magazines",2,,0
2,5,516,2,942,50090,104,"Public transport (bus, rail, b",2,,0
2,5,508,2,984,50091,101,"Cigarettes or tobacco",2,,0
2,5,508,2,984,50091,102,"Matches",1,10,0
2,5,508,2,984,50091,103,"Newspaper and magazines",2,,0
2,5,508,2,984,50091,104,"Public transport (bus, rail, b",2,,0
2,5,508,2,984,50092,101,"Cigarettes or tobacco",2,,0
2,5,508,2,984,50092,102,"Matches",1,10,0
2,5,508,2,984,50092,103,"Newspaper and magazines",2,,0
2,5,508,2,984,50092,104,"Public transport (bus, rail, b",2,,0
2,5,508,2,984,50093,101,"Cigarettes or tobacco",2,,0
2,5,508,2,984,50093,102,"Matches",1,20,0
2,5,508,2,984,50093,103,"Newspaper and magazines",2,,0
2,5,508,2,984,50093,104,"Public transport (bus, rail, b",2,,0
2,5,508,2,984,50094,101,"Cigarettes or tobacco",2,,0
2,5,508,2,984,50094,102,"Matches",1,10,0
2,5,508,2,984,50094,103,"Newspaper and magazines",2,,0
2,5,508,2,984,50094,104,"Public transport (bus, rail, b",2,,0
2,5,508,2,984,50095,101,"Cigarettes or tobacco",2,,0
2,5,508,2,984,50095,102,"Matches",1,10,0
2,5,508,2,984,50095,103,"Newspaper and magazines",2,,0
2,5,508,2,984,50095,104,"Public transport (bus, rail, b",2,,0
2,5,508,2,984,50096,101,"Cigarettes or tobacco",2,,0
2,5,508,2,984,50096,102,"Matches",1,10,0
2,5,508,2,984,50096,103,"Newspaper and magazines",2,,0
2,5,508,2,984,50096,104,"Public transport (bus, rail, b",2,,0
2,5,508,2,984,50097,101,"Cigarettes or tobacco",2,,0
2,5,508,2,984,50097,102,"Matches",2,,0
2,5,508,2,984,50097,103,"Newspaper and magazines",2,,0
2,5,508,2,984,50097,104,"Public transport (bus, rail, b",2,,0
2,5,508,2,984,50098,101,"Cigarettes or tobacco",2,,0
2,5,508,2,984,50098,102,"Matches",1,20,0
2,5,508,2,984,50098,103,"Newspaper and magazines",2,,0
2,5,508,2,984,50098,104,"Public transport (bus, rail, b",2,,0
2,5,508,2,984,50099,101,"Cigarettes or tobacco",2,,0
2,5,508,2,984,50099,102,"Matches",1,20,0
2,5,508,2,984,50099,103,"Newspaper and magazines",2,,0
2,5,508,2,984,50099,104,"Public transport (bus, rail, b",2,,0
2,5,508,2,984,50100,101,"Cigarettes or tobacco",2,,0
2,5,508,2,984,50100,102,"Matches",1,10,0
2,5,508,2,984,50100,103,"Newspaper and magazines",2,,0
2,5,508,2,984,50100,104,"Public transport (bus, rail, b",2,,0
2,5,514,1,2036,50101,101,"Cigarettes or tobacco",2,,0
2,5,514,1,2036,50101,102,"Matches",1,10,0
2,5,514,1,2036,50101,103,"Newspaper and magazines",2,,0
2,5,514,1,2036,50101,104,"Public transport (bus, rail, b",2,,0
2,5,514,1,2036,50102,101,"Cigarettes or tobacco",2,,0
2,5,514,1,2036,50102,102,"Matches",1,10,0
2,5,514,1,2036,50102,103,"Newspaper and magazines",2,,0
2,5,514,1,2036,50102,104,"Public transport (bus, rail, b",2,,0
2,5,514,1,2036,50103,101,"Cigarettes or tobacco",2,,0
2,5,514,1,2036,50103,102,"Matches",1,20,0
2,5,514,1,2036,50103,103,"Newspaper and magazines",2,,0
2,5,514,1,2036,50103,104,"Public transport (bus, rail, b",2,,0
2,5,514,1,2036,50104,101,"Cigarettes or tobacco",2,,0
2,5,514,1,2036,50104,102,"Matches",1,10,0
2,5,514,1,2036,50104,103,"Newspaper and magazines",2,,0
2,5,514,1,2036,50104,104,"Public transport (bus, rail, b",2,,0
2,5,514,1,2036,50105,101,"Cigarettes or tobacco",2,,0
2,5,514,1,2036,50105,102,"Matches",1,10,0
2,5,514,1,2036,50105,103,"Newspaper and magazines",2,,0
2,5,514,1,2036,50105,104,"Public transport (bus, rail, b",1,350,0
2,5,514,1,2036,50106,101,"Cigarettes or tobacco",2,,0
2,5,514,1,2036,50106,102,"Matches",1,15,0
2,5,514,1,2036,50106,103,"Newspaper and magazines",2,,0
2,5,514,1,2036,50106,104,"Public transport (bus, rail, b",1,250,0
2,5,514,1,2036,50107,101,"Cigarettes or tobacco",2,,0
2,5,514,1,2036,50107,102,"Matches",1,10,0
2,5,514,1,2036,50107,103,"Newspaper and magazines",2,,0
2,5,514,1,2036,50107,104,"Public transport (bus, rail, b",2,,0
2,5,514,1,2036,50108,101,"Cigarettes or tobacco",2,,0
2,5,514,1,2036,50108,102,"Matches",2,,0
2,5,514,1,2036,50108,103,"Newspaper and magazines",2,,0
2,5,514,1,2036,50108,104,"Public transport (bus, rail, b",2,,0
2,5,514,1,2036,50109,101,"Cigarettes or tobacco",2,,0
2,5,514,1,2036,50109,102,"Matches",1,20,0
2,5,514,1,2036,50109,103,"Newspaper and magazines",2,,0
2,5,514,1,2036,50109,104,"Public transport (bus, rail, b",2,,0
2,5,514,1,2036,50110,101,"Cigarettes or tobacco",2,,0
2,5,514,1,2036,50110,102,"Matches",1,30,0
2,5,514,1,2036,50110,103,"Newspaper and magazines",2,,0
2,5,514,1,2036,50110,104,"Public transport (bus, rail, b",2,,0
2,5,508,2,718,50112,101,"Cigarettes or tobacco",2,,0
2,5,508,2,718,50112,102,"Matches",1,20,0
2,5,508,2,718,50112,103,"Newspaper and magazines",2,,0
2,5,508,2,718,50112,104,"Public transport (bus, rail, b",2,,0
2,5,508,2,718,50113,101,"Cigarettes or tobacco",2,,0
2,5,508,2,718,50113,102,"Matches",1,20,0
2,5,508,2,718,50113,103,"Newspaper and magazines",2,,0
2,5,508,2,718,50113,104,"Public transport (bus, rail, b",2,,0
2,5,508,2,718,50114,101,"Cigarettes or tobacco",2,,0
2,5,508,2,718,50114,102,"Matches",1,10,0
2,5,508,2,718,50114,103,"Newspaper and magazines",2,,0
2,5,508,2,718,50114,104,"Public transport (bus, rail, b",1,700,0
2,5,508,2,718,50115,101,"Cigarettes or tobacco",2,,0
2,5,508,2,718,50115,102,"Matches",1,10,0
2,5,508,2,718,50115,103,"Newspaper and magazines",2,,0
2,5,508,2,718,50115,104,"Public transport (bus, rail, b",2,,0
2,5,508,2,718,50116,101,"Cigarettes or tobacco",2,,0
2,5,508,2,718,50116,102,"Matches",1,20,0
2,5,508,2,718,50116,103,"Newspaper and magazines",2,,0
2,5,508,2,718,50116,104,"Public transport (bus, rail, b",2,,0
2,5,508,2,718,50117,101,"Cigarettes or tobacco",2,,0
2,5,508,2,718,50117,102,"Matches",1,10,0
2,5,508,2,718,50117,103,"Newspaper and magazines",2,,0
2,5,508,2,718,50117,104,"Public transport (bus, rail, b",2,,0
2,5,508,2,718,50118,101,"Cigarettes or tobacco",2,,0
2,5,508,2,718,50118,102,"Matches",1,10,0
2,5,508,2,718,50118,103,"Newspaper and magazines",2,,0
2,5,508,2,718,50118,104,"Public transport (bus, rail, b",2,,0
