"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s10cq10","s10cq11"
1,31,3115,2,680,310022,1,"A. Children 0-5 years",2,4
1,31,3115,2,680,310022,2,"B. Children 6-15 years",2,7
1,31,3115,2,680,310022,3,"C. Adults 16-65 years",3,4
1,31,3115,2,680,310022,4,"D. People over 65 years o",0,0
1,31,3115,2,680,310025,1,"A. Children 0-5 years",1,1
1,31,3115,2,680,310025,2,"B. Children 6-15 years",1,1
1,31,3115,2,680,310025,3,"C. Adults 16-65 years",0,0
1,31,3115,2,680,310025,4,"D. People over 65 years o",3,3
1,31,3115,2,680,310026,1,"A. Children 0-5 years",4,4
1,31,3115,2,680,310026,2,"B. Children 6-15 years",2,3
1,31,3115,2,680,310026,3,"C. Adults 16-65 years",7,7
1,31,3115,2,680,310026,4,"D. People over 65 years o",0,0
1,31,3115,2,680,310029,1,"A. Children 0-5 years",5,6
1,31,3115,2,680,310029,2,"B. Children 6-15 years",3,5
1,31,3115,2,680,310029,3,"C. Adults 16-65 years",4,6
1,31,3115,2,680,310029,4,"D. People over 65 years o",0,0
1,31,3111,2,2966,310033,1,"A. Children 0-5 years",0,0
1,31,3111,2,2966,310033,2,"B. Children 6-15 years",3,5
1,31,3111,2,2966,310033,3,"C. Adults 16-65 years",2,3
1,31,3111,2,2966,310033,4,"D. People over 65 years o",0,0
1,31,3111,2,2966,310034,1,"A. Children 0-5 years",0,0
1,31,3111,2,2966,310034,2,"B. Children 6-15 years",2,6
1,31,3111,2,2966,310034,3,"C. Adults 16-65 years",1,4
1,31,3111,2,2966,310034,4,"D. People over 65 years o",0,0
1,31,3111,2,2966,310035,1,"A. Children 0-5 years",0,0
1,31,3111,2,2966,310035,2,"B. Children 6-15 years",0,0
1,31,3111,2,2966,310035,3,"C. Adults 16-65 years",3,6
1,31,3111,2,2966,310035,4,"D. People over 65 years o",1,3
1,31,3111,2,2966,310036,1,"A. Children 0-5 years",0,0
1,31,3111,2,2966,310036,2,"B. Children 6-15 years",2,3
1,31,3111,2,2966,310036,3,"C. Adults 16-65 years",2,2
1,31,3111,2,2966,310036,4,"D. People over 65 years o",0,0
1,31,3111,2,2966,310037,1,"A. Children 0-5 years",0,0
1,31,3111,2,2966,310037,2,"B. Children 6-15 years",2,3
1,31,3111,2,2966,310037,3,"C. Adults 16-65 years",1,2
1,31,3111,2,2966,310037,4,"D. People over 65 years o",0,0
1,31,3111,2,2966,310038,1,"A. Children 0-5 years",2,2
1,31,3111,2,2966,310038,2,"B. Children 6-15 years",2,2
1,31,3111,2,2966,310038,3,"C. Adults 16-65 years",0,0
1,31,3111,2,2966,310038,4,"D. People over 65 years o",0,0
1,31,3111,2,2966,310039,1,"A. Children 0-5 years",0,0
1,31,3111,2,2966,310039,2,"B. Children 6-15 years",2,3
1,31,3111,2,2966,310039,3,"C. Adults 16-65 years",1,2
1,31,3111,2,2966,310039,4,"D. People over 65 years o",0,0
1,31,3111,2,2966,310040,1,"A. Children 0-5 years",0,0
1,31,3111,2,2966,310040,2,"B. Children 6-15 years",1,1
1,31,3111,2,2966,310040,3,"C. Adults 16-65 years",1,1
1,31,3111,2,2966,310040,4,"D. People over 65 years o",0,0
1,31,3107,2,1092,310041,1,"A. Children 0-5 years",0,0
1,31,3107,2,1092,310041,2,"B. Children 6-15 years",2,5
1,31,3107,2,1092,310041,3,"C. Adults 16-65 years",2,6
1,31,3107,2,1092,310041,4,"D. People over 65 years o",0,0
1,31,3107,2,1092,310044,1,"A. Children 0-5 years",0,0
1,31,3107,2,1092,310044,2,"B. Children 6-15 years",3,3
1,31,3107,2,1092,310044,3,"C. Adults 16-65 years",1,2
1,31,3107,2,1092,310044,4,"D. People over 65 years o",0,0
1,31,3107,2,1092,310045,1,"A. Children 0-5 years",2,6
1,31,3107,2,1092,310045,2,"B. Children 6-15 years",2,6
1,31,3107,2,1092,310045,3,"C. Adults 16-65 years",1,3
1,31,3107,2,1092,310045,4,"D. People over 65 years o",0,0
1,31,3107,2,1092,310047,1,"A. Children 0-5 years",0,0
1,31,3107,2,1092,310047,2,"B. Children 6-15 years",2,3
1,31,3107,2,1092,310047,3,"C. Adults 16-65 years",1,3
1,31,3107,2,1092,310047,4,"D. People over 65 years o",0,0
1,31,3107,2,1092,310049,1,"A. Children 0-5 years",0,0
1,31,3107,2,1092,310049,2,"B. Children 6-15 years",2,4
1,31,3107,2,1092,310049,3,"C. Adults 16-65 years",1,2
1,31,3107,2,1092,310049,4,"D. People over 65 years o",0,0
1,31,3107,2,1092,310050,1,"A. Children 0-5 years",0,0
1,31,3107,2,1092,310050,2,"B. Children 6-15 years",1,1
1,31,3107,2,1092,310050,3,"C. Adults 16-65 years",2,1
1,31,3107,2,1092,310050,4,"D. People over 65 years o",0,0
1,31,3107,1,724,310052,1,"A. Children 0-5 years",3,1
1,31,3107,1,724,310052,2,"B. Children 6-15 years",0,0
1,31,3107,1,724,310052,3,"C. Adults 16-65 years",0,0
1,31,3107,1,724,310052,4,"D. People over 65 years o",0,0
1,31,3107,1,724,310053,1,"A. Children 0-5 years",3,1
1,31,3107,1,724,310053,2,"B. Children 6-15 years",1,1
1,31,3107,1,724,310053,3,"C. Adults 16-65 years",0,0
1,31,3107,1,724,310053,4,"D. People over 65 years o",0,0
1,31,3107,1,724,310056,1,"A. Children 0-5 years",0,0
1,31,3107,1,724,310056,2,"B. Children 6-15 years",0,0
1,31,3107,1,724,310056,3,"C. Adults 16-65 years",3,6
1,31,3107,1,724,310056,4,"D. People over 65 years o",0,0
1,31,3107,1,724,310059,1,"A. Children 0-5 years",0,0
1,31,3107,1,724,310059,2,"B. Children 6-15 years",2,4
1,31,3107,1,724,310059,3,"C. Adults 16-65 years",3,6
1,31,3107,1,724,310059,4,"D. People over 65 years o",0,0
1,31,3107,1,724,310060,1,"A. Children 0-5 years",0,0
1,31,3107,1,724,310060,2,"B. Children 6-15 years",3,3
1,31,3107,1,724,310060,3,"C. Adults 16-65 years",0,0
1,31,3107,1,724,310060,4,"D. People over 65 years o",0,0
1,31,3113,2,332,310062,1,"A. Children 0-5 years",0,0
1,31,3113,2,332,310062,2,"B. Children 6-15 years",0,0
1,31,3113,2,332,310062,3,"C. Adults 16-65 years",3,6
1,31,3113,2,332,310062,4,"D. People over 65 years o",0,0
1,31,3113,2,332,310064,1,"A. Children 0-5 years",0,0
1,31,3113,2,332,310064,2,"B. Children 6-15 years",3,3
1,31,3113,2,332,310064,3,"C. Adults 16-65 years",1,2
1,31,3113,2,332,310064,4,"D. People over 65 years o",0,0
1,31,3113,2,332,310065,1,"A. Children 0-5 years",0,0
1,31,3113,2,332,310065,2,"B. Children 6-15 years",3,5
1,31,3113,2,332,310065,3,"C. Adults 16-65 years",3,3
1,31,3113,2,332,310065,4,"D. People over 65 years o",0,0
1,31,3113,2,332,310066,1,"A. Children 0-5 years",1,2
1,31,3113,2,332,310066,2,"B. Children 6-15 years",0,0
1,31,3113,2,332,310066,3,"C. Adults 16-65 years",3,5
1,31,3113,2,332,310066,4,"D. People over 65 years o",2,5
1,31,3113,2,332,310068,1,"A. Children 0-5 years",1,1
1,31,3113,2,332,310068,2,"B. Children 6-15 years",1,1
1,31,3113,2,332,310068,3,"C. Adults 16-65 years",3,3
1,31,3113,2,332,310068,4,"D. People over 65 years o",0,0
1,31,3113,2,332,310069,1,"A. Children 0-5 years",0,0
1,31,3113,2,332,310069,2,"B. Children 6-15 years",2,2
1,31,3113,2,332,310069,3,"C. Adults 16-65 years",2,2
1,31,3113,2,332,310069,4,"D. People over 65 years o",0,0
1,31,3109,2,1026,310071,1,"A. Children 0-5 years",1,3
1,31,3109,2,1026,310071,2,"B. Children 6-15 years",1,3
1,31,3109,2,1026,310071,3,"C. Adults 16-65 years",2,5
1,31,3109,2,1026,310071,4,"D. People over 65 years o",0,0
1,31,3109,2,1026,310072,1,"A. Children 0-5 years",0,0
1,31,3109,2,1026,310072,2,"B. Children 6-15 years",1,3
1,31,3109,2,1026,310072,3,"C. Adults 16-65 years",1,3
1,31,3109,2,1026,310072,4,"D. People over 65 years o",0,0
1,31,3109,2,1026,310079,1,"A. Children 0-5 years",0,0
1,31,3109,2,1026,310079,2,"B. Children 6-15 years",1,2
1,31,3109,2,1026,310079,3,"C. Adults 16-65 years",0,0
1,31,3109,2,1026,310079,4,"D. People over 65 years o",1,1
1,31,3112,2,350,310084,1,"A. Children 0-5 years",3,3
1,31,3112,2,350,310084,2,"B. Children 6-15 years",2,6
1,31,3112,2,350,310084,3,"C. Adults 16-65 years",2,6
1,31,3112,2,350,310084,4,"D. People over 65 years o",0,0
1,31,3112,2,350,310087,1,"A. Children 0-5 years",0,0
1,31,3112,2,350,310087,2,"B. Children 6-15 years",1,2
1,31,3112,2,350,310087,3,"C. Adults 16-65 years",2,2
1,31,3112,2,350,310087,4,"D. People over 65 years o",0,0
1,31,3112,2,350,310089,1,"A. Children 0-5 years",2,3
1,31,3112,2,350,310089,2,"B. Children 6-15 years",1,2
1,31,3112,2,350,310089,3,"C. Adults 16-65 years",2,3
1,31,3112,2,350,310089,4,"D. People over 65 years o",0,0
1,31,3116,2,1344,310095,1,"A. Children 0-5 years",0,0
1,31,3116,2,1344,310095,2,"B. Children 6-15 years",2,4
1,31,3116,2,1344,310095,3,"C. Adults 16-65 years",2,3
1,31,3116,2,1344,310095,4,"D. People over 65 years o",0,0
1,31,3116,2,1344,310097,1,"A. Children 0-5 years",0,0
1,31,3116,2,1344,310097,2,"B. Children 6-15 years",1,3
1,31,3116,2,1344,310097,3,"C. Adults 16-65 years",2,2
1,31,3116,2,1344,310097,4,"D. People over 65 years o",0,0
1,31,3116,2,1344,310099,1,"A. Children 0-5 years",1,2
1,31,3116,2,1344,310099,2,"B. Children 6-15 years",3,5
1,31,3116,2,1344,310099,3,"C. Adults 16-65 years",3,5
1,31,3116,2,1344,310099,4,"D. People over 65 years o",0,0
1,31,3103,2,874,310102,1,"A. Children 0-5 years",0,0
1,31,3103,2,874,310102,2,"B. Children 6-15 years",0,0
1,31,3103,2,874,310102,3,"C. Adults 16-65 years",2,3
1,31,3103,2,874,310102,4,"D. People over 65 years o",1,2
1,31,3103,2,874,310104,1,"A. Children 0-5 years",3,3
1,31,3103,2,874,310104,2,"B. Children 6-15 years",1,3
1,31,3103,2,874,310104,3,"C. Adults 16-65 years",0,0
1,31,3103,2,874,310104,4,"D. People over 65 years o",0,0
1,31,3103,2,874,310105,1,"A. Children 0-5 years",1,2
1,31,3103,2,874,310105,2,"B. Children 6-15 years",2,6
1,31,3103,2,874,310105,3,"C. Adults 16-65 years",1,2
1,31,3103,2,874,310105,4,"D. People over 65 years o",0,0
1,31,3103,2,874,310109,1,"A. Children 0-5 years",0,0
1,31,3103,2,874,310109,2,"B. Children 6-15 years",2,4
1,31,3103,2,874,310109,3,"C. Adults 16-65 years",2,3
1,31,3103,2,874,310109,4,"D. People over 65 years o",0,0
5,32,3215,1,0,320002,1,"A. Children 0-5 years",0,0
5,32,3215,1,0,320002,2,"B. Children 6-15 years",1,1
5,32,3215,1,0,320002,3,"C. Adults 16-65 years",1,1
5,32,3215,1,0,320002,4,"D. People over 65 years o",0,0
5,32,3215,1,2978,320010,1,"A. Children 0-5 years",2,1
5,32,3215,1,2978,320010,2,"B. Children 6-15 years",0,0
5,32,3215,1,2978,320010,3,"C. Adults 16-65 years",0,0
5,32,3215,1,2978,320010,4,"D. People over 65 years o",0,0
5,32,3222,1,2780,320015,1,"A. Children 0-5 years",0,0
5,32,3222,1,2780,320015,2,"B. Children 6-15 years",0,0
5,32,3222,1,2780,320015,3,"C. Adults 16-65 years",1,1
5,32,3222,1,2780,320015,4,"D. People over 65 years o",0,0
5,32,3222,1,2780,320020,1,"A. Children 0-5 years",1,2
5,32,3222,1,2780,320020,2,"B. Children 6-15 years",0,0
5,32,3222,1,2780,320020,3,"C. Adults 16-65 years",0,0
5,32,3222,1,2780,320020,4,"D. People over 65 years o",0,0
5,32,3218,2,296,320026,1,"A. Children 0-5 years",0,0
5,32,3218,2,296,320026,2,"B. Children 6-15 years",0,0
5,32,3218,2,296,320026,3,"C. Adults 16-65 years",1,2
5,32,3218,2,296,320026,4,"D. People over 65 years o",0,0
5,32,3223,2,578,320035,1,"A. Children 0-5 years",0,0
5,32,3223,2,578,320035,2,"B. Children 6-15 years",0,0
5,32,3223,2,578,320035,3,"C. Adults 16-65 years",1,1
5,32,3223,2,578,320035,4,"D. People over 65 years o",0,0
5,32,3209,1,1208,320048,1,"A. Children 0-5 years",1,2
5,32,3209,1,1208,320048,2,"B. Children 6-15 years",1,2
5,32,3209,1,1208,320048,3,"C. Adults 16-65 years",0,0
5,32,3209,1,1208,320048,4,"D. People over 65 years o",0,0
5,32,3209,1,1208,320050,1,"A. Children 0-5 years",0,0
5,32,3209,1,1208,320050,2,"B. Children 6-15 years",0,0
5,32,3209,1,1208,320050,3,"C. Adults 16-65 years",1,1
5,32,3209,1,1208,320050,4,"D. People over 65 years o",0,0
5,32,3213,2,128,320052,1,"A. Children 0-5 years",3,3
5,32,3213,2,128,320052,2,"B. Children 6-15 years",1,2
5,32,3213,2,128,320052,3,"C. Adults 16-65 years",0,0
5,32,3213,2,128,320052,4,"D. People over 65 years o",0,0
5,32,3215,1,0,320054,1,"A. Children 0-5 years",0,0
5,32,3215,1,0,320054,2,"B. Children 6-15 years",0,0
5,32,3215,1,0,320054,3,"C. Adults 16-65 years",3,3
5,32,3215,1,0,320054,4,"D. People over 65 years o",0,0
5,32,3215,1,4712,320055,1,"A. Children 0-5 years",0,0
5,32,3215,1,4712,320055,2,"B. Children 6-15 years",2,2
5,32,3215,1,4712,320055,3,"C. Adults 16-65 years",0,0
5,32,3215,1,4712,320055,4,"D. People over 65 years o",0,0
5,32,3215,1,4712,320056,1,"A. Children 0-5 years",0,0
5,32,3215,1,4712,320056,2,"B. Children 6-15 years",0,0
5,32,3215,1,4712,320056,3,"C. Adults 16-65 years",2,2
5,32,3215,1,4712,320056,4,"D. People over 65 years o",0,0
5,32,3215,1,1896,320068,1,"A. Children 0-5 years",0,0
5,32,3215,1,1896,320068,2,"B. Children 6-15 years",4,4
5,32,3215,1,1896,320068,3,"C. Adults 16-65 years",3,3
5,32,3215,1,1896,320068,4,"D. People over 65 years o",2,2
5,32,3215,1,1896,320069,1,"A. Children 0-5 years",2,1
5,32,3215,1,1896,320069,2,"B. Children 6-15 years",0,0
5,32,3215,1,1896,320069,3,"C. Adults 16-65 years",0,0
5,32,3215,1,1896,320069,4,"D. People over 65 years o",0,0
5,32,3206,2,276,320079,1,"A. Children 0-5 years",2,3
5,32,3206,2,276,320079,2,"B. Children 6-15 years",1,1
5,32,3206,2,276,320079,3,"C. Adults 16-65 years",2,2
5,32,3206,2,276,320079,4,"D. People over 65 years o",0,0
5,32,3206,2,276,320080,1,"A. Children 0-5 years",2,1
5,32,3206,2,276,320080,2,"B. Children 6-15 years",0,0
5,32,3206,2,276,320080,3,"C. Adults 16-65 years",2,2
5,32,3206,2,276,320080,4,"D. People over 65 years o",0,0
5,32,3206,2,276,320081,1,"A. Children 0-5 years",0,0
5,32,3206,2,276,320081,2,"B. Children 6-15 years",0,0
5,32,3206,2,276,320081,3,"C. Adults 16-65 years",2,2
5,32,3206,2,276,320081,4,"D. People over 65 years o",0,0
5,32,3204,1,346,320095,1,"A. Children 0-5 years",0,0
5,32,3204,1,346,320095,2,"B. Children 6-15 years",3,3
5,32,3204,1,346,320095,3,"C. Adults 16-65 years",2,3
5,32,3204,1,346,320095,4,"D. People over 65 years o",0,0
5,32,3204,1,346,320097,1,"A. Children 0-5 years",5,3
5,32,3204,1,346,320097,2,"B. Children 6-15 years",0,0
5,32,3204,1,346,320097,3,"C. Adults 16-65 years",4,3
5,32,3204,1,346,320097,4,"D. People over 65 years o",0,0
5,32,3204,1,346,320103,1,"A. Children 0-5 years",0,0
5,32,3204,1,346,320103,2,"B. Children 6-15 years",0,0
5,32,3204,1,346,320103,3,"C. Adults 16-65 years",2,2
5,32,3204,1,346,320103,4,"D. People over 65 years o",0,0
5,32,3201,2,2034,320104,1,"A. Children 0-5 years",0,0
5,32,3201,2,2034,320104,2,"B. Children 6-15 years",2,3
5,32,3201,2,2034,320104,3,"C. Adults 16-65 years",2,3
5,32,3201,2,2034,320104,4,"D. People over 65 years o",0,0
5,32,3201,2,2034,320106,1,"A. Children 0-5 years",0,0
5,32,3201,2,2034,320106,2,"B. Children 6-15 years",3,1
5,32,3201,2,2034,320106,3,"C. Adults 16-65 years",4,3
5,32,3201,2,2034,320106,4,"D. People over 65 years o",0,0
5,32,3222,1,1624,320110,1,"A. Children 0-5 years",0,0
5,32,3222,1,1624,320110,2,"B. Children 6-15 years",2,2
5,32,3222,1,1624,320110,3,"C. Adults 16-65 years",0,0
5,32,3222,1,1624,320110,4,"D. People over 65 years o",0,0
5,32,3222,1,1624,320113,1,"A. Children 0-5 years",0,0
5,32,3222,1,1624,320113,2,"B. Children 6-15 years",0,0
5,32,3222,1,1624,320113,3,"C. Adults 16-65 years",1,3
5,32,3222,1,1624,320113,4,"D. People over 65 years o",0,0
5,32,3222,1,1624,320116,1,"A. Children 0-5 years",0,0
5,32,3222,1,1624,320116,2,"B. Children 6-15 years",0,0
5,32,3222,1,1624,320116,3,"C. Adults 16-65 years",2,2
5,32,3222,1,1624,320116,4,"D. People over 65 years o",0,0
5,32,3203,2,2644,320124,1,"A. Children 0-5 years",2,2
5,32,3203,2,2644,320124,2,"B. Children 6-15 years",0,0
5,32,3203,2,2644,320124,3,"C. Adults 16-65 years",0,0
5,32,3203,2,2644,320124,4,"D. People over 65 years o",0,0
5,32,3203,2,2644,320125,1,"A. Children 0-5 years",0,0
5,32,3203,2,2644,320125,2,"B. Children 6-15 years",2,4
5,32,3203,2,2644,320125,3,"C. Adults 16-65 years",0,0
5,32,3203,2,2644,320125,4,"D. People over 65 years o",0,0
5,32,3203,2,0,320126,1,"A. Children 0-5 years",0,0
5,32,3203,2,0,320126,2,"B. Children 6-15 years",2,2
5,32,3203,2,0,320126,3,"C. Adults 16-65 years",4,1
5,32,3203,2,0,320126,4,"D. People over 65 years o",0,0
5,32,3203,2,2644,320127,1,"A. Children 0-5 years",2,2
5,32,3203,2,2644,320127,2,"B. Children 6-15 years",0,0
5,32,3203,2,2644,320127,3,"C. Adults 16-65 years",0,0
5,32,3203,2,2644,320127,4,"D. People over 65 years o",0,0
5,32,3203,2,2644,320132,1,"A. Children 0-5 years",2,2
5,32,3203,2,2644,320132,2,"B. Children 6-15 years",1,2
5,32,3203,2,2644,320132,3,"C. Adults 16-65 years",0,0
5,32,3203,2,2644,320132,4,"D. People over 65 years o",0,0
5,32,3202,2,84,320134,1,"A. Children 0-5 years",0,0
5,32,3202,2,84,320134,2,"B. Children 6-15 years",2,4
5,32,3202,2,84,320134,3,"C. Adults 16-65 years",3,3
5,32,3202,2,84,320134,4,"D. People over 65 years o",0,0
5,32,3202,2,84,320135,1,"A. Children 0-5 years",0,0
5,32,3202,2,84,320135,2,"B. Children 6-15 years",0,0
5,32,3202,2,84,320135,3,"C. Adults 16-65 years",3,6
5,32,3202,2,84,320135,4,"D. People over 65 years o",0,0
5,32,3202,2,84,320138,1,"A. Children 0-5 years",0,0
5,32,3202,2,84,320138,2,"B. Children 6-15 years",3,3
5,32,3202,2,84,320138,3,"C. Adults 16-65 years",2,2
5,32,3202,2,84,320138,4,"D. People over 65 years o",1,1
5,32,3202,2,84,320140,1,"A. Children 0-5 years",0,0
5,32,3202,2,84,320140,2,"B. Children 6-15 years",1,2
5,32,3202,2,84,320140,3,"C. Adults 16-65 years",2,2
5,32,3202,2,84,320140,4,"D. People over 65 years o",0,0
5,32,3202,2,84,320143,1,"A. Children 0-5 years",0,0
5,32,3202,2,84,320143,2,"B. Children 6-15 years",0,0
5,32,3202,2,84,320143,3,"C. Adults 16-65 years",2,3
5,32,3202,2,84,320143,4,"D. People over 65 years o",0,0
5,32,3216,2,1184,320144,1,"A. Children 0-5 years",0,0
5,32,3216,2,1184,320144,2,"B. Children 6-15 years",3,4
5,32,3216,2,1184,320144,3,"C. Adults 16-65 years",1,2
5,32,3216,2,1184,320144,4,"D. People over 65 years o",0,0
5,32,3216,2,1184,320147,1,"A. Children 0-5 years",2,2
5,32,3216,2,1184,320147,2,"B. Children 6-15 years",3,2
5,32,3216,2,1184,320147,3,"C. Adults 16-65 years",0,0
5,32,3216,2,1184,320147,4,"D. People over 65 years o",1,1
5,32,3216,2,1184,320148,1,"A. Children 0-5 years",0,0
5,32,3216,2,1184,320148,2,"B. Children 6-15 years",0,0
5,32,3216,2,1184,320148,3,"C. Adults 16-65 years",2,2
5,32,3216,2,1184,320148,4,"D. People over 65 years o",0,0
5,32,3221,2,132,320162,1,"A. Children 0-5 years",3,3
5,32,3221,2,132,320162,2,"B. Children 6-15 years",0,0
5,32,3221,2,132,320162,3,"C. Adults 16-65 years",0,0
5,32,3221,2,132,320162,4,"D. People over 65 years o",2,1
5,32,3221,2,132,320163,1,"A. Children 0-5 years",0,0
5,32,3221,2,132,320163,2,"B. Children 6-15 years",0,0
5,32,3221,2,132,320163,3,"C. Adults 16-65 years",2,2
5,32,3221,2,132,320163,4,"D. People over 65 years o",0,0
5,32,3210,2,1692,320174,1,"A. Children 0-5 years",1,2
5,32,3210,2,1692,320174,2,"B. Children 6-15 years",0,0
5,32,3210,2,1692,320174,3,"C. Adults 16-65 years",0,0
5,32,3210,2,1692,320174,4,"D. People over 65 years o",0,0
5,32,3210,2,1692,320175,1,"A. Children 0-5 years",0,0
5,32,3210,2,1692,320175,2,"B. Children 6-15 years",2,2
5,32,3210,2,1692,320175,3,"C. Adults 16-65 years",2,2
5,32,3210,2,1692,320175,4,"D. People over 65 years o",0,0
5,32,3210,2,1692,320179,1,"A. Children 0-5 years",0,0
5,32,3210,2,1692,320179,2,"B. Children 6-15 years",0,0
5,32,3210,2,1692,320179,3,"C. Adults 16-65 years",2,1
5,32,3210,2,1692,320179,4,"D. People over 65 years o",0,0
5,32,3215,1,0,320185,1,"A. Children 0-5 years",0,0
5,32,3215,1,0,320185,2,"B. Children 6-15 years",2,3
5,32,3215,1,0,320185,3,"C. Adults 16-65 years",3,3
5,32,3215,1,0,320185,4,"D. People over 65 years o",0,0
5,32,3216,2,1184,320187,1,"A. Children 0-5 years",0,0
5,32,3216,2,1184,320187,2,"B. Children 6-15 years",2,4
5,32,3216,2,1184,320187,3,"C. Adults 16-65 years",3,3
5,32,3216,2,1184,320187,4,"D. People over 65 years o",0,0
5,32,3216,2,1184,320188,1,"A. Children 0-5 years",3,3
5,32,3216,2,1184,320188,2,"B. Children 6-15 years",2,1
5,32,3216,2,1184,320188,3,"C. Adults 16-65 years",0,0
5,32,3216,2,1184,320188,4,"D. People over 65 years o",0,0
5,32,3207,2,1464,320196,1,"A. Children 0-5 years",0,0
5,32,3207,2,1464,320196,2,"B. Children 6-15 years",1,2
5,32,3207,2,1464,320196,3,"C. Adults 16-65 years",0,0
5,32,3207,2,1464,320196,4,"D. People over 65 years o",0,0
5,32,3207,2,1464,320197,1,"A. Children 0-5 years",4,1
5,32,3207,2,1464,320197,2,"B. Children 6-15 years",0,0
5,32,3207,2,1464,320197,3,"C. Adults 16-65 years",2,1
5,32,3207,2,1464,320197,4,"D. People over 65 years o",0,0
5,32,3207,2,1464,320201,1,"A. Children 0-5 years",0,0
5,32,3207,2,1464,320201,2,"B. Children 6-15 years",1,2
5,32,3207,2,1464,320201,3,"C. Adults 16-65 years",1,1
5,32,3207,2,1464,320201,4,"D. People over 65 years o",0,0
5,32,3207,2,1464,320202,1,"A. Children 0-5 years",0,0
5,32,3207,2,1464,320202,2,"B. Children 6-15 years",2,4
5,32,3207,2,1464,320202,3,"C. Adults 16-65 years",0,0
5,32,3207,2,1464,320202,4,"D. People over 65 years o",0,0
5,32,3207,2,1464,320203,1,"A. Children 0-5 years",0,0
5,32,3207,2,1464,320203,2,"B. Children 6-15 years",2,3
5,32,3207,2,1464,320203,3,"C. Adults 16-65 years",0,0
5,32,3207,2,1464,320203,4,"D. People over 65 years o",0,0
5,32,3212,2,314,320208,1,"A. Children 0-5 years",1,2
5,32,3212,2,314,320208,2,"B. Children 6-15 years",0,0
5,32,3212,2,314,320208,3,"C. Adults 16-65 years",0,0
5,32,3212,2,314,320208,4,"D. People over 65 years o",0,0
3,33,3321,1,1182,330002,1,"A. Children 0-5 years",7,14
3,33,3321,1,1182,330002,2,"B. Children 6-15 years",7,21
3,33,3321,1,1182,330002,3,"C. Adults 16-65 years",0,0
3,33,3321,1,1182,330002,4,"D. People over 65 years o",0,0
3,33,3321,1,1182,330003,1,"A. Children 0-5 years",0,0
3,33,3321,1,1182,330003,2,"B. Children 6-15 years",7,14
3,33,3321,1,1182,330003,3,"C. Adults 16-65 years",7,14
3,33,3321,1,1182,330003,4,"D. People over 65 years o",0,0
3,33,3321,1,1182,330004,1,"A. Children 0-5 years",0,0
3,33,3321,1,1182,330004,2,"B. Children 6-15 years",4,4
3,33,3321,1,1182,330004,3,"C. Adults 16-65 years",0,0
3,33,3321,1,1182,330004,4,"D. People over 65 years o",0,0
3,33,3321,1,1182,330006,1,"A. Children 0-5 years",0,0
3,33,3321,1,1182,330006,2,"B. Children 6-15 years",4,4
3,33,3321,1,1182,330006,3,"C. Adults 16-65 years",0,0
3,33,3321,1,1182,330006,4,"D. People over 65 years o",0,0
3,33,3321,1,1182,330007,1,"A. Children 0-5 years",0,0
3,33,3321,1,1182,330007,2,"B. Children 6-15 years",4,4
3,33,3321,1,1182,330007,3,"C. Adults 16-65 years",0,0
3,33,3321,1,1182,330007,4,"D. People over 65 years o",0,0
3,33,3321,1,1182,330008,1,"A. Children 0-5 years",0,6
3,33,3321,1,1182,330008,2,"B. Children 6-15 years",2,6
3,33,3321,1,1182,330008,3,"C. Adults 16-65 years",0,0
3,33,3321,1,1182,330008,4,"D. People over 65 years o",0,0
3,33,3321,1,1182,330009,1,"A. Children 0-5 years",0,0
3,33,3321,1,1182,330009,2,"B. Children 6-15 years",0,0
3,33,3321,1,1182,330009,3,"C. Adults 16-65 years",2,6
3,33,3321,1,1182,330009,4,"D. People over 65 years o",0,0
3,33,3311,1,702,330011,1,"A. Children 0-5 years",0,0
3,33,3311,1,702,330011,2,"B. Children 6-15 years",0,0
3,33,3311,1,702,330011,3,"C. Adults 16-65 years",7,7
3,33,3311,1,702,330011,4,"D. People over 65 years o",0,0
3,33,3311,1,702,330014,1,"A. Children 0-5 years",7,14
3,33,3311,1,702,330014,2,"B. Children 6-15 years",2,2
3,33,3311,1,702,330014,3,"C. Adults 16-65 years",1,2
3,33,3311,1,702,330014,4,"D. People over 65 years o",0,0
3,33,3311,1,702,330015,1,"A. Children 0-5 years",0,0
3,33,3311,1,702,330015,2,"B. Children 6-15 years",2,6
3,33,3311,1,702,330015,3,"C. Adults 16-65 years",0,0
3,33,3311,1,702,330015,4,"D. People over 65 years o",0,0
3,33,3311,1,702,330017,1,"A. Children 0-5 years",7,7
3,33,3311,1,702,330017,2,"B. Children 6-15 years",0,0
3,33,3311,1,702,330017,3,"C. Adults 16-65 years",0,0
3,33,3311,1,702,330017,4,"D. People over 65 years o",0,0
3,33,3311,1,702,330019,1,"A. Children 0-5 years",0,0
3,33,3311,1,702,330019,2,"B. Children 6-15 years",4,4
3,33,3311,1,702,330019,3,"C. Adults 16-65 years",2,2
3,33,3311,1,702,330019,4,"D. People over 65 years o",0,0
3,33,3310,2,476,330021,1,"A. Children 0-5 years",0,0
3,33,3310,2,476,330021,2,"B. Children 6-15 years",7,7
3,33,3310,2,476,330021,3,"C. Adults 16-65 years",7,7
3,33,3310,2,476,330021,4,"D. People over 65 years o",0,0
