"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s11dq7","s11dq8"
2,34,3403,2,198,340080,510,"HEALTH INSURANCE",2,
2,34,3403,2,198,340080,511,"AUTO INSURANCE",2,
2,34,3403,2,198,340080,512,"HOME INSURANCE",2,
2,34,3403,2,198,340080,513,"LIFE INSURANCE",2,
2,34,3403,2,198,340080,514,"FINES OR LEGAL FEES",2,
2,34,3403,2,198,340080,515,"DOWRY COSTS",2,
2,34,3403,2,198,340080,516,"MARRIAGE CEREMONY COSTS",2,
2,34,3403,2,198,340080,517,"FUNERAL COSTS",2,
2,34,3408,2,870,340081,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,34,3408,2,870,340081,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,34,3408,2,870,340081,503,"MAT - SLEEPING OR FOR DRYING M",1,1700
2,34,3408,2,870,340081,504,"MOSQUITO NET",2,
2,34,3408,2,870,340081,505,"MATTRESS",2,
2,34,3408,2,870,340081,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,34,3408,2,870,340081,507,"FILM, FILM PROCESSING, CAMERA",2,
2,34,3408,2,870,340081,508,"BUILDING ITEMS - CEMENT, BRICK",1,11000
2,34,3408,2,870,340081,509,"COUNCIL RATES",2,
2,34,3408,2,870,340081,510,"HEALTH INSURANCE",2,
2,34,3408,2,870,340081,511,"AUTO INSURANCE",2,
2,34,3408,2,870,340081,512,"HOME INSURANCE",2,
2,34,3408,2,870,340081,513,"LIFE INSURANCE",2,
2,34,3408,2,870,340081,514,"FINES OR LEGAL FEES",2,
2,34,3408,2,870,340081,515,"DOWRY COSTS",2,
2,34,3408,2,870,340081,516,"MARRIAGE CEREMONY COSTS",2,
2,34,3408,2,870,340081,517,"FUNERAL COSTS",2,
2,34,3408,2,870,340082,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,34,3408,2,870,340082,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,34,3408,2,870,340082,503,"MAT - SLEEPING OR FOR DRYING M",2,
2,34,3408,2,870,340082,504,"MOSQUITO NET",2,
2,34,3408,2,870,340082,505,"MATTRESS",2,
2,34,3408,2,870,340082,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,34,3408,2,870,340082,507,"FILM, FILM PROCESSING, CAMERA",2,
2,34,3408,2,870,340082,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,34,3408,2,870,340082,509,"COUNCIL RATES",2,
2,34,3408,2,870,340082,510,"HEALTH INSURANCE",2,
2,34,3408,2,870,340082,511,"AUTO INSURANCE",2,
2,34,3408,2,870,340082,512,"HOME INSURANCE",2,
2,34,3408,2,870,340082,513,"LIFE INSURANCE",2,
2,34,3408,2,870,340082,514,"FINES OR LEGAL FEES",2,
2,34,3408,2,870,340082,515,"DOWRY COSTS",2,
2,34,3408,2,870,340082,516,"MARRIAGE CEREMONY COSTS",2,
2,34,3408,2,870,340082,517,"FUNERAL COSTS",2,
2,34,3408,2,870,340083,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,34,3408,2,870,340083,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,34,3408,2,870,340083,503,"MAT - SLEEPING OR FOR DRYING M",1,1700
2,34,3408,2,870,340083,504,"MOSQUITO NET",2,
2,34,3408,2,870,340083,505,"MATTRESS",1,13000
2,34,3408,2,870,340083,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,34,3408,2,870,340083,507,"FILM, FILM PROCESSING, CAMERA",2,
2,34,3408,2,870,340083,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,34,3408,2,870,340083,509,"COUNCIL RATES",2,
2,34,3408,2,870,340083,510,"HEALTH INSURANCE",2,
2,34,3408,2,870,340083,511,"AUTO INSURANCE",2,
2,34,3408,2,870,340083,512,"HOME INSURANCE",2,
2,34,3408,2,870,340083,513,"LIFE INSURANCE",2,
2,34,3408,2,870,340083,514,"FINES OR LEGAL FEES",2,
2,34,3408,2,870,340083,515,"DOWRY COSTS",2,
2,34,3408,2,870,340083,516,"MARRIAGE CEREMONY COSTS",2,
2,34,3408,2,870,340083,517,"FUNERAL COSTS",2,
2,34,3408,2,870,340084,501,"CARPETS, RUGS, DRAPES, CURTAIN",1,13000
2,34,3408,2,870,340084,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,34,3408,2,870,340084,503,"MAT - SLEEPING OR FOR DRYING M",2,
2,34,3408,2,870,340084,504,"MOSQUITO NET",2,
2,34,3408,2,870,340084,505,"MATTRESS",2,
2,34,3408,2,870,340084,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,34,3408,2,870,340084,507,"FILM, FILM PROCESSING, CAMERA",2,
2,34,3408,2,870,340084,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,34,3408,2,870,340084,509,"COUNCIL RATES",2,
2,34,3408,2,870,340084,510,"HEALTH INSURANCE",2,
2,34,3408,2,870,340084,511,"AUTO INSURANCE",2,
2,34,3408,2,870,340084,512,"HOME INSURANCE",2,
2,34,3408,2,870,340084,513,"LIFE INSURANCE",2,
2,34,3408,2,870,340084,514,"FINES OR LEGAL FEES",2,
2,34,3408,2,870,340084,515,"DOWRY COSTS",2,
2,34,3408,2,870,340084,516,"MARRIAGE CEREMONY COSTS",2,
2,34,3408,2,870,340084,517,"FUNERAL COSTS",2,
2,34,3408,2,870,340085,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,34,3408,2,870,340085,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,34,3408,2,870,340085,503,"MAT - SLEEPING OR FOR DRYING M",2,
2,34,3408,2,870,340085,504,"MOSQUITO NET",2,
2,34,3408,2,870,340085,505,"MATTRESS",2,
2,34,3408,2,870,340085,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,34,3408,2,870,340085,507,"FILM, FILM PROCESSING, CAMERA",2,
2,34,3408,2,870,340085,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,34,3408,2,870,340085,509,"COUNCIL RATES",2,
2,34,3408,2,870,340085,510,"HEALTH INSURANCE",2,
2,34,3408,2,870,340085,511,"AUTO INSURANCE",2,
2,34,3408,2,870,340085,512,"HOME INSURANCE",2,
2,34,3408,2,870,340085,513,"LIFE INSURANCE",2,
2,34,3408,2,870,340085,514,"FINES OR LEGAL FEES",2,
2,34,3408,2,870,340085,515,"DOWRY COSTS",2,
2,34,3408,2,870,340085,516,"MARRIAGE CEREMONY COSTS",2,
2,34,3408,2,870,340085,517,"FUNERAL COSTS",2,
2,34,3408,2,870,340086,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,34,3408,2,870,340086,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,34,3408,2,870,340086,503,"MAT - SLEEPING OR FOR DRYING M",1,1400
2,34,3408,2,870,340086,504,"MOSQUITO NET",2,
2,34,3408,2,870,340086,505,"MATTRESS",2,
2,34,3408,2,870,340086,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,34,3408,2,870,340086,507,"FILM, FILM PROCESSING, CAMERA",2,
2,34,3408,2,870,340086,508,"BUILDING ITEMS - CEMENT, BRICK",1,7000
2,34,3408,2,870,340086,509,"COUNCIL RATES",2,
2,34,3408,2,870,340086,510,"HEALTH INSURANCE",2,
2,34,3408,2,870,340086,511,"AUTO INSURANCE",2,
2,34,3408,2,870,340086,512,"HOME INSURANCE",2,
2,34,3408,2,870,340086,513,"LIFE INSURANCE",2,
2,34,3408,2,870,340086,514,"FINES OR LEGAL FEES",2,
2,34,3408,2,870,340086,515,"DOWRY COSTS",2,
2,34,3408,2,870,340086,516,"MARRIAGE CEREMONY COSTS",2,
2,34,3408,2,870,340086,517,"FUNERAL COSTS",2,
2,34,3408,2,870,340087,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,34,3408,2,870,340087,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,34,3408,2,870,340087,503,"MAT - SLEEPING OR FOR DRYING M",2,
2,34,3408,2,870,340087,504,"MOSQUITO NET",2,
2,34,3408,2,870,340087,505,"MATTRESS",2,
2,34,3408,2,870,340087,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,34,3408,2,870,340087,507,"FILM, FILM PROCESSING, CAMERA",2,
2,34,3408,2,870,340087,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,34,3408,2,870,340087,509,"COUNCIL RATES",2,
2,34,3408,2,870,340087,510,"HEALTH INSURANCE",2,
2,34,3408,2,870,340087,511,"AUTO INSURANCE",2,
2,34,3408,2,870,340087,512,"HOME INSURANCE",2,
2,34,3408,2,870,340087,513,"LIFE INSURANCE",2,
2,34,3408,2,870,340087,514,"FINES OR LEGAL FEES",2,
2,34,3408,2,870,340087,515,"DOWRY COSTS",2,
2,34,3408,2,870,340087,516,"MARRIAGE CEREMONY COSTS",2,
2,34,3408,2,870,340087,517,"FUNERAL COSTS",2,
2,34,3408,2,870,340088,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,34,3408,2,870,340088,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,34,3408,2,870,340088,503,"MAT - SLEEPING OR FOR DRYING M",2,
2,34,3408,2,870,340088,504,"MOSQUITO NET",2,
2,34,3408,2,870,340088,505,"MATTRESS",1,17000
2,34,3408,2,870,340088,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,34,3408,2,870,340088,507,"FILM, FILM PROCESSING, CAMERA",2,
2,34,3408,2,870,340088,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,34,3408,2,870,340088,509,"COUNCIL RATES",2,
2,34,3408,2,870,340088,510,"HEALTH INSURANCE",2,
2,34,3408,2,870,340088,511,"AUTO INSURANCE",2,
2,34,3408,2,870,340088,512,"HOME INSURANCE",2,
2,34,3408,2,870,340088,513,"LIFE INSURANCE",2,
2,34,3408,2,870,340088,514,"FINES OR LEGAL FEES",2,
2,34,3408,2,870,340088,515,"DOWRY COSTS",2,
2,34,3408,2,870,340088,516,"MARRIAGE CEREMONY COSTS",2,
2,34,3408,2,870,340088,517,"FUNERAL COSTS",2,
2,34,3408,2,870,340089,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,34,3408,2,870,340089,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,34,3408,2,870,340089,503,"MAT - SLEEPING OR FOR DRYING M",2,
2,34,3408,2,870,340089,504,"MOSQUITO NET",2,
2,34,3408,2,870,340089,505,"MATTRESS",2,
2,34,3408,2,870,340089,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,34,3408,2,870,340089,507,"FILM, FILM PROCESSING, CAMERA",2,
2,34,3408,2,870,340089,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,34,3408,2,870,340089,509,"COUNCIL RATES",2,
2,34,3408,2,870,340089,510,"HEALTH INSURANCE",2,
2,34,3408,2,870,340089,511,"AUTO INSURANCE",2,
2,34,3408,2,870,340089,512,"HOME INSURANCE",2,
2,34,3408,2,870,340089,513,"LIFE INSURANCE",2,
2,34,3408,2,870,340089,514,"FINES OR LEGAL FEES",2,
2,34,3408,2,870,340089,515,"DOWRY COSTS",2,
2,34,3408,2,870,340089,516,"MARRIAGE CEREMONY COSTS",2,
2,34,3408,2,870,340089,517,"FUNERAL COSTS",2,
2,34,3408,2,870,340090,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,34,3408,2,870,340090,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,34,3408,2,870,340090,503,"MAT - SLEEPING OR FOR DRYING M",2,
2,34,3408,2,870,340090,504,"MOSQUITO NET",2,
2,34,3408,2,870,340090,505,"MATTRESS",2,
2,34,3408,2,870,340090,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,34,3408,2,870,340090,507,"FILM, FILM PROCESSING, CAMERA",2,
2,34,3408,2,870,340090,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,34,3408,2,870,340090,509,"COUNCIL RATES",2,
2,34,3408,2,870,340090,510,"HEALTH INSURANCE",2,
2,34,3408,2,870,340090,511,"AUTO INSURANCE",2,
2,34,3408,2,870,340090,512,"HOME INSURANCE",2,
2,34,3408,2,870,340090,513,"LIFE INSURANCE",2,
2,34,3408,2,870,340090,514,"FINES OR LEGAL FEES",2,
2,34,3408,2,870,340090,515,"DOWRY COSTS",2,
2,34,3408,2,870,340090,516,"MARRIAGE CEREMONY COSTS",2,
2,34,3408,2,870,340090,517,"FUNERAL COSTS",2,
2,35,3503,1,54,350002,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,35,3503,1,54,350002,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,35,3503,1,54,350002,503,"MAT - SLEEPING OR FOR DRYING M",1,1000
2,35,3503,1,54,350002,504,"MOSQUITO NET",2,
2,35,3503,1,54,350002,505,"MATTRESS",2,
2,35,3503,1,54,350002,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,35,3503,1,54,350002,507,"FILM, FILM PROCESSING, CAMERA",2,
2,35,3503,1,54,350002,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,35,3503,1,54,350002,509,"COUNCIL RATES",2,
2,35,3503,1,54,350002,510,"HEALTH INSURANCE",2,
2,35,3503,1,54,350002,511,"AUTO INSURANCE",2,
2,35,3503,1,54,350002,512,"HOME INSURANCE",2,
2,35,3503,1,54,350002,513,"LIFE INSURANCE",2,
2,35,3503,1,54,350002,514,"FINES OR LEGAL FEES",2,
2,35,3503,1,54,350002,515,"DOWRY COSTS",2,
2,35,3503,1,54,350002,516,"MARRIAGE CEREMONY COSTS",2,
2,35,3503,1,54,350002,517,"FUNERAL COSTS",2,
2,35,3503,1,54,350003,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,35,3503,1,54,350003,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,35,3503,1,54,350003,503,"MAT - SLEEPING OR FOR DRYING M",2,
2,35,3503,1,54,350003,504,"MOSQUITO NET",2,
2,35,3503,1,54,350003,505,"MATTRESS",2,
2,35,3503,1,54,350003,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,35,3503,1,54,350003,507,"FILM, FILM PROCESSING, CAMERA",2,
2,35,3503,1,54,350003,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,35,3503,1,54,350003,509,"COUNCIL RATES",2,
2,35,3503,1,54,350003,510,"HEALTH INSURANCE",2,
2,35,3503,1,54,350003,511,"AUTO INSURANCE",2,
2,35,3503,1,54,350003,512,"HOME INSURANCE",2,
2,35,3503,1,54,350003,513,"LIFE INSURANCE",2,
2,35,3503,1,54,350003,514,"FINES OR LEGAL FEES",2,
2,35,3503,1,54,350003,515,"DOWRY COSTS",2,
2,35,3503,1,54,350003,516,"MARRIAGE CEREMONY COSTS",2,
2,35,3503,1,54,350003,517,"FUNERAL COSTS",2,
2,35,3503,1,54,350004,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,35,3503,1,54,350004,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,35,3503,1,54,350004,503,"MAT - SLEEPING OR FOR DRYING M",2,
2,35,3503,1,54,350004,504,"MOSQUITO NET",2,
2,35,3503,1,54,350004,505,"MATTRESS",2,
2,35,3503,1,54,350004,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,35,3503,1,54,350004,507,"FILM, FILM PROCESSING, CAMERA",2,
2,35,3503,1,54,350004,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,35,3503,1,54,350004,509,"COUNCIL RATES",2,
2,35,3503,1,54,350004,510,"HEALTH INSURANCE",2,
2,35,3503,1,54,350004,511,"AUTO INSURANCE",2,
2,35,3503,1,54,350004,512,"HOME INSURANCE",2,
2,35,3503,1,54,350004,513,"LIFE INSURANCE",2,
2,35,3503,1,54,350004,514,"FINES OR LEGAL FEES",2,
2,35,3503,1,54,350004,515,"DOWRY COSTS",2,
2,35,3503,1,54,350004,516,"MARRIAGE CEREMONY COSTS",2,
2,35,3503,1,54,350004,517,"FUNERAL COSTS",2,
2,35,3503,1,54,350005,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,35,3503,1,54,350005,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,35,3503,1,54,350005,503,"MAT - SLEEPING OR FOR DRYING M",1,400
2,35,3503,1,54,350005,504,"MOSQUITO NET",2,
2,35,3503,1,54,350005,505,"MATTRESS",2,
2,35,3503,1,54,350005,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,35,3503,1,54,350005,507,"FILM, FILM PROCESSING, CAMERA",2,
2,35,3503,1,54,350005,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,35,3503,1,54,350005,509,"COUNCIL RATES",2,
2,35,3503,1,54,350005,510,"HEALTH INSURANCE",2,
2,35,3503,1,54,350005,511,"AUTO INSURANCE",2,
2,35,3503,1,54,350005,512,"HOME INSURANCE",2,
2,35,3503,1,54,350005,513,"LIFE INSURANCE",2,
2,35,3503,1,54,350005,514,"FINES OR LEGAL FEES",2,
2,35,3503,1,54,350005,515,"DOWRY COSTS",2,
2,35,3503,1,54,350005,516,"MARRIAGE CEREMONY COSTS",2,
2,35,3503,1,54,350005,517,"FUNERAL COSTS",2,
2,35,3503,1,0,350006,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,35,3503,1,0,350006,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,35,3503,1,0,350006,503,"MAT - SLEEPING OR FOR DRYING M",2,
2,35,3503,1,0,350006,504,"MOSQUITO NET",1,600
2,35,3503,1,0,350006,505,"MATTRESS",2,
2,35,3503,1,0,350006,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,35,3503,1,0,350006,507,"FILM, FILM PROCESSING, CAMERA",2,
2,35,3503,1,0,350006,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,35,3503,1,0,350006,509,"COUNCIL RATES",2,
2,35,3503,1,0,350006,510,"HEALTH INSURANCE",2,
2,35,3503,1,0,350006,511,"AUTO INSURANCE",2,
2,35,3503,1,0,350006,512,"HOME INSURANCE",2,
2,35,3503,1,0,350006,513,"LIFE INSURANCE",2,
2,35,3503,1,0,350006,514,"FINES OR LEGAL FEES",2,
2,35,3503,1,0,350006,515,"DOWRY COSTS",2,
2,35,3503,1,0,350006,516,"MARRIAGE CEREMONY COSTS",2,
2,35,3503,1,0,350006,517,"FUNERAL COSTS",1,1000
2,35,3503,1,54,350007,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,35,3503,1,54,350007,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,35,3503,1,54,350007,503,"MAT - SLEEPING OR FOR DRYING M",2,
2,35,3503,1,54,350007,504,"MOSQUITO NET",2,
2,35,3503,1,54,350007,505,"MATTRESS",2,
2,35,3503,1,54,350007,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,35,3503,1,54,350007,507,"FILM, FILM PROCESSING, CAMERA",2,
2,35,3503,1,54,350007,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,35,3503,1,54,350007,509,"COUNCIL RATES",2,
2,35,3503,1,54,350007,510,"HEALTH INSURANCE",2,
2,35,3503,1,54,350007,511,"AUTO INSURANCE",2,
2,35,3503,1,54,350007,512,"HOME INSURANCE",2,
2,35,3503,1,54,350007,513,"LIFE INSURANCE",2,
2,35,3503,1,54,350007,514,"FINES OR LEGAL FEES",2,
2,35,3503,1,54,350007,515,"DOWRY COSTS",2,
2,35,3503,1,54,350007,516,"MARRIAGE CEREMONY COSTS",2,
2,35,3503,1,54,350007,517,"FUNERAL COSTS",2,
2,35,3503,1,54,350008,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,35,3503,1,54,350008,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,35,3503,1,54,350008,503,"MAT - SLEEPING OR FOR DRYING M",2,
2,35,3503,1,54,350008,504,"MOSQUITO NET",2,
2,35,3503,1,54,350008,505,"MATTRESS",2,
2,35,3503,1,54,350008,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,35,3503,1,54,350008,507,"FILM, FILM PROCESSING, CAMERA",2,
2,35,3503,1,54,350008,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,35,3503,1,54,350008,509,"COUNCIL RATES",2,
2,35,3503,1,54,350008,510,"HEALTH INSURANCE",2,
2,35,3503,1,54,350008,511,"AUTO INSURANCE",2,
2,35,3503,1,54,350008,512,"HOME INSURANCE",2,
2,35,3503,1,54,350008,513,"LIFE INSURANCE",2,
2,35,3503,1,54,350008,514,"FINES OR LEGAL FEES",2,
2,35,3503,1,54,350008,515,"DOWRY COSTS",2,
2,35,3503,1,54,350008,516,"MARRIAGE CEREMONY COSTS",2,
2,35,3503,1,54,350008,517,"FUNERAL COSTS",2,
2,35,3503,1,0,350009,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,35,3503,1,0,350009,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,35,3503,1,0,350009,503,"MAT - SLEEPING OR FOR DRYING M",2,
2,35,3503,1,0,350009,504,"MOSQUITO NET",1,1200
2,35,3503,1,0,350009,505,"MATTRESS",2,
2,35,3503,1,0,350009,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,35,3503,1,0,350009,507,"FILM, FILM PROCESSING, CAMERA",2,
2,35,3503,1,0,350009,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,35,3503,1,0,350009,509,"COUNCIL RATES",2,
2,35,3503,1,0,350009,510,"HEALTH INSURANCE",2,
2,35,3503,1,0,350009,511,"AUTO INSURANCE",2,
2,35,3503,1,0,350009,512,"HOME INSURANCE",2,
2,35,3503,1,0,350009,513,"LIFE INSURANCE",2,
2,35,3503,1,0,350009,514,"FINES OR LEGAL FEES",2,
2,35,3503,1,0,350009,515,"DOWRY COSTS",2,
2,35,3503,1,0,350009,516,"MARRIAGE CEREMONY COSTS",2,
2,35,3503,1,0,350009,517,"FUNERAL COSTS",1,1000
2,35,3503,1,54,350010,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,35,3503,1,54,350010,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,35,3503,1,54,350010,503,"MAT - SLEEPING OR FOR DRYING M",1,400
2,35,3503,1,54,350010,504,"MOSQUITO NET",2,
2,35,3503,1,54,350010,505,"MATTRESS",2,
2,35,3503,1,54,350010,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,35,3503,1,54,350010,507,"FILM, FILM PROCESSING, CAMERA",2,
2,35,3503,1,54,350010,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,35,3503,1,54,350010,509,"COUNCIL RATES",2,
2,35,3503,1,54,350010,510,"HEALTH INSURANCE",2,
2,35,3503,1,54,350010,511,"AUTO INSURANCE",2,
2,35,3503,1,54,350010,512,"HOME INSURANCE",2,
2,35,3503,1,54,350010,513,"LIFE INSURANCE",2,
2,35,3503,1,54,350010,514,"FINES OR LEGAL FEES",2,
2,35,3503,1,54,350010,515,"DOWRY COSTS",2,
2,35,3503,1,54,350010,516,"MARRIAGE CEREMONY COSTS",2,
2,35,3503,1,54,350010,517,"FUNERAL COSTS",2,
2,35,3515,2,316,350021,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,35,3515,2,316,350021,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,35,3515,2,316,350021,503,"MAT - SLEEPING OR FOR DRYING M",2,
2,35,3515,2,316,350021,504,"MOSQUITO NET",2,
2,35,3515,2,316,350021,505,"MATTRESS",2,
2,35,3515,2,316,350021,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,35,3515,2,316,350021,507,"FILM, FILM PROCESSING, CAMERA",2,
2,35,3515,2,316,350021,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,35,3515,2,316,350021,509,"COUNCIL RATES",2,
2,35,3515,2,316,350021,510,"HEALTH INSURANCE",2,
2,35,3515,2,316,350021,511,"AUTO INSURANCE",2,
2,35,3515,2,316,350021,512,"HOME INSURANCE",2,
2,35,3515,2,316,350021,513,"LIFE INSURANCE",2,
2,35,3515,2,316,350021,514,"FINES OR LEGAL FEES",2,
2,35,3515,2,316,350021,515,"DOWRY COSTS",2,
2,35,3515,2,316,350021,516,"MARRIAGE CEREMONY COSTS",2,
2,35,3515,2,316,350021,517,"FUNERAL COSTS",2,
2,35,3515,2,316,350022,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,35,3515,2,316,350022,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,35,3515,2,316,350022,503,"MAT - SLEEPING OR FOR DRYING M",2,
2,35,3515,2,316,350022,504,"MOSQUITO NET",2,
2,35,3515,2,316,350022,505,"MATTRESS",2,
2,35,3515,2,316,350022,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,35,3515,2,316,350022,507,"FILM, FILM PROCESSING, CAMERA",2,
2,35,3515,2,316,350022,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,35,3515,2,316,350022,509,"COUNCIL RATES",2,
2,35,3515,2,316,350022,510,"HEALTH INSURANCE",2,
2,35,3515,2,316,350022,511,"AUTO INSURANCE",2,
2,35,3515,2,316,350022,512,"HOME INSURANCE",2,
2,35,3515,2,316,350022,513,"LIFE INSURANCE",2,
2,35,3515,2,316,350022,514,"FINES OR LEGAL FEES",2,
2,35,3515,2,316,350022,515,"DOWRY COSTS",2,
2,35,3515,2,316,350022,516,"MARRIAGE CEREMONY COSTS",2,
2,35,3515,2,316,350022,517,"FUNERAL COSTS",2,
2,35,3515,2,316,350023,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,35,3515,2,316,350023,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,35,3515,2,316,350023,503,"MAT - SLEEPING OR FOR DRYING M",2,
2,35,3515,2,316,350023,504,"MOSQUITO NET",2,
2,35,3515,2,316,350023,505,"MATTRESS",2,
2,35,3515,2,316,350023,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,35,3515,2,316,350023,507,"FILM, FILM PROCESSING, CAMERA",2,
2,35,3515,2,316,350023,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,35,3515,2,316,350023,509,"COUNCIL RATES",2,
2,35,3515,2,316,350023,510,"HEALTH INSURANCE",2,
2,35,3515,2,316,350023,511,"AUTO INSURANCE",2,
2,35,3515,2,316,350023,512,"HOME INSURANCE",2,
2,35,3515,2,316,350023,513,"LIFE INSURANCE",2,
2,35,3515,2,316,350023,514,"FINES OR LEGAL FEES",2,
2,35,3515,2,316,350023,515,"DOWRY COSTS",2,
2,35,3515,2,316,350023,516,"MARRIAGE CEREMONY COSTS",2,
2,35,3515,2,316,350023,517,"FUNERAL COSTS",2,
2,35,3515,2,316,350025,501,"CARPETS, RUGS, DRAPES, CURTAIN",2,
2,35,3515,2,316,350025,502,"LINEN - TOWELS, SHEETS, BLANKE",2,
2,35,3515,2,316,350025,503,"MAT - SLEEPING OR FOR DRYING M",2,
2,35,3515,2,316,350025,504,"MOSQUITO NET",2,
2,35,3515,2,316,350025,505,"MATTRESS",2,
2,35,3515,2,316,350025,506,"SPORTS & HOBBY EQUIPMENT, MUSI",2,
2,35,3515,2,316,350025,507,"FILM, FILM PROCESSING, CAMERA",2,
2,35,3515,2,316,350025,508,"BUILDING ITEMS - CEMENT, BRICK",2,
2,35,3515,2,316,350025,509,"COUNCIL RATES",2,
2,35,3515,2,316,350025,510,"HEALTH INSURANCE",2,
2,35,3515,2,316,350025,511,"AUTO INSURANCE",2,
2,35,3515,2,316,350025,512,"HOME INSURANCE",2,
2,35,3515,2,316,350025,513,"LIFE INSURANCE",2,
