"zone","state","lga","sector","ea","hhid","s6aq01","s6aq02","s6aq03","s6aq04","s6aq05","s6aq06","s6aq07","s6aq08","s6aq09","s6aq10","s6aq11","s6aq12","s6aq13","s6aq14","s6aq15","version"
5,10,1018,2,898,100103,1,1,1,,1,1,,1,1,,1,2,2,3,2,1
5,10,1018,2,898,100104,1,1,1,,2,,2,1,1,,1,2,2,4,2,1
5,10,1018,2,898,100105,3,2,,2,2,,2,1,1,,1,2,1,3,1,1
5,10,1018,2,898,100106,1,1,1,,2,,2,1,1,,1,2,2,4,2,2
5,10,1018,2,898,100107,2,2,,2,2,,2,1,1,,1,2,1,3,1,2
5,10,1018,2,898,100108,1,2,,2,2,,2,1,1,,1,2,1,3,1,2
5,10,1018,2,898,100109,1,1,1,,1,1,,1,1,,2,1,2,3,2,2
5,10,1018,2,898,100110,1,1,1,,1,1,,1,1,,2,2,1,2,2,1
5,10,1018,1,634,100111,2,1,1,,2,,1,1,1,,1,2,1,3,1,2
5,10,1018,1,634,100112,1,1,1,,1,1,,1,2,,1,2,2,2,2,1
5,10,1018,1,634,100113,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
5,10,1018,1,634,100115,1,2,,2,2,,2,1,1,,1,2,1,4,1,1
5,10,1018,1,634,100117,1,2,,2,2,,2,1,1,,1,2,2,2,1,1
5,10,1018,1,634,100118,1,2,,2,1,2,,1,2,,1,2,1,2,2,2
5,10,1018,1,634,100119,2,1,1,,1,1,,1,1,,1,2,2,4,2,2
5,10,1018,1,634,100120,1,1,2,,2,,2,1,1,,1,2,2,4,2,1
5,10,1020,1,38,100122,2,1,1,,2,,2,1,2,,2,2,2,3,2,1
5,10,1020,1,38,100123,1,2,,2,2,,2,2,,2,1,2,1,3,1,2
5,10,1020,1,38,100124,1,1,1,,1,1,,2,,2,2,2,2,1,2,1
5,10,1020,1,38,100125,2,1,1,,2,,2,1,1,,1,2,2,3,2,1
5,10,1020,1,38,100126,2,1,1,,1,1,,1,1,,1,2,2,2,2,2
5,10,1020,1,38,100127,8,1,1,,1,1,,2,,2,1,2,1,2,1,1
5,10,1020,1,0,100128,1,1,1,,1,1,,1,1,,1,2,1,4,1,1
5,10,1020,1,38,100129,1,1,1,,1,1,,2,,2,2,1,1,3,1,2
5,10,1020,1,38,100130,2,2,,2,1,2,,1,1,,1,2,2,3,2,2
5,10,1025,2,1774,100131,1,1,1,,1,1,,1,1,,1,2,1,3,1,1
5,10,1025,2,1774,100132,1,1,1,,2,,2,1,1,,1,2,2,4,1,2
5,10,1025,2,1774,100133,2,1,1,,2,,2,1,1,,1,2,1,4,2,1
5,10,1025,2,1774,100134,1,1,1,,1,1,,2,,2,2,2,1,2,2,2
5,10,1025,2,1774,100135,3,1,1,,1,1,,2,,2,2,2,2,2,1,1
5,10,1025,2,1774,100136,1,2,,1,1,1,,1,1,,1,2,1,1,2,1
5,10,1025,2,1774,100138,1,2,,2,2,,2,1,1,,1,2,1,3,1,2
4,11,1104,1,2028,110001,1,2,,2,2,,2,2,,2,2,2,1,2,1,2
4,11,1104,1,2028,110002,2,1,2,,1,2,,1,1,,1,2,1,2,1,1
4,11,1104,1,2028,110003,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
4,11,1104,1,2028,110004,2,2,,2,2,,2,1,1,,1,2,1,2,1,1
4,11,1104,1,2028,110005,1,1,2,,1,1,,1,1,,1,2,1,1,1,2
4,11,1104,1,2028,110006,2,2,,2,2,,2,1,1,,1,2,1,2,1,1
4,11,1104,1,2028,110007,2,1,1,,1,1,,1,1,,1,2,1,2,2,2
4,11,1104,1,2028,110008,2,1,1,,1,1,,1,1,,1,1,1,2,1,2
4,11,1104,1,2028,110009,1,2,,2,2,,2,1,1,,1,2,1,1,2,2
4,11,1104,1,2028,110010,1,2,,2,2,,2,2,,2,2,2,1,1,1,1
4,11,1112,2,1952,110011,2,2,,1,2,,2,1,1,,1,2,1,2,1,1
4,11,1112,2,1952,110012,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,11,1112,2,1952,110013,1,2,,2,2,,2,1,1,,1,2,1,1,2,1
4,11,1112,2,1952,110014,2,1,1,,1,2,,1,1,,1,2,1,2,1,2
4,11,1112,2,1952,110015,2,1,1,,1,2,,1,2,,2,2,1,2,1,2
4,11,1112,2,1952,110016,2,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,11,1112,2,1952,110017,1,1,2,,2,,1,1,1,,1,2,2,2,1,2
4,11,1112,2,1952,110018,2,1,1,,1,1,,1,1,,1,2,1,2,3,2
4,11,1112,2,1952,110019,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,11,1112,2,1952,110020,1,1,1,,2,,1,1,1,,1,2,1,2,1,1
4,11,1112,2,78,110021,1,1,2,,2,,2,1,1,,1,2,1,2,1,2
4,11,1112,2,78,110022,3,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,11,1112,2,78,110023,1,2,,2,2,,2,1,1,,1,2,1,2,1,2
4,11,1112,2,78,110024,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,11,1112,2,78,110025,2,1,1,,2,,1,1,1,,1,2,1,2,1,1
4,11,1112,2,78,110026,5,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,11,1112,2,78,110027,1,2,,2,2,,2,2,,1,1,2,1,2,1,1
4,11,1112,2,78,110028,1,1,1,,1,2,,1,1,,1,2,2,1,1,1
4,11,1112,2,78,110029,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,11,1112,2,78,110030,2,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,11,1110,2,714,110031,2,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,11,1110,2,714,110032,1,2,,2,2,,2,1,1,,1,2,1,1,1,2
4,11,1110,2,714,110033,1,1,1,,1,2,,1,1,,1,2,1,1,1,2
4,11,1110,2,714,110034,1,2,,1,1,2,,1,1,,1,2,1,1,1,1
4,11,1110,2,714,110035,1,2,,2,2,,2,1,1,,1,2,1,1,2,1
4,11,1110,2,714,110036,2,1,1,,1,1,,1,1,,1,2,1,2,2,1
4,11,1110,2,714,110037,2,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,11,1110,2,714,110038,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,11,1110,2,714,110039,1,2,,2,2,,2,1,1,,1,1,2,1,1,2
4,11,1110,2,714,110040,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
4,11,1110,2,2752,110041,1,2,,2,2,,2,2,,2,2,2,1,1,1,2
4,11,1110,2,2752,110042,1,1,2,,1,2,,1,1,,1,2,1,2,1,2
4,11,1110,2,2752,110043,2,1,2,,1,2,,1,1,,1,2,1,2,1,1
4,11,1110,2,2752,110044,2,1,1,,1,1,,1,1,,1,2,1,1,2,2
4,11,1110,2,2752,110045,2,1,1,,1,1,,1,1,,1,2,1,1,2,1
4,11,1110,2,2752,110046,1,1,1,,1,1,,1,1,,1,2,2,1,2,1
4,11,1110,2,2752,110047,1,1,1,,1,1,,1,1,,1,2,1,1,2,1
4,11,1110,2,2752,110048,1,2,,2,2,,2,1,1,,1,2,1,2,3,2
4,11,1110,2,2752,110049,1,1,1,,1,1,,1,1,,1,2,1,2,3,2
4,11,1110,2,2752,110050,2,2,,2,2,,2,1,1,,1,2,1,2,1,1
4,11,1108,2,492,110051,1,2,,2,2,,2,2,,2,2,2,1,1,1,1
4,11,1108,2,492,110052,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
4,11,1108,2,492,110053,1,1,1,,1,1,,1,1,,1,2,1,2,3,1
4,11,1108,2,492,110054,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
4,11,1108,2,492,110055,2,1,2,,1,2,,1,1,,1,2,1,2,2,1
4,11,1108,2,492,110056,1,1,1,,2,,1,1,1,,1,2,2,2,2,1
4,11,1108,2,492,110057,1,1,1,,1,1,,1,1,,1,2,2,2,2,2
4,11,1108,2,492,110058,1,2,,2,2,,2,1,1,,1,2,1,2,1,2
4,11,1108,2,492,110059,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,11,1108,2,492,110060,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,11,1105,2,100,110061,1,1,1,,2,,2,1,1,,1,2,1,2,1,2
4,11,1105,2,100,110062,1,2,,2,2,,2,1,1,,2,2,1,2,2,2
4,11,1105,2,100,110063,1,1,1,,1,1,,1,1,,1,2,1,1,1,1
4,11,1105,2,100,110064,1,1,2,,1,2,,1,1,,1,2,1,1,1,1
4,11,1105,2,100,110065,1,1,2,,2,,1,1,1,,1,2,1,1,1,1
4,11,1105,2,100,110066,2,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,11,1105,2,100,110067,2,1,1,,1,1,,1,1,,1,2,2,2,2,2
4,11,1105,2,100,110068,1,1,1,,1,1,,1,1,,1,1,2,1,4,2
4,11,1105,2,100,110069,2,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,11,1105,2,100,110070,1,1,2,,2,,1,1,1,,1,1,2,1,2,1
4,11,1106,2,446,110071,1,2,,2,2,,2,1,1,,1,2,1,2,1,2
4,11,1106,2,446,110072,2,2,,2,2,,1,2,,2,1,2,1,1,1,1
4,11,1106,2,446,110073,2,1,1,,1,1,,1,1,,1,2,1,1,2,1
4,11,1106,2,446,110074,2,1,2,,1,2,,1,1,,1,2,1,2,1,1
4,11,1106,2,446,110075,2,1,1,,1,1,,1,1,,1,2,1,1,1,2
4,11,1106,2,446,110076,2,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,11,1106,2,446,110078,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
4,11,1106,2,446,110079,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
4,11,1106,2,446,110080,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,11,1104,2,434,110081,1,1,2,,1,2,,1,1,,1,2,1,2,1,2
4,11,1104,2,434,110082,1,2,,1,1,2,,1,1,,1,2,1,2,1,2
4,11,1104,2,434,110083,2,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,11,1104,2,434,110084,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,11,1104,2,434,110085,1,2,,2,2,,2,2,,2,1,2,1,1,1,1
4,11,1104,2,434,110086,2,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,11,1104,2,434,110087,2,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,11,1104,2,434,110088,1,1,2,,2,,1,1,1,,1,2,1,2,1,1
4,11,1104,2,434,110089,1,1,2,,1,2,,1,1,,1,2,1,2,1,2
4,11,1104,2,434,110090,1,1,1,,1,1,,1,1,,1,2,2,1,2,2
4,11,1107,2,1034,110091,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
4,11,1107,2,1034,110092,2,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,11,1107,2,1034,110093,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
4,11,1107,2,1034,110094,1,2,,1,2,,1,1,1,,1,2,1,2,1,2
4,11,1107,2,1034,110095,2,2,,2,2,,2,1,1,,1,2,1,2,1,2
4,11,1107,2,1034,110096,1,1,1,,1,2,,2,,1,1,2,1,2,1,1
4,11,1107,2,1034,110097,1,1,2,,1,1,,1,1,,1,2,1,2,1,1
4,11,1107,2,1034,110098,1,1,1,,1,1,,1,1,,1,2,1,1,2,1
4,11,1107,2,1034,110099,1,1,1,,1,1,,1,1,,1,2,1,1,2,1
4,11,1107,2,1034,110100,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
4,11,1109,2,672,110101,2,2,,2,2,,1,1,1,,1,2,1,2,1,2
4,11,1109,2,672,110102,1,1,1,,1,1,,1,1,,1,2,1,1,1,1
4,11,1109,2,672,110103,1,1,1,,1,1,,1,1,,1,1,2,2,1,2
4,11,1109,2,672,110104,1,1,1,,1,1,,1,1,,1,1,1,1,1,1
4,11,1109,2,672,110105,1,2,,2,2,,2,1,1,,1,2,1,2,2,2
4,11,1109,2,672,110106,2,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,11,1109,2,672,110107,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,11,1109,2,672,110108,3,1,2,,2,,2,1,1,,1,2,2,2,1,2
4,11,1109,2,672,110109,1,1,1,,1,2,,1,1,,1,2,1,2,1,2
4,11,1109,2,672,110110,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,11,1113,2,954,110111,2,2,,2,2,,1,1,1,,1,2,1,2,1,2
4,11,1113,2,954,110112,1,2,,1,1,2,,1,1,,1,2,1,1,1,2
4,11,1113,2,954,110113,1,1,1,,1,1,,1,1,,1,2,1,2,3,1
4,11,1113,2,954,110114,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
4,11,1113,2,954,110115,2,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,11,1113,2,954,110116,2,1,1,,1,1,,1,1,,1,2,2,1,2,2
4,11,1113,2,954,110117,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
4,11,1113,2,954,110118,2,2,,2,1,2,,1,1,,1,2,1,1,1,1
4,11,1113,2,954,110119,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,11,1113,2,954,110120,2,1,2,,1,2,,1,1,,1,2,1,2,1,2
4,11,1102,2,936,110121,1,2,,1,2,,2,1,1,,1,2,2,1,2,1
4,11,1102,2,936,110122,2,1,1,,1,1,,1,1,,1,2,1,1,2,2
4,11,1102,2,936,110123,1,1,2,,1,1,,1,1,,1,2,1,1,1,2
4,11,1102,2,936,110124,2,1,1,,1,1,,1,1,,1,2,1,3,1,1
4,11,1102,2,936,110125,1,1,1,,1,1,,1,1,,1,2,1,3,1,1
4,11,1102,2,936,110126,1,2,,2,2,,2,1,1,,1,2,1,2,1,1
4,11,1102,2,936,110127,1,1,1,,1,1,,1,1,,1,1,2,1,1,2
4,11,1102,2,936,110128,1,1,1,,1,1,,1,1,,1,2,2,2,2,2
4,11,1102,2,936,110129,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
4,11,1102,2,936,110130,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
4,11,1101,2,154,110131,1,1,1,,1,1,,1,1,,1,2,1,1,1,1
4,11,1101,2,154,110132,1,1,1,,1,1,,1,1,,1,2,1,1,2,1
4,11,1101,2,154,110133,1,2,,2,2,,2,2,,2,1,2,1,2,1,1
4,11,1101,2,154,110134,1,2,,1,2,,1,1,1,,1,2,1,2,1,2
4,11,1101,2,154,110135,1,2,,2,1,2,,1,1,,1,2,1,2,1,1
4,11,1101,2,154,110136,1,1,1,,1,1,,1,1,,1,2,1,3,2,2
4,11,1101,2,154,110137,2,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,11,1101,2,154,110138,1,2,,2,2,,1,1,1,,1,2,1,2,2,2
4,11,1101,2,154,110139,1,1,1,,1,1,,1,1,,1,1,2,1,2,2
4,11,1101,2,154,110140,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
5,12,1211,1,2856,120001,1,1,1,,1,1,,1,1,,1,1,2,4,1,2
5,12,1211,1,2856,120002,1,1,1,,1,1,,1,1,,1,2,1,1,1,1
5,12,1211,1,2856,120003,2,1,1,,1,1,,1,1,,1,2,2,2,2,2
5,12,1211,1,2856,120004,1,1,1,,1,1,,1,1,,1,2,1,4,4,1
5,12,1211,1,2856,120005,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
5,12,1211,1,2856,120006,1,1,1,,1,1,,1,1,,1,1,1,1,1,2
5,12,1211,1,2856,120007,2,2,,2,2,,2,2,,2,2,2,1,1,3,1
5,12,1211,1,2856,120008,2,2,,2,2,,2,2,,2,2,1,1,2,2,2
5,12,1211,1,2856,120010,1,1,1,,1,1,,1,1,,1,2,2,4,2,1
5,12,1202,1,0,120011,2,1,1,,1,1,,1,1,,1,2,1,3,1,1
5,12,1202,1,2146,120012,1,1,1,,1,1,,1,1,,1,1,2,2,2,2
5,12,1202,1,2146,120013,1,1,1,,1,1,,1,1,,1,2,1,4,3,1
5,12,1202,1,2146,120014,2,1,1,,1,1,,1,1,,1,2,1,1,1,2
5,12,1202,1,2146,120015,1,1,2,,1,1,,1,1,,1,2,1,4,2,1
5,12,1202,1,2146,120017,2,1,1,,1,1,,1,1,,1,1,4,3,3,1
5,12,1202,1,2146,120018,1,1,1,,1,1,,1,1,,1,2,2,4,2,2
5,12,1202,1,2146,120019,1,2,,2,2,,2,2,,2,2,2,1,2,2,2
5,12,1202,1,2146,120020,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
5,12,1202,1,2710,120021,1,1,1,,1,1,,1,1,,1,1,1,3,1,1
5,12,1202,1,2710,120022,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
5,12,1202,1,2710,120023,2,2,,2,2,,2,2,,2,2,2,1,2,1,1
5,12,1202,1,2710,120024,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
5,12,1202,1,2710,120025,1,1,1,,1,1,,1,1,,1,2,1,4,1,1
5,12,1202,1,2710,120026,1,1,1,,1,1,,1,1,,1,2,1,4,1,1
5,12,1202,1,0,120027,1,1,1,,2,,1,1,1,,1,2,1,4,2,1
5,12,1202,1,2710,120028,9,1,1,,2,,2,1,1,,1,2,1,1,1,2
5,12,1202,1,0,120029,1,1,1,,1,1,,1,1,,1,1,1,1,1,2
5,12,1202,1,2710,120030,1,1,1,,2,,1,1,1,,1,2,1,3,4,1
5,12,1212,1,0,120031,1,1,1,,1,1,,1,1,,1,1,2,1,2,1
5,12,1212,1,1392,120032,1,1,1,,1,1,,1,1,,1,2,1,2,4,2
5,12,1212,1,0,120033,1,1,1,,1,1,,1,1,,1,1,2,2,2,2
5,12,1212,1,1392,120034,1,1,1,,1,1,,1,1,,1,2,2,3,3,2
5,12,1212,1,1392,120035,1,1,1,,1,1,,1,1,,1,2,1,3,1,1
5,12,1212,1,1392,120036,1,1,1,,1,2,,1,1,,2,1,1,3,1,1
5,12,1212,1,1392,120037,1,1,1,,1,1,,1,1,,2,1,2,2,2,1
5,12,1212,1,1392,120038,2,1,1,,1,1,,1,1,,1,2,1,3,2,2
5,12,1212,1,1392,120039,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
5,12,1212,1,1392,120040,1,1,1,,1,1,,1,1,,1,1,1,3,1,1
5,12,1208,2,526,120041,1,1,1,,1,1,,1,1,,1,2,1,4,2,1
5,12,1208,2,526,120042,2,1,1,,1,1,,1,1,,1,1,2,2,2,1
5,12,1208,2,526,120043,2,1,1,,1,1,,1,1,,1,2,3,2,4,2
5,12,1208,2,526,120044,1,2,,2,2,,2,2,,2,2,2,2,3,2,2
5,12,1208,2,526,120045,2,1,1,,1,1,,1,1,,1,1,1,3,1,2
5,12,1208,2,526,120046,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
5,12,1208,2,526,120047,2,1,1,,1,1,,1,1,,1,2,2,1,1,2
5,12,1208,2,526,120048,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
5,12,1208,2,526,120049,1,1,1,,1,1,,1,2,,2,1,2,1,4,1
5,12,1208,2,526,120050,2,1,1,,1,1,,1,1,,1,2,2,3,4,1
5,12,1216,2,618,120051,1,1,1,,2,,1,1,1,,1,2,1,4,2,1
5,12,1216,2,618,120052,1,1,1,,1,1,,1,1,,1,1,1,3,2,2
5,12,1216,2,618,120053,1,1,1,,2,,2,1,1,,1,2,1,4,2,2
5,12,1216,2,618,120054,1,1,1,,1,1,,1,1,,1,2,2,1,2,2
5,12,1216,2,618,120055,1,1,1,,1,1,,1,1,,1,2,2,1,2,1
5,12,1216,2,618,120056,1,2,,2,2,,2,2,,2,2,2,2,3,1,2
5,12,1216,2,618,120057,1,1,1,,1,1,,1,1,,1,2,1,1,1,1
5,12,1216,2,618,120058,1,1,1,,1,1,,1,1,,1,2,2,3,4,1
5,12,1216,2,618,120059,1,1,1,,1,1,,1,1,,1,1,1,1,1,1
5,12,1216,2,0,120060,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
5,12,1210,2,462,120061,1,1,1,,1,1,,1,1,,1,1,2,2,2,2
5,12,1210,2,462,120062,2,1,1,,1,1,,1,1,,1,2,1,2,1,1
5,12,1210,2,462,120063,2,1,1,,1,1,,1,1,,1,1,1,2,1,2
5,12,1210,2,462,120064,1,1,1,,1,1,,1,1,,1,1,2,1,2,1
5,12,1210,2,462,120065,1,1,1,,1,1,,1,1,,1,1,1,1,1,2
5,12,1210,2,462,120066,1,1,1,,1,1,,1,1,,1,2,2,3,4,1
5,12,1210,2,462,120067,1,1,1,,1,1,,1,1,,1,2,1,2,4,2
5,12,1210,2,462,120068,1,1,1,,1,1,,1,1,,1,1,1,1,1,2
5,12,1210,2,462,120069,1,1,1,,1,1,,1,1,,1,2,1,4,2,1
5,12,1210,2,462,120070,1,1,1,,1,1,,1,1,,1,2,2,4,1,1
5,12,1204,2,736,120071,1,1,1,,1,1,,1,1,,1,1,2,2,2,1
5,12,1204,2,736,120072,1,1,1,,1,1,,1,1,,1,2,1,2,4,2
5,12,1204,2,736,120073,2,1,1,,1,1,,1,1,,1,2,1,3,2,1
5,12,1204,2,736,120074,2,2,,2,2,,2,1,1,,1,1,3,4,2,1
5,12,1204,2,736,120075,1,2,,2,2,,2,1,2,,2,2,1,1,1,2
5,12,1204,2,736,120076,7,1,1,,1,1,,1,1,,1,2,1,4,4,2
5,12,1204,2,736,120078,1,2,,2,2,,2,2,,2,2,2,1,1,1,2
5,12,1204,2,736,120079,1,1,1,,2,,1,1,1,,1,2,2,3,1,2
5,12,1204,2,736,120080,1,2,,2,2,,2,2,,2,2,2,1,2,1,1
5,12,1211,1,2220,120081,1,1,1,,1,2,,1,1,,1,2,1,4,2,2
5,12,1211,1,2220,120082,2,1,1,,1,1,,1,1,,1,1,1,3,1,1
5,12,1211,1,2220,120083,4,2,,2,2,,2,2,,2,2,1,4,3,3,1
5,12,1211,1,0,120084,1,2,,2,2,,2,2,,2,1,1,1,2,1,2
5,12,1211,1,2220,120085,8,1,1,,1,1,,1,1,,1,2,1,1,1,2
5,12,1211,1,2220,120086,1,1,1,,2,,1,1,1,,1,2,2,4,1,1
5,12,1211,1,0,120087,1,1,1,,1,1,,1,1,,1,2,1,3,1,1
5,12,1211,1,2220,120088,1,1,1,,1,2,,2,,1,1,2,1,1,1,1
5,12,1211,1,2220,120089,3,1,1,,1,1,,1,1,,1,2,1,4,1,2
5,12,1211,1,2220,120090,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
5,12,1214,2,452,120091,1,2,,2,2,,2,2,,2,2,1,1,2,3,1
5,12,1214,2,452,120092,1,1,1,,1,1,,1,1,,1,1,1,1,1,1
5,12,1214,2,452,120093,1,1,1,,2,,2,2,,1,1,1,1,2,1,2
5,12,1214,2,452,120094,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
5,12,1214,2,0,120096,3,1,1,,1,1,,1,1,,1,1,1,1,1,2
5,12,1214,2,452,120098,1,1,1,,1,1,,1,1,,1,2,1,4,3,1
5,12,1214,2,452,120099,2,1,1,,1,1,,1,1,,1,1,2,2,2,2
5,12,1214,2,452,120100,1,1,1,,1,1,,1,1,,1,1,2,4,2,1
6,13,1310,1,0,130001,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
6,13,1310,1,0,130003,2,1,1,,1,1,,1,1,,1,2,1,1,1,2
6,13,1310,1,0,130004,1,2,,2,2,,2,2,,2,2,2,1,2,1,1
6,13,1310,1,0,130005,1,2,,2,2,,2,2,,2,1,2,1,3,1,2
6,13,1310,1,0,130007,1,2,,2,1,1,,2,,2,1,2,2,2,2,2
6,13,1310,1,0,130008,1,1,1,,1,1,,1,2,,2,2,1,2,1,1
6,13,1310,1,1300,130010,1,1,1,,2,,2,2,,2,1,2,1,2,2,1
6,13,1314,1,6,130011,1,1,1,,1,1,,1,1,,1,1,1,1,1,2
6,13,1314,1,6,130012,1,1,2,,2,,1,2,,2,1,2,1,1,1,1
6,13,1314,1,6,130013,2,2,,2,1,1,,1,1,,1,2,1,1,1,2
6,13,1314,1,6,130014,1,1,1,,2,,2,1,1,,1,2,2,3,1,2
6,13,1314,1,6,130015,2,2,,2,2,,2,1,1,,1,2,1,2,1,1
6,13,1314,1,6,130016,2,2,,2,2,,2,2,,2,1,2,1,3,1,1
6,13,1314,1,6,130017,2,1,1,,1,1,,1,1,,1,2,1,1,1,1
6,13,1314,1,6,130018,2,1,1,,1,1,,1,1,,1,2,1,2,1,2
6,13,1314,1,0,130019,1,1,1,,1,1,,2,,2,2,2,1,3,1,2
6,13,1311,1,0,130020,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
6,13,1307,1,268,130021,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
6,13,1307,1,0,130023,2,1,1,,1,1,,1,1,,1,2,1,1,1,1
6,24,2403,1,0,130024,1,1,1,,2,,1,1,1,,1,2,1,1,1,1
6,13,1307,1,268,130025,1,1,1,,1,1,,2,,2,1,2,1,1,1,2
6,13,1307,1,0,130026,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
6,13,1307,1,268,130027,2,1,1,,1,1,,1,1,,1,2,1,1,1,1
6,13,1307,1,268,130029,2,1,1,,1,1,,1,1,,1,2,2,2,1,1
6,13,1307,1,0,130030,1,1,1,,1,1,,1,1,,1,1,2,2,1,1
6,13,1303,1,626,130032,1,1,1,,1,1,,1,2,,1,1,1,3,1,1
6,13,1303,1,626,130033,1,1,1,,1,1,,1,1,,1,1,1,4,1,2
6,13,1303,1,626,130034,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
6,13,1303,1,0,130035,1,1,1,,1,1,,1,1,,1,2,2,3,1,2
6,13,1303,1,626,130036,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
6,13,1303,1,626,130038,1,1,1,,1,1,,2,,2,1,2,1,1,1,1
6,13,1303,1,626,130039,2,2,,2,2,,2,2,,2,1,1,1,1,1,2
6,13,1303,1,626,130040,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
6,13,1305,1,1232,130041,1,1,1,,1,1,,1,1,,1,1,1,1,1,2
6,13,1305,1,1232,130042,1,1,1,,1,1,,1,1,,1,1,1,1,1,1
6,13,1305,1,1232,130043,1,1,1,,1,1,,1,1,,1,2,2,2,2,2
6,13,1305,1,0,130044,1,1,1,,1,1,,1,1,,1,1,1,1,1,1
6,13,1305,1,0,130045,2,1,1,,1,1,,1,1,,1,1,1,2,1,2
6,13,1305,1,1232,130046,2,1,1,,1,1,,1,1,,1,2,1,3,1,2
6,13,1305,1,1232,130048,1,1,1,,1,1,,1,1,,1,2,1,3,1,1
6,13,1305,1,1232,130049,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
6,13,1305,1,1232,130050,1,2,,2,2,,2,1,1,,1,2,1,1,1,1
6,13,1309,2,674,130051,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
6,13,1309,2,674,130052,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
6,13,1309,2,0,130053,1,1,1,,1,1,,1,2,,1,2,2,1,1,1
6,13,1309,2,674,130054,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
6,13,1309,2,674,130055,1,1,1,,1,2,,2,,1,1,2,1,1,1,2
6,13,1309,2,674,130056,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
6,13,1309,2,674,130057,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
6,13,1309,2,0,130059,1,1,1,,1,1,,1,1,,1,1,1,1,1,1
6,13,1309,2,674,130060,2,1,1,,1,1,,1,1,,1,2,2,2,1,2
6,13,1305,2,0,130061,1,1,1,,1,1,,1,1,,1,2,1,1,1,1
6,13,1305,2,10,130062,1,1,1,,1,1,,1,1,,1,2,1,1,1,1
6,13,1305,2,10,130063,2,1,1,,1,1,,1,1,,1,2,1,1,1,2
