"zone","state","lga","sector","ea","event_type","event_seq","event_cd","event_desc","c6q2","c6q3"
6,24,2411,1,788,1,4,5,"No presence of government clinics",2016,100
6,24,2411,1,788,1,3,2,"Bad access roads",2014,100
6,24,2411,1,788,1,2,9,"Power outages",2014,100
6,24,2411,1,788,2,2,19,"Complete peace in the community",2015,100
6,24,2411,1,788,2,1,14,"Grading of the access roads",2016,80
6,24,2411,1,788,2,3,17,"Supply of transformers",2016,100
6,24,2412,1,2798,1,2,6,"Increase in Prices of Commodities",2016,70
6,24,2412,1,2798,1,3,9,"""Power Failure """,2016,60
6,24,2412,1,2798,1,1,7,"Higher rate of Unemployment",2015,60
6,24,2412,1,2798,2,2,11,"Maintenance of Roads",2014,70
6,24,2412,1,2798,2,1,14,"Construction of New Roads",2015,70
6,24,2412,1,2798,2,3,16,"Easy means of going out",2015,60
6,24,2413,1,306,1,2,6,"Increase in the price of staple food",2015,70
6,24,2413,1,306,1,3,6,"Increase in the price of transportation",2016,70
6,24,2413,1,306,1,1,6,"Issue of exchange rate. Naira  devaluation",2015,60
6,24,2413,1,306,2,1,16,"BRT buses",2013,80
6,24,2413,1,306,2,3,14,"Construction of new roads",2014,60
6,24,2413,1,306,2,2,11,"Maintenance of the roads",2013,60
6,24,2415,1,696,1,2,6,"Increase in Prices of Commodities",2016,70
6,24,2415,1,696,1,3,2,"Flooding on some of the roads",2016,50
6,24,2415,1,696,1,1,7,"High rate of Unemployment",2015,60
6,24,2415,1,696,2,1,14,"Construction of New Roads",2015,70
6,24,2415,1,696,2,3,19,"Peaceful Environment",2015,80
6,24,2415,1,696,2,2,11,"Construction of Modern market",2014,50
6,24,2417,1,112,1,1,6,"Increses in the prices of goods & services",2016,100
6,24,2417,1,112,1,4,5,"No pipe borne water",2015,100
6,24,2417,1,112,1,3,9,"Erratic power supply",2015,100
6,24,2417,1,112,1,2,2,"Bad roads",2014,100
6,24,2417,1,112,2,4,11,"Building of more class rooms in the primary school",2015,80
6,24,2417,1,112,2,2,14,"Perching of pot holes on the roads",2015,100
6,24,2417,1,112,2,1,19,"Vigilante presence in the community",2015,100
6,24,2417,1,112,2,3,17,"Installing of more electric poles",2016,100
6,24,2417,1,924,1,3,10,"Non availability of government portable water",2016,80
6,24,2417,1,924,1,1,9,"Lack of Electricity",2016,80
6,24,2417,1,924,1,2,6,"Sudden increase in the price of commodities",2016,80
6,24,2417,1,924,2,1,14,"Construction of New Roads",2014,60
6,24,2417,1,924,2,2,11,"Maintenance of existing roads",2015,60
6,24,2418,1,1770,1,4,2,"Lack of drainage system",2016,70
6,24,2418,1,1770,1,2,7,"High level of Unemployment",2015,60
6,24,2418,1,1770,1,3,7,"Closure of Lasu Part time centre",2015,60
6,24,2418,1,1770,1,1,10,"Bad Roads",2016,70
6,24,2418,1,1770,2,1,17,"stability of Electicity",2016,90
6,24,2419,1,330,1,2,6,"increase in price of commodities",2016,70
6,24,2419,1,330,1,3,9,"Power failure",2016,70
6,24,2419,1,330,1,1,7,"High level of Unemployment",2015,70
6,24,2419,1,330,2,1,11,"New Community Borehole",2015,60
6,24,2419,1,330,2,2,14,"Construction of New Roads",2015,70
6,24,2419,1,330,2,3,11,"Provision  of  Community Street Light",2015,60
6,24,2420,1,402,1,4,8,"Area boys problems",2015,50
6,24,2420,1,402,1,3,2,"canal blockages",2014,30
6,24,2420,1,402,1,1,9,"Eratic power supply",2015,90
6,24,2420,1,402,1,2,10,"Bad access roads",2015,80
6,24,2420,1,402,2,1,13,"Pipe borne water commissioned",2015,75
6,24,2420,1,402,2,4,13,"More doctors in the hospital",2016,90
6,24,2420,1,402,2,2,19,"Police patrol of streets",2016,100
6,24,2420,1,402,2,3,15,"New blocks of class room built",2015,70
1,25,2502,2,728,1,1,10,"Land Dispute",2015,60
1,25,2502,2,728,2,1,19,"Distribution of free mosquito net",2015,70
1,25,2504,2,222,1,1,10,"Delay in payment of salary.",2015,60
1,25,2504,2,222,2,1,19,"Farmers High returns in Market.",2016,50
1,25,2507,2,814,1,1,10,"Fulani Invasion of farms",2014,80
1,25,2507,2,814,2,1,19,"Establishment  of Vigilante Group.",2014,80
1,25,2508,1,2788,1,1,10,"Ethnic Crisis.",2014,70
1,25,2508,1,2788,2,1,11,"Construction of Bridge",2013,80
1,25,2509,2,248,1,1,10,"Fulani Invasion of farms",2015,80
1,25,2509,2,248,2,1,19,"Peaceful coexistence in community",2014,90
1,25,2511,2,1424,1,1,10,"Ethnic Violence (Ombatse)",2014,70
1,25,2511,2,1424,2,1,19,"Upliftment of chiefdom to second class.",2015,80
1,25,2513,2,128,1,1,10,"Theft and Robbery.",2013,50
1,25,2513,2,128,2,1,19,"Distribution of free treated mosquito net",2014,60
1,25,2513,2,128,2,2,19,"Distribution of free anti malaria drug to pregnant women",2014,60
1,26,2601,2,822,1,2,1,"drought",2014,100
1,26,2601,2,822,1,1,6,"sharp change in prices",2016,100
1,26,2601,2,822,2,1,15,"New school",2015,95
1,26,2603,1,658,1,1,6,"POWER OUTAGE",2014,70
1,26,2603,1,658,1,2,6,"SHARP CHANGE IN PRICES",2016,100
1,26,2603,1,658,2,1,11,"DEVELOPMENT PROJECT",2014,50
1,26,2603,1,658,2,2,15,"NEW SCHOOL",2015,60
1,26,2603,1,1786,1,3,7,"MASSIVE JOB LAY OFFS",2014,100
1,26,2603,1,1786,1,2,9,"power outage",2015,100
1,26,2603,1,1786,1,1,6,"SHARP CHANGE IN PRICES",2016,100
1,26,2603,1,1786,2,2,14,"NEW ROAD",2014,100
1,26,2603,1,1786,2,1,11,"DEVELOPMENT PROJECT",2014,100
1,26,2605,2,594,1,1,1,"SHARP CHANGE IN PRICES",2013,100
1,26,2605,2,594,1,2,1,"DROUGH",2013,100
1,26,2605,2,594,2,1,11,"DEVELOPMENT PROJECT",2015,100
1,26,2606,1,516,1,1,8,"lack of good road",2013,100
1,26,2608,2,820,1,1,1,"DROUGHT",2013,95
1,26,2608,2,820,1,2,6,"SHARP CHANGE IN PRICES",2016,100
1,26,2608,2,820,2,2,19,"NEW HEALTH FACILITY",2013,100
1,26,2608,2,820,2,1,16,"IMPROVED TRANSPORTATION",2013,100
1,26,2611,2,424,1,1,6,"poverty",2016,100
1,26,2611,2,424,2,1,16,"Roads",2015,90
1,26,2613,2,1462,1,2,6,"SHARP CHANGE IN PRICES",2016,100
1,26,2613,2,1462,1,1,1,"DROUGHT",2015,95
1,26,2613,2,1462,2,2,14,"NEW ROAD",2015,100
1,26,2613,2,1462,2,1,15,"NEW SCHOOL",2014,100
1,26,2613,2,2248,1,1,1,"DROUGHT",2015,100
1,26,2613,2,2248,1,2,6,"SHARP CHANGE PRICE",2016,100
1,26,2613,2,2248,2,2,13,"NEW HEALTH FACILITY",2014,100
1,26,2613,2,2248,2,1,11,"DEVELOPMENT PROJECT",2014,80
1,26,2615,2,2178,1,1,6,"High price",2016,100
1,26,2615,2,2178,2,1,13,"Good Health",2010,100
1,26,2615,2,2196,1,1,6,"Bad Road",2016,100
1,26,2615,2,2196,2,1,13,"Sanitation",2010,100
1,26,2616,2,254,1,1,6,"SHARP CHANGE IN PRICES",2016,100
1,26,2616,2,254,1,2,1,"DROUGH",2016,100
1,26,2616,2,254,2,1,11,"DEVELOPMENT PROJECT",2015,100
1,26,2616,2,254,2,2,19,"NEW SCHOOL",2014,80
1,26,2618,2,494,1,1,6,"Hunger",2015,100
1,26,2618,2,494,2,1,14,"Good Roads",2015,100
1,26,2618,2,1276,1,1,5,"Diseases",2016,5
1,26,2618,2,1276,2,1,14,"Good Roads",2015,100
1,26,2621,2,100,1,1,6,"High price",2016,100
1,26,2621,2,100,2,1,13,"Good living",2010,85
1,26,2621,1,940,1,1,6,"Insecurity",2016,100
1,26,2621,1,940,2,1,13,"Health",2014,100
1,26,2623,2,1688,1,1,6,"Healthcare",2014,80
1,26,2623,2,1688,2,1,11,"Living",2015,95
1,26,2625,2,926,1,1,1,"DROUGHT",2015,100
1,26,2625,2,926,1,2,6,"SHARP CHANGE IN PRICES",2016,100
1,26,2625,2,926,2,1,16,"IMPROVED TRANSPORTATION SERVICES",2015,100
1,26,2625,2,926,2,2,19,"OTHER SPECIFY ( SECURITY)",2015,100
6,27,2701,1,506,1,3,9,"Power Outage",2015,80
6,27,2701,1,506,1,1,10,"Fire occurred",2014,2
6,27,2701,1,506,1,2,8,"poor services",2014,75
6,27,2701,1,506,1,4,10,"Bad drainage",2014,50
6,27,2701,1,506,2,2,17,"On Grid Electric",2015,85
6,27,2701,1,506,2,4,11,"Repair of drainage",2014,78
6,27,2701,1,506,2,1,11,"Calvert for drainage",2015,85
6,27,2701,1,506,2,3,18,"Change of damage wire",2015,1
6,27,2703,1,1076,1,3,8,"Poor Roads",2014,99
6,27,2703,1,1076,1,1,8,"Social Services",2015,99
6,27,2703,1,1076,1,4,9,"Poor electric power",2015,99
6,27,2703,1,1076,1,2,6,"High price fluctuations",2015,90
6,27,2703,1,1076,2,1,15,"New class rooms",2012,99
6,27,2703,1,1076,2,4,19,"Medical facilities",2014,80
6,27,2703,1,1076,2,3,17,"Street lights",2013,60
6,27,2703,1,1076,2,2,11,"Borehole",2010,50
6,27,2703,1,1612,1,1,6,"High price of commodities",2015,95
6,27,2703,1,1612,1,3,10,"Lack of money",2015,99
6,27,2703,1,1612,1,2,9,"in regularity of power",2015,99
6,27,2703,1,1612,2,2,19,"Good supply of water",2014,99
6,27,2703,1,1612,2,3,19,"Good security",2015,90
6,27,2703,1,1612,2,1,14,"Good roads",2014,90
6,27,2704,2,204,1,1,3,"Fulani Problem",2015,85
6,27,2704,2,204,1,2,6,"High cost of market price",2015,70
6,27,2704,2,204,2,1,14,"Good Road",2015,95
6,27,2704,2,204,2,2,15,"School Building",2014,90
6,27,2707,1,1410,1,1,2,"Flood  Disaster",2015,75
6,27,2707,1,1410,1,3,9,"Low of power supply",2016,99
6,27,2707,1,1410,1,4,9,"High tariff of power",2016,99
6,27,2707,1,1410,1,2,6,"High price of commodity",2015,99
6,27,2707,1,1410,2,3,17,"Buying of transsummer",2014,99
6,27,2707,1,1410,2,2,14,"Road in the street",2015,75
6,27,2707,1,1410,2,1,11,"Drainage project",2015,80
6,27,2707,1,2136,1,4,2,"Gulley problem",2015,90
6,27,2707,1,2136,1,3,10,"Collapse of building s",2015,25
6,27,2707,1,2136,1,2,2,"Big flood",2015,99
6,27,2707,1,2136,1,1,2,"Bad drainage",2014,90
6,27,2707,1,2136,2,1,11,"Culvert project",2015,99
6,27,2707,1,2136,2,3,11,"Voluntary donation of 3 nos of single pole",2016,100
6,27,2707,1,2136,2,2,17,"Replacement of fuse carrier",2016,99
6,27,2709,1,1646,1,1,2,"Flooding",2015,80
6,27,2709,1,1646,1,3,10,"Bad roads",2015,99
6,27,2709,1,1646,1,2,9,"Power supply is very poor",2015,99
6,27,2709,1,1646,2,3,19,"Credit Facilities",2015,45
6,27,2709,1,1646,2,1,15,"New school",2014,80
6,27,2709,1,1646,2,2,11,"Community town hall",1995,70
6,27,2711,1,710,1,2,2,"Problem of drainage",2015,80
6,27,2711,1,710,1,3,6,"High cost of power tariff",2015,99
6,27,2711,1,710,1,1,6,"High price fluctuations",2016,99
6,27,2711,1,710,2,3,11,"Street Gate",2016,99
6,27,2711,1,710,2,1,11,"Culvert Project",2015,80
6,27,2711,1,710,2,2,11,"Street Light Project",2014,90
6,27,2712,2,110,1,2,6,"High Tariff of power supply",2015,99
6,27,2712,2,110,1,3,6,"Price fluctuation of commodity",2016,99
6,27,2712,2,110,1,1,9,"High  Voltage of power",2016,60
6,27,2712,2,110,2,1,12,"Mtn  mass",2014,99
6,27,2712,2,110,2,3,15,"New school building",2015,80
6,27,2712,2,110,2,2,14,"Maintainance of roads",2014,99
6,27,2715,2,752,1,3,10,"no schools",2010,99
6,27,2715,2,752,1,2,3,"""Crop failure """,2013,80
6,27,2715,2,752,1,1,6,"price fluctuations",2014,89
6,27,2715,2,752,1,4,10,"no better roads",2010,99
6,27,2715,2,752,2,1,14,"Clearing of road leading to river",2016,99
6,27,2715,2,752,2,2,14,"Clearing of road leading to main road",2016,99
6,27,2719,2,100,1,1,6,"Price fluctuations",2015,70
6,27,2719,2,100,1,2,3,"Crop Failure",2015,99
6,27,2719,2,100,1,3,1,"Disaster",2014,80
6,27,2719,2,100,2,4,11,"Project on wells",2012,99
6,27,2719,2,100,2,1,19,"Good price on cocoa seed",2016,80
6,27,2719,2,100,2,3,11,"Project of new local market",2014,85
6,27,2719,2,100,2,2,14,"Grading of  roads",2016,99
6,28,2802,2,566,1,1,9,"Power failure",2012,85
6,28,2802,2,566,1,2,10,"Bad road",2010,100
6,28,2802,2,566,2,1,11,"Town Hall",2011,65
6,28,2802,2,566,2,2,19,"Medical Supply to health centre",2013,55
6,28,2804,1,340,1,1,10,"Unemloyment",2012,50
6,28,2804,1,340,1,3,10,"Water",2012,55
6,28,2804,1,340,1,2,9,"Electricity",2012,80
6,28,2804,1,340,2,1,15,"University",2003,50
6,28,2806,1,164,1,1,9,"Power Failure",2014,100
6,28,2806,1,164,1,2,10,"Scarcity of Portable Water",2014,65
6,28,2806,1,164,2,1,19,"Peace",2012,100
6,28,2806,1,802,1,1,9,""" Epilepsy Power Supply""",2015,80
6,28,2806,1,802,1,2,10,"Water",2015,75
6,28,2806,1,802,2,1,19,"Road Repair",2013,35
6,28,2806,1,802,2,2,11,"Transformer",2013,40
6,28,2807,2,1266,1,1,10,"Bad crining(plank road within and to the river)",2013,70
6,28,2807,2,1266,2,1,19,"Peace",2010,85
6,28,2810,2,2394,1,1,10,"Bad craining (Plank Road)",2015,60
6,28,2810,2,2394,2,1,19,"Peace",2014,100
6,28,2810,1,3722,1,1,10,"Bad craining(plank road)",2014,68
6,28,2810,1,3722,2,1,19,"Peace",2013,70
6,28,2811,2,588,1,1,9,"Electricity",2013,100
6,28,2811,2,588,1,3,10,"Shortage of Teachers.",2013,65
6,28,2811,2,588,1,2,10,"Dilapidated School Building",2010,65
6,28,2811,2,588,2,1,19,"Peace that reign",2009,100
6,28,2813,2,612,1,1,10,"Uncompleted Water project",2012,80
6,28,2813,2,612,1,2,10,"Bad road",2012,100
6,28,2813,2,612,2,1,19,"Available Network",2015,60
6,28,2814,1,1876,1,2,10,"Unemployment",2006,40
6,28,2814,1,1876,1,1,10,"Bad road",2012,55
6,28,2814,1,1876,1,3,9,"Off From Power Grid",2014,100
6,28,2814,1,1876,2,1,19,"Peace",2006,80
6,28,2815,2,1164,1,1,9,"Not joining their light to the grid",2012,100
6,28,2815,2,1164,2,1,19,"Renovation of primary school",2014,70
6,28,2815,2,1164,2,2,19,"Renovation of health centre",2015,80
6,28,2816,1,2302,1,1,2,"Flood",2014,30
6,28,2816,1,2302,1,2,10,"Displaced",2013,65
6,28,2816,1,2302,2,2,15,"Pry School",2006,100
6,28,2816,1,2302,2,1,19,"Headman Established",2014,75
6,28,2816,2,3944,1,1,10,"Accident",2014,1
6,28,2816,2,3944,2,1,13,"Hospital",2012,100
6,29,2902,1,1028,1,1,6,"Increase in price of commodities.",2014,100
6,29,2902,1,1028,1,2,10,"Enforcement of New Tax rate",2015,60
6,29,2905,1,384,1,1,10,"Non Payment of Techers Salary",2014,100
6,29,2905,1,1096,1,1,6,"High Price of Commodoities",2015,80
6,29,2905,1,1096,1,2,10,"Tax",2015,80
6,29,2909,2,220,1,2,8,"Enforcement of Tax law",2015,60
6,29,2909,2,220,1,3,9,"Power Failure",2012,76
6,29,2909,2,220,1,1,6,"Rise in Dollar value",2015,70
6,29,2909,2,220,2,1,12,"Membership of Cooperative",2010,40
6,29,2910,1,350,1,2,8,"NO PORTABLE WATER",2013,80
6,29,2910,1,350,1,1,8,"POWER OUTAGE",2013,75
6,29,2910,1,350,2,1,16,"NEW ROAD",2015,100
6,29,2911,1,746,1,2,8,"UNEMPLOYMENT",2012,75
6,29,2911,1,746,1,3,8,"POWER OUTAGE",2013,90
6,29,2911,1,746,1,1,8,"BAD ROAD",2013,85
6,29,2911,1,746,2,1,19,"FAIR POWER SUPPLY",2014,90
6,29,2911,2,1870,1,3,1,"CROP FAILURE",2015,60
6,29,2911,2,1870,1,1,8,"NO GOOD ROAD",2013,100
6,29,2911,2,1870,1,4,8,"NO CREDIT FACILITIES",2013,75
6,29,2911,2,1870,1,2,8,"NO MEDICAL FACILITIES",2015,15
6,29,2911,2,1870,2,1,19,"GOOD NETWORK COMMUNICATION",2013,85
6,29,2914,1,214,1,2,10,"Lack of Finiancial Assistance",2012,50
6,29,2914,1,214,1,1,1,"Bush Burning",2015,40
6,29,2914,1,214,2,1,12,"Installation of new Oba (King).",2015,60
6,29,2918,1,952,1,3,8,"UNEMPLOYMENT",2013,65
6,29,2918,1,952,1,4,8,"POWER OUTAGE",2013,85
6,29,2918,1,952,1,2,8,"NO GOOD ROAD",2013,85
6,29,2918,1,952,2,1,16,"GOOD ROAD",2015,75
6,29,2918,1,952,2,2,11,"PROVISION OF COMMUNITY HALL",2015,75
6,29,2920,1,506,1,1,8,"NO PORTABLE WATER",2014,85
6,29,2920,1,506,1,2,8,"POWER OUTAGE",2015,95
6,29,2920,1,506,1,3,8,"NO EMPLOYMENT OPPORTUNITY",2013,65
6,29,2920,1,506,2,1,14,"CONSTRUCTION OF NEW ROAD",2014,95
6,29,2920,1,1210,1,2,8,"POWER OUTAGE",2013,100
6,29,2920,1,1210,1,3,8,"NO ACCESS TO PORTABLE WATER",2013,85
6,29,2920,1,1210,1,1,8,"NO GOOD ROAD",2013,80
6,29,2920,1,1210,2,1,13,"HEALTH CENTRE",2013,65
6,29,2920,2,1628,1,3,8,"PRICE FLUCTUATIONS",2014,75
6,29,2920,2,1628,1,1,8,"NO GOOD ROAD",2013,85
6,29,2920,2,1628,1,2,3,"CROPS FAILURE",2014,75
6,29,2920,2,1628,2,1,12,"AVAILABILITY OF AGRICULTURAL INPUTS",2014,55
6,29,2923,1,396,1,1,6,"Introduction of Tax",2015,100
6,29,2923,1,396,,1,,"Nil",,
6,29,2923,2,1126,1,2,8,"Non payment of Salary",2015,60
6,29,2923,2,1126,1,1,6,"""Price fluctuation  """,2015,80
6,29,2927,1,1124,1,1,6,"UNEMPLOYMENT",2013,60
6,29,2927,1,1124,1,2,9,"LOSS OF KEY SOCIAL SERVICES",2014,75
6,29,2927,1,1124,1,3,6,"PRICE FLUCTUATIONS",2015,60
6,29,2927,1,1124,2,2,19,"ADEQUATE POWER SUPPLY",2014,75
6,29,2927,1,1124,2,1,14,"REABILITATION OF ROAD",2014,80
6,29,2927,1,1124,2,3,15,"BUILDING OF NEW SCHOOLS",2014,80
6,29,2930,1,530,1,2,8,"LOSS OF KEY TO SOCIALSERVICES",2013,65
6,29,2930,1,530,1,3,9,"PRICE FLUCTUATIONS",2013,90
6,29,2930,1,530,1,4,8,"UNEMPLOYMENT",2014,70
6,29,2930,1,530,2,3,15,"PROVISION OF NEW SCHOOL",2013,70
6,29,2930,1,530,2,2,14,"REABILITATION OF ROAD",2014,60
6,29,2930,1,1300,1,1,6,"Inflation",2014,60
6,29,2930,1,1300,1,2,10,"Non Payment of Salary",2014,15
6,29,2930,1,1300,2,1,12,"Establishment of Nursery & _Primary Sch",2002,40
6,29,2930,1,1418,1,3,6,"Shortage of  petroleum",2015,80
6,29,2930,1,1418,1,1,6,"Non Payment of Salary",2014,6
6,29,2930,1,1418,1,2,9,"Power Failure",2015,80
6,29,2930,1,1418,2,1,19,"Non violence",2012,97
6,30,3002,1,1264,1,1,6,"price  fluctuations",2016,96
6,30,3002,1,1264,1,3,3,"n",,
6,30,3002,1,1264,1,2,3,"crop  failures",2015,90
6,30,3002,1,1264,2,1,13,"medical  facilities",2015,85
6,30,3002,1,1310,1,2,9,"power  outages",2015,95
6,30,3002,1,1310,1,1,6,"price  fluctuations",2016,92
6,30,3002,1,1310,2,1,11,"innovation  of  school",2016,90
6,30,3002,1,1310,2,2,11,"improved  transport  services",2015,95
6,30,3004,2,216,1,1,6,"Price  fluctuations",2016,90
6,30,3004,2,216,1,2,3,"Crop   failures",2014,85
6,30,3004,2,216,2,1,15,"New  School",2015,80
6,30,3005,1,2870,1,1,9,"epileptic supply of electricity",2015,80
6,30,3005,1,2870,1,2,6,"sharp change of price of commodity",2015,75
6,30,3005,1,2870,2,1,19,"provision of adequate vaccination service",2014,90
6,30,3005,1,2942,1,1,6,"sharp rise in prices",2015,70
6,30,3005,1,2942,1,2,9,"epileptic supply of electricity",2014,65
6,30,3005,1,2942,2,1,13,"regular supply of vac",2014,80
6,30,3007,1,1624,1,2,9,"power outage",2015,75
6,30,3007,1,1624,1,1,10,"fire accident",2014,15
6,30,3007,1,1624,2,2,11,"digging of borehole",2012,100
6,30,3007,1,1624,2,1,11,"rehabilitation of road",2015,95
6,30,3009,1,764,1,1,6,"price fluctuatiions",2013,85
6,30,3009,1,764,1,2,9,"power outage",2015,60
6,30,3009,1,764,2,1,14,"construction of an access road",2014,40
6,30,3009,1,1642,1,1,6,"sharp increase in prices",2015,55
6,30,3009,1,1642,1,2,9,"epileptic supply of electricity",2015,85
6,30,3009,1,1642,2,1,11,"construction of blocks of classroom",2015,90
6,30,3010,1,1762,1,2,9,"epileptic electric supply",2015,80
6,30,3010,1,1762,1,1,6,"sharp changes in prices of staple food",2014,85
6,30,3010,1,1762,2,1,19,"provision of health care service to young children",2014,75
6,30,3012,2,334,1,1,10,"invasion of fulani cattle on the farm",2015,90
6,30,3012,2,334,1,3,10,"non-accessibility to agriculturally inputs",2014,90
6,30,3012,2,334,1,2,10,"non-availability of potable water",2015,90
6,30,3012,2,334,2,1,19,"availability of children vaccination",2013,80
6,30,3014,2,120,1,3,6,"""sharp changes in prices """,2014,65
6,30,3014,2,120,1,1,10,"invasion of fulani cattle",2015,90
6,30,3014,2,120,1,4,10,"""  lack of potable water as a result of blockade of borehole""",2014,85
6,30,3014,2,120,1,2,1,"rain failure",2015,75
6,30,3014,2,120,2,1,13,"availability of vaccinations for children",2014,75
6,30,3015,2,1688,1,2,6,"Sharp  change  in   price",2016,95
6,30,3015,2,1688,1,1,3,"Crop   failures",2014,50
6,30,3015,2,1688,2,1,15,"Innovation  of   School",2014,65
6,30,3016,1,390,1,1,9,"Power  Outages",2015,92
6,30,3016,1,390,1,2,6,"Price  Influctuations",2016,90
6,30,3016,1,390,2,1,14,"New   Road",2014,95
6,30,3018,2,914,1,1,10,"invasion of fulani cattle",2015,100
6,30,3018,2,914,1,3,3,"invasion of pests on the farm",2014,85
6,30,3018,2,914,1,2,1,"lack of adequate rainfall",2015,60
6,30,3018,2,914,2,1,11,"constructiion of protected well",2015,90
6,30,3020,1,322,1,1,9,"epileptic supply of electricity",2015,85
6,30,3020,1,322,2,1,13,"regular supply of vaccines for little children",2015,55
6,30,3023,2,622,1,1,6,"Price  fluctuations",2016,96
6,30,3023,2,622,1,2,9,"Power  Outages",2015,95
6,30,3023,2,622,2,1,15,"Innovation  of  School",2015,90
6,30,3023,2,622,2,2,16,"Improved   Transport  Service",2014,95
6,30,3024,1,1406,1,1,10,"death of an important landlord member",2015,98
6,30,3024,1,1406,1,3,9,"power outage",2015,98
6,30,3024,1,1406,1,2,6,"sharp change in price of foodstuff",2016,95
6,30,3024,1,1406,2,1,11,"rehabilitation of existing road",2014,60
6,30,3024,1,1406,2,3,11,"renovatiion of public hospital",2014,90
6,30,3024,1,1406,2,2,17,"release of a new electric transformer",2014,65
6,30,3024,1,1924,1,1,10,"snatching of okada",2015,25
6,30,3024,1,1924,1,3,8,"rain storm that resulted in the collapse of buildings",2013,30
6,30,3024,1,1924,1,2,2,"overflow of odo ona river bank",2013,60
6,30,3024,1,1924,2,1,11,"construction of solar system",2014,60
6,30,3025,1,2052,1,1,5,"high incidence of smallpox",2015,55
6,30,3025,1,2052,2,3,11,"grading and tarring of access road",2014,90
6,30,3025,1,2052,2,1,11,"construction of security gate to ward off intruders",2014,30
6,30,3025,1,2052,2,2,11,"construction of covered well",2013,80
6,30,3030,1,946,1,2,9,"power  outages",2015,96
6,30,3030,1,946,1,1,6,"Price  fluctuations",2016,95
6,30,3030,1,946,2,1,16,"improved  transport  services",2015,98
6,30,3032,2,520,1,2,6,"Price   fluctuations",2016,95
6,30,3032,2,520,1,1,3,"Crop  failures",2015,85
6,30,3032,2,520,2,1,16,"Improved  in   transport  Services",2015,92
6,30,3032,1,1088,1,2,9,"Power  outages",2015,95
6,30,3032,1,1088,1,1,6,"Price   fluctuations",2016,90
6,30,3032,1,1088,2,1,16,"improved  transport  service",2015,97
6,30,3032,1,1088,2,2,15,"Innovation  of   School",2015,92
6,30,3033,2,554,1,2,6,"Price  fluctuations",2016,96
6,30,3033,2,554,1,1,3,"Crop  failures",2014,80
6,30,3033,2,554,2,1,16,"improved  transport  services",2015,94
1,31,3101,2,604,1,3,9,"INADEQUATE HEALTH FACILITIES",2008,100
1,31,3101,2,604,1,1,9,"ECONOMIC HARDSHIP",2015,100
1,31,3101,2,604,1,2,8,"POOR EDUCATIONAL STATUS",2006,100
1,31,3101,2,604,1,4,9,"LACK OF EMPLOYMENT",2004,100
1,31,3101,2,604,2,3,11,"PROVISION OF AGRICULTURAL AIDS",2011,80
1,31,3101,2,604,2,2,19,"PROMPT PAYMENT OF SALARIES",2014,80
1,31,3101,2,604,2,4,13,"AVAILABILITY OF GOVERNMENT STRUCTURES",2013,100
1,31,3101,2,604,2,1,14,"PROVISION OF GOOD ROADS",2010,100
1,31,3103,2,874,1,1,10,"Bad roads",2006,100
1,31,3103,2,874,1,2,10,"poor  government structures",2001,100
1,31,3103,2,874,2,1,13,"Immunization program",2014,50
1,31,3105,1,2914,1,2,9,"LACK OF CONSTANT ELECTRICITY",2015,100
1,31,3105,1,2914,1,1,8,"LACK OF POTABLE DRINKING WATER",2015,100
1,31,3105,1,2914,2,1,14,"CONSTRUCTION OF TARRED ROAD BY PAST ADMINSTRATION",2012,100
1,31,3105,1,2914,2,2,11,"CONSTRUCTION OF CENTRAL BOREHOLE",2015,100
1,31,3107,1,724,1,3,10,"poor standard of education",2014,80
1,31,3107,1,724,1,1,6,"High price of food stuff and social aminitie8",2015,100
1,31,3107,1,724,1,2,7,"non payment of salaries",2015,60
1,31,3107,1,724,2,1,14,"provision of access road by the government",2013,100
1,31,3107,1,724,2,2,11,"Renovation of secondary school",2014,50
1,31,3107,2,1092,1,1,6,"LACK OF GOOD ROADS",2014,100
1,31,3107,2,1092,2,1,11,"PROVISION OF BOREHOLE BY AN NGO",2012,100
1,31,3109,2,1026,,4,,"LACK OF FERTILIZER",,
1,31,3109,2,1026,,1,,"IMPROVED ROUTINE IMMUNISATION",,
1,31,3109,2,1026,,2,,"POOR EDUCATION STANDARD",,
1,31,3109,2,1026,,1,,"BAD ROADS",,
1,31,3109,2,1026,,3,,"LACK OF HEALTH FACILITIES",,
1,31,3111,2,2966,,1,,"crop failures,price functuatipn",,
1,31,3111,2,2966,,1,,"Health care services, community bridge construction",,
1,31,3112,2,350,1,1,10,"no development",2015,100
1,31,3112,2,350,2,1,19,"no development",2015,100
1,31,3113,2,332,1,1,8,"BAD ROADS, LACK OF ELECTRICITY, INSUFFICIENT GOVERNMENT STRUCTURES",2005,100
1,31,3113,2,332,2,1,13,"THE OPENING OF NEW PRIVATE SHOOLS,GOVERNMENT HEALTH CLINIC,PROVISION OF BORE HOLES",2010,98
1,31,3115,2,680,,1,,"Lack of supply of farming inputs/support from government,",,
1,31,3115,2,680,,2,,"inadequate security for people",,
1,31,3115,2,680,,1,,"Maintenance of government health clinics, supply of portable drinking water by a religious body",,
1,31,3116,2,1344,1,1,10,"NONE",2015,100
1,31,3116,2,1344,2,1,19,"NONE",2015,100
5,32,3201,2,2034,1,2,2,"natural disaster",2012,85
5,32,3201,2,2034,1,1,1,"crop failure",2012,90
