"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","sa3q3","sa3q4","sa3q4b","sa3q5a","sa3q5b","sa3q6a1","sa3q6a2","sa3q6b1","sa3q6b2","sa3q7","sa3q8a","sa3q8b","sa3q9","sa3q10","sa3q11a","sa3q11b","sa3q12","sa3q12b1","sa3q12b2","sa3q12c1","sa3q12c2","sa3q13","sa3q14","sa3q15a","sa3q15b","sa3q15c","sa3q16a","sa3q16b","sa3q17","sa3q17b1","sa3q17b2","sa3q18","tracked_obs"
2,34,3412,2,156,340051,4,1,"RICE",1110,1,,,4,5,1500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,75000,0
2,34,3412,2,156,340051,5,1,"CASSAVA",1020,1,,,4,5,4000,1,1,,2,,,1,"N1",1000,1,30000,1,,1,,1,2,,,,,,,,,120000,0
2,34,3412,2,156,340051,6,1,"BEANS.",1010,1,,,3,5,500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,40000,0
2,34,3412,2,156,340052,1,1,"RICE",1110,1,,,7,5,1100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,77000,0
2,34,3412,2,156,340052,2,1,"GUINEA CORN",1070,1,,,10,5,600,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,24000,0
2,34,3412,2,156,340052,2,2,"GROUND NUT",1060,1,,,1,5,1700,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,172000,0
2,34,3412,2,156,340052,3,1,"MAIZE",1080,1,,,9,5,500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,20000,0
2,34,3412,2,156,340052,4,1,"CASSAVA",1020,1,,,7,5,500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,5000,0
2,34,3412,2,156,340053,1,1,"MAIZE",1080,1,,,12,5,1000,1,1,,2,,,1,"N1",500,1,26000,1,,1,,1,2,,,,,,,,,45000,0
2,34,3412,2,156,340053,2,1,"G/CORN",1070,1,,,12,5,1500,1,1,,2,,,1,"N1",500,1,2500,1,,1,,1,2,,,,,,,,,75000,0
2,34,3412,2,156,340053,2,2,"G/NUT",1060,1,,,10,5,3000,1,1,,2,,,1,"N1",1000,1,70000,1,,1,,1,2,,,,,,,,,210000,0
2,34,3412,2,156,340054,1,1,"YAM",1120,1,,,7,5,1,1,1,,2,,,1,"N1",1,1,48000,1,,1,,1,2,,,,,,,,,48000,0
2,34,3412,2,156,340054,1,2,"MANGO",1080,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3412,2,156,340054,1,3,"ORANGE",3170,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3412,2,156,340054,2,1,"MAIZE",1080,1,,,10,5,500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,20000,0
2,34,3412,2,156,340054,2,2,"G/CORN",1070,1,,,10,5,1000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,40000,0
2,34,3412,2,156,340054,3,1,"CASSAVA",1020,1,,,8,5,700,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,7000,0
2,34,3412,2,156,340054,3,2,"G/NUT",1060,1,,,8,5,1200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,104000,0
2,34,3412,2,156,340054,4,1,"RICE",1110,1,,,4,5,1700,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,120000,0
2,34,3412,2,156,340054,4,2,"BANANA",2030,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3412,2,0,340055,1,1,"MAIZE",1080,1,,,2,6,800,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,32000,3
2,34,3412,2,0,340055,2,1,"GROUNDNUT",1060,1,,,1,6,500,1,1,,2,,,1,"N1",200,1,10000,1,,1,0,1,2,,,,,,,,,25000,3
2,34,3412,2,0,340055,3,1,"CASSAVA",1020,1,,,1,5,2000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,60000,3
2,34,3412,2,156,340056,1,1,"GROUNDNUT",1060,1,,,2,5,400,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,38000,0
2,34,3412,2,156,340056,2,1,"MAIZE",1080,1,,,2,5,800,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,44000,0
2,34,3412,2,156,340056,3,1,"YAM",1120,1,,,1,5,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,15000,0
2,34,3412,2,156,340057,1,1,"MAIZE",1080,1,,,3,6,900,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,36000,0
2,34,3412,2,156,340057,2,1,"GROUNDNUT",1060,1,,,1,5,800,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,56000,0
2,34,3412,2,156,340057,3,1,"YAM",1120,1,,,1,5,5,27,4,,2,,,1,"N1",4,27,75000,4,5,4,5,1,2,,,,,,,,,120000,0
2,34,3412,2,156,340058,1,1,"MAIZE",1080,1,,,2,5,600,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,33000,0
2,34,3412,2,156,340058,1,2,"G/CORN",1070,1,,,2,5,800,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,44000,0
2,34,3412,2,156,340058,2,1,"RICE",1110,1,,,3,5,700,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,70000,0
2,34,3412,2,156,340058,3,1,"CASSAVA",1020,1,,,1,5,1100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,27500,0
2,34,3412,2,156,340059,1,1,"MAIZE",1080,1,,,8,5,800,1,1,,2,,,1,"N2",300,1,12000,1,,1,,1,2,,,,,,,,,32000,0
2,34,3412,2,156,340059,2,1,"RICE",1110,1,,,11,5,1000,1,1,,2,,,1,"N2",500,1,25000,1,,1,,1,2,,,,,,,,,50000,0
2,34,3412,2,156,340059,3,1,"G/CORN",1070,1,,,6,5,700,1,1,,2,,,1,"N2",300,1,15000,1,,1,,1,2,,,,,,,,,35000,0
2,34,3412,2,156,340059,3,2,"CASSAVA",1020,1,,,6,5,600,1,1,,2,,,1,"N2",300,1,9000,1,,1,,1,2,,,,,,,,,18000,0
2,34,3412,2,156,340060,1,1,"RICE",1110,1,,,4,5,600,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,34,3412,2,156,340060,2,1,"CASSAVA",1020,1,,,2,5,1500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,37500,0
2,34,3412,2,156,340060,2,2,"G/NUT",1060,1,,,2,5,700,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,49000,0
2,34,3412,2,156,340060,3,1,"YAM",1120,1,,,5,5,300,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,45000,0
2,34,3412,2,156,340060,4,1,"MAIZE",1080,1,,,4,5,900,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,49000,0
2,34,3412,2,156,340060,4,2,"G/CORN",1070,1,,,4,5,1100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,60500,0
2,34,3413,2,262,340061,1,1,"MAIZE",1080,1,,,8,5,500,1,1,,2,,,1,"N4",300,1,12000,1,,1,,1,2,,,,,,,,,40000,0
2,34,3413,2,262,340061,1,2,"G/CORN",1070,1,,,8,5,800,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,40000,0
2,34,3413,2,262,340061,2,1,"G/NUT",1060,1,,,4,5,1000,1,2,,2,,,1,"N4",600,1,30000,2,,2,,1,2,,,,,,,,,50000,0
2,34,3413,2,262,340061,2,2,"G/CORN",1070,1,,,4,5,700,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,35000,0
2,34,3413,2,262,340061,3,1,"RICE",1110,1,,,8,5,900,1,1,,2,,,1,"N4",500,1,20000,1,,1,,1,2,,,,,,,,,45000,0
2,34,3413,2,262,340061,4,1,"CASSAVA",1020,1,,,8,5,1500,1,1,,2,,,1,"N4",700,1,21000,1,,1,,1,2,,,,,,,,,45000,0
2,34,3413,2,262,340061,5,1,"YAM",1120,1,,,4,5,6,27,1,,2,,,1,"N4",4,27,95000,1,,1,,1,2,,,,,,,,,130000,0
2,34,3413,2,262,340062,1,1,"MAIZE",1080,1,,,5,5,700,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,28000,0
2,34,3413,2,262,340062,2,1,"CASSAVA",1020,1,,,4,5,1300,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,130000,0
2,34,3413,2,262,340062,3,1,"G/CORN",1070,1,,,3,5,600,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,24000,0
2,34,3413,2,262,340062,4,1,"RICE",1110,1,,,4,5,2300,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,710000,0
2,34,3413,2,262,340063,1,1,"RICE",1110,1,,,4,5,700,1,1,2,2,,,1,"N1",400,1,20000,1,,,,1,2,,,,,,,,,35000,0
2,34,3413,2,262,340063,2,1,"G/CORN",1070,1,,,3,5,600,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,30000,0
2,34,3413,2,262,340063,2,2,"G/NUT",1060,1,,,3,5,900,1,1,2,2,,,1,"N1",500,1,25000,2,,,,1,2,,,,,,,,,45000,0
2,34,3413,2,262,340063,3,1,"YAM",1120,1,,,5,5,8,27,1,2,2,,,1,"N1",6,27,110000,1,,,,1,2,,,,,,,,,125000,0
2,34,3413,2,262,340063,4,1,"CASSAVA",1020,1,,,4,5,1000,1,1,2,2,,,1,"N1",800,1,24000,1,,,,1,2,,,,,,,,,30000,0
2,34,3413,2,262,340063,5,1,"MAIZE",1080,1,,,3,5,600,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,24000,0
2,34,3413,2,262,340064,1,1,"G/NUT",1060,1,,,5,5,800,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,40000,0
2,34,3413,2,262,340064,2,1,"G/NUT",1070,1,,,5,5,1000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,50000,0
2,34,3413,2,262,340064,3,1,"MAIZE",1080,1,,,7,5,1800,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,90000,0
2,34,3413,2,262,340064,4,1,"CASSAVA",1020,1,,,4,5,600,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,18000,0
2,34,3413,2,262,340065,1,1,"G. CORN",1070,1,,,2,6,800,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,32000,0
2,34,3413,2,262,340065,1,2,"G, NUT",1060,1,,,2,6,1200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,140000,0
2,34,3413,2,262,340065,2,1,"MAIZE",1080,1,,,7,6,500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,20000,0
2,34,3413,2,262,340065,3,1,"RICE",1110,1,,,1,6,1500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,105000,0
2,34,3413,2,262,340065,4,1,"CASSAVA",1020,1,,,4,6,500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,6000,0
2,34,3413,2,262,340066,1,1,"RICE",1110,1,,,2,5,2000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,14000,0
2,34,3413,2,262,340066,2,1,"G/CORN",1070,1,,,4,5,8000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,,0
2,34,3413,2,262,340066,3,1,"MAIZE",1080,1,,,4,5,500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,,0
2,34,3413,2,262,340067,1,1,"YAM",1120,1,,,2,5,3500,53,1,,2,,,2,,,,,,,,,,,,,,,,,,,700000,0
2,34,3413,2,262,340067,2,1,"MAIZE",1080,1,,,7,5,2000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,100000,0
2,34,3413,2,262,340067,2,2,"G/CORN",1070,1,,,7,5,15000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,75000,0
2,34,3413,2,262,340067,3,1,"RICE",1110,1,,,4,5,800,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,32000,0
2,34,3413,2,262,340067,4,1,"CASSAVA",1020,1,,,8,5,1000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,30000,0
2,34,3413,2,262,340067,4,2,"G. NUT",1060,1,,,8,5,1700,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,114000,0
2,34,3413,2,262,340068,1,1,"MAIZE",1080,1,,,5,5,400,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,16000,0
2,34,3413,2,262,340068,1,2,"G/CORN",1070,1,,,5,5,1000,1,1,,2,,,1,"N1",500,1,25000,1,,1,,1,2,,,,,,,,,50000,0
2,34,3413,2,262,340068,2,1,"RICE",1110,1,,,7,5,800,1,1,,2,,,1,"N1",300,1,12000,1,,1,,1,2,,,,,,,,,32000,0
2,34,3413,2,262,340068,3,1,"BENSEED",2040,1,,,3,5,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,24000,0
2,34,3413,2,262,340068,4,1,"CASSAVA",1020,1,,,2,5,1000,1,1,,2,,,1,"N1",700,1,21000,1,,1,,1,2,,,,,,,,,30000,0
2,34,3413,2,262,340069,1,1,"MAIZE",1080,1,,,4,5,500,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,25000,0
2,34,3413,2,262,340069,2,1,"G/CORN",1070,1,,,6,5,500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,25000,0
2,34,3413,2,262,340069,3,1,"RICE",1110,1,,,5,5,800,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,32000,0
2,34,3413,2,262,340070,1,1,"RICE",1110,1,,,2,5,1000,1,1,,2,,,1,"N1",300,1,24000,1,2,1,,1,2,,,,,,,,,70000,0
2,34,3413,2,262,340070,2,1,"G/CORN",1070,1,,,2,5,800,1,1,,2,,,1,"N1",500,1,18000,1,2,1,,1,2,,,,,,,,,24000,0
2,34,3413,2,262,340070,3,1,"CASSAVA",1020,1,,,1,5,400,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,16000,0
2,34,3413,2,262,340070,4,1,"MAIZE",1080,1,,,2,5,1600,1,1,,2,,,1,"N1",400,1,16000,1,2,1,,1,2,,,,,,,,,80000,0
2,34,3413,2,262,340070,5,1,"G/NUT",1060,1,,,2,5,1500,1,1,,2,,,1,"N1",1000,1,12000,1,2,1,,1,2,,,,,,,,,180000,0
2,34,3403,2,198,340071,1,1,"YAM",1120,1,,,4,5,6,27,1,,2,,,1,"N1",4,27,75000,1,,1,,1,2,,,,,,,,,120000,0
2,34,3403,2,198,340071,2,1,"RICE",1110,1,,,3,6,4000,1,1,,2,,,1,"N1",1000,1,50000,1,,1,,1,2,,,,,,,,,200000,0
2,34,3403,2,198,340071,3,1,"MAIZE",1080,1,,,4,5,2000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,80000,0
2,34,3403,2,198,340071,4,1,"CASSAVA",1020,1,,,3,5,3000,1,1,,2,,,1,"N1",2000,1,60000,1,,1,,1,2,,,,,,,,,90000,0
2,34,3403,2,198,340072,1,1,"MAIZE",1080,1,,,6,5,1250,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,150000,0
2,34,3403,2,198,340072,2,1,"G/CORN",1070,1,,,10,5,400,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,48000,0
2,34,3403,2,198,340072,3,1,"CASSAVA",1020,1,,,4,5,200,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,28000,0
2,34,3403,2,198,340072,4,1,"G/NUT",1060,1,,,7,5,300,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,36000,0
2,34,3403,2,198,340073,1,1,"RICE",1110,1,,,1,5,1500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,182000,0
2,34,3403,2,198,340073,2,1,"MAIZE",1080,1,,,2,5,1800,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,72000,0
2,34,3403,2,198,340073,3,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3403,2,198,340074,1,1,"RICE",1110,1,,,10,5,3000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,360000,0
2,34,3403,2,198,340074,2,1,"MAIZE",1080,1,,,15,5,6000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,30000,0
2,34,3403,2,198,340074,2,2,"G/CORN",1070,1,,,3,5,400,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,28000,0
2,34,3403,2,198,340074,3,1,"CASSAVA",1020,1,,,,,800,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,28000,0
2,34,3403,2,198,340075,1,1,"RICE",1110,1,,,4,5,1000,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,120000,0
2,34,3403,2,198,340075,2,1,"MAIZE",1080,1,,,6,5,1000,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,120000,0
2,34,3403,2,198,340075,2,2,"BANANA",2030,1,,,6,5,400,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,50000,0
2,34,3403,2,198,340076,1,1,"RICE",1110,1,,,,,7000,1,1,,2,,,1,"N1",2000,1,100000,1,,1,2,1,2,,,,,,,,,350000,0
2,34,3403,2,198,340076,2,1,"MAIZE",1080,1,,,,,400,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,20000,0
2,34,3403,2,198,340076,3,1,"GUINEA CORN",1070,1,,,,,900,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,45000,0
2,34,3403,2,198,340076,3,2,"GROUNDNUT",1060,1,,,,,800,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,40000,0
2,34,3403,2,198,340076,4,1,"CASSAVA",1020,1,,,,,3000,1,1,,2,,,1,"N1",1500,1,60000,1,,1,2,1,2,,,,,,,,,120000,0
2,34,3403,2,198,340077,1,1,"RICE",1110,1,,,6,5,2000,1,1,,2,,,1,"N1",1000,1,50000,1,,1,2,1,2,,,,,,,,,100000,0
2,34,3403,2,198,340077,2,1,"CASSAVA",1020,1,,,5,5,1000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,33000,0
2,34,3403,2,198,340077,2,2,"MAIZE",1080,1,,,5,5,800,1,1,,2,,,1,"N1",400,1,20000,1,,1,2,1,2,,,,,,,,,32000,0
2,34,3403,2,198,340077,2,3,"G/NUT",1070,1,,,5,5,700,1,1,,2,,,1,"N1",300,1,18000,1,,1,2,1,2,,,,,,,,,42000,0
2,34,3403,2,198,340077,2,4,"YAM",1120,1,,,5,5,6,27,1,,2,,,1,"N1",3,27,58000,1,,1,2,1,2,,,,,,,,,120000,0
2,34,3403,2,198,340078,1,1,"RICE",1110,1,,,10,5,1500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,180000,0
2,34,3403,2,198,340078,2,1,"MAIZE",1080,1,,,9,5,2250,1,1,2,2,,,2,,,,,,,,,,,,,,,,,,,270000,0
2,34,3403,2,198,340078,3,1,"G/CORN",1070,1,,,7,5,150,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,21000,0
2,34,3403,2,198,340078,4,1,"YAM",1120,1,,,11,5,1000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,100000,0
2,34,3403,2,198,340078,5,1,"CASSAVA",1020,1,,,6,5,1000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,35000,0
2,34,3403,2,198,340079,1,1,"RICE",1110,1,,,1,5,2000,1,1,,2,,,1,"N2",600,1,24000,1,,1,2,1,2,,,,,,,,,160000,0
2,34,3403,2,198,340079,2,1,"MAIZE",1080,1,,,1,5,1500,1,1,,2,,,1,"N2",200,1,8000,1,,1,2,1,2,,,,,,,,,60000,0
2,34,3403,2,198,340079,3,1,"GROUNDNUT",1060,1,,,2,5,300,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,23000,0
2,34,3403,2,198,340080,1,1,"MAIZE",1080,1,,,2,5,4000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,280000,0
2,34,3403,2,198,340080,2,1,"CASSAVA",1020,1,,,3,5,500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,5000,0
2,34,3403,2,198,340080,3,1,"G/NUT",1060,1,,,2,5,3000,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,120000,0
2,34,3408,2,870,340081,1,1,"MAIZE",1080,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340081,1,2,"RICE",1110,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340081,2,1,"RICE",1110,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340083,1,1,"RICE",1110,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340083,1,2,"MAIZE",1080,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340083,2,1,"BENNISEED",2040,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340084,1,1,"RICE",1110,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340084,2,1,"MAIZE",1080,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340084,2,2,"RICE",1110,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340085,1,1,"RICE",1110,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340085,2,1,"MAIZE",1080,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340085,3,1,"RICE",1110,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340086,1,1,"RICE",1110,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340087,1,1,"RICE",1110,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340087,2,1,"MAIZE",1080,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340088,1,1,"MAIZE",1080,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340088,2,1,"RICE",1110,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340089,1,1,"RICE",1110,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340089,2,1,"MAIZE",1080,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340089,3,1,"MAIZE",1080,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340089,3,2,"CASSAVA",1020,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3408,2,870,340090,1,1,"RICE",1110,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,35,3507,2,746,350011,1,1,"G/CORN",1070,1,,,100,2,800,1,,,2,,,2,,,,,,,,,,,,,,,,,,,40000,0
2,35,3507,2,746,350013,1,1,"G/CORN",1070,1,,,1400,2,3400,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,18300,0
2,35,3507,2,746,350013,1,2,"MAIZE",1080,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,35,3507,2,746,350015,1,1,"G/CORN",1070,1,,,15,3,15,1,2,3,2,,,2,,,,,,,,,,,,,,,,,,,82500,0
2,35,3507,2,746,350015,1,2,"BEANS",1010,1,,,5,3,5,1,2,3,2,,,2,,,,,,,,,,,,,,,,,,,42500,0
2,35,3507,2,746,350016,1,1,"GUINEA CORN",1070,1,,,815,3,10,23,3,4,2,,,2,,,,,,,,,,,,,,,,,,,55000,0
2,35,3507,2,746,350017,1,1,"G/CORN",1070,1,,,20,3,20,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,110000,0
2,35,3507,2,746,350017,1,2,"MAIZE",1080,1,,,30,3,30,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,180000,0
2,35,3507,2,746,350017,1,3,"BEANS",1010,1,,,15,3,15,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,127500,0
2,35,3507,2,746,350018,1,1,"MAIZE",1080,1,,,940,3,15,23,1,,2,,,2,,,,,,,,,,,,,,,,,,,45000,0
2,35,3507,2,746,350018,1,2,"BEANS",1010,1,,,940,3,2,23,1,,2,,,2,,,,,,,,,,,,,,,,,,,10000,0
2,35,3507,2,746,350018,2,1,"RICE",1110,1,,,875,3,10,23,1,,2,,,2,,,,,,,,,,,,,,,,,,,20000,0
2,35,3515,2,316,350021,1,1,"MILLET",1100,1,,,2731,3,1500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,35,3515,2,316,350021,1,2,"GROUND NUT",1060,1,,,2731,3,100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,16000,0
2,35,3515,2,316,350022,1,1,"MILLET",1100,1,,,2100,3,17,23,1,,2,,,2,,,,,,,,,,,,,,,,,,,102000,0
2,35,3515,2,316,350022,1,2,"BEANS",1010,1,,,2100,3,2,23,1,,2,,,2,,,,,,,,,,,,,,,,,,,32000,0
2,35,3515,2,316,350023,1,1,"MILLET",1100,1,,,2502,3,40,23,1,,2,,,1,"N1",6,23,30000,1,,1,0,1,2,,,,,,,,,250000,0
2,35,3515,2,316,350023,1,2,"BENI SEED",2040,1,,,2502,3,4,23,1,,2,,,1,"N1",4,23,40000,1,,1,0,1,2,,,,,,,,,,0
2,35,3515,2,316,350025,1,1,"MILLET",1100,1,,,2140,3,20,23,1,,2,,,2,,,,,,,,,,,,,,,,,,,120000,0
2,35,3515,2,316,350025,1,2,"G/CORN",1070,1,,,2140,3,15,23,1,,2,,,2,,,,,,,,,,,,,,,,,,,82500,0
2,35,3515,2,316,350026,1,1,"MILLET",1100,1,,,4000,3,30,23,1,,2,,,1,"N1",5,23,25700,1,,0,,1,2,,,,,,,,,180000,0
2,35,3515,2,316,350026,1,2,"BENISEED",2040,1,,,4000,3,5,23,1,,2,,,1,"N1",5,23,50000,1,,0,,1,2,,,,,,,,,50000,0
2,35,3515,2,316,350027,1,1,"MILLET",1100,1,,,2540,2,5500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,275000,0
2,35,3515,2,316,350029,1,1,"MILLET",1100,1,,,2015,3,1100,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,66000,0
2,35,3515,2,316,350030,1,1,"MILLET",1100,1,,,3450,3,1500,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,90000,0
2,35,3515,2,316,350030,1,2,"BENI SEED",2040,1,,,3450,3,200,1,1,,2,,,1,"N2",200,1,24000,1,,1,0,1,2,,,,,,,,,24000,0
2,35,3516,2,1632,350031,1,1,"MILLET",1100,1,,,770,2,12,23,1,,2,,,2,,,,,,,,,,,,,,,,,,,72000,0
2,35,3516,2,1632,350031,1,2,"G/CORN",1070,1,,,770,2,2,23,1,,2,,,2,,,,,,,,,,,,,,,,,,,10000,0
2,35,3516,2,1632,350031,1,3,"BEANS",1010,1,,,770,2,1,23,1,,2,,,2,,,,,,,,,,,,,,,,,,,13000,0
2,35,3516,2,1632,350032,1,1,"MILLET",1100,1,,,850,2,15,23,1,,2,,,2,,,,,,,,,,,,,,,,,,,90000,0
2,35,3516,2,1632,350032,1,2,"G. CORN",1070,1,,,850,2,3,23,1,,2,,,2,,,,,,,,,,,,,,,,,,,25000,0
2,35,3516,2,1632,350032,1,3,"BEANS",1010,1,,,850,2,2,23,1,,2,,,2,,,,,,,,,,,,,,,,,,,26000,0
2,35,3516,2,1632,350033,1,1,"MILLET",1100,1,,,525,2,10,23,1,,2,,,2,,,,,,,,,,,,,,,,,,,60000,0
2,35,3516,2,1632,350033,1,2,"G/CORN",1070,1,,,525,2,5,23,1,,2,,,2,,,,,,,,,,,,,,,,,,,25000,0
