"zone","state","lga","sector","ea","hhid","hhno","qno1","qno2","s1q10","s1q11","tracked_obs"
1,31,3111,2,2966,310037,22,2,2,2,5,0
1,31,3111,2,2966,310038,25,2,2,3,5,0
1,31,3111,2,2966,310039,27,2,2,3,5,0
1,31,3111,2,2966,310040,38,2,2,3,5,0
1,31,3107,2,1092,310041,1,2,2,2,5,0
1,31,3107,2,1092,310042,2,2,2,3,5,0
1,31,3107,2,1092,310043,4,2,2,1,5,0
1,31,3107,2,1092,310044,7,2,2,3,5,0
1,31,3107,2,1092,310045,8,2,2,3,5,0
1,31,3107,2,1092,310046,10,2,2,4,5,0
1,31,3107,2,1092,310047,11,2,2,1,5,0
1,31,3107,2,1092,310048,14,3,3,2,5,0
1,31,3107,2,1092,310049,16,2,2,4,5,0
1,31,3107,2,1092,310050,17,2,2,4,5,0
1,31,3107,1,724,310052,5,2,2,2,5,0
1,31,3107,1,724,310054,8,2,2,3,5,0
1,31,3107,1,724,310055,10,2,2,4,5,0
1,31,3107,1,724,310057,16,2,2,1,5,0
1,31,3107,1,724,310059,19,3,3,2,5,0
1,31,3107,1,724,310060,22,2,2,3,5,0
1,31,3113,2,332,310061,1,2,2,4,5,0
1,31,3113,2,332,310062,3,2,2,4,5,0
1,31,3113,2,332,310063,5,2,2,2,5,0
1,31,3113,2,332,310064,7,2,2,2,5,0
1,31,3113,2,332,310065,9,2,2,1,5,0
1,31,3113,2,332,310066,11,2,2,3,5,0
1,31,3113,2,332,310067,31,2,2,3,5,0
1,31,3113,2,332,310068,15,2,2,1,5,0
1,31,3113,2,332,310069,17,2,2,4,5,0
1,31,3113,2,332,310070,19,2,2,1,5,0
1,31,3109,2,1026,310071,1,3,3,1,5,0
1,31,3109,2,1026,310072,2,2,2,3,5,0
1,31,3109,2,1026,310073,4,2,2,4,5,0
1,31,3109,2,1026,310074,5,2,2,3,5,0
1,31,3109,2,1026,310075,7,3,3,2,5,0
1,31,3109,2,1026,310076,8,2,2,3,5,0
1,31,3109,2,1026,310077,9,2,2,1,5,0
1,31,3109,2,1026,310078,11,2,2,1,5,0
1,31,3109,2,1026,310079,12,3,3,2,5,0
1,31,3109,2,1026,310080,14,2,2,4,5,0
1,31,3112,2,350,310081,1,2,2,1,5,0
1,31,3112,2,350,310082,2,2,2,3,5,0
1,31,3112,2,350,310083,4,2,2,4,5,0
1,31,3112,2,350,310084,5,2,2,4,5,0
1,31,3112,2,350,310085,7,2,2,2,5,0
1,31,3112,2,350,310086,8,2,2,2,5,0
1,31,3112,2,350,310087,9,2,2,2,5,0
1,31,3112,2,350,310088,11,2,2,1,5,0
1,31,3112,2,350,310089,12,2,2,3,5,0
1,31,3112,2,350,310090,14,2,2,3,5,0
1,31,3116,2,1344,310091,2,2,2,2,5,0
1,31,3116,2,1344,310092,5,2,2,2,5,0
1,31,3116,2,1344,310093,8,2,2,2,5,0
1,31,3116,2,1344,310095,17,2,2,3,5,0
1,31,3116,2,1344,310096,20,2,2,4,5,0
1,31,3116,2,1344,310097,23,2,2,4,5,0
1,31,3116,2,1344,310098,27,2,2,1,5,0
1,31,3116,2,1344,310099,30,2,2,1,5,0
1,31,3116,2,1344,310100,39,2,2,3,5,0
1,31,3103,2,874,310101,4,2,2,2,5,0
1,31,3103,2,874,310102,9,2,2,4,5,0
1,31,3103,2,874,310103,13,2,2,2,5,0
1,31,3103,2,874,310104,23,2,2,4,5,0
1,31,3103,2,874,310105,27,2,2,3,5,0
1,31,3103,2,874,310106,32,2,2,3,5,0
1,31,3103,2,874,310107,37,2,2,1,5,0
1,31,3103,2,874,310108,41,2,2,1,5,0
1,31,3103,2,874,310109,46,2,2,3,5,0
1,31,3103,2,874,310110,69,2,2,2,5,0
5,32,3223,2,578,320031,1,2,2,3,1,0
5,32,3223,2,578,320032,3,2,2,3,1,0
5,32,3223,2,578,320033,4,2,2,5,1,0
5,32,3223,2,578,320034,12,2,2,5,1,0
5,32,3223,2,578,320035,9,2,2,5,1,0
5,32,3223,2,578,320036,10,2,2,5,1,0
5,32,3223,2,578,320037,12,2,2,3,1,0
5,32,3223,2,578,320038,13,2,2,4,1,0
5,32,3223,2,578,320039,15,2,2,4,1,0
5,32,3223,2,578,320040,18,2,2,4,1,0
5,32,3209,1,1208,320043,6,2,2,5,1,0
5,32,3209,1,1208,320048,9,2,2,4,1,0
5,32,3209,1,1208,320049,10,2,2,4,1,0
5,32,3213,2,128,320051,23,2,2,4,1,0
5,32,3213,2,128,320052,7,2,2,4,1,0
5,32,3213,2,128,320053,11,2,2,4,1,0
5,32,3215,1,1896,320066,1,2,2,10,2,0
5,32,3206,2,276,320074,1,2,2,6,2,0
5,32,3206,2,276,320076,25,2,2,10,2,0
5,32,3206,2,276,320079,25,2,2,10,2,0
5,32,3208,2,2244,320085,9,2,2,6,2,0
5,32,3208,2,2244,320086,5,2,2,6,2,0
5,32,3208,2,2244,320093,1,2,2,10,2,0
5,32,3201,2,2034,320104,6,2,2,10,2,0
5,32,3201,2,2034,320105,1,2,2,10,2,0
5,32,3201,2,2034,320106,11,2,2,7,2,0
5,32,3201,2,2034,320117,10,2,2,6,2,0
5,32,3201,2,2034,320118,8,2,2,6,2,0
5,32,3201,2,2034,320119,7,2,2,6,2,0
5,32,3201,2,2034,320120,2,2,2,7,2,0
5,32,3201,2,2034,320121,3,2,2,8,2,0
5,32,3201,2,2034,320122,4,2,2,7,2,0
5,32,3201,2,2034,320123,5,2,2,8,2,0
5,32,3203,2,2644,320126,3,2,2,10,2,0
5,32,3203,2,2644,320127,1,2,2,6,2,0
5,32,3203,2,2644,320128,11,2,2,6,2,0
5,32,3203,2,2644,320129,9,2,2,6,2,0
5,32,3203,2,2644,320131,3,2,2,8,2,0
5,32,3203,2,2644,320132,7,2,2,7,2,0
5,32,3203,2,2644,320133,17,2,2,7,2,0
5,32,3202,2,84,320134,9,2,2,10,2,0
5,32,3202,2,84,320135,8,2,2,10,2,0
5,32,3202,2,84,320136,2,2,2,7,2,0
5,32,3202,2,84,320138,3,2,2,8,2,0
5,32,3202,2,84,320139,5,2,2,6,2,0
5,32,3202,2,84,320140,12,2,2,6,2,0
5,32,3202,2,84,320141,6,2,2,6,2,0
5,32,3202,2,84,320143,1,2,2,10,2,0
5,32,3216,2,1184,320144,14,2,2,10,2,0
5,32,3216,2,1184,320147,68,2,2,6,2,0
5,32,3223,2,390,320151,1,2,2,3,1,0
5,32,3223,2,390,320152,3,2,2,3,1,0
5,32,3223,2,390,320153,6,2,2,3,1,0
5,32,3223,2,390,320156,11,2,2,5,1,0
5,32,3223,2,390,320157,15,2,2,4,1,0
5,32,3223,2,390,320158,18,2,2,4,1,0
5,32,3223,2,390,320159,20,2,2,5,1,0
5,32,3223,2,390,320160,23,2,2,4,1,0
5,32,3221,2,132,320162,6,2,2,4,1,0
5,32,3221,2,132,320164,8,2,2,3,1,0
5,32,3221,2,132,320165,9,2,2,5,1,0
5,32,3221,2,132,320166,11,2,2,3,1,0
5,32,3221,2,132,320169,14,2,2,5,1,0
5,32,3221,2,132,320170,12,2,2,5,1,0
5,32,3210,2,1692,320172,3,3,3,4,1,0
5,32,3210,2,1692,320173,7,2,2,4,1,0
5,32,3210,2,1692,320174,5,2,2,4,1,0
5,32,3210,2,1692,320175,9,2,2,3,1,0
5,32,3210,2,1692,320177,13,2,2,3,1,0
5,32,3210,2,1692,320178,15,2,2,5,1,0
5,32,3210,2,1692,320179,17,2,2,5,1,0
5,32,3213,2,128,320181,18,2,2,5,1,0
5,32,3213,2,128,320182,29,2,2,5,1,0
5,32,3213,2,128,320183,2,2,2,3,1,0
5,32,3213,2,128,320186,21,2,2,3,1,0
5,32,3216,2,1184,320187,6,2,2,10,2,0
5,32,3216,2,1184,320188,29,2,2,7,2,0
5,32,3213,2,128,320191,34,2,2,5,1,0
5,32,3212,2,314,320193,9,2,2,3,1,0
5,32,3212,2,314,320194,30,2,2,4,1,0
5,32,3212,2,314,320195,18,2,2,5,1,0
5,32,3207,2,1464,320202,11,2,2,10,2,0
5,32,3212,2,314,320208,35,2,2,4,1,0
5,32,3212,2,314,320210,26,2,2,4,1,0
3,33,3321,1,1182,330002,5,2,2,3,1,0
3,33,3321,1,1182,330006,15,2,2,2,1,0
3,33,3321,1,1182,330007,34,2,2,3,1,0
3,33,3321,1,1182,330008,37,2,2,2,1,0
3,33,3321,1,1182,330009,23,2,2,2,1,0
3,33,3321,1,1182,330010,39,2,2,3,1,0
3,33,3311,1,702,330011,19,2,2,2,1,0
3,33,3311,1,702,330012,21,2,2,3,1,0
3,33,3311,1,702,330013,24,2,2,3,1,0
3,33,3311,1,702,330014,6,2,2,3,1,0
3,33,3311,1,702,330015,8,2,2,2,1,0
3,33,3311,1,702,330016,10,2,2,3,1,0
3,33,3311,1,702,330017,12,2,2,2,1,0
3,33,3311,1,702,330018,14,2,2,3,1,0
3,33,3311,1,702,330019,15,2,2,2,1,0
3,33,3311,1,702,330020,17,2,2,2,1,0
3,33,3310,2,476,330021,1,2,2,2,1,0
3,33,3310,2,476,330022,2,2,2,3,1,0
3,33,3310,2,476,330023,3,2,2,3,1,0
3,33,3310,2,476,330024,4,2,2,3,1,0
3,33,3310,2,476,330025,5,2,2,2,1,0
3,33,3310,2,476,330026,6,2,2,3,1,0
3,33,3310,2,476,330027,7,2,2,2,1,0
3,33,3310,2,476,330028,8,2,2,2,1,0
3,33,3310,2,476,330029,10,2,2,2,1,0
3,33,3310,2,476,330030,12,2,2,3,1,0
3,33,3323,2,92,330031,12,2,2,3,1,0
3,33,3323,2,92,330032,4,2,2,2,1,0
3,33,3323,2,92,330033,7,2,2,2,1,0
3,33,3323,2,92,330034,9,2,2,3,1,0
3,33,3323,2,92,330035,11,2,2,3,1,0
3,33,3323,2,92,330036,14,2,2,3,1,0
3,33,3323,2,92,330037,16,2,2,2,1,0
3,33,3323,2,92,330038,18,2,2,2,1,0
3,33,3323,2,92,330039,21,2,2,3,1,0
3,33,3323,2,92,330040,25,2,2,2,1,0
3,33,3318,2,30,330041,1,2,2,3,1,0
3,33,3318,2,30,330042,2,2,2,3,1,0
3,33,3318,2,30,330043,4,2,2,3,1,0
3,33,3318,2,30,330044,5,2,2,3,1,0
3,33,3318,2,30,330045,6,2,2,2,1,0
3,33,3318,2,30,330046,8,2,2,2,1,0
3,33,3318,2,30,330047,14,2,2,2,1,0
3,33,3318,2,30,330048,10,2,2,2,1,0
3,33,3318,2,30,330049,12,2,2,2,1,0
3,33,3318,2,30,330050,13,2,2,3,1,0
3,33,3313,2,930,330051,1,2,2,3,1,0
3,33,3313,2,930,330052,3,2,2,2,1,0
3,33,3313,2,930,330053,4,2,2,2,1,0
3,33,3313,2,930,330055,7,2,2,2,1,0
3,33,3313,2,930,330056,9,2,2,3,1,0
3,33,3313,2,930,330057,10,2,2,2,1,0
3,33,3313,2,930,330058,16,2,2,3,1,0
3,33,3313,2,930,330059,13,2,2,2,1,0
3,33,3313,2,930,330060,15,2,2,3,1,0
3,33,3304,2,418,330061,1,2,2,2,1,0
3,33,3304,2,418,330062,4,2,2,2,1,0
3,33,3304,2,418,330063,8,2,2,2,1,0
3,33,3304,2,418,330064,11,2,2,3,1,0
3,33,3304,2,418,330065,14,2,2,2,1,0
3,33,3304,2,418,330066,18,2,2,3,1,0
3,33,3304,2,418,330067,21,2,2,3,1,0
3,33,3304,2,418,330068,24,2,2,2,1,0
3,33,3304,2,418,330069,38,2,2,3,1,0
3,33,3304,2,418,330070,31,2,2,3,1,0
3,33,3307,2,688,330071,1,2,2,2,1,0
3,33,3307,2,688,330072,3,2,2,2,1,0
3,33,3307,2,688,330073,6,2,2,2,1,0
3,33,3307,2,688,330074,24,2,2,2,1,0
3,33,3307,2,688,330075,10,2,2,2,1,0
3,33,3307,2,688,330076,12,2,2,3,1,0
3,33,3307,2,688,330077,15,2,2,2,1,0
3,33,3307,2,688,330078,26,2,2,3,1,0
3,33,3307,2,688,330079,19,2,2,3,1,0
3,33,3307,2,688,330080,21,2,2,3,1,0
2,34,3401,2,526,340001,1,2,2,2,1,0
2,34,3401,2,526,340002,2,2,2,2,1,0
2,34,3401,2,526,340003,8,2,2,2,1,0
2,34,3401,2,526,340004,11,2,2,4,1,0
2,34,3401,2,526,340005,35,2,2,3,1,0
2,34,3401,2,526,340007,42,2,2,4,1,0
2,34,3401,2,526,340008,25,2,2,4,1,0
2,34,3401,2,526,340009,45,2,2,3,1,0
2,34,3401,2,526,340010,38,2,2,3,1,0
2,34,3415,2,268,340011,2,2,2,2,1,0
2,34,3415,2,268,340012,4,2,2,3,1,0
2,34,3415,2,268,340013,7,2,2,4,1,0
2,34,3415,2,268,340014,9,2,2,2,1,0
2,34,3415,2,268,340015,26,2,2,3,1,0
2,34,3415,2,268,340016,14,2,2,4,1,0
2,34,3415,2,268,340017,16,2,2,4,1,0
2,34,3415,2,268,340018,19,2,2,3,1,0
2,34,3415,2,268,340019,21,2,2,2,1,0
2,34,3415,2,268,340020,28,2,2,2,1,0
2,34,3405,2,1706,340021,40,2,2,3,1,0
2,34,3405,2,1706,340022,7,2,2,3,1,0
2,34,3405,2,1706,340023,43,2,2,3,1,0
2,34,3405,2,1706,340024,14,2,2,4,1,0
2,34,3405,2,1706,340025,18,2,2,4,1,0
2,34,3405,2,1706,340026,21,2,2,4,1,0
2,34,3405,2,1706,340027,25,2,2,4,1,0
2,34,3405,2,1706,340028,49,2,2,2,1,0
2,34,3405,2,1706,340029,32,2,2,2,1,0
2,34,3405,2,1706,340030,51,2,2,2,1,0
2,34,3405,2,456,340031,1,2,2,4,1,0
2,34,3405,2,456,340032,4,2,2,4,1,0
2,34,3405,2,456,340033,7,2,2,3,1,0
2,34,3405,2,456,340034,10,2,2,2,1,0
2,34,3405,2,456,340035,13,2,2,2,1,0
2,34,3405,2,456,340036,16,2,2,3,1,0
2,34,3405,2,456,340037,30,2,2,2,1,0
2,34,3405,2,456,340038,22,2,2,3,1,0
2,34,3405,2,456,340039,24,3,3,4,1,0
2,34,3405,2,456,340040,27,2,2,3,1,0
2,34,3410,2,42,340041,1,2,2,2,1,0
2,34,3410,2,42,340042,7,2,2,3,1,0
2,34,3410,2,42,340043,12,2,2,2,1,0
2,34,3410,2,42,340044,18,2,2,2,1,0
2,34,3410,2,42,340045,24,2,2,4,1,0
2,34,3410,2,42,340046,30,2,2,4,1,0
2,34,3410,2,42,340047,35,2,2,3,1,0
2,34,3410,2,42,340048,41,2,2,4,1,0
2,34,3410,2,42,340049,47,2,2,3,1,0
2,34,3410,2,42,340050,70,2,2,4,1,0
2,34,3412,2,156,340051,1,2,2,3,1,0
2,34,3412,2,156,340052,5,2,2,4,1,0
2,34,3412,2,156,340053,8,2,2,3,1,0
2,34,3412,2,156,340054,12,2,2,4,1,0
2,34,3412,2,0,340055,0,2,2,3,1,3
2,34,3412,2,156,340056,19,2,2,2,1,0
2,34,3412,2,156,340057,48,2,2,3,1,0
2,34,3412,2,156,340058,26,2,2,2,1,0
2,34,3412,2,156,340059,30,2,2,3,1,0
2,34,3412,2,156,340060,33,2,2,2,1,0
2,34,3413,2,262,340061,1,2,2,3,1,0
2,34,3413,2,262,340062,2,2,2,4,1,0
2,34,3413,2,262,340063,4,2,2,3,1,0
2,34,3413,2,262,340064,5,2,2,2,1,0
2,34,3413,2,262,340065,7,2,2,4,1,0
2,34,3413,2,262,340066,18,2,2,4,1,0
2,34,3413,2,262,340067,9,2,2,2,1,0
2,34,3413,2,262,340068,11,2,2,3,1,0
2,34,3413,2,262,340069,12,2,2,2,1,0
2,34,3413,2,262,340070,19,2,2,4,1,0
2,34,3403,2,198,340071,8,2,2,3,1,0
2,34,3403,2,198,340072,5,2,2,2,1,0
2,34,3403,2,198,340073,8,2,2,4,1,0
2,34,3403,2,198,340074,11,2,2,2,1,0
2,34,3403,2,198,340075,15,2,2,2,1,0
2,34,3403,2,198,340076,18,2,2,3,1,0
2,34,3403,2,198,340077,21,2,2,3,1,0
2,34,3403,2,198,340078,24,2,2,2,1,0
2,34,3403,2,198,340079,36,2,2,4,1,0
2,34,3403,2,198,340080,30,2,2,4,1,0
2,34,3408,2,870,340081,1,2,2,2,1,0
2,34,3408,2,870,340082,3,2,2,3,1,0
2,34,3408,2,870,340083,4,2,2,3,1,0
2,34,3408,2,870,340084,6,2,2,2,1,0
2,34,3408,2,870,340085,7,2,2,2,1,0
2,34,3408,2,870,340086,22,2,2,3,1,0
2,34,3408,2,870,340087,10,2,2,4,1,0
2,34,3408,2,870,340088,12,2,2,3,1,0
2,34,3408,2,870,340089,13,2,2,4,1,0
2,34,3408,2,870,340090,15,2,2,3,1,0
2,35,3507,2,746,350011,18,2,2,5,1,0
2,35,3507,2,746,350012,3,2,2,4,1,0
2,35,3507,2,746,350013,30,2,2,5,1,0
2,35,3507,2,746,350015,13,2,2,3,1,0
2,35,3507,2,746,350016,23,2,2,4,1,0
2,35,3507,2,746,350017,10,2,2,3,1,0
2,35,3507,2,746,350018,18,2,2,4,1,0
2,35,3515,2,316,350021,4,2,2,2,1,0
2,35,3515,2,316,350022,2,2,2,3,1,0
2,35,3515,2,316,350023,3,2,2,4,1,0
2,35,3515,2,316,350024,11,2,2,3,1,0
2,35,3515,2,316,350025,12,2,2,3,1,0
2,35,3515,2,316,350026,6,2,2,4,1,0
2,35,3515,2,316,350027,8,2,2,5,1,0
2,35,3515,2,316,350028,10,2,2,5,1,0
2,35,3515,2,316,350029,13,2,2,2,1,0
2,35,3515,2,316,350030,7,2,2,2,1,0
2,35,3516,2,1632,350031,13,2,2,3,1,0
2,35,3516,2,1632,350032,7,2,2,3,1,0
2,35,3516,2,1632,350033,3,2,2,3,1,0
2,35,3516,2,1632,350034,5,2,2,5,1,0
2,35,3516,2,1632,350035,18,2,2,4,1,0
2,35,3516,2,1632,350036,1,2,2,2,1,0
2,35,3516,2,1632,350037,9,2,2,2,1,0
2,35,3516,2,1632,350038,11,2,2,2,1,0
2,35,3516,2,1632,350039,15,2,2,5,1,0
2,35,3516,2,1632,350040,16,2,2,5,1,0
2,35,3506,2,1040,350041,7,2,2,4,1,0
2,35,3506,2,1040,350042,0,2,2,4,1,0
2,35,3506,2,1040,350043,1,2,2,4,1,0
2,35,3506,2,1040,350044,15,2,2,5,1,0
2,35,3506,2,1040,350045,17,2,2,2,1,0
2,35,3506,2,1040,350046,15,2,2,2,1,0
2,35,3506,2,1040,350047,3,2,2,3,1,0
2,35,3506,2,1040,350048,5,2,2,3,1,0
2,35,3506,2,1040,350049,11,2,2,5,1,0
2,35,3511,2,1646,350051,5,2,2,3,1,0
2,35,3511,2,1646,350052,4,2,2,3,1,0
2,35,3511,2,1646,350054,3,2,2,5,1,0
2,35,3511,2,1646,350055,8,2,2,2,1,0
2,35,3511,2,1646,350056,7,2,2,2,1,0
2,35,3511,2,1646,350057,6,2,2,2,1,0
2,35,3511,2,1646,350059,10,2,2,4,1,0
2,35,3511,2,1646,350060,2,2,2,4,1,0
2,35,3513,2,576,350061,5,2,2,2,1,0
2,35,3513,2,576,350062,1,2,2,4,1,0
2,35,3513,2,576,350063,11,2,2,5,1,0
2,35,3513,2,576,350064,1,2,2,3,1,0
2,35,3513,2,576,350065,8,2,2,2,1,0
2,35,3513,2,576,350066,10,2,2,4,1,0
2,35,3513,2,576,350067,26,2,2,5,1,0
2,35,3513,2,576,350068,20,2,2,3,1,0
2,35,3513,2,576,350069,17,2,2,2,1,0
2,35,3513,2,576,350070,23,2,2,3,1,0
2,35,3501,2,1228,350081,3,2,2,3,1,0
2,35,3501,2,1228,350083,7,2,2,2,1,0
2,35,3501,2,1228,350084,10,2,2,4,1,0
2,35,3501,2,1228,350087,8,2,2,4,1,0
2,35,3501,2,1228,350088,12,2,2,4,1,0
2,35,3501,2,1228,350089,1,2,2,3,1,0
2,35,3501,1,702,350093,39,2,2,3,1,0
2,35,3501,1,702,350094,23,2,2,5,1,0
2,35,3501,1,702,350095,27,2,2,4,1,0
2,35,3501,1,702,350096,7,2,2,5,1,0
2,35,3501,1,702,350097,31,3,3,2,1,0
2,35,3501,1,702,350098,35,2,2,4,1,0
2,35,3509,2,1310,350101,46,2,2,2,1,0
2,35,3509,2,1310,350102,11,2,2,3,1,0
2,35,3509,2,1310,350103,15,2,2,5,1,0
2,35,3509,2,1310,350104,36,2,2,3,1,0
2,35,3509,2,1310,350105,1,2,2,4,1,0
2,35,3509,2,1310,350106,8,2,2,5,1,0
2,35,3509,2,1310,350107,43,2,2,4,1,0
2,35,3509,2,1310,350108,22,2,2,2,1,0
2,35,3509,2,1310,350109,18,2,2,3,1,0
2,35,3509,2,1310,350110,29,2,2,2,1,0
2,35,3509,2,2276,350111,15,2,2,5,1,0
2,35,3509,2,2276,350112,18,2,2,5,1,0
2,35,3509,2,2276,350113,6,2,2,4,1,0
2,35,3509,2,2276,350114,23,3,3,4,1,0
2,35,3509,2,2276,350115,11,2,2,3,1,0
2,35,3509,2,2276,350116,8,2,2,5,1,0
2,35,3509,2,2276,350117,25,2,2,3,1,0
2,35,3509,2,2276,350118,1,2,2,4,1,0
2,35,3509,2,2276,350119,20,2,2,2,1,0
2,35,3509,2,2276,350120,3,2,2,2,1,0
2,35,3504,2,1288,350121,1,2,2,3,1,0
2,35,3504,2,1288,350123,19,2,2,3,1,0
2,35,3504,2,1288,350124,10,2,2,4,1,0
2,35,3504,2,1288,350125,210,2,2,4,1,0
2,35,3504,2,1288,350126,25,3,3,2,1,0
2,35,3504,2,1288,350127,7,3,3,2,1,0
2,35,3504,2,1288,350129,28,2,2,5,1,0
2,35,3504,2,1288,350130,43,2,2,5,1,0
3,36,3607,1,2596,360001,1,2,2,3,1,0
3,36,3607,1,2596,360002,2,2,2,3,1,0
3,36,3607,1,2596,360004,5,2,2,3,1,0
3,36,3607,1,2596,360008,10,2,2,3,1,0
3,36,3607,1,2596,360009,12,2,2,3,1,0
3,36,3605,2,240,360011,1,2,2,2,1,0
3,36,3605,2,240,360012,2,2,2,2,1,0
3,36,3605,2,240,360013,5,2,2,2,1,0
3,36,3605,2,240,360014,7,2,2,3,1,0
3,36,3605,2,240,360015,9,2,2,3,1,0
3,36,3605,2,240,360016,11,2,2,3,1,0
3,36,3605,2,240,360017,13,2,2,3,1,0
3,36,3605,2,240,360018,15,2,2,3,1,0
3,36,3605,2,240,360019,21,2,2,2,1,0
3,36,3605,2,240,360020,19,2,2,2,1,0
3,36,3603,2,978,360021,1,2,2,2,1,0
3,36,3603,2,978,360022,2,2,2,2,1,0
3,36,3603,2,978,360023,3,2,2,3,1,0
3,36,3603,2,978,360025,5,2,2,3,1,0
3,36,3603,2,978,360026,6,2,2,3,1,0
3,36,3603,2,978,360027,7,2,2,3,1,0
3,36,3603,2,978,360028,8,2,2,2,1,0
3,36,3603,2,978,360029,11,2,2,2,1,0
3,36,3603,2,978,360030,10,2,2,2,1,0
3,36,3608,2,2078,360031,1,2,2,2,1,0
3,36,3608,2,2078,360033,3,2,2,3,1,0
3,36,3608,2,2078,360034,4,2,2,3,1,0
3,36,3608,2,2078,360035,5,2,2,3,1,0
3,36,3608,2,2078,360036,6,2,2,3,1,0
3,36,3608,2,2078,360037,7,2,2,2,1,0
3,36,3608,2,2078,360038,8,2,2,2,1,0
3,36,3608,2,2078,360039,9,2,2,2,1,0
3,36,3608,2,2078,360040,10,2,2,3,1,0
3,36,3613,2,1066,360041,2,2,2,2,1,0
3,36,3613,2,1066,360042,5,2,2,2,1,0
3,36,3613,2,1066,360043,9,2,2,2,1,0
3,36,3613,2,1066,360044,12,2,2,3,1,0
3,36,3613,2,1066,360045,16,2,2,2,1,0
3,36,3613,2,1066,360046,19,2,2,3,1,0
3,36,3613,2,1066,360047,22,2,2,2,1,0
3,36,3613,2,1066,360048,26,2,2,3,1,0
3,36,3613,2,1066,360049,29,2,2,3,1,0
3,36,3613,2,1066,360050,33,2,2,3,1,0
3,36,3610,2,1826,360051,1,2,2,3,1,0
3,36,3610,2,1826,360052,2,2,2,2,1,0
3,36,3610,2,1826,360053,4,2,2,3,1,0
3,36,3610,2,1826,360054,5,2,2,3,1,0
3,36,3610,2,1826,360055,6,2,2,2,1,0
3,36,3610,2,1826,360056,7,2,2,2,1,0
3,36,3610,2,1826,360057,9,2,2,2,1,0
3,36,3610,2,1826,360058,10,2,2,2,1,0
3,36,3610,2,1826,360059,11,2,2,3,1,0
3,36,3610,2,1826,360060,12,2,2,3,1,0
3,36,3601,2,1214,360061,1,2,2,2,1,0
3,36,3601,2,1214,360062,2,2,2,2,1,0
3,36,3601,2,1214,360063,3,2,2,2,1,0
3,36,3601,2,1214,360064,4,2,2,3,1,0
3,36,3601,2,1214,360065,5,2,2,3,1,0
3,36,3601,2,1214,360066,6,2,2,2,1,0
3,36,3601,2,1214,360067,7,2,2,3,1,0
3,36,3601,2,1214,360068,8,2,2,2,1,0
3,36,3601,2,1214,360069,9,2,2,3,1,0
3,36,3601,2,1214,360070,10,2,2,3,1,0
3,36,3612,1,1474,360071,1,2,2,2,1,0
3,36,3612,1,1474,360072,2,2,2,2,1,0
3,36,3612,1,1474,360073,4,2,2,2,1,0
3,36,3612,1,1474,360074,5,2,2,2,1,0
3,36,3612,1,1474,360075,7,2,2,2,1,0
3,36,3612,1,1474,360076,8,2,2,3,1,0
3,36,3612,1,1474,360077,9,2,2,3,1,0
3,36,3612,1,1474,360078,11,2,2,3,1,0
3,36,3612,1,1474,360079,12,2,2,3,1,0
3,36,3612,1,1474,360080,14,2,2,3,1,0
3,36,3606,2,1956,360081,2,2,2,3,1,0
3,36,3606,2,1956,360082,5,2,2,3,1,0
3,36,3606,2,1956,360083,8,2,2,3,1,0
3,36,3606,2,1956,360084,10,2,2,30,1,0
3,36,3606,2,1956,360085,13,2,2,3,1,0
3,36,3606,2,1956,360087,19,2,2,2,1,0
3,36,3606,2,1956,360088,22,2,2,2,1,0
3,36,3606,2,1956,360089,24,2,2,2,1,0
3,36,3606,2,1956,360090,27,2,2,2,1,0
1,37,3706,1,156,370017,8,1,1,1,1,0
1,37,3706,1,156,370019,10,3,3,1,1,0
1,37,3706,2,6,370031,2,3,3,1,1,0
1,37,3706,2,6,370032,6,2,2,1,1,0
1,37,3706,2,6,370033,10,1,1,1,1,0
1,37,3706,2,6,370034,14,2,2,1,1,0
1,37,3706,2,6,370035,18,1,1,1,1,0
1,37,3706,2,6,370037,26,2,2,1,1,0
1,37,3706,2,6,370038,10,2,2,1,1,0
1,37,3706,2,6,370039,54,2,2,1,1,0
1,37,3706,2,6,370040,38,2,2,1,1,0
