"zone","state","lga","sector","ea","hhid","topic_cd","topic_desc","topic_other","sa5aq1","sa5aq2","sa5aq2b","tracked_obs"
1,25,2507,2,814,250034,11,"Animal Diseases / Va",,2,,,0
1,25,2507,2,814,250034,12,"Fishery Production",,2,,,0
1,25,2507,2,814,250034,13,"Other (specify)",,2,,,0
1,25,2507,2,814,250035,1,"New Seed Varieties",,2,,,0
1,25,2507,2,814,250035,2,"Pest Control",,2,,,0
1,25,2507,2,814,250035,3,"Fertilizer Use",,2,,,0
1,25,2507,2,814,250035,4,"Irrigation",,2,,,0
1,25,2507,2,814,250035,5,"Composting (Manure)",,2,,,0
1,25,2507,2,814,250035,6,"Marketing/Crop Sales",,2,,,0
1,25,2507,2,814,250035,7,"Growing/Selling Toba",,2,,,0
1,25,2507,2,814,250035,8,"Access to Credit",,2,,,0
1,25,2507,2,814,250035,9,"Forestry",,2,,,0
1,25,2507,2,814,250035,10,"General Animal Care",,2,,,0
1,25,2507,2,814,250035,11,"Animal Diseases / Va",,2,,,0
1,25,2507,2,814,250035,12,"Fishery Production",,2,,,0
1,25,2507,2,814,250035,13,"Other (specify)",,2,,,0
1,25,2507,2,814,250036,1,"New Seed Varieties",,2,,,0
1,25,2507,2,814,250036,2,"Pest Control",,2,,,0
1,25,2507,2,814,250036,3,"Fertilizer Use",,2,,,0
1,25,2507,2,814,250036,4,"Irrigation",,2,,,0
1,25,2507,2,814,250036,5,"Composting (Manure)",,2,,,0
1,25,2507,2,814,250036,6,"Marketing/Crop Sales",,2,,,0
1,25,2507,2,814,250036,7,"Growing/Selling Toba",,2,,,0
1,25,2507,2,814,250036,8,"Access to Credit",,2,,,0
1,25,2507,2,814,250036,9,"Forestry",,2,,,0
1,25,2507,2,814,250036,10,"General Animal Care",,2,,,0
1,25,2507,2,814,250036,11,"Animal Diseases / Va",,2,,,0
1,25,2507,2,814,250036,12,"Fishery Production",,2,,,0
1,25,2507,2,814,250036,13,"Other (specify)",,2,,,0
1,25,2507,2,814,250038,1,"New Seed Varieties",,2,,,0
1,25,2507,2,814,250038,2,"Pest Control",,2,,,0
1,25,2507,2,814,250038,3,"Fertilizer Use",,2,,,0
1,25,2507,2,814,250038,4,"Irrigation",,2,,,0
1,25,2507,2,814,250038,5,"Composting (Manure)",,2,,,0
1,25,2507,2,814,250038,6,"Marketing/Crop Sales",,2,,,0
1,25,2507,2,814,250038,7,"Growing/Selling Toba",,2,,,0
1,25,2507,2,814,250038,8,"Access to Credit",,2,,,0
1,25,2507,2,814,250038,9,"Forestry",,2,,,0
1,25,2507,2,814,250038,10,"General Animal Care",,2,,,0
1,25,2507,2,814,250038,11,"Animal Diseases / Va",,2,,,0
1,25,2507,2,814,250038,12,"Fishery Production",,2,,,0
1,25,2507,2,814,250038,13,"Other (specify)",,2,,,0
1,25,2507,2,814,250039,1,"New Seed Varieties",,2,,,0
1,25,2507,2,814,250039,2,"Pest Control",,2,,,0
1,25,2507,2,814,250039,3,"Fertilizer Use",,2,,,0
1,25,2507,2,814,250039,4,"Irrigation",,2,,,0
1,25,2507,2,814,250039,5,"Composting (Manure)",,2,,,0
1,25,2507,2,814,250039,6,"Marketing/Crop Sales",,2,,,0
1,25,2507,2,814,250039,7,"Growing/Selling Toba",,2,,,0
1,25,2507,2,814,250039,8,"Access to Credit",,2,,,0
1,25,2507,2,814,250039,9,"Forestry",,2,,,0
1,25,2507,2,814,250039,10,"General Animal Care",,2,,,0
1,25,2507,2,814,250039,11,"Animal Diseases / Va",,2,,,0
1,25,2507,2,814,250039,12,"Fishery Production",,2,,,0
1,25,2507,2,814,250039,13,"Other (specify)",,2,,,0
1,25,2507,2,814,250040,1,"New Seed Varieties",,2,,,0
1,25,2507,2,814,250040,2,"Pest Control",,2,,,0
1,25,2507,2,814,250040,3,"Fertilizer Use",,2,,,0
1,25,2507,2,814,250040,4,"Irrigation",,2,,,0
1,25,2507,2,814,250040,5,"Composting (Manure)",,2,,,0
1,25,2507,2,814,250040,6,"Marketing/Crop Sales",,2,,,0
1,25,2507,2,814,250040,7,"Growing/Selling Toba",,2,,,0
1,25,2507,2,814,250040,8,"Access to Credit",,2,,,0
1,25,2507,2,814,250040,9,"Forestry",,2,,,0
1,25,2507,2,814,250040,10,"General Animal Care",,2,,,0
1,25,2507,2,814,250040,11,"Animal Diseases / Va",,2,,,0
1,25,2507,2,814,250040,12,"Fishery Production",,2,,,0
1,25,2507,2,814,250040,13,"Other (specify)",,2,,,0
1,25,2513,2,128,250041,1,"New Seed Varieties",,2,,,0
1,25,2513,2,128,250041,2,"Pest Control",,2,,,0
1,25,2513,2,128,250041,3,"Fertilizer Use",,2,,,0
1,25,2513,2,128,250041,4,"Irrigation",,2,,,0
1,25,2513,2,128,250041,5,"Composting (Manure)",,2,,,0
1,25,2513,2,128,250041,6,"Marketing/Crop Sales",,2,,,0
1,25,2513,2,128,250041,7,"Growing/Selling Toba",,2,,,0
1,25,2513,2,128,250041,8,"Access to Credit",,2,,,0
1,25,2513,2,128,250041,9,"Forestry",,2,,,0
1,25,2513,2,128,250041,10,"General Animal Care",,2,,,0
1,25,2513,2,128,250041,11,"Animal Diseases / Va",,2,,,0
1,25,2513,2,128,250041,12,"Fishery Production",,2,,,0
1,25,2513,2,128,250041,13,"Other (specify)",,2,,,0
1,25,2513,2,128,250042,1,"New Seed Varieties",,2,,,0
1,25,2513,2,128,250042,2,"Pest Control",,2,,,0
1,25,2513,2,128,250042,3,"Fertilizer Use",,2,,,0
1,25,2513,2,128,250042,4,"Irrigation",,2,,,0
1,25,2513,2,128,250042,5,"Composting (Manure)",,2,,,0
1,25,2513,2,128,250042,6,"Marketing/Crop Sales",,2,,,0
1,25,2513,2,128,250042,7,"Growing/Selling Toba",,2,,,0
1,25,2513,2,128,250042,8,"Access to Credit",,2,,,0
1,25,2513,2,128,250042,9,"Forestry",,2,,,0
1,25,2513,2,128,250042,10,"General Animal Care",,2,,,0
1,25,2513,2,128,250042,11,"Animal Diseases / Va",,2,,,0
1,25,2513,2,128,250042,12,"Fishery Production",,2,,,0
1,25,2513,2,128,250042,13,"Other (specify)",,2,,,0
1,25,2513,2,128,250043,1,"New Seed Varieties",,2,,,0
1,25,2513,2,128,250043,2,"Pest Control",,2,,,0
1,25,2513,2,128,250043,3,"Fertilizer Use",,2,,,0
1,25,2513,2,128,250043,4,"Irrigation",,2,,,0
1,25,2513,2,128,250043,5,"Composting (Manure)",,2,,,0
1,25,2513,2,128,250043,6,"Marketing/Crop Sales",,2,,,0
1,25,2513,2,128,250043,7,"Growing/Selling Toba",,2,,,0
1,25,2513,2,128,250043,8,"Access to Credit",,2,,,0
1,25,2513,2,128,250043,9,"Forestry",,2,,,0
1,25,2513,2,128,250043,10,"General Animal Care",,2,,,0
1,25,2513,2,128,250043,11,"Animal Diseases / Va",,2,,,0
1,25,2513,2,128,250043,12,"Fishery Production",,2,,,0
1,25,2513,2,128,250043,13,"Other (specify)",,2,,,0
1,25,2513,2,128,250044,1,"New Seed Varieties",,2,,,0
1,25,2513,2,128,250044,2,"Pest Control",,2,,,0
1,25,2513,2,128,250044,3,"Fertilizer Use",,2,,,0
1,25,2513,2,128,250044,4,"Irrigation",,2,,,0
1,25,2513,2,128,250044,5,"Composting (Manure)",,2,,,0
1,25,2513,2,128,250044,6,"Marketing/Crop Sales",,2,,,0
1,25,2513,2,128,250044,7,"Growing/Selling Toba",,2,,,0
1,25,2513,2,128,250044,8,"Access to Credit",,2,,,0
1,25,2513,2,128,250044,9,"Forestry",,2,,,0
1,25,2513,2,128,250044,10,"General Animal Care",,2,,,0
1,25,2513,2,128,250044,11,"Animal Diseases / Va",,2,,,0
1,25,2513,2,128,250044,12,"Fishery Production",,2,,,0
1,25,2513,2,128,250044,13,"Other (specify)",,2,,,0
1,25,2513,2,128,250045,1,"New Seed Varieties",,2,,,0
1,25,2513,2,128,250045,2,"Pest Control",,2,,,0
1,25,2513,2,128,250045,3,"Fertilizer Use",,2,,,0
1,25,2513,2,128,250045,4,"Irrigation",,2,,,0
1,25,2513,2,128,250045,5,"Composting (Manure)",,2,,,0
1,25,2513,2,128,250045,6,"Marketing/Crop Sales",,2,,,0
1,25,2513,2,128,250045,7,"Growing/Selling Toba",,2,,,0
1,25,2513,2,128,250045,8,"Access to Credit",,2,,,0
1,25,2513,2,128,250045,9,"Forestry",,2,,,0
1,25,2513,2,128,250045,10,"General Animal Care",,2,,,0
1,25,2513,2,128,250045,11,"Animal Diseases / Va",,2,,,0
1,25,2513,2,128,250045,12,"Fishery Production",,2,,,0
1,25,2513,2,128,250045,13,"Other (specify)",,2,,,0
1,25,2513,2,128,250046,1,"New Seed Varieties",,2,,,0
1,25,2513,2,128,250046,2,"Pest Control",,2,,,0
1,25,2513,2,128,250046,3,"Fertilizer Use",,2,,,0
1,25,2513,2,128,250046,4,"Irrigation",,2,,,0
1,25,2513,2,128,250046,5,"Composting (Manure)",,2,,,0
1,25,2513,2,128,250046,6,"Marketing/Crop Sales",,2,,,0
1,25,2513,2,128,250046,7,"Growing/Selling Toba",,2,,,0
1,25,2513,2,128,250046,8,"Access to Credit",,2,,,0
1,25,2513,2,128,250046,9,"Forestry",,2,,,0
1,25,2513,2,128,250046,10,"General Animal Care",,2,,,0
1,25,2513,2,128,250046,11,"Animal Diseases / Va",,2,,,0
1,25,2513,2,128,250046,12,"Fishery Production",,2,,,0
1,25,2513,2,128,250046,13,"Other (specify)",,2,,,0
1,25,2513,2,128,250047,1,"New Seed Varieties",,2,,,0
1,25,2513,2,128,250047,2,"Pest Control",,2,,,0
1,25,2513,2,128,250047,3,"Fertilizer Use",,2,,,0
1,25,2513,2,128,250047,4,"Irrigation",,2,,,0
1,25,2513,2,128,250047,5,"Composting (Manure)",,2,,,0
1,25,2513,2,128,250047,6,"Marketing/Crop Sales",,2,,,0
1,25,2513,2,128,250047,7,"Growing/Selling Toba",,2,,,0
1,25,2513,2,128,250047,8,"Access to Credit",,2,,,0
1,25,2513,2,128,250047,9,"Forestry",,2,,,0
1,25,2513,2,128,250047,10,"General Animal Care",,2,,,0
1,25,2513,2,128,250047,11,"Animal Diseases / Va",,2,,,0
1,25,2513,2,128,250047,12,"Fishery Production",,2,,,0
1,25,2513,2,128,250047,13,"Other (specify)",,2,,,0
1,25,2513,2,128,250048,1,"New Seed Varieties",,2,,,0
1,25,2513,2,128,250048,2,"Pest Control",,2,,,0
1,25,2513,2,128,250048,3,"Fertilizer Use",,2,,,0
1,25,2513,2,128,250048,4,"Irrigation",,2,,,0
1,25,2513,2,128,250048,5,"Composting (Manure)",,2,,,0
1,25,2513,2,128,250048,6,"Marketing/Crop Sales",,2,,,0
1,25,2513,2,128,250048,7,"Growing/Selling Toba",,2,,,0
1,25,2513,2,128,250048,8,"Access to Credit",,2,,,0
1,25,2513,2,128,250048,9,"Forestry",,2,,,0
1,25,2513,2,128,250048,10,"General Animal Care",,2,,,0
1,25,2513,2,128,250048,11,"Animal Diseases / Va",,2,,,0
1,25,2513,2,128,250048,12,"Fishery Production",,2,,,0
1,25,2513,2,128,250048,13,"Other (specify)",,2,,,0
1,25,2513,2,128,250049,1,"New Seed Varieties",,2,,,0
1,25,2513,2,128,250049,2,"Pest Control",,2,,,0
1,25,2513,2,128,250049,3,"Fertilizer Use",,2,,,0
1,25,2513,2,128,250049,4,"Irrigation",,2,,,0
1,25,2513,2,128,250049,5,"Composting (Manure)",,2,,,0
1,25,2513,2,128,250049,6,"Marketing/Crop Sales",,2,,,0
1,25,2513,2,128,250049,7,"Growing/Selling Toba",,2,,,0
1,25,2513,2,128,250049,8,"Access to Credit",,2,,,0
1,25,2513,2,128,250049,9,"Forestry",,2,,,0
1,25,2513,2,128,250049,10,"General Animal Care",,2,,,0
1,25,2513,2,128,250049,11,"Animal Diseases / Va",,2,,,0
1,25,2513,2,128,250049,12,"Fishery Production",,2,,,0
1,25,2513,2,128,250049,13,"Other (specify)",,2,,,0
1,25,2513,2,128,250050,1,"New Seed Varieties",,2,,,0
1,25,2513,2,128,250050,2,"Pest Control",,2,,,0
1,25,2513,2,128,250050,3,"Fertilizer Use",,2,,,0
1,25,2513,2,128,250050,4,"Irrigation",,2,,,0
1,25,2513,2,128,250050,5,"Composting (Manure)",,2,,,0
1,25,2513,2,128,250050,6,"Marketing/Crop Sales",,2,,,0
1,25,2513,2,128,250050,7,"Growing/Selling Toba",,2,,,0
1,25,2513,2,128,250050,8,"Access to Credit",,2,,,0
1,25,2513,2,128,250050,9,"Forestry",,2,,,0
1,25,2513,2,128,250050,10,"General Animal Care",,2,,,0
1,25,2513,2,128,250050,11,"Animal Diseases / Va",,2,,,0
1,25,2513,2,128,250050,12,"Fishery Production",,2,,,0
1,25,2513,2,128,250050,13,"Other (specify)",,2,,,0
1,25,2502,2,728,250052,1,"New Seed Varieties",,2,,,0
1,25,2502,2,728,250052,2,"Pest Control",,2,,,0
1,25,2502,2,728,250052,3,"Fertilizer Use",,2,,,0
1,25,2502,2,728,250052,4,"Irrigation",,2,,,0
1,25,2502,2,728,250052,5,"Composting (Manure)",,2,,,0
1,25,2502,2,728,250052,6,"Marketing/Crop Sales",,2,,,0
1,25,2502,2,728,250052,7,"Growing/Selling Toba",,2,,,0
1,25,2502,2,728,250052,8,"Access to Credit",,2,,,0
1,25,2502,2,728,250052,9,"Forestry",,2,,,0
1,25,2502,2,728,250052,10,"General Animal Care",,2,,,0
1,25,2502,2,728,250052,11,"Animal Diseases / Va",,2,,,0
1,25,2502,2,728,250052,12,"Fishery Production",,2,,,0
1,25,2502,2,728,250052,13,"Other (specify)",,2,,,0
1,25,2502,2,728,250053,1,"New Seed Varieties",,2,,,0
1,25,2502,2,728,250053,2,"Pest Control",,2,,,0
1,25,2502,2,728,250053,3,"Fertilizer Use",,2,,,0
1,25,2502,2,728,250053,4,"Irrigation",,2,,,0
1,25,2502,2,728,250053,5,"Composting (Manure)",,2,,,0
1,25,2502,2,728,250053,6,"Marketing/Crop Sales",,2,,,0
1,25,2502,2,728,250053,7,"Growing/Selling Toba",,2,,,0
1,25,2502,2,728,250053,8,"Access to Credit",,2,,,0
1,25,2502,2,728,250053,9,"Forestry",,2,,,0
1,25,2502,2,728,250053,10,"General Animal Care",,2,,,0
1,25,2502,2,728,250053,11,"Animal Diseases / Va",,2,,,0
1,25,2502,2,728,250053,12,"Fishery Production",,2,,,0
1,25,2502,2,728,250053,13,"Other (specify)",,2,,,0
1,25,2502,2,728,250054,1,"New Seed Varieties",,2,,,0
1,25,2502,2,728,250054,2,"Pest Control",,2,,,0
1,25,2502,2,728,250054,3,"Fertilizer Use",,2,,,0
1,25,2502,2,728,250054,4,"Irrigation",,2,,,0
1,25,2502,2,728,250054,5,"Composting (Manure)",,2,,,0
1,25,2502,2,728,250054,6,"Marketing/Crop Sales",,2,,,0
1,25,2502,2,728,250054,7,"Growing/Selling Toba",,2,,,0
1,25,2502,2,728,250054,8,"Access to Credit",,2,,,0
1,25,2502,2,728,250054,9,"Forestry",,2,,,0
1,25,2502,2,728,250054,10,"General Animal Care",,2,,,0
1,25,2502,2,728,250054,11,"Animal Diseases / Va",,2,,,0
1,25,2502,2,728,250054,12,"Fishery Production",,2,,,0
1,25,2502,2,728,250054,13,"Other (specify)",,2,,,0
1,25,2502,2,728,250055,1,"New Seed Varieties",,2,,,0
1,25,2502,2,728,250055,2,"Pest Control",,2,,,0
1,25,2502,2,728,250055,3,"Fertilizer Use",,2,,,0
1,25,2502,2,728,250055,4,"Irrigation",,2,,,0
1,25,2502,2,728,250055,5,"Composting (Manure)",,2,,,0
1,25,2502,2,728,250055,6,"Marketing/Crop Sales",,2,,,0
1,25,2502,2,728,250055,7,"Growing/Selling Toba",,2,,,0
1,25,2502,2,728,250055,8,"Access to Credit",,2,,,0
1,25,2502,2,728,250055,9,"Forestry",,2,,,0
1,25,2502,2,728,250055,10,"General Animal Care",,2,,,0
1,25,2502,2,728,250055,11,"Animal Diseases / Va",,2,,,0
1,25,2502,2,728,250055,12,"Fishery Production",,2,,,0
1,25,2502,2,728,250055,13,"Other (specify)",,2,,,0
1,25,2502,2,728,250056,1,"New Seed Varieties",,2,,,0
1,25,2502,2,728,250056,2,"Pest Control",,2,,,0
1,25,2502,2,728,250056,3,"Fertilizer Use",,2,,,0
1,25,2502,2,728,250056,4,"Irrigation",,2,,,0
1,25,2502,2,728,250056,5,"Composting (Manure)",,2,,,0
1,25,2502,2,728,250056,6,"Marketing/Crop Sales",,2,,,0
1,25,2502,2,728,250056,7,"Growing/Selling Toba",,2,,,0
1,25,2502,2,728,250056,8,"Access to Credit",,2,,,0
1,25,2502,2,728,250056,9,"Forestry",,2,,,0
1,25,2502,2,728,250056,10,"General Animal Care",,2,,,0
1,25,2502,2,728,250056,11,"Animal Diseases / Va",,2,,,0
1,25,2502,2,728,250056,12,"Fishery Production",,2,,,0
1,25,2502,2,728,250056,13,"Other (specify)",,2,,,0
1,25,2503,2,0,250057,1,"New Seed Varieties",,2,,,1
1,25,2503,2,0,250057,2,"Pest Control",,2,,,1
1,25,2503,2,0,250057,3,"Fertilizer Use",,2,,,1
1,25,2503,2,0,250057,4,"Irrigation",,2,,,1
1,25,2503,2,0,250057,5,"Composting (Manure)",,2,,,1
1,25,2503,2,0,250057,6,"Marketing/Crop Sales",,2,,,1
1,25,2503,2,0,250057,7,"Growing/Selling Toba",,2,,,1
1,25,2503,2,0,250057,8,"Access to Credit",,2,,,1
1,25,2503,2,0,250057,9,"Forestry",,2,,,1
1,25,2503,2,0,250057,10,"General Animal Care",,2,,,1
1,25,2503,2,0,250057,11,"Animal Diseases / Va",,2,,,1
1,25,2503,2,0,250057,12,"Fishery Production",,2,,,1
1,25,2503,2,0,250057,13,"Other (specify)",,2,,,1
1,25,2502,2,728,250058,1,"New Seed Varieties",,2,,,0
1,25,2502,2,728,250058,2,"Pest Control",,2,,,0
1,25,2502,2,728,250058,3,"Fertilizer Use",,2,,,0
1,25,2502,2,728,250058,4,"Irrigation",,2,,,0
1,25,2502,2,728,250058,5,"Composting (Manure)",,2,,,0
1,25,2502,2,728,250058,6,"Marketing/Crop Sales",,2,,,0
1,25,2502,2,728,250058,7,"Growing/Selling Toba",,2,,,0
1,25,2502,2,728,250058,8,"Access to Credit",,2,,,0
1,25,2502,2,728,250058,9,"Forestry",,2,,,0
1,25,2502,2,728,250058,10,"General Animal Care",,2,,,0
1,25,2502,2,728,250058,11,"Animal Diseases / Va",,2,,,0
1,25,2502,2,728,250058,12,"Fishery Production",,2,,,0
1,25,2502,2,728,250058,13,"Other (specify)",,2,,,0
1,25,2502,2,728,250059,1,"New Seed Varieties",,2,,,0
1,25,2502,2,728,250059,2,"Pest Control",,2,,,0
1,25,2502,2,728,250059,3,"Fertilizer Use",,2,,,0
1,25,2502,2,728,250059,4,"Irrigation",,2,,,0
1,25,2502,2,728,250059,5,"Composting (Manure)",,2,,,0
1,25,2502,2,728,250059,6,"Marketing/Crop Sales",,2,,,0
1,25,2502,2,728,250059,7,"Growing/Selling Toba",,2,,,0
1,25,2502,2,728,250059,8,"Access to Credit",,2,,,0
1,25,2502,2,728,250059,9,"Forestry",,2,,,0
1,25,2502,2,728,250059,10,"General Animal Care",,2,,,0
1,25,2502,2,728,250059,11,"Animal Diseases / Va",,2,,,0
1,25,2502,2,728,250059,12,"Fishery Production",,2,,,0
1,25,2502,2,728,250059,13,"Other (specify)",,2,,,0
1,25,2511,2,1424,250061,1,"New Seed Varieties",,1,12,,0
1,25,2511,2,1424,250061,2,"Pest Control",,1,12,,0
1,25,2511,2,1424,250061,3,"Fertilizer Use",,1,12,,0
1,25,2511,2,1424,250061,4,"Irrigation",,1,12,,0
1,25,2511,2,1424,250061,5,"Composting (Manure)",,1,12,,0
1,25,2511,2,1424,250061,6,"Marketing/Crop Sales",,1,12,,0
1,25,2511,2,1424,250061,7,"Growing/Selling Toba",,1,12,,0
1,25,2511,2,1424,250061,8,"Access to Credit",,1,12,,0
1,25,2511,2,1424,250061,9,"Forestry",,1,12,,0
1,25,2511,2,1424,250061,10,"General Animal Care",,1,12,,0
1,25,2511,2,1424,250061,11,"Animal Diseases / Va",,1,12,,0
1,25,2511,2,1424,250061,12,"Fishery Production",,1,12,,0
1,25,2511,2,1424,250061,13,"Other (specify)",,2,,,0
1,25,2511,2,1424,250062,1,"New Seed Varieties",,2,,,0
1,25,2511,2,1424,250062,2,"Pest Control",,2,,,0
1,25,2511,2,1424,250062,3,"Fertilizer Use",,2,,,0
1,25,2511,2,1424,250062,4,"Irrigation",,2,,,0
1,25,2511,2,1424,250062,5,"Composting (Manure)",,2,,,0
1,25,2511,2,1424,250062,6,"Marketing/Crop Sales",,2,,,0
1,25,2511,2,1424,250062,7,"Growing/Selling Toba",,2,,,0
1,25,2511,2,1424,250062,8,"Access to Credit",,2,,,0
1,25,2511,2,1424,250062,9,"Forestry",,2,,,0
1,25,2511,2,1424,250062,10,"General Animal Care",,2,,,0
1,25,2511,2,1424,250062,11,"Animal Diseases / Va",,2,,,0
1,25,2511,2,1424,250062,12,"Fishery Production",,2,,,0
1,25,2511,2,1424,250062,13,"Other (specify)",,2,,,0
1,25,2511,2,1424,250064,1,"New Seed Varieties",,2,,,0
1,25,2511,2,1424,250064,2,"Pest Control",,2,,,0
1,25,2511,2,1424,250064,3,"Fertilizer Use",,1,1,,0
1,25,2511,2,1424,250064,4,"Irrigation",,2,,,0
1,25,2511,2,1424,250064,5,"Composting (Manure)",,2,,,0
1,25,2511,2,1424,250064,6,"Marketing/Crop Sales",,2,,,0
1,25,2511,2,1424,250064,7,"Growing/Selling Toba",,2,,,0
1,25,2511,2,1424,250064,8,"Access to Credit",,2,,,0
1,25,2511,2,1424,250064,9,"Forestry",,2,,,0
1,25,2511,2,1424,250064,10,"General Animal Care",,2,,,0
1,25,2511,2,1424,250064,11,"Animal Diseases / Va",,2,,,0
1,25,2511,2,1424,250064,12,"Fishery Production",,2,,,0
1,25,2511,2,1424,250064,13,"Other (specify)",,2,,,0
1,25,2511,2,1424,250065,1,"New Seed Varieties",,2,,,0
1,25,2511,2,1424,250065,2,"Pest Control",,2,,,0
1,25,2511,2,1424,250065,3,"Fertilizer Use",,2,,,0
1,25,2511,2,1424,250065,4,"Irrigation",,2,,,0
1,25,2511,2,1424,250065,5,"Composting (Manure)",,2,,,0
1,25,2511,2,1424,250065,6,"Marketing/Crop Sales",,2,,,0
1,25,2511,2,1424,250065,7,"Growing/Selling Toba",,2,,,0
1,25,2511,2,1424,250065,8,"Access to Credit",,2,,,0
1,25,2511,2,1424,250065,9,"Forestry",,2,,,0
1,25,2511,2,1424,250065,10,"General Animal Care",,2,,,0
1,25,2511,2,1424,250065,11,"Animal Diseases / Va",,2,,,0
1,25,2511,2,1424,250065,12,"Fishery Production",,2,,,0
1,25,2511,2,1424,250065,13,"Other (specify)",,2,,,0
1,25,2511,2,1424,250068,1,"New Seed Varieties",,2,,,0
1,25,2511,2,1424,250068,2,"Pest Control",,2,,,0
1,25,2511,2,1424,250068,3,"Fertilizer Use",,2,,,0
1,25,2511,2,1424,250068,4,"Irrigation",,2,,,0
1,25,2511,2,1424,250068,5,"Composting (Manure)",,2,,,0
1,25,2511,2,1424,250068,6,"Marketing/Crop Sales",,2,,,0
1,25,2511,2,1424,250068,7,"Growing/Selling Toba",,2,,,0
1,25,2511,2,1424,250068,8,"Access to Credit",,2,,,0
1,25,2511,2,1424,250068,9,"Forestry",,2,,,0
1,25,2511,2,1424,250068,10,"General Animal Care",,2,,,0
1,25,2511,2,1424,250068,11,"Animal Diseases / Va",,2,,,0
1,25,2511,2,1424,250068,12,"Fishery Production",,2,,,0
1,25,2511,2,1424,250068,13,"Other (specify)",,2,,,0
3,33,3304,2,0,250069,1,"New Seed Varieties",,1,11,,1
3,33,3304,2,0,250069,2,"Pest Control",,1,11,,1
3,33,3304,2,0,250069,3,"Fertilizer Use",,1,11,,1
3,33,3304,2,0,250069,4,"Irrigation",,1,11,,1
3,33,3304,2,0,250069,5,"Composting (Manure)",,1,11,,1
3,33,3304,2,0,250069,6,"Marketing/Crop Sales",,1,11,,1
3,33,3304,2,0,250069,7,"Growing/Selling Toba",,2,,,1
3,33,3304,2,0,250069,8,"Access to Credit",,2,,,1
3,33,3304,2,0,250069,9,"Forestry",,2,,,1
3,33,3304,2,0,250069,10,"General Animal Care",,2,,,1
3,33,3304,2,0,250069,11,"Animal Diseases / Va",,2,,,1
3,33,3304,2,0,250069,12,"Fishery Production",,2,,,1
3,33,3304,2,0,250069,13,"Other (specify)",,2,,,1
1,25,2511,2,1424,250070,1,"New Seed Varieties",,1,12,,0
1,25,2511,2,1424,250070,2,"Pest Control",,1,12,,0
1,25,2511,2,1424,250070,3,"Fertilizer Use",,1,12,,0
1,25,2511,2,1424,250070,4,"Irrigation",,1,12,,0
1,25,2511,2,1424,250070,5,"Composting (Manure)",,1,12,,0
1,25,2511,2,1424,250070,6,"Marketing/Crop Sales",,1,12,,0
1,25,2511,2,1424,250070,7,"Growing/Selling Toba",,1,12,,0
1,25,2511,2,1424,250070,8,"Access to Credit",,1,12,,0
1,25,2511,2,1424,250070,9,"Forestry",,1,12,,0
1,25,2511,2,1424,250070,10,"General Animal Care",,1,12,,0
1,25,2511,2,1424,250070,11,"Animal Diseases / Va",,1,12,,0
1,25,2511,2,1424,250070,12,"Fishery Production",,1,12,,0
1,25,2511,2,1424,250070,13,"Other (specify)",,2,,,0
1,26,2606,1,516,260008,1,"New Seed Varieties",,2,,,0
1,26,2606,1,516,260008,2,"Pest Control",,2,,,0
1,26,2606,1,516,260008,3,"Fertilizer Use",,2,,,0
1,26,2606,1,516,260008,4,"Irrigation",,2,,,0
1,26,2606,1,516,260008,5,"Composting (Manure)",,2,,,0
1,26,2606,1,516,260008,6,"Marketing/Crop Sales",,2,,,0
1,26,2606,1,516,260008,7,"Growing/Selling Toba",,2,,,0
1,26,2606,1,516,260008,8,"Access to Credit",,2,,,0
1,26,2606,1,516,260008,9,"Forestry",,2,,,0
1,26,2606,1,516,260008,10,"General Animal Care",,2,,,0
1,26,2606,1,516,260008,11,"Animal Diseases / Va",,2,,,0
1,26,2606,1,516,260008,12,"Fishery Production",,2,,,0
1,26,2606,1,516,260008,13,"Other (specify)",,2,,,0
1,26,2606,1,516,260010,1,"New Seed Varieties",,,,,0
1,26,2606,1,516,260010,2,"Pest Control",,,,,0
1,26,2606,1,516,260010,3,"Fertilizer Use",,,,,0
1,26,2606,1,516,260010,4,"Irrigation",,,,,0
1,26,2606,1,516,260010,5,"Composting (Manure)",,,,,0
1,26,2606,1,516,260010,6,"Marketing/Crop Sales",,,,,0
1,26,2606,1,516,260010,7,"Growing/Selling Toba",,,,,0
1,26,2606,1,516,260010,8,"Access to Credit",,,,,0
1,26,2606,1,516,260010,9,"Forestry",,,,,0
1,26,2606,1,516,260010,10,"General Animal Care",,,,,0
1,26,2606,1,516,260010,11,"Animal Diseases / Va",,,,,0
1,26,2606,1,516,260010,12,"Fishery Production",,,,,0
1,26,2606,1,516,260010,13,"Other (specify)",,,,,0
1,26,2618,2,1276,260021,1,"New Seed Varieties",,2,,,0
1,26,2618,2,1276,260021,2,"Pest Control",,2,,,0
1,26,2618,2,1276,260021,3,"Fertilizer Use",,2,,,0
1,26,2618,2,1276,260021,4,"Irrigation",,2,,,0
1,26,2618,2,1276,260021,5,"Composting (Manure)",,2,,,0
1,26,2618,2,1276,260021,6,"Marketing/Crop Sales",,2,,,0
1,26,2618,2,1276,260021,7,"Growing/Selling Toba",,2,,,0
1,26,2618,2,1276,260021,8,"Access to Credit",,2,,,0
1,26,2618,2,1276,260021,9,"Forestry",,2,,,0
1,26,2618,2,1276,260021,10,"General Animal Care",,2,,,0
