"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11eq3","s11eq4","s11eq5","s11eq6a","s11eq6b","s11eq7","s11eq7b","s11eq8","s11eq9","s11eq10a","s11eq10b","s11eq11a","s11eq11b","s11eq12","s11eq13","s11eq13b","s11eq14","s11eq15a","s11eq15b","s11eq16","s11eq17","s11eq18a","s11eq18b","s11eq19","s11eq20","s11eq20b","s11eq21","s11eq22","s11eq23","s11eq24","s11eq25","s11eq26","s11eq27a","s11eq27b","s11eq28","s11eq29","s11eq30a","s11eq30b","s11eq31","s11eq32","s11eq32b","s11eq33","s11eq34","s11eq35","s11eq36","s11eq37","tracked_obs"
1,23,2309,2,998,230062,1,1,"CASSAVA",1020,1,1,1020,500,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230062,2,1,"MAIZE",1082,1,1,1082,4.80000019073486,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230062,3,1,"MAIZE",1082,1,1,1082,4.80000019073486,1,2,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230062,3,2,"CASSAVA",1020,1,1,1020,630,1,2,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230063,1,1,"YAM",1120,1,1,1120,270,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230063,1,2,"PEPPER",2140,1,1,2140,4,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230063,2,1,"PEPPER",2140,1,1,2140,1,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230063,3,1,"CASSAVA",1020,1,1,1020,75,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230063,3,2,"MAIZE",1080,1,1,1082,2,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230064,1,1,"YAM",1120,1,2,,,,,,2,,,,,,,,,1,1,,"N3",1120,,,,,,60000,1,,,,2,,,,,,,,,,,,,,,0
1,23,2309,2,998,230064,2,1,"MAIZE",1080,1,2,,,,,,1,1080,10,1,"N3",,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230064,3,1,"CASSAVA",1020,1,2,,,,,,1,1020,600,1,"N3",,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230064,4,1,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N3",1082,40.7999992370605,1,,1,,2000,1,,,,2,,,,,,,,,,,,,,,0
1,23,2309,2,998,230065,1,1,"TOMATOES",2280,1,1,2280,1,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230065,1,2,"PRPPER",2140,1,1,2140,1,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230065,2,1,"YAM",1120,1,1,1120,750,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230065,3,1,"BEANS",1010,1,1,1010,1,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230065,4,1,"MAIZE",1080,1,1,1080,7,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230065,4,2,"MELON",1090,1,1,1090,7,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230065,5,1,"GROUNDNUT",1060,1,1,1060,1,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230065,6,1,"CASSAVA",1020,1,1,1020,10,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230066,1,1,"MAIZE",1082,1,1,1082,5,6,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230066,2,1,"CASSAVA",1020,1,1,1020,45,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230066,2,2,"MAIZE",1082,1,1,1082,5,6,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230066,3,1,"YAM",1120,1,1,1120,25,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230066,4,1,"GROUNDNUT",1062,1,1,1062,2,6,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230066,5,1,"TOMATO",2260,1,1,2260,2,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230067,1,1,"YAM",1120,1,1,1120,100,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230067,2,1,"MAIZE",1080,1,2,,,,,,1,1080,2,1,"N3",,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230069,1,1,"YAM",1120,1,1,1120,150,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230069,1,2,"MAIZE",1080,1,1,1080,10,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230069,2,1,"OKRO",2120,1,1,2120,2,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230069,2,2,"TOMATO",2260,1,1,2260,2,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230069,2,3,"PEPPER",2140,1,1,2140,1,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230070,1,1,"YAM",1120,1,1,1120,540,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230070,2,1,"CASSAVA",1020,1,1,1020,42,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230070,2,2,"MAIZE",1080,1,1,1082,5,6,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2309,2,998,230070,3,1,"TOMATO",2260,1,1,2260,1,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2304,2,322,230071,1,1,"CASSAVA",1020,1,1,1020,45,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2304,2,322,230071,1,2,"GUINEA CORN",1070,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1070,1,6,,1,,120,1,,,,2,,,,,,,,,,,,,,,0
1,23,2304,2,322,230071,2,1,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,1,6,,1,,120,1,,,,2,,,,,,,,,,,,,,,0
1,23,2304,2,322,230073,1,1,"YAM",1120,1,1,1120,780,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2304,2,322,230073,2,1,"MAIZE",1082,1,1,1082,4,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2304,2,322,230073,3,1,"YAM",1120,1,1,1120,84,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2304,2,322,230073,3,2,"OKRO",2120,1,1,2120,3,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2304,2,322,230079,1,1,"YAM",1120,1,1,1120,800,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2304,2,322,230079,1,2,"CASSAVA",1020,1,1,1020,80,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2304,2,322,230079,2,1,"MAIZE",1080,1,1,1080,3,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2304,2,322,230079,2,2,"GUINEA CORN",1070,1,1,1070,3,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2304,2,322,230079,3,1,"MAIZE",1080,1,1,1080,3,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230091,1,1,"YAM",1120,1,1,1120,2,3,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230091,1,2,"GUINEA CORN",1070,1,1,1070,140,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230092,1,1,"G.CORN",1070,1,1,1070,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230092,1,2,"MAIZE",1082,1,1,1082,6,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230092,2,1,"YAM",1120,1,1,1120,1,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230093,1,1,"MAIZE",1080,1,1,1080,2,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230093,1,2,"G.CORN",1070,1,1,1070,2,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230094,1,1,"MAIZE",1080,1,1,1080,4,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230094,1,2,"G.CORN",1070,1,1,1070,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230094,2,1,"YAM",1120,1,1,1120,150,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230094,3,1,"PEPPER",2140,1,1,2140,1,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230095,1,1,"MAIZE",1080,1,1,1080,3,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230095,1,2,"G.CORN",1070,1,1,1070,4,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230097,1,1,"MAIZE",1080,1,1,1080,2,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230097,1,2,"G.CORN",1070,1,1,1070,2,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230097,2,1,"YAM",1120,1,1,1120,180,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230098,1,1,"MAIZE",1080,1,1,1080,3.5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230098,1,2,"G.CORN",1070,1,1,1070,3.5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230099,1,1,"YAM",1120,1,1,1120,750,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230099,2,1,"CASSAVA",1020,1,1,1020,90,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2302,2,1982,230099,2,2,"MAIZE",1080,1,1,1080,5,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230101,1,1,"RICE",1110,1,1,1110,125,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230101,2,1,"CASSAVA",1020,1,1,1020,1,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230101,3,1,"G.CORN",1070,1,1,1070,60,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230103,1,1,"RICE",1110,1,1,1110,250,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230103,2,1,"G.CORN",1070,1,1,1070,10,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230103,2,2,"MAIZE",1080,1,1,1080,10,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230103,2,3,"MELON",1090,1,1,1090,10,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230103,3,1,"CASSAVA",1020,1,1,1020,1,83,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230103,3,2,"G.NUT",1060,1,1,1060,6,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230104,1,1,"RICE",1110,1,1,1110,375,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230104,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230104,3,1,"MILLET",1100,1,1,1100,16,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230104,3,2,"G.CON",1070,1,1,1070,16,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230104,3,3,"MELON",1090,1,1,1090,150,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230104,4,1,"G.CORN",1070,1,1,1070,18,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230105,1,1,"G.CORN",1070,1,1,1070,4.5,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230105,1,2,"MAIZE",1080,1,1,1082,4.5,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230105,1,3,"MELON",1090,1,1,1091,3,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230105,2,1,"BEANS",1010,1,1,1010,4,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230105,3,1,"CASSAVA",1020,1,1,1020,1,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230105,4,1,"BEANS",1010,1,1,1010,3,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230105,5,1,"RICE",1110,1,1,1110,220,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230106,1,1,"RICE",1110,1,1,1110,200,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230106,2,1,"CASSAVA",1020,1,1,1020,1,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230106,2,2,"G.NUT",1060,1,1,1060,12,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230106,3,1,"G.CORN",1070,1,1,1070,4,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230106,3,2,"MAIZE",1080,1,1,1080,5,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230106,3,3,"MELON",1090,1,1,1090,5,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230108,1,1,"RICE",1110,1,1,1110,94,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230108,2,1,"MAIZE",1080,1,1,1080,150,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230108,2,2,"CASSAVA",1020,1,1,1020,185,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230108,3,1,"YAM",1120,1,1,1120,80,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230108,3,2,"G.CORN",1070,1,1,1070,3,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230108,4,1,"CASHEW",3022,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230109,1,1,"G.CORN",1070,1,1,1070,5,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230109,1,2,"MAIZE",1080,1,1,1082,5,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230109,1,3,"MELON",1090,1,1,1091,3,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230109,2,1,"CASSAVA",1020,1,1,1020,1,82,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230109,3,1,"YAM",1120,1,1,1120,600,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230109,4,1,"RICE",1110,1,1,1111,80,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230110,1,1,"GUINEA CORN",1070,1,1,1070,3,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230110,1,2,"MELON",1090,1,1,1091,4,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230110,2,1,"CASSAVA",1020,1,1,1020,36,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2316,1,140,230110,3,1,"RICE",1110,1,1,1111,100,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2303,2,2348,230111,1,1,"GUINEA CORN",1070,1,1,1070,4,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2303,2,2348,230111,2,1,"RICE",1111,1,1,1111,250,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2303,2,2348,230112,1,1,"GUINEA CORN",1070,1,1,1070,15,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2303,2,2348,230112,2,1,"RICE",1110,1,1,1110,18,22,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2303,2,2348,230113,1,1,"RICE",1110,1,1,1110,200,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2303,2,2348,230114,1,1,"RICE",1110,1,1,1110,525,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2303,2,2348,230115,1,1,"GUINEA CORN",1070,1,1,1070,10,7,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2303,2,2348,230115,2,1,"RICE",1110,1,1,1110,15,22,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2303,2,2348,230116,1,1,"RICE",1110,1,1,1110,250,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2303,2,2348,230116,2,1,"GUINEA CORN",1070,1,2,,,,,,2,,,,,,,,,1,1,,"N4",1070,5,7,100,5,,300,1,,,,2,,,,,,,,,,,,,,,0
1,23,2303,2,2348,230117,1,1,"RICE",1110,1,1,1110,350,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2303,2,2348,230118,1,1,"RICE",1110,1,1,1110,525,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2303,2,2348,230119,1,1,"RICE",1111,1,1,1111,150,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2303,2,2348,230120,1,1,"RICE",1110,1,1,1110,350,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,23,2303,2,2348,230120,2,1,"G.CORN",1070,1,2,,,,,,2,,,,,,,,,1,1,,"N4",1070,6,7,100,5,,420,1,,,,2,,,,,,,,,,,,,,,0
6,24,2407,2,396,240163,1,1,"RUBBER",3230,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,24,2407,2,396,240164,1,1,"PLANTAIN",2170,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,24,2407,2,396,240164,1,2,"PEPPER",2140,1,2,,,,,,2,,,,,,,,,1,1,,"N3",2140,6,12,500,6,,2000,1,,,"N3",2,,,,,,,,,,,,,,,0
6,24,2407,2,396,240164,2,1,"TOMATOES",2260,1,2,,,,,,2,,,,,,,,,1,1,,"N3",2260,2,7,500,6,,2000,1,,,"N1",2,,,,,,,,,,,,,,,0
6,24,2407,2,396,240168,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,24,2407,2,396,240170,1,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,24,2407,2,396,240170,2,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,24,2407,2,396,240170,3,1,"CASSAVA",1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250011,1,1,"MAIZE",1080,1,1,1080,2,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250011,2,1,"G/NUT",1060,1,1,1060,3,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250011,3,1,"RICE",1110,1,1,1110,20,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250012,1,1,"MAIZE",1080,1,1,1080,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250012,1,2,"G/CORN",1070,1,1,1070,10,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250012,1,3,"G/NUT",1060,1,1,1060,6,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250012,2,1,"RICE",1110,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1110,75,5,,4,,6000,1,,,,2,,,,,,,,,,,,,,,0
1,25,2504,2,222,250014,1,1,"G/CORN",1070,1,1,1070,300,2,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250014,1,2,"G/NUT",1060,1,1,1060,2,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250015,1,1,"G/CORN",1070,1,1,1070,3,3,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250015,1,2,"G/NUT",1060,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1060,40,5,200,5,,9200,1,,,,2,,,,,,,,,,,,,,,0
1,25,2504,2,222,250015,2,1,"BEANS",1010,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1010,3,5,200,5,,600,1,,,,2,,,,,,,,,,,,,,,0
1,25,2504,2,222,250015,3,1,"BAMBARA NUT",2020,1,2,,,,,,2,,,,,,,,,1,1,,"N2",2020,10,5,200,5,,3000,1,,,,2,,,,,,,,,,,,,,,0
1,25,2504,2,222,250015,4,1,"RICE",1110,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1110,50,5,200,5,,5000,1,,,,2,,,,,,,,,,,,,,,0
1,25,2504,2,222,250016,1,1,"MAIZE",1080,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,3,1,,5,,1800,1,,,,2,,,,,,,,,,,,,,,0
1,25,2504,2,222,250016,2,1,"YAM",1120,1,1,1120,250,1,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250017,1,1,"MAIZE",1080,1,1,1080,1,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250017,1,2,"OKRO",2120,1,1,2120,1,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250017,2,1,"G/NUT",1062,1,1,1062,17,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250017,2,2,"MELON",1090,1,1,1090,3,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2504,2,222,250018,1,1,"G/CORN",1070,1,1,1070,1,5,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
