"zone","state","lga","sector","ea","cluster_id","is_cd","c2q1","c2q3","c2q4","c2q4_os","c2q5","c2q6a","c2q6b","c2q7","c2q8"
3,18,1817,2,726,"1817-726",203,2,,,,,,,,
3,18,1817,2,726,"1817-726",204,1,1,1,,,0,40,2,5
3,18,1817,2,726,"1817-726",205,2,,,,,,,,
3,18,1817,2,726,"1817-726",206,1,25,1,,,0,25,1,5
3,18,1817,2,726,"1817-726",207,1,1,3,,60,0,25,1,7
3,18,1817,2,726,"1817-726",208,1,0,,,,,,1,7
3,18,1817,2,726,"1817-726",209,2,,,,,,,,
3,18,1817,2,726,"1817-726",210,2,,,,,,,,
3,18,1817,2,726,"1817-726",211,2,,,,,,,,
3,18,1817,2,726,"1817-726",212,2,,,,,,,,
3,18,1817,2,726,"1817-726",213,2,,,,,,,,
3,18,1817,2,726,"1817-726",215,2,,,,,,,,
3,18,1817,2,726,"1817-726",216,2,,,,,,,,
3,18,1817,2,726,"1817-726",217,1,30,1,,,0,30,,7
3,18,1817,2,726,"1817-726",219,2,,,,,,,,
3,18,1817,2,726,"1817-726",220,2,,,,,,,,
3,18,1817,2,726,"1817-726",221,1,1,3,,60,0,40,,7
3,18,1817,2,726,"1817-726",222,1,0.3,1,,,0,25,,1
3,18,1817,2,726,"1817-726",223,2,,,,,,,,
3,18,1817,2,726,"1817-726",224,2,,,,,,,,
3,18,1817,2,726,"1817-726",225,2,,,,,,,,
3,18,1817,2,880,"1817-880",201,1,0,,,,,,1,5
3,18,1817,2,880,"1817-880",202,1,0,,,,,,1,5
3,18,1817,2,880,"1817-880",203,2,,,,,,,,
3,18,1817,2,880,"1817-880",204,1,0,,,,,,1,5
3,18,1817,2,880,"1817-880",205,2,,,,,,,,
3,18,1817,2,880,"1817-880",206,1,0,,,,,,1,7
3,18,1817,2,880,"1817-880",207,2,,,,,,,,
3,18,1817,2,880,"1817-880",208,1,0,,,,,,1,7
3,18,1817,2,880,"1817-880",209,1,0,,,,,,1,7
3,18,1817,2,880,"1817-880",210,1,0,,,,,,,7
3,18,1817,2,880,"1817-880",211,1,0,,,,,,,7
3,18,1817,2,880,"1817-880",212,2,,,,,,,,
3,18,1817,2,880,"1817-880",213,2,,,,,,,,
3,18,1817,2,880,"1817-880",215,2,,,,,,,,
3,18,1817,2,880,"1817-880",216,1,0,,,,,,,7
3,18,1817,2,880,"1817-880",217,1,0,,,,,,,7
3,18,1817,2,880,"1817-880",219,2,,,,,,,,
3,18,1817,2,880,"1817-880",220,2,,,,,,,,
3,18,1817,2,880,"1817-880",221,2,,,,,,,,
3,18,1817,2,880,"1817-880",222,1,0,,,,,,,1
3,18,1817,2,880,"1817-880",223,1,0,,,,,,,7
3,18,1817,2,880,"1817-880",224,1,0,,,,,,,1
3,18,1817,2,880,"1817-880",225,2,,,,,,,,
3,18,1818,2,76,"1818-76",201,2,,,,,,,,
3,18,1818,2,76,"1818-76",202,1,3,1,,,0,35,2,5
3,18,1818,2,76,"1818-76",203,2,,,,,,,,
3,18,1818,2,76,"1818-76",204,1,20,4,,150,1,20,2,5
3,18,1818,2,76,"1818-76",205,2,,,,,,,,
3,18,1818,2,76,"1818-76",206,1,10,4,,100,0,25,2,5
3,18,1818,2,76,"1818-76",207,1,20,4,,150,0,35,1,7
3,18,1818,2,76,"1818-76",208,1,20,4,,150,0,35,1,7
3,18,1818,2,76,"1818-76",209,1,20,4,,150,0,35,1,7
3,18,1818,2,76,"1818-76",210,2,,,,,,,,
3,18,1818,2,76,"1818-76",211,1,0,,,,,,,7
3,18,1818,2,76,"1818-76",212,2,,,,,,,,
3,18,1818,2,76,"1818-76",213,1,2,4,,150,0,35,1,6
3,18,1818,2,76,"1818-76",215,2,,,,,,,,
3,18,1818,2,76,"1818-76",216,2,,,,,,,,
3,18,1818,2,76,"1818-76",217,1,5,4,,200,0,45,,7
3,18,1818,2,76,"1818-76",219,1,2,4,,150,0,40,1,5
3,18,1818,2,76,"1818-76",220,2,,,,,,,,
3,18,1818,2,76,"1818-76",221,1,2,4,,150,0,30,,7
3,18,1818,2,76,"1818-76",222,1,2,4,,150,0,35,,1
3,18,1818,2,76,"1818-76",223,1,0,,,,,,,7
3,18,1818,2,76,"1818-76",224,1,2,4,,150,0,32,,3
3,18,1818,2,76,"1818-76",225,2,,,,,,,,
3,18,1819,1,818,"1819-818",201,1,0,,,,,,2,5
3,18,1819,1,818,"1819-818",202,1,0,,,,,,2,5
3,18,1819,1,818,"1819-818",203,2,,,,,,,,
3,18,1819,1,818,"1819-818",204,1,0,,,,,,2,5
3,18,1819,1,818,"1819-818",205,2,,,,,,,,
3,18,1819,1,818,"1819-818",206,1,0,,,,,,1,5
3,18,1819,1,818,"1819-818",207,2,,,,,,,,
3,18,1819,1,818,"1819-818",208,2,,,,,,,,
3,18,1819,1,818,"1819-818",209,1,1,4,,100,0,10,1,7
3,18,1819,1,818,"1819-818",210,2,,,,,,,,
3,18,1819,1,818,"1819-818",211,1,0,,,,,,,7
3,18,1819,1,818,"1819-818",212,2,,,,,,,,
3,18,1819,1,818,"1819-818",213,2,,,,,,,,
3,18,1819,1,818,"1819-818",215,2,,,,,,,,
3,18,1819,1,818,"1819-818",216,1,0,,,,,,,7
3,18,1819,1,818,"1819-818",217,1,0,,,,,,,7
3,18,1819,1,818,"1819-818",219,1,1,5,,100,0,15,1,5
3,18,1819,1,818,"1819-818",220,2,,,,,,,,
3,18,1819,1,818,"1819-818",221,1,1,5,,100,0,15,,7
3,18,1819,1,818,"1819-818",222,1,1,5,,100,0,15,,7
3,18,1819,1,818,"1819-818",223,1,0,,,,,,,7
3,18,1819,1,818,"1819-818",224,2,,,,,,,,
3,18,1819,1,818,"1819-818",225,2,,,,,,,,
3,18,1820,2,450,"1820-450",201,2,,,,,,,,
3,18,1820,2,450,"1820-450",202,2,,,,,,,,
3,18,1820,2,450,"1820-450",203,2,,,,,,,,
3,18,1820,2,450,"1820-450",204,2,,,,,,,,
3,18,1820,2,450,"1820-450",205,2,,,,,,,,
3,18,1820,2,450,"1820-450",206,2,,,,,,,,
3,18,1820,2,450,"1820-450",207,2,,,,,,,,
3,18,1820,2,450,"1820-450",208,2,,,,,,,,
3,18,1820,2,450,"1820-450",209,2,,,,,,,,
3,18,1820,2,450,"1820-450",210,2,,,,,,,,
3,18,1820,2,450,"1820-450",211,2,,,,,,,,
3,18,1820,2,450,"1820-450",212,2,,,,,,,,
3,18,1820,2,450,"1820-450",213,2,,,,,,,,
3,18,1820,2,450,"1820-450",215,2,,,,,,,,
3,18,1820,2,450,"1820-450",216,2,,,,,,,,
3,18,1820,2,450,"1820-450",217,2,,,,,,,,
3,18,1820,2,450,"1820-450",219,2,,,,,,,,
3,18,1820,2,450,"1820-450",220,2,,,,,,,,
3,18,1820,2,450,"1820-450",221,2,,,,,,,,
3,18,1820,2,450,"1820-450",222,2,,,,,,,,
3,18,1820,2,450,"1820-450",223,1,0,,,,,,,3
3,18,1820,2,450,"1820-450",224,2,,,,,,,,
3,18,1820,2,450,"1820-450",225,2,,,,,,,,
3,18,1821,2,24,"1821-24",201,2,,,,,,,,
3,18,1821,2,24,"1821-24",202,1,0,,,,,,2,5
3,18,1821,2,24,"1821-24",203,2,,,,,,,,
3,18,1821,2,24,"1821-24",204,1,5,4,,70,0,40,2,5
3,18,1821,2,24,"1821-24",205,2,,,,,,,,
3,18,1821,2,24,"1821-24",206,1,0,,,,,,2,5
3,18,1821,2,24,"1821-24",207,1,50,5,,300,0,50,1,7
3,18,1821,2,24,"1821-24",208,1,50,5,,300,0,50,2,7
3,18,1821,2,24,"1821-24",209,1,50,5,,300,0,50,1,7
3,18,1821,2,24,"1821-24",210,2,,,,,,,,
3,18,1821,2,24,"1821-24",211,2,,,,,,,,
3,18,1821,2,24,"1821-24",212,1,40,5,,350,0,45,1,4
3,18,1821,2,24,"1821-24",213,1,35,5,,250,0,40,1,6
3,18,1821,2,24,"1821-24",215,2,,,,,,,,
3,18,1821,2,24,"1821-24",216,1,0.8,1,,,0,15,,7
3,18,1821,2,24,"1821-24",217,1,0.8,1,,,0,15,,7
3,18,1821,2,24,"1821-24",219,1,40,5,,250,0,40,1,5
3,18,1821,2,24,"1821-24",220,2,,,,,,,,
3,18,1821,2,24,"1821-24",221,1,50,5,,300,0,50,,7
3,18,1821,2,24,"1821-24",222,1,35,5,,300,0,50,,1
3,18,1821,2,24,"1821-24",223,1,0,,,,,,,7
3,18,1821,2,24,"1821-24",224,2,,,,,,,,
3,18,1821,2,24,"1821-24",225,2,,,,,,,,
3,18,1822,2,1898,"1822-1898",201,1,0,,,,,,1,5
3,18,1822,2,1898,"1822-1898",202,1,0,,,,,,1,5
3,18,1822,2,1898,"1822-1898",203,2,,,,,,,,
3,18,1822,2,1898,"1822-1898",204,1,0,,,,,,1,5
3,18,1822,2,1898,"1822-1898",205,2,,,,,,,,
3,18,1822,2,1898,"1822-1898",206,1,0,,,,,,1,7
3,18,1822,2,1898,"1822-1898",207,2,,,,,,,,
3,18,1822,2,1898,"1822-1898",208,2,,,,,,,,
3,18,1822,2,1898,"1822-1898",209,2,,,,,,,,
3,18,1822,2,1898,"1822-1898",210,2,,,,,,,,
3,18,1822,2,1898,"1822-1898",211,1,0,,,,,,,7
3,18,1822,2,1898,"1822-1898",212,2,,,,,,,,
3,18,1822,2,1898,"1822-1898",213,2,,,,,,,,
3,18,1822,2,1898,"1822-1898",215,1,0,,,,,,1,5
3,18,1822,2,1898,"1822-1898",216,1,0,,,,,,,7
3,18,1822,2,1898,"1822-1898",217,1,0,,,,,,,7
3,18,1822,2,1898,"1822-1898",219,2,,,,,,,,
3,18,1822,2,1898,"1822-1898",220,2,,,,,,,,
3,18,1822,2,1898,"1822-1898",221,1,0,,,,,,,7
3,18,1822,2,1898,"1822-1898",222,1,0,,,,,,,1
3,18,1822,2,1898,"1822-1898",223,1,0,,,,,,,7
3,18,1822,2,1898,"1822-1898",224,2,,,,,,,,
3,18,1822,2,1898,"1822-1898",225,2,,,,,,,,
3,19,1909,2,1684,"1909-1684",201,1,0,,,,,,2,5
3,19,1909,2,1684,"1909-1684",202,1,0.25,1,,,0,30,2,7
3,19,1909,2,1684,"1909-1684",203,2,,,,,,,,
3,19,1909,2,1684,"1909-1684",204,1,0.25,1,,,0,30,2,7
3,19,1909,2,1684,"1909-1684",205,2,,,,,,,,
3,19,1909,2,1684,"1909-1684",206,1,0.25,1,,,0,30,2,7
3,19,1909,2,1684,"1909-1684",207,2,,,,,,,,
3,19,1909,2,1684,"1909-1684",208,2,,,,,,,,
3,19,1909,2,1684,"1909-1684",209,2,,,,,,,,
3,19,1909,2,1684,"1909-1684",210,2,,,,,,,,
3,19,1909,2,1684,"1909-1684",211,2,,,,,,,,
3,19,1909,2,1684,"1909-1684",212,2,,,,,,,,
3,19,1909,2,1684,"1909-1684",213,2,,,,,,,,
3,19,1909,2,1684,"1909-1684",215,2,,,,,,,,
3,19,1909,2,1684,"1909-1684",216,1,0,,,,,,,7
3,19,1909,2,1684,"1909-1684",217,1,0,,,,,,,7
3,19,1909,2,1684,"1909-1684",219,2,,,,,,,,
3,19,1909,2,1684,"1909-1684",220,2,,,,,,,,
3,19,1909,2,1684,"1909-1684",221,1,0,,,,,,,7
3,19,1909,2,1684,"1909-1684",222,1,0,,,,,,,7
3,19,1909,2,1684,"1909-1684",223,1,0,,,,,,,7
3,19,1909,2,1684,"1909-1684",224,1,0,,,,,,,7
3,19,1909,2,1684,"1909-1684",225,2,,,,,,,,
3,19,1910,2,808,"1910-808",201,1,0,,,,,,1,5
3,19,1910,2,808,"1910-808",202,1,0,,,,,,1,5
3,19,1910,2,808,"1910-808",203,2,,,,,,,,
3,19,1910,2,808,"1910-808",204,1,0,,,,,,1,5
3,19,1910,2,808,"1910-808",205,2,,,,,,,,
3,19,1910,2,808,"1910-808",206,1,0,,,,,,1,5
3,19,1910,2,808,"1910-808",207,2,,,,,,,,
3,19,1910,2,808,"1910-808",208,2,,,,,,,,
3,19,1910,2,808,"1910-808",209,1,0,,,,,,1,7
3,19,1910,2,808,"1910-808",210,2,,,,,,,,
3,19,1910,2,808,"1910-808",211,2,,,,,,,,
3,19,1910,2,808,"1910-808",212,2,,,,,,,,
3,19,1910,2,808,"1910-808",213,2,,,,,,,,
3,19,1910,2,808,"1910-808",215,2,,,,,,,,
3,19,1910,2,808,"1910-808",216,1,0,,,,,,,7
3,19,1910,2,808,"1910-808",217,1,0,,,,,,,7
3,19,1910,2,808,"1910-808",219,2,,,,,,,,
3,19,1910,2,808,"1910-808",220,2,,,,,,,,
3,19,1910,2,808,"1910-808",221,2,,,,,,,,
3,19,1910,2,808,"1910-808",222,2,,,,,,,,
3,19,1910,2,808,"1910-808",223,1,0,,,,,,,7
3,19,1910,2,808,"1910-808",224,1,0,,,,,,,7
3,19,1910,2,808,"1910-808",225,2,,,,,,,,
3,19,1912,1,1510,"1912-1510",201,1,0,,,,,,1,5
3,19,1912,1,1510,"1912-1510",202,1,0,,,,,,1,5
3,19,1912,1,1510,"1912-1510",203,2,,,,,,,,
3,19,1912,1,1510,"1912-1510",204,1,0,,,,,,1,5
3,19,1912,1,1510,"1912-1510",205,2,,,,,,,,
3,19,1912,1,1510,"1912-1510",206,2,,,,,,,,
3,19,1912,1,1510,"1912-1510",207,1,1.25,1,,,0,10,1,7
3,19,1912,1,1510,"1912-1510",208,1,0,,,,,,1,7
3,19,1912,1,1510,"1912-1510",209,1,0,,,,,,1,7
3,19,1912,1,1510,"1912-1510",210,2,,,,,,,,
3,19,1912,1,1510,"1912-1510",211,2,,,,,,,,
3,19,1912,1,1510,"1912-1510",212,1,1,1,,,0,8,1,7
3,19,1912,1,1510,"1912-1510",213,1,2,4,,100,0,15,1,7
3,19,1912,1,1510,"1912-1510",215,2,,,,,,,,
3,19,1912,1,1510,"1912-1510",216,1,0,,,,,,,7
3,19,1912,1,1510,"1912-1510",217,1,0,,,,,,,7
3,19,1912,1,1510,"1912-1510",219,2,,,,,,,,
3,19,1912,1,1510,"1912-1510",220,1,2,4,,100,0,15,1,5
3,19,1912,1,1510,"1912-1510",221,1,0,,,,,,,7
3,19,1912,1,1510,"1912-1510",222,1,0,,,,,,,7
3,19,1912,1,1510,"1912-1510",223,1,0,,,,,,,7
3,19,1912,1,1510,"1912-1510",224,1,0,,,,,,,7
3,19,1912,1,1510,"1912-1510",225,2,,,,,,,,
3,19,1914,2,934,"1914-934",201,2,,,,,,,,
3,19,1914,2,934,"1914-934",202,1,0,,,,,,2,7
3,19,1914,2,934,"1914-934",203,2,,,,,,,,
3,19,1914,2,934,"1914-934",204,2,,,,,,,,
3,19,1914,2,934,"1914-934",205,2,,,,,,,,
3,19,1914,2,934,"1914-934",206,2,,,,,,,,
3,19,1914,2,934,"1914-934",207,2,,,,,,,,
3,19,1914,2,934,"1914-934",208,2,,,,,,,,
3,19,1914,2,934,"1914-934",209,2,,,,,,,,
3,19,1914,2,934,"1914-934",210,2,,,,,,,,
3,19,1914,2,934,"1914-934",211,2,,,,,,,,
3,19,1914,2,934,"1914-934",212,2,,,,,,,,
3,19,1914,2,934,"1914-934",213,2,,,,,,,,
3,19,1914,2,934,"1914-934",215,2,,,,,,,,
3,19,1914,2,934,"1914-934",216,1,0,,,,,,,7
3,19,1914,2,934,"1914-934",217,2,,,,,,,,
3,19,1914,2,934,"1914-934",219,2,,,,,,,,
3,19,1914,2,934,"1914-934",220,2,,,,,,,,
3,19,1914,2,934,"1914-934",221,2,,,,,,,,
3,19,1914,2,934,"1914-934",222,1,5,4,,200,0,20,,7
3,19,1914,2,934,"1914-934",223,1,0,,,,,,,7
3,19,1914,2,934,"1914-934",224,1,0,,,,,,,7
3,19,1914,2,934,"1914-934",225,2,,,,,,,,
3,19,1919,2,366,"1919-366",201,2,,,,,,,,
3,19,1919,2,366,"1919-366",202,1,7,4,,100,0,10,2,5
3,19,1919,2,366,"1919-366",203,2,,,,,,,,
3,19,1919,2,366,"1919-366",204,2,,,,,,,,
3,19,1919,2,366,"1919-366",205,2,,,,,,,,
3,19,1919,2,366,"1919-366",206,2,,,,,,,,
3,19,1919,2,366,"1919-366",207,2,,,,,,,,
3,19,1919,2,366,"1919-366",208,2,,,,,,,,
3,19,1919,2,366,"1919-366",209,2,,,,,,,,
3,19,1919,2,366,"1919-366",210,2,,,,,,,,
3,19,1919,2,366,"1919-366",211,2,,,,,,,,
3,19,1919,2,366,"1919-366",212,2,,,,,,,,
3,19,1919,2,366,"1919-366",213,2,,,,,,,,
3,19,1919,2,366,"1919-366",215,2,,,,,,,,
3,19,1919,2,366,"1919-366",216,2,,,,,,,,
3,19,1919,2,366,"1919-366",217,2,,,,,,,,
3,19,1919,2,366,"1919-366",219,2,,,,,,,,
3,19,1919,2,366,"1919-366",220,2,,,,,,,,
3,19,1919,2,366,"1919-366",221,2,,,,,,,,
3,19,1919,2,366,"1919-366",222,1,15,4,,500,0,30,,2
3,19,1919,2,366,"1919-366",223,1,0,,,,,,,7
3,19,1919,2,366,"1919-366",224,2,,,,,,,,
3,19,1919,2,366,"1919-366",225,2,,,,,,,,
3,19,1919,2,596,"1919-596",201,1,0,,,,,,1,5
3,19,1919,2,596,"1919-596",202,1,0,,,,,,2,5
3,19,1919,2,596,"1919-596",203,2,,,,,,,,
3,19,1919,2,596,"1919-596",204,1,0,,,,,,1,5
3,19,1919,2,596,"1919-596",205,2,,,,,,,,
3,19,1919,2,596,"1919-596",206,2,,,,,,,,
3,19,1919,2,596,"1919-596",207,1,0,,,,,,1,7
3,19,1919,2,596,"1919-596",208,2,,,,,,,,
3,19,1919,2,596,"1919-596",209,2,,,,,,,,
3,19,1919,2,596,"1919-596",210,2,,,,,,,,
3,19,1919,2,596,"1919-596",211,2,,,,,,,,
3,19,1919,2,596,"1919-596",212,2,,,,,,,,
3,19,1919,2,596,"1919-596",213,2,,,,,,,,
3,19,1919,2,596,"1919-596",215,2,,,,,,,,
3,19,1919,2,596,"1919-596",216,1,0,,,,,,,7
3,19,1919,2,596,"1919-596",217,1,7,4,,70,0,10,,7
3,19,1919,2,596,"1919-596",219,2,,,,,,,,
3,19,1919,2,596,"1919-596",220,2,,,,,,,,
3,19,1919,2,596,"1919-596",221,2,,,,,,,,
3,19,1919,2,596,"1919-596",222,1,0,,,,,,,1
3,19,1919,2,596,"1919-596",223,1,0,,,,,,,7
3,19,1919,2,596,"1919-596",224,1,0,,,,,,,7
3,19,1919,2,596,"1919-596",225,2,,,,,,,,
3,19,1921,1,842,"1921-842",201,1,0,,,,,,1,5
3,19,1921,1,842,"1921-842",202,1,0,,,,,,1,4
3,19,1921,1,842,"1921-842",203,2,,,,,,,,
3,19,1921,1,842,"1921-842",204,1,0,,,,,,1,4
3,19,1921,1,842,"1921-842",205,2,,,,,,,,
3,19,1921,1,842,"1921-842",206,1,0,,,,,,1,7
3,19,1921,1,842,"1921-842",207,1,1,5,,50,0,10,1,7
3,19,1921,1,842,"1921-842",208,2,,,,,,,,
3,19,1921,1,842,"1921-842",209,2,,,,,,,,
3,19,1921,1,842,"1921-842",210,1,0,,,,,,,7
3,19,1921,1,842,"1921-842",211,1,0,,,,,,,7
3,19,1921,1,842,"1921-842",212,1,1,5,,50,0,10,1,7
3,19,1921,1,842,"1921-842",213,1,0,,,,,,1,7
3,19,1921,1,842,"1921-842",215,2,,,,,,,,
3,19,1921,1,842,"1921-842",216,1,0,,,,,,,7
3,19,1921,1,842,"1921-842",217,1,0,,,,,,,7
3,19,1921,1,842,"1921-842",219,1,1,5,,50,0,10,1,7
3,19,1921,1,842,"1921-842",220,1,1,5,,50,0,10,1,5
3,19,1921,1,842,"1921-842",221,1,0,,,,,,,7
3,19,1921,1,842,"1921-842",222,1,1,5,,50,0,10,,7
3,19,1921,1,842,"1921-842",223,1,0,,,,,,,7
3,19,1921,1,842,"1921-842",224,1,0,,,,,,,7
3,19,1921,1,842,"1921-842",225,1,1,5,,50,0,8,,7
3,19,1923,2,284,"1923-284",201,1,0.5,1,,,0,20,2,5
3,19,1923,2,284,"1923-284",202,1,0,,,,,,1,5
3,19,1923,2,284,"1923-284",203,2,,,,,,,,
3,19,1923,2,284,"1923-284",204,1,0,,,,,,1,3
3,19,1923,2,284,"1923-284",205,2,,,,,,,,
3,19,1923,2,284,"1923-284",206,1,0.5,1,,,0,20,1,3
3,19,1923,2,284,"1923-284",207,1,0.5,1,,,0,25,1,3
3,19,1923,2,284,"1923-284",208,2,,,,,,,,
3,19,1923,2,284,"1923-284",209,2,,,,,,,,
3,19,1923,2,284,"1923-284",210,2,,,,,,,,
3,19,1923,2,284,"1923-284",211,1,0,,,,,,,7
3,19,1923,2,284,"1923-284",212,1,0,,,,,,1,3
3,19,1923,2,284,"1923-284",213,1,0,,,,,,1,3
3,19,1923,2,284,"1923-284",215,2,,,,,,,,
3,19,1923,2,284,"1923-284",216,1,0,,,,,,,7
3,19,1923,2,284,"1923-284",217,1,0,,,,,,,7
3,19,1923,2,284,"1923-284",219,2,,,,,,,,
3,19,1923,2,284,"1923-284",220,1,0,,,,,,1,5
3,19,1923,2,284,"1923-284",221,1,0,,,,,,,7
3,19,1923,2,284,"1923-284",222,1,0,,,,,,,7
3,19,1923,2,284,"1923-284",223,1,0,,,,,,,7
3,19,1923,2,284,"1923-284",224,1,0,,,,,,,7
3,19,1923,2,284,"1923-284",225,1,0,,,,,,,7
3,19,1924,2,356,"1924-356",201,1,0,,,,,,2,5
3,19,1924,2,356,"1924-356",202,1,0,,,,,,2,7
3,19,1924,2,356,"1924-356",203,2,,,,,,,,
3,19,1924,2,356,"1924-356",204,1,0,,,,,,1,7
3,19,1924,2,356,"1924-356",205,2,,,,,,,,
3,19,1924,2,356,"1924-356",206,1,0.5,4,,50,0,15,1,5
3,19,1924,2,356,"1924-356",207,1,0.5,4,,50,0,15,1,7
3,19,1924,2,356,"1924-356",208,1,0.5,4,,50,0,15,1,7
3,19,1924,2,356,"1924-356",209,2,,,,,,,,
3,19,1924,2,356,"1924-356",210,1,0.5,4,,50,0,15,,7
3,19,1924,2,356,"1924-356",211,2,,,,,,,,
3,19,1924,2,356,"1924-356",212,2,,,,,,,,
3,19,1924,2,356,"1924-356",213,2,,,,,,,,
3,19,1924,2,356,"1924-356",215,2,,,,,,,,
3,19,1924,2,356,"1924-356",216,1,0,,,,,,,7
3,19,1924,2,356,"1924-356",217,1,0.25,1,,,0,20,,7
3,19,1924,2,356,"1924-356",219,1,0.25,4,,50,0,10,1,5
3,19,1924,2,356,"1924-356",220,2,,,,,,,,
3,19,1924,2,356,"1924-356",221,1,0.25,4,,50,0,10,,7
3,19,1924,2,356,"1924-356",222,1,0.25,4,,50,0,10,,1
3,19,1924,2,356,"1924-356",223,1,0,,,,,,,7
3,19,1924,2,356,"1924-356",224,1,0,,,,,,,7
3,19,1924,2,356,"1924-356",225,2,,,,,,,,
3,19,1927,2,622,"1927-622",201,2,,,,,,,,
3,19,1927,2,622,"1927-622",202,2,,,,,,,,
3,19,1927,2,622,"1927-622",203,2,,,,,,,,
3,19,1927,2,622,"1927-622",204,2,,,,,,,,
3,19,1927,2,622,"1927-622",205,2,,,,,,,,
3,19,1927,2,622,"1927-622",206,2,,,,,,,,
3,19,1927,2,622,"1927-622",207,2,,,,,,,,
3,19,1927,2,622,"1927-622",208,2,,,,,,,,
3,19,1927,2,622,"1927-622",209,2,,,,,,,,
3,19,1927,2,622,"1927-622",210,2,,,,,,,,
3,19,1927,2,622,"1927-622",211,2,,,,,,,,
3,19,1927,2,622,"1927-622",212,2,,,,,,,,
3,19,1927,2,622,"1927-622",213,2,,,,,,,,
3,19,1927,2,622,"1927-622",215,2,,,,,,,,
3,19,1927,2,622,"1927-622",216,2,,,,,,,,
3,19,1927,2,622,"1927-622",217,2,,,,,,,,
3,19,1927,2,622,"1927-622",219,2,,,,,,,,
3,19,1927,2,622,"1927-622",220,2,,,,,,,,
3,19,1927,2,622,"1927-622",221,2,,,,,,,,
3,19,1927,2,622,"1927-622",222,2,,,,,,,,
3,19,1927,2,622,"1927-622",223,2,,,,,,,,
3,19,1927,2,622,"1927-622",224,2,,,,,,,,
3,19,1927,2,622,"1927-622",225,2,,,,,,,,
3,19,1928,2,526,"1928-526",201,2,,,,,,,,
3,19,1928,2,526,"1928-526",202,1,0,,,,,,2,7
3,19,1928,2,526,"1928-526",203,2,,,,,,,,
3,19,1928,2,526,"1928-526",204,1,0,,,,,,2,7
3,19,1928,2,526,"1928-526",205,2,,,,,,,,
3,19,1928,2,526,"1928-526",206,1,1,4,,100,0,30,1,5
3,19,1928,2,526,"1928-526",207,1,1,4,,100,0,30,1,7
3,19,1928,2,526,"1928-526",208,2,,,,,,,,
3,19,1928,2,526,"1928-526",209,2,,,,,,,,
3,19,1928,2,526,"1928-526",210,2,,,,,,,,
3,19,1928,2,526,"1928-526",211,2,,,,,,,,
3,19,1928,2,526,"1928-526",212,2,,,,,,,,
3,19,1928,2,526,"1928-526",213,1,0,,,,,,1,7
3,19,1928,2,526,"1928-526",215,2,,,,,,,,
3,19,1928,2,526,"1928-526",216,1,0,,,,,,,7
3,19,1928,2,526,"1928-526",217,1,0,,,,,,,7
3,19,1928,2,526,"1928-526",219,1,4,4,,300,0,45,1,5
3,19,1928,2,526,"1928-526",220,2,,,,,,,,
3,19,1928,2,526,"1928-526",221,1,1,4,,100,0,30,,7
3,19,1928,2,526,"1928-526",222,1,0,,,,,,,7
3,19,1928,2,526,"1928-526",223,1,0,,,,,,,7
3,19,1928,2,526,"1928-526",224,1,0,,,,,,,7
3,19,1928,2,526,"1928-526",225,2,,,,,,,,
3,19,1929,2,108,"1929-108",201,2,,,,,,,,
3,19,1929,2,108,"1929-108",202,2,,,,,,,,
3,19,1929,2,108,"1929-108",203,2,,,,,,,,
3,19,1929,2,108,"1929-108",204,2,,,,,,,,
3,19,1929,2,108,"1929-108",205,2,,,,,,,,
3,19,1929,2,108,"1929-108",206,2,,,,,,,,
3,19,1929,2,108,"1929-108",207,2,,,,,,,,
3,19,1929,2,108,"1929-108",208,2,,,,,,,,
3,19,1929,2,108,"1929-108",209,2,,,,,,,,
3,19,1929,2,108,"1929-108",210,2,,,,,,,,
3,19,1929,2,108,"1929-108",211,2,,,,,,,,
3,19,1929,2,108,"1929-108",212,2,,,,,,,,
3,19,1929,2,108,"1929-108",213,2,,,,,,,,
3,19,1929,2,108,"1929-108",215,2,,,,,,,,
3,19,1929,2,108,"1929-108",216,2,,,,,,,,
3,19,1929,2,108,"1929-108",217,2,,,,,,,,
3,19,1929,2,108,"1929-108",219,2,,,,,,,,
3,19,1929,2,108,"1929-108",220,2,,,,,,,,
3,19,1929,2,108,"1929-108",221,2,,,,,,,,
3,19,1929,2,108,"1929-108",222,1,5,4,,200,0,8,,1
3,19,1929,2,108,"1929-108",223,1,0,,,,,,,7
3,19,1929,2,108,"1929-108",224,1,0,,,,,,,7
3,19,1929,2,108,"1929-108",225,2,,,,,,,,
3,19,1933,2,330,"1933-330",201,2,,,,,,,,
3,19,1933,2,330,"1933-330",202,1,0,,,,,,1,5
3,19,1933,2,330,"1933-330",203,1,0,,,,,,1,5
3,19,1933,2,330,"1933-330",204,1,0,,,,,,1,5
3,19,1933,2,330,"1933-330",205,2,,,,,,,,
3,19,1933,2,330,"1933-330",206,1,0,,,,,,1,5
3,19,1933,2,330,"1933-330",207,2,,,,,,,,
3,19,1933,2,330,"1933-330",208,2,,,,,,,,
3,19,1933,2,330,"1933-330",209,2,,,,,,,,
3,19,1933,2,330,"1933-330",210,2,,,,,,,,
3,19,1933,2,330,"1933-330",211,2,,,,,,,,
3,19,1933,2,330,"1933-330",212,2,,,,,,,,
3,19,1933,2,330,"1933-330",213,2,,,,,,,,
3,19,1933,2,330,"1933-330",215,2,,,,,,,,
