"zone","state","lga","sector","ea","hhid","s4aq16","s4aq17a__1","s4aq17a__2","s4aq17a__3","s4aq17a__4","s4aq17a__6","s4aq17a__5","s4aq17a_os","s4aq17b_1","s4aq17b_2","s4aq17b_3","s4aq17b_4","s4aq17b_5","s4aq17b_6","s4aq17b_7","s4aq17b_8","s4aq17b_9","s4aq17b_10","s4aq17c_1","s4aq17c_2","s4aq17c_3","s4aq17c_4","s4aq17c_5"
4,11,1106,2,1366,119041,2,,,,,,,,,,,,,,,,,,,,,,
4,11,1106,2,1366,119043,2,,,,,,,,,,,,,,,,,,,,,,
4,11,1106,2,1366,119044,2,,,,,,,,,,,,,,,,,,,,,,
4,11,1106,2,1366,119045,2,,,,,,,,,,,,,,,,,,,,,,
4,11,1106,2,1366,119046,2,,,,,,,,,,,,,,,,,,,,,,
4,11,1109,2,1556,119047,2,,,,,,,,,,,,,,,,,,,,,,
4,11,1109,2,1556,119048,2,,,,,,,,,,,,,,,,,,,,,,
4,11,1109,2,1556,119049,2,,,,,,,,,,,,,,,,,,,,,,
4,11,1109,2,1556,119050,2,,,,,,,,,,,,,,,,,,,,,,
4,11,1109,2,1556,119052,2,,,,,,,,,,,,,,,,,,,,,,
4,11,1109,2,1556,119053,2,,,,,,,,,,,,,,,,,,,,,,
4,11,1109,2,1556,119054,2,,,,,,,,,,,,,,,,,,,,,,
4,11,1109,2,1556,119055,2,,,,,,,,,,,,,,,,,,,,,,
4,11,1109,2,1556,119057,2,,,,,,,,,,,,,,,,,,,,,,
4,11,1109,2,1556,119058,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,120001,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
5,12,1211,1,2856,120002,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,120003,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
5,12,1211,1,2856,120004,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,120005,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,120006,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,120007,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,0,120008,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,120010,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,120041,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,120042,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,120043,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,120044,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,120045,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,120046,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,120047,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,120048,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,120049,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,120050,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,120051,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,120052,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,120053,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,120054,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,120055,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,120056,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,120057,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,120058,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,618,120059,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,2,0,120060,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,120091,2,,,,,,,,,,,,,,,,,,,,,,
5,10,1019,1,0,120092,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,120093,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,120094,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,120099,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1214,2,452,120100,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1201,2,320,129001,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1201,2,320,129002,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1201,2,320,129003,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1201,2,320,129005,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1201,2,320,129006,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1201,2,320,129007,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1201,2,320,129009,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1201,2,320,129010,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1201,2,320,129011,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1201,2,320,129012,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1203,1,334,129013,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1203,1,334,129014,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1203,1,334,129015,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1203,1,334,129016,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1203,1,334,129017,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1203,1,334,129020,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1203,1,334,129021,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1203,1,334,129022,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1203,1,334,129023,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1203,1,334,129024,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1207,1,144,129025,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1207,1,144,129026,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1207,1,144,129027,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1207,1,144,129028,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1207,1,144,129029,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1207,1,144,129030,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1207,1,144,129031,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1207,1,144,129032,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1207,1,144,129033,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1207,1,144,129034,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,76,129038,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,76,129039,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,76,129040,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,76,129041,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,76,129042,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,76,129043,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,76,129044,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,76,129046,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,76,129047,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,76,129048,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,630,129050,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,630,129051,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,630,129052,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,630,129053,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,630,129054,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,630,129055,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,630,129056,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,630,129057,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,630,129059,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1208,2,630,129060,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,226,129061,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,226,129062,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,226,129063,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,226,129064,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,226,129067,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,226,129068,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,226,129069,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,226,129070,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,226,129072,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,566,129073,1,1,0,0,0,0,0,,1,,,,,,,,,,,,,,
5,12,1209,1,566,129074,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,566,129076,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,566,129077,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,566,129079,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,566,129080,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,566,129081,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,566,129083,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,566,129084,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,446,129086,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,446,129087,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,446,129088,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,446,129089,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,446,129090,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,446,129091,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
5,12,1211,1,446,129092,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,446,129094,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,446,129095,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,446,129096,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,1250,129098,1,1,0,0,1,0,0,,1,2,3,4,5,,,,,,,,,,
5,12,1211,1,1250,129099,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
5,12,1211,1,1250,129101,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,1250,129104,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,1250,129105,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,1250,129106,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,1250,129107,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,1250,129108,1,1,0,0,0,0,0,,1,2,,,,,,,,,,,,,
5,12,1212,1,2598,129109,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
5,12,1212,1,2598,129110,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,2598,129111,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,2598,129112,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
5,12,1212,1,2598,129113,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,2598,129114,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,2598,129116,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,2598,129117,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
5,12,1212,1,2598,129120,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1215,2,810,129122,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1215,2,810,129123,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1215,2,810,129124,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1215,2,810,129125,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1215,2,810,129127,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1215,2,810,129128,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1215,2,810,129129,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1215,2,810,129130,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1215,2,810,129131,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1215,2,810,129132,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,1,694,129134,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,1,694,129135,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,1,694,129136,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,1,694,129137,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,1,694,129139,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,1,694,129140,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,1,694,129141,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,1,694,129142,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,1,694,129143,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1218,1,196,129145,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1218,1,196,129146,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1218,1,196,129147,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
5,12,1218,1,196,129148,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1218,1,196,129152,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1218,1,196,129153,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1218,1,196,129154,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1218,1,196,129155,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1218,1,196,129156,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,226,129168,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1209,1,566,129170,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1211,1,1250,129173,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
5,12,1211,1,1250,129174,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1212,1,2598,129176,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1216,1,694,129180,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1218,1,196,129182,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,130021,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,0,130023,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,130025,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,0,130026,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,130027,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,130029,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,0,130030,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,130032,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,130033,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,130034,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,0,130035,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,130036,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,130038,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,130039,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,130040,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,130051,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,130052,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,0,130053,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,130054,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,130055,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,130056,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,130057,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,1,0,130059,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1309,2,674,130060,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,688,139002,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,688,139003,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,688,139004,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,688,139005,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,688,139007,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,688,139008,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,688,139009,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,688,139010,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,688,139011,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1301,1,688,139012,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,80,139013,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,80,139015,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,80,139016,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,80,139018,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,80,139020,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,80,139021,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,80,139022,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,80,139023,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,80,139024,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,140,139025,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,140,139026,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,140,139027,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,140,139029,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,140,139030,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,140,139031,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,140,139032,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,140,139033,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,140,139034,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,140,139035,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,342,139036,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,342,139037,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,342,139038,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,342,139039,1,0,1,0,0,0,0,,,,,,,,,,,,1,,,,
6,13,1306,1,342,139041,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,342,139042,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,342,139043,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,342,139044,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,342,139046,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1306,1,342,139047,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1002,139048,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1002,139049,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1002,139050,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1002,139052,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1002,139053,1,1,1,1,0,0,0,,1,,,,,,,,,,1,,,,
6,13,1307,1,1002,139054,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1002,139055,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1002,139057,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1002,139058,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1002,139059,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1178,139061,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1178,139062,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1178,139063,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1178,139064,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1178,139065,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1178,139067,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1178,139068,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1178,139069,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1178,139070,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1178,139071,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1308,1,842,139072,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1308,1,842,139073,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1308,1,842,139074,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1308,1,842,139075,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1308,1,842,139076,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1308,1,842,139078,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1308,1,842,139079,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1308,1,842,139080,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1308,1,842,139082,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1308,1,842,139083,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1311,1,1134,139084,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1311,1,1134,139085,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1311,1,1134,139086,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1311,1,1134,139087,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1311,1,1134,139089,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1311,1,1134,139090,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1311,1,1134,139092,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1311,1,1134,139093,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1311,1,1134,139094,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1311,1,1134,139095,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1312,1,24,139096,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1312,1,24,139098,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1312,1,24,139099,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1312,1,24,139102,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1312,1,24,139103,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1312,1,24,139104,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1312,1,24,139105,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1312,1,24,139106,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1312,1,24,139107,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1315,1,264,139108,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1315,1,264,139109,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1315,1,264,139110,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1315,1,264,139111,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1315,1,264,139112,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1315,1,264,139113,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1315,1,264,139114,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1315,1,264,139115,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1315,1,264,139116,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1316,1,1236,139119,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1316,1,1236,139120,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1316,1,1236,139121,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1316,1,1236,139123,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1316,1,1236,139124,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1316,1,1236,139125,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1316,1,1236,139127,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1316,1,1236,139128,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1316,1,1236,139129,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1316,1,1236,139130,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1303,1,80,139134,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1312,1,24,139144,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,762,139145,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,762,139146,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,762,139148,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,762,139149,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,762,139150,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,762,139151,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,762,139152,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,762,139153,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,762,139155,2,,,,,,,,,,,,,,,,,,,,,,
6,13,1310,1,762,139156,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1401,2,1116,140001,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1401,2,1116,140003,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1401,2,1116,140004,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1401,2,1116,140006,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1401,2,1116,140007,2,,,,,,,,,,,,,,,,,,,,,,
1,37,3706,1,0,140008,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1401,2,1116,140009,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1401,2,1116,140010,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1408,2,1996,140021,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1408,2,1996,140022,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1408,2,1996,140023,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,
4,14,1408,2,1996,140024,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1408,2,1996,140025,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1408,2,1996,140026,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1408,2,1996,140027,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1408,2,1996,140030,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1406,2,694,140062,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1406,2,694,140063,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1406,2,694,140065,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1406,2,694,140066,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1406,2,694,140067,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1406,2,694,140068,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1406,2,694,140069,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1406,2,694,140070,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1413,2,670,140072,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1413,2,670,140073,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1413,2,670,140074,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1413,2,670,140075,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1413,2,0,140076,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1413,2,670,140078,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1413,2,670,140079,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1413,2,670,140080,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1410,2,236,140082,2,,,,,,,,,,,,,,,,,,,,,,
4,14,1410,2,236,140083,2,,,,,,,,,,,,,,,,,,,,,,
