"zone","state","lga","sector","ea","cluster_id","tenure_cd","c4q1","c4q2","c4q3"
2,34,3402,2,72,"3402-72",1,1,2,1
2,34,3402,2,72,"3402-72",2,1,2,1
2,34,3402,2,72,"3402-72",3,1,2,1
2,34,3402,2,72,"3402-72",4,1,3,1
2,34,3402,2,72,"3402-72",5,1,3,1
2,34,3402,2,72,"3402-72",6,1,2,1
2,34,3402,2,72,"3402-72",7,1,1,1
2,34,3402,2,768,"3402-768",1,1,3,1
2,34,3402,2,768,"3402-768",2,1,3,1
2,34,3402,2,768,"3402-768",3,1,3,2
2,34,3402,2,768,"3402-768",4,1,3,2
2,34,3402,2,768,"3402-768",5,1,1,1
2,34,3402,2,768,"3402-768",6,1,3,2
2,34,3402,2,768,"3402-768",7,1,3,2
2,34,3405,2,456,"3405-456",1,1,3,1
2,34,3405,2,456,"3405-456",2,1,3,1
2,34,3405,2,456,"3405-456",3,0,,
2,34,3405,2,456,"3405-456",4,1,3,1
2,34,3405,2,456,"3405-456",5,1,3,1
2,34,3405,2,456,"3405-456",6,1,3,1
2,34,3405,2,456,"3405-456",7,1,3,1
2,34,3406,2,728,"3406-728",1,1,3,1
2,34,3406,2,728,"3406-728",2,1,3,1
2,34,3406,2,728,"3406-728",3,0,,
2,34,3406,2,728,"3406-728",4,1,3,1
2,34,3406,2,728,"3406-728",5,1,2,1
2,34,3406,2,728,"3406-728",6,0,,
2,34,3406,2,728,"3406-728",7,1,3,2
2,34,3407,1,64,"3407-64",1,1,2,2
2,34,3407,1,64,"3407-64",2,1,2,1
2,34,3407,1,64,"3407-64",3,1,3,2
2,34,3407,1,64,"3407-64",4,1,2,2
2,34,3407,1,64,"3407-64",5,1,3,2
2,34,3407,1,64,"3407-64",6,1,3,2
2,34,3407,1,64,"3407-64",7,1,3,2
2,34,3408,2,870,"3408-870",1,1,3,1
2,34,3408,2,870,"3408-870",2,1,3,1
2,34,3408,2,870,"3408-870",3,1,3,1
2,34,3408,2,870,"3408-870",4,1,3,1
2,34,3408,2,870,"3408-870",5,1,2,1
2,34,3408,2,870,"3408-870",6,1,3,1
2,34,3408,2,870,"3408-870",7,1,2,1
2,34,3409,2,500,"3409-500",1,0,,
2,34,3409,2,500,"3409-500",2,0,,
2,34,3409,2,500,"3409-500",3,0,,
2,34,3409,2,500,"3409-500",4,1,3,1
2,34,3409,2,500,"3409-500",5,1,3,1
2,34,3409,2,500,"3409-500",6,0,,
2,34,3409,2,500,"3409-500",7,0,,
2,34,3411,2,1034,"3411-1034",1,0,,
2,34,3411,2,1034,"3411-1034",2,1,2,1
2,34,3411,2,1034,"3411-1034",3,0,,
2,34,3411,2,1034,"3411-1034",4,0,,
2,34,3411,2,1034,"3411-1034",5,0,,
2,34,3411,2,1034,"3411-1034",6,0,,
2,34,3411,2,1034,"3411-1034",7,0,,
2,34,3412,2,156,"3412-156",1,1,1,1
2,34,3412,2,156,"3412-156",2,1,1,1
2,34,3412,2,156,"3412-156",3,1,1,1
2,34,3412,2,156,"3412-156",4,1,1,1
2,34,3412,2,156,"3412-156",5,1,1,1
2,34,3412,2,156,"3412-156",6,1,1,1
2,34,3412,2,156,"3412-156",7,1,1,1
2,34,3416,2,620,"3416-620",1,1,3,1
2,34,3416,2,620,"3416-620",2,1,3,1
2,34,3416,2,620,"3416-620",3,1,3,1
2,34,3416,2,620,"3416-620",4,1,3,1
2,34,3416,2,620,"3416-620",5,1,3,1
2,34,3416,2,620,"3416-620",6,1,2,1
2,34,3416,2,620,"3416-620",7,1,1,1
2,35,3505,2,1726,"3505-1726",1,1,3,1
2,35,3505,2,1726,"3505-1726",2,1,1,1
2,35,3505,2,1726,"3505-1726",3,0,,
2,35,3505,2,1726,"3505-1726",4,1,2,1
2,35,3505,2,1726,"3505-1726",5,1,1,1
2,35,3505,2,1726,"3505-1726",6,1,1,1
2,35,3505,2,1726,"3505-1726",7,1,1,1
2,35,3506,2,2404,"3506-2404",1,0,,
2,35,3506,2,2404,"3506-2404",2,1,2,2
2,35,3506,2,2404,"3506-2404",3,1,3,2
2,35,3506,2,2404,"3506-2404",4,1,2,1
2,35,3506,2,2404,"3506-2404",5,1,2,1
2,35,3506,2,2404,"3506-2404",6,1,2,2
2,35,3506,2,2404,"3506-2404",7,1,1,1
2,35,3507,2,596,"3507-596",1,1,2,1
2,35,3507,2,596,"3507-596",2,1,2,1
2,35,3507,2,596,"3507-596",3,1,3,1
2,35,3507,2,596,"3507-596",4,1,1,1
2,35,3507,2,596,"3507-596",5,1,1,1
2,35,3507,2,596,"3507-596",6,1,3,1
2,35,3507,2,596,"3507-596",7,1,1,1
2,35,3510,2,550,"3510-550",1,0,,
2,35,3510,2,550,"3510-550",2,1,1,2
2,35,3510,2,550,"3510-550",3,1,3,2
2,35,3510,2,550,"3510-550",4,1,2,2
2,35,3510,2,550,"3510-550",5,1,1,2
2,35,3510,2,550,"3510-550",6,1,1,2
2,35,3510,2,550,"3510-550",7,1,1,2
2,35,3512,2,478,"3512-478",1,1,2,1
2,35,3512,2,478,"3512-478",2,1,1,1
2,35,3512,2,478,"3512-478",3,0,,
2,35,3512,2,478,"3512-478",4,0,,
2,35,3512,2,478,"3512-478",5,1,3,1
2,35,3512,2,478,"3512-478",6,1,1,1
2,35,3512,2,478,"3512-478",7,1,1,1
2,35,3513,2,576,"3513-576",1,1,3,2
2,35,3513,2,576,"3513-576",2,1,1,1
2,35,3513,2,576,"3513-576",3,1,3,2
2,35,3513,2,576,"3513-576",4,0,,
2,35,3513,2,576,"3513-576",5,1,1,1
2,35,3513,2,576,"3513-576",6,1,1,1
2,35,3513,2,576,"3513-576",7,1,1,1
2,35,3514,1,1050,"3514-1050",1,1,3,1
2,35,3514,1,1050,"3514-1050",2,1,2,1
2,35,3514,1,1050,"3514-1050",3,0,,
2,35,3514,1,1050,"3514-1050",4,1,2,1
2,35,3514,1,1050,"3514-1050",5,1,2,1
2,35,3514,1,1050,"3514-1050",6,1,2,1
2,35,3514,1,1050,"3514-1050",7,1,2,1
3,36,3606,2,1956,"3606-1956",1,1,2,1
3,36,3606,2,1956,"3606-1956",2,0,,
3,36,3606,2,1956,"3606-1956",3,0,,
3,36,3606,2,1956,"3606-1956",4,0,,
3,36,3606,2,1956,"3606-1956",5,0,,
3,36,3606,2,1956,"3606-1956",6,0,,
3,36,3606,2,1956,"3606-1956",7,0,,
3,36,3608,2,1300,"3608-1300",1,0,,
3,36,3608,2,1300,"3608-1300",2,0,,
3,36,3608,2,1300,"3608-1300",3,0,,
3,36,3608,2,1300,"3608-1300",4,1,3,1
3,36,3608,2,1300,"3608-1300",5,1,2,1
3,36,3608,2,1300,"3608-1300",6,0,,
3,36,3608,2,1300,"3608-1300",7,0,,
3,36,3608,2,2078,"3608-2078",1,1,3,2
3,36,3608,2,2078,"3608-2078",2,1,3,2
3,36,3608,2,2078,"3608-2078",3,0,,
3,36,3608,2,2078,"3608-2078",4,1,2,2
3,36,3608,2,2078,"3608-2078",5,1,1,1
3,36,3608,2,2078,"3608-2078",6,1,1,1
3,36,3608,2,2078,"3608-2078",7,1,2,1
3,36,3610,2,1140,"3610-1140",1,1,2,1
3,36,3610,2,1140,"3610-1140",2,0,,
3,36,3610,2,1140,"3610-1140",3,0,,
3,36,3610,2,1140,"3610-1140",4,0,,
3,36,3610,2,1140,"3610-1140",5,0,,
3,36,3610,2,1140,"3610-1140",6,0,,
3,36,3610,2,1140,"3610-1140",7,0,,
3,36,3610,2,1826,"3610-1826",1,1,2,1
3,36,3610,2,1826,"3610-1826",2,0,,
3,36,3610,2,1826,"3610-1826",3,0,,
3,36,3610,2,1826,"3610-1826",4,0,,
3,36,3610,2,1826,"3610-1826",5,0,,
3,36,3610,2,1826,"3610-1826",6,0,,
3,36,3610,2,1826,"3610-1826",7,0,,
3,36,3611,1,10,"3611-10",1,1,2,1
3,36,3611,1,10,"3611-10",2,1,3,1
3,36,3611,1,10,"3611-10",3,0,,
3,36,3611,1,10,"3611-10",4,0,,
3,36,3611,1,10,"3611-10",5,0,,
3,36,3611,1,10,"3611-10",6,1,1,1
3,36,3611,1,10,"3611-10",7,0,,
3,36,3613,2,1066,"3613-1066",1,1,1,1
3,36,3613,2,1066,"3613-1066",2,0,,
3,36,3613,2,1066,"3613-1066",3,0,,
3,36,3613,2,1066,"3613-1066",4,0,,
3,36,3613,2,1066,"3613-1066",5,0,,
3,36,3613,2,1066,"3613-1066",6,0,,
3,36,3613,2,1066,"3613-1066",7,0,,
3,36,3613,2,1808,"3613-1808",1,1,2,1
3,36,3613,2,1808,"3613-1808",2,0,,
3,36,3613,2,1808,"3613-1808",3,0,,
3,36,3613,2,1808,"3613-1808",4,0,,
3,36,3613,2,1808,"3613-1808",5,0,,
3,36,3613,2,1808,"3613-1808",6,0,,
3,36,3613,2,1808,"3613-1808",7,0,,
1,37,3701,1,308,"3701-308",1,1,3,1
1,37,3701,1,308,"3701-308",2,1,2,1
1,37,3701,1,308,"3701-308",3,1,2,2
1,37,3701,1,308,"3701-308",4,1,2,1
1,37,3701,1,308,"3701-308",5,1,2,1
1,37,3701,1,308,"3701-308",6,1,2,1
1,37,3701,1,308,"3701-308",7,1,1,1
1,37,3702,1,1102,"3702-1102",1,1,3,2
1,37,3702,1,1102,"3702-1102",2,1,3,2
1,37,3702,1,1102,"3702-1102",3,0,,
1,37,3702,1,1102,"3702-1102",4,0,,
1,37,3702,1,1102,"3702-1102",5,1,3,2
1,37,3702,1,1102,"3702-1102",6,1,3,2
1,37,3702,1,1102,"3702-1102",7,1,3,2
1,37,3702,1,158,"3702-158",1,1,3,1
1,37,3702,1,158,"3702-158",2,1,2,1
1,37,3702,1,158,"3702-158",3,1,2,2
1,37,3702,1,158,"3702-158",4,1,2,1
1,37,3702,1,158,"3702-158",5,1,3,2
1,37,3702,1,158,"3702-158",6,1,3,2
1,37,3702,1,158,"3702-158",7,1,3,2
1,37,3702,1,972,"3702-972",1,1,3,2
1,37,3702,1,972,"3702-972",2,1,3,2
1,37,3702,1,972,"3702-972",3,0,,
1,37,3702,1,972,"3702-972",4,1,3,2
1,37,3702,1,972,"3702-972",5,1,3,2
1,37,3702,1,972,"3702-972",6,1,3,2
1,37,3702,1,972,"3702-972",7,1,3,2
1,37,3703,1,202,"3703-202",1,1,2,1
1,37,3703,1,202,"3703-202",2,1,2,1
1,37,3703,1,202,"3703-202",3,1,2,1
1,37,3703,1,202,"3703-202",4,1,3,1
1,37,3703,1,202,"3703-202",5,1,3,1
1,37,3703,1,202,"3703-202",6,1,2,2
1,37,3703,1,202,"3703-202",7,1,1,1
1,37,3703,1,236,"3703-236",1,1,2,2
1,37,3703,1,236,"3703-236",2,1,2,2
1,37,3703,1,236,"3703-236",3,1,2,2
1,37,3703,1,236,"3703-236",4,1,2,1
1,37,3703,1,236,"3703-236",5,1,1,2
1,37,3703,1,236,"3703-236",6,1,2,2
1,37,3703,1,236,"3703-236",7,1,2,2
1,37,3704,2,214,"3704-214",1,1,3,2
1,37,3704,2,214,"3704-214",2,1,1,1
1,37,3704,2,214,"3704-214",3,1,1,1
1,37,3704,2,214,"3704-214",4,1,2,2
1,37,3704,2,214,"3704-214",5,1,3,2
1,37,3704,2,214,"3704-214",6,1,2,2
1,37,3704,2,214,"3704-214",7,1,1,2
1,37,3705,2,254,"3705-254",1,0,,
1,37,3705,2,254,"3705-254",2,1,3,2
1,37,3705,2,254,"3705-254",3,0,,
1,37,3705,2,254,"3705-254",4,1,2,2
1,37,3705,2,254,"3705-254",5,1,1,2
1,37,3705,2,254,"3705-254",6,1,3,2
1,37,3705,2,254,"3705-254",7,1,3,2
1,37,3705,2,32,"3705-32",1,0,,
1,37,3705,2,32,"3705-32",2,1,1,2
1,37,3705,2,32,"3705-32",3,1,1,2
1,37,3705,2,32,"3705-32",4,1,1,2
1,37,3705,2,32,"3705-32",5,1,1,1
1,37,3705,2,32,"3705-32",6,1,1,1
1,37,3705,2,32,"3705-32",7,1,1,1
1,37,3706,1,1376,"3706-1376",1,1,3,2
1,37,3706,1,1376,"3706-1376",2,0,,
1,37,3706,1,1376,"3706-1376",3,0,,
1,37,3706,1,1376,"3706-1376",4,1,3,2
1,37,3706,1,1376,"3706-1376",5,1,3,2
1,37,3706,1,1376,"3706-1376",6,0,,
1,37,3706,1,1376,"3706-1376",7,1,3,2
1,37,3706,1,156,"3706-156",1,1,3,2
1,37,3706,1,156,"3706-156",2,1,2,2
1,37,3706,1,156,"3706-156",3,1,2,2
1,37,3706,1,156,"3706-156",4,1,3,1
1,37,3706,1,156,"3706-156",5,1,3,2
1,37,3706,1,156,"3706-156",6,1,3,2
1,37,3706,1,156,"3706-156",7,1,2,2
1,37,3706,1,1836,"3706-1836",1,1,3,2
1,37,3706,1,1836,"3706-1836",2,1,3,1
1,37,3706,1,1836,"3706-1836",3,0,,
1,37,3706,1,1836,"3706-1836",4,0,,
1,37,3706,1,1836,"3706-1836",5,1,3,2
1,37,3706,1,1836,"3706-1836",6,0,,
1,37,3706,1,1836,"3706-1836",7,0,,
1,37,3706,1,4144,"3706-4144",1,0,,
1,37,3706,1,4144,"3706-4144",2,1,3,2
1,37,3706,1,4144,"3706-4144",3,0,,
1,37,3706,1,4144,"3706-4144",4,1,3,2
1,37,3706,1,4144,"3706-4144",5,1,3,2
1,37,3706,1,4144,"3706-4144",6,1,3,2
1,37,3706,1,4144,"3706-4144",7,1,3,2
4,4,405,2,716,"405-716",1,0,,
4,4,405,2,716,"405-716",2,1,1,1
4,4,405,2,716,"405-716",3,1,1,1
4,4,405,2,716,"405-716",4,1,1,1
4,4,405,2,716,"405-716",5,1,1,1
4,4,405,2,716,"405-716",6,1,1,2
4,4,405,2,716,"405-716",7,1,1,1
4,4,407,1,680,"407-680",1,1,1,1
4,4,407,1,680,"407-680",2,1,1,1
4,4,407,1,680,"407-680",3,1,1,1
4,4,407,1,680,"407-680",4,0,,
4,4,407,1,680,"407-680",5,1,3,1
4,4,407,1,680,"407-680",6,1,1,2
4,4,407,1,680,"407-680",7,1,1,2
4,4,408,2,630,"408-630",1,0,,
4,4,408,2,630,"408-630",2,1,1,1
4,4,408,2,630,"408-630",3,1,1,1
4,4,408,2,630,"408-630",4,1,1,2
4,4,408,2,630,"408-630",5,0,,
4,4,408,2,630,"408-630",6,1,1,2
4,4,408,2,630,"408-630",7,1,1,2
4,4,412,1,1562,"412-1562",1,1,3,2
4,4,412,1,1562,"412-1562",2,1,1,1
4,4,412,1,1562,"412-1562",3,0,,
4,4,412,1,1562,"412-1562",4,0,,
4,4,412,1,1562,"412-1562",5,1,2,1
4,4,412,1,1562,"412-1562",6,1,1,2
4,4,412,1,1562,"412-1562",7,1,1,2
4,4,416,1,372,"416-372",1,0,,
4,4,416,1,372,"416-372",2,1,2,1
4,4,416,1,372,"416-372",3,0,,
4,4,416,1,372,"416-372",4,0,,
4,4,416,1,372,"416-372",5,1,3,1
4,4,416,1,372,"416-372",6,1,3,1
4,4,416,1,372,"416-372",7,1,3,1
4,4,416,1,730,"416-730",1,1,1,2
4,4,416,1,730,"416-730",2,0,,
4,4,416,1,730,"416-730",3,0,,
4,4,416,1,730,"416-730",4,0,,
4,4,416,1,730,"416-730",5,0,,
4,4,416,1,730,"416-730",6,1,1,2
4,4,416,1,730,"416-730",7,1,1,2
4,4,417,1,678,"417-678",1,0,,
4,4,417,1,678,"417-678",2,0,,
4,4,417,1,678,"417-678",3,0,,
4,4,417,1,678,"417-678",4,0,,
4,4,417,1,678,"417-678",5,0,,
4,4,417,1,678,"417-678",6,1,1,2
4,4,417,1,678,"417-678",7,1,1,2
4,4,419,1,1006,"419-1006",1,1,1,2
4,4,419,1,1006,"419-1006",2,1,1,1
4,4,419,1,1006,"419-1006",3,1,1,1
4,4,419,1,1006,"419-1006",4,1,2,1
4,4,419,1,1006,"419-1006",5,1,3,1
4,4,419,1,1006,"419-1006",6,1,1,2
4,4,419,1,1006,"419-1006",7,1,1,2
4,4,421,1,800,"421-800",1,1,1,2
4,4,421,1,800,"421-800",2,1,1,1
4,4,421,1,800,"421-800",3,1,1,1
4,4,421,1,800,"421-800",4,1,2,1
4,4,421,1,800,"421-800",5,1,3,1
4,4,421,1,800,"421-800",6,1,1,2
4,4,421,1,800,"421-800",7,1,1,2
2,5,502,2,3878,"502-3878",1,0,,
2,5,502,2,3878,"502-3878",2,1,3,2
2,5,502,2,3878,"502-3878",3,1,3,2
2,5,502,2,3878,"502-3878",4,0,,
2,5,502,2,3878,"502-3878",5,1,3,2
2,5,502,2,3878,"502-3878",6,1,1,1
2,5,502,2,3878,"502-3878",7,1,1,1
2,5,502,1,562,"502-562",1,1,2,1
2,5,502,1,562,"502-562",2,1,1,1
2,5,502,1,562,"502-562",3,0,,
2,5,502,1,562,"502-562",4,0,,
2,5,502,1,562,"502-562",5,1,1,1
2,5,502,1,562,"502-562",6,1,2,1
2,5,502,1,562,"502-562",7,1,1,1
2,5,503,2,246,"503-246",1,0,,
2,5,503,2,246,"503-246",2,0,,
2,5,503,2,246,"503-246",3,0,,
2,5,503,2,246,"503-246",4,0,,
2,5,503,2,246,"503-246",5,1,1,1
2,5,503,2,246,"503-246",6,0,,
2,5,503,2,246,"503-246",7,1,2,2
2,5,504,2,1162,"504-1162",1,1,3,2
2,5,504,2,1162,"504-1162",2,1,1,2
2,5,504,2,1162,"504-1162",3,1,3,2
2,5,504,2,1162,"504-1162",4,0,,
2,5,504,2,1162,"504-1162",5,1,3,2
2,5,504,2,1162,"504-1162",6,1,1,1
2,5,504,2,1162,"504-1162",7,1,1,1
2,5,504,2,406,"504-406",1,1,3,2
2,5,504,2,406,"504-406",2,1,1,2
2,5,504,2,406,"504-406",3,1,2,2
2,5,504,2,406,"504-406",4,0,,
2,5,504,2,406,"504-406",5,1,2,2
2,5,504,2,406,"504-406",6,1,1,1
2,5,504,2,406,"504-406",7,1,1,1
2,5,505,2,1292,"505-1292",1,1,3,2
2,5,505,2,1292,"505-1292",2,1,2,2
2,5,505,2,1292,"505-1292",3,1,3,2
2,5,505,2,1292,"505-1292",4,0,,
2,5,505,2,1292,"505-1292",5,1,3,2
2,5,505,2,1292,"505-1292",6,1,1,1
2,5,505,2,1292,"505-1292",7,1,1,1
2,5,505,2,1716,"505-1716",1,1,3,2
2,5,505,2,1716,"505-1716",2,1,1,2
2,5,505,2,1716,"505-1716",3,1,3,2
2,5,505,2,1716,"505-1716",4,0,,
2,5,505,2,1716,"505-1716",5,1,3,2
2,5,505,2,1716,"505-1716",6,1,1,1
2,5,505,2,1716,"505-1716",7,1,1,1
2,5,506,2,696,"506-696",1,0,,
2,5,506,2,696,"506-696",2,1,1,1
2,5,506,2,696,"506-696",3,1,1,1
2,5,506,2,696,"506-696",4,0,,
2,5,506,2,696,"506-696",5,1,3,1
2,5,506,2,696,"506-696",6,1,2,1
2,5,506,2,696,"506-696",7,1,1,1
2,5,506,2,830,"506-830",1,0,,
2,5,506,2,830,"506-830",2,0,,
2,5,506,2,830,"506-830",3,0,,
2,5,506,2,830,"506-830",4,0,,
2,5,506,2,830,"506-830",5,1,1,1
2,5,506,2,830,"506-830",6,1,2,1
2,5,506,2,830,"506-830",7,1,1,1
2,5,507,2,230,"507-230",1,0,,
2,5,507,2,230,"507-230",2,1,1,2
2,5,507,2,230,"507-230",3,1,2,2
2,5,507,2,230,"507-230",4,0,,
2,5,507,2,230,"507-230",5,1,3,2
2,5,507,2,230,"507-230",6,1,1,2
2,5,507,2,230,"507-230",7,1,1,1
2,5,508,2,2196,"508-2196",1,0,,
2,5,508,2,2196,"508-2196",2,1,3,2
2,5,508,2,2196,"508-2196",3,1,3,2
2,5,508,2,2196,"508-2196",4,0,,
2,5,508,2,2196,"508-2196",5,0,,
2,5,508,2,2196,"508-2196",6,1,1,2
2,5,508,2,2196,"508-2196",7,1,1,1
2,5,508,2,984,"508-984",1,1,3,2
2,5,508,2,984,"508-984",2,1,1,2
2,5,508,2,984,"508-984",3,0,,
2,5,508,2,984,"508-984",4,0,,
2,5,508,2,984,"508-984",5,0,,
2,5,508,2,984,"508-984",6,1,1,2
2,5,508,2,984,"508-984",7,1,1,1
2,5,509,2,1064,"509-1064",1,1,3,2
2,5,509,2,1064,"509-1064",2,1,1,2
2,5,509,2,1064,"509-1064",3,1,3,2
2,5,509,2,1064,"509-1064",4,0,,
2,5,509,2,1064,"509-1064",5,1,2,2
2,5,509,2,1064,"509-1064",6,1,1,1
2,5,509,2,1064,"509-1064",7,1,1,1
2,5,511,2,796,"511-796",1,0,,
2,5,511,2,796,"511-796",2,1,3,2
2,5,511,2,796,"511-796",3,1,3,2
2,5,511,2,796,"511-796",4,1,3,2
2,5,511,2,796,"511-796",5,1,3,2
2,5,511,2,796,"511-796",6,1,1,1
2,5,511,2,796,"511-796",7,1,1,1
2,5,513,2,348,"513-348",1,0,,
2,5,513,2,348,"513-348",2,1,3,2
2,5,513,2,348,"513-348",3,0,,
2,5,513,2,348,"513-348",4,0,,
2,5,513,2,348,"513-348",5,1,3,2
2,5,513,2,348,"513-348",6,1,1,2
2,5,513,2,348,"513-348",7,1,1,1
2,5,514,2,1964,"514-1964",1,1,2,1
2,5,514,2,1964,"514-1964",2,1,3,1
2,5,514,2,1964,"514-1964",3,1,3,2
2,5,514,2,1964,"514-1964",4,0,,
2,5,514,2,1964,"514-1964",5,1,3,2
2,5,514,2,1964,"514-1964",6,1,1,2
2,5,514,2,1964,"514-1964",7,1,3,1
2,5,516,2,134,"516-134",1,1,3,2
2,5,516,2,134,"516-134",2,1,1,2
2,5,516,2,134,"516-134",3,1,3,2
2,5,516,2,134,"516-134",4,1,3,2
2,5,516,2,134,"516-134",5,1,3,2
2,5,516,2,134,"516-134",6,1,1,1
2,5,516,2,134,"516-134",7,1,1,1
2,5,517,2,1424,"517-1424",1,1,1,1
2,5,517,2,1424,"517-1424",2,1,3,1
2,5,517,2,1424,"517-1424",3,0,,
2,5,517,2,1424,"517-1424",4,0,,
2,5,517,2,1424,"517-1424",5,1,3,1
2,5,517,2,1424,"517-1424",6,1,1,1
2,5,517,2,1424,"517-1424",7,1,1,1
2,5,518,2,1304,"518-1304",1,1,3,1
2,5,518,2,1304,"518-1304",2,1,1,1
2,5,518,2,1304,"518-1304",3,0,,
2,5,518,2,1304,"518-1304",4,0,,
2,5,518,2,1304,"518-1304",5,1,2,1
2,5,518,2,1304,"518-1304",6,1,1,1
2,5,518,2,1304,"518-1304",7,1,1,1
2,5,518,2,1588,"518-1588",1,0,,
2,5,518,2,1588,"518-1588",2,1,1,1
2,5,518,2,1588,"518-1588",3,0,,
2,5,518,2,1588,"518-1588",4,0,,
2,5,518,2,1588,"518-1588",5,1,3,2
2,5,518,2,1588,"518-1588",6,1,1,1
2,5,518,2,1588,"518-1588",7,1,1,1
2,5,518,2,1788,"518-1788",1,1,1,2
2,5,518,2,1788,"518-1788",2,1,3,2
2,5,518,2,1788,"518-1788",3,0,,
2,5,518,2,1788,"518-1788",4,0,,
2,5,518,2,1788,"518-1788",5,1,3,2
2,5,518,2,1788,"518-1788",6,1,1,2
2,5,518,2,1788,"518-1788",7,1,1,2
2,5,518,2,2802,"518-2802",1,1,3,2
2,5,518,2,2802,"518-2802",2,1,1,1
2,5,518,2,2802,"518-2802",3,0,,
2,5,518,2,2802,"518-2802",4,1,1,2
2,5,518,2,2802,"518-2802",5,1,3,1
2,5,518,2,2802,"518-2802",6,1,1,2
2,5,518,2,2802,"518-2802",7,1,1,1
2,5,520,2,1756,"520-1756",1,1,3,2
2,5,520,2,1756,"520-1756",2,1,3,2
2,5,520,2,1756,"520-1756",3,1,2,2
2,5,520,2,1756,"520-1756",4,1,3,2
2,5,520,2,1756,"520-1756",5,1,2,2
2,5,520,2,1756,"520-1756",6,1,2,2
2,5,520,2,1756,"520-1756",7,1,1,1
5,6,601,2,16,"601-16",1,1,3,1
5,6,601,2,16,"601-16",2,1,3,1
5,6,601,2,16,"601-16",3,0,,
5,6,601,2,16,"601-16",4,0,,
5,6,601,2,16,"601-16",5,1,3,1
5,6,601,2,16,"601-16",6,1,3,1
5,6,601,2,16,"601-16",7,1,3,1
5,6,601,2,640,"601-640",1,1,1,1
5,6,601,2,640,"601-640",2,1,3,1
5,6,601,2,640,"601-640",3,0,,
5,6,601,2,640,"601-640",4,0,,
5,6,601,2,640,"601-640",5,1,3,1
5,6,601,2,640,"601-640",6,1,1,1
5,6,601,2,640,"601-640",7,1,1,1
5,6,602,2,1356,"602-1356",1,1,1,1
5,6,602,2,1356,"602-1356",2,0,,
5,6,602,2,1356,"602-1356",3,0,,
5,6,602,2,1356,"602-1356",4,0,,
5,6,602,2,1356,"602-1356",5,1,2,1
5,6,602,2,1356,"602-1356",6,1,3,2
5,6,602,2,1356,"602-1356",7,1,1,1
5,6,604,1,858,"604-858",1,1,1,1
5,6,604,1,858,"604-858",2,1,3,1
5,6,604,1,858,"604-858",3,0,,
5,6,604,1,858,"604-858",4,0,,
5,6,604,1,858,"604-858",5,1,1,1
5,6,604,1,858,"604-858",6,1,1,1
5,6,604,1,858,"604-858",7,1,1,1
5,6,605,2,162,"605-162",1,1,1,1
5,6,605,2,162,"605-162",2,1,3,1
5,6,605,2,162,"605-162",3,0,,
5,6,605,2,162,"605-162",4,0,,
5,6,605,2,162,"605-162",5,1,1,1
5,6,605,2,162,"605-162",6,1,1,1
5,6,605,2,162,"605-162",7,1,1,1
5,6,606,2,790,"606-790",1,1,3,1
5,6,606,2,790,"606-790",2,1,3,1
5,6,606,2,790,"606-790",3,0,,
5,6,606,2,790,"606-790",4,1,3,1
5,6,606,2,790,"606-790",5,1,3,1
5,6,606,2,790,"606-790",6,1,1,1
5,6,606,2,790,"606-790",7,1,1,1
5,6,607,2,1892,"607-1892",1,1,1,1
5,6,607,2,1892,"607-1892",2,0,,
5,6,607,2,1892,"607-1892",3,0,,
5,6,607,2,1892,"607-1892",4,1,3,1
5,6,607,2,1892,"607-1892",5,1,3,1
5,6,607,2,1892,"607-1892",6,1,1,1
5,6,607,2,1892,"607-1892",7,1,1,1
5,6,608,2,1288,"608-1288",1,1,1,2
5,6,608,2,1288,"608-1288",2,1,1,1
5,6,608,2,1288,"608-1288",3,0,,
5,6,608,2,1288,"608-1288",4,0,,
5,6,608,2,1288,"608-1288",5,0,,
5,6,608,2,1288,"608-1288",6,1,1,1
5,6,608,2,1288,"608-1288",7,1,1,1
1,7,701,2,104,"701-104",1,1,3,1
1,7,701,2,104,"701-104",2,1,3,1
1,7,701,2,104,"701-104",3,1,3,1
1,7,701,2,104,"701-104",4,1,3,2
1,7,701,2,104,"701-104",5,1,3,1
1,7,701,2,104,"701-104",6,1,1,2
1,7,701,2,104,"701-104",7,1,1,2
1,7,702,2,954,"702-954",1,1,3,2
1,7,702,2,954,"702-954",2,1,2,1
1,7,702,2,954,"702-954",3,1,3,1
1,7,702,2,954,"702-954",4,0,,
1,7,702,2,954,"702-954",5,1,3,1
1,7,702,2,954,"702-954",6,1,3,2
1,7,702,2,954,"702-954",7,1,1,2
1,7,704,2,10,"704-10",1,1,2,2
1,7,704,2,10,"704-10",2,1,2,1
1,7,704,2,10,"704-10",3,0,,
1,7,704,2,10,"704-10",4,1,2,1
1,7,704,2,10,"704-10",5,1,2,1
1,7,704,2,10,"704-10",6,0,,
1,7,704,2,10,"704-10",7,1,2,2
1,7,705,1,3834,"705-3834",1,1,2,1
1,7,705,1,3834,"705-3834",2,1,2,1
1,7,705,1,3834,"705-3834",3,1,3,2
1,7,705,1,3834,"705-3834",4,1,2,2
1,7,705,1,3834,"705-3834",5,1,3,1
1,7,705,1,3834,"705-3834",6,1,3,2
1,7,705,1,3834,"705-3834",7,1,3,2
1,7,708,2,754,"708-754",1,1,1,2
1,7,708,2,754,"708-754",2,1,2,1
