"zone","state","lga","ea","sector","hhid","ag1","ag2","ag3","ag4"
3,21,2115,926,2,210060,1,2,1,1
3,21,2101,148,1,219001,1,1,2,2
3,21,2101,148,1,219002,1,1,1,1
3,21,2101,148,1,219003,1,1,1,1
3,21,2101,148,1,219004,1,2,1,2
3,21,2101,148,1,219005,1,1,1,2
3,21,2101,148,1,219006,2,2,2,2
3,21,2101,148,1,219007,2,2,2,2
3,21,2101,148,1,219008,2,2,2,2
3,21,2101,148,1,219009,1,2,1,1
3,21,2101,148,1,219010,1,1,1,1
3,21,2105,1606,2,219014,1,2,2,2
3,21,2105,1606,2,219015,1,2,2,2
3,21,2105,1606,2,219017,1,2,2,2
3,21,2105,1606,2,219018,1,2,2,2
3,21,2105,1606,2,219020,1,2,1,2
3,21,2105,1606,2,219021,1,2,2,2
3,21,2105,1606,2,219022,1,2,1,2
3,21,2105,1606,2,219023,1,2,2,2
3,21,2105,1606,2,219024,1,2,1,2
3,21,2111,260,2,219025,1,2,1,2
3,21,2111,260,2,219026,1,2,1,1
3,21,2111,260,2,219027,1,2,1,1
3,21,2111,260,2,219028,1,2,1,2
3,21,2111,260,2,219031,1,2,1,2
3,21,2111,260,2,219032,1,2,1,1
3,21,2111,260,2,219033,1,2,1,2
3,21,2111,260,2,219034,1,2,1,1
3,21,2111,260,2,219035,1,2,1,2
3,21,2111,260,2,219036,1,2,1,1
3,21,2112,442,2,219038,1,2,1,1
3,21,2112,442,2,219039,2,2,2,2
3,21,2112,442,2,219040,1,2,2,2
3,21,2112,442,2,219041,1,2,1,1
3,21,2112,442,2,219042,1,2,2,2
3,21,2112,442,2,219043,1,2,1,1
3,21,2112,442,2,219044,1,2,1,1
3,21,2112,442,2,219045,1,1,1,1
3,21,2112,442,2,219047,1,2,1,1
3,21,2112,442,2,219048,2,2,2,2
3,21,2115,548,2,219049,2,2,1,2
3,21,2115,548,2,219051,1,2,1,1
3,21,2115,548,2,219052,1,2,1,2
3,21,2115,548,2,219054,2,2,1,2
3,21,2115,548,2,219055,2,2,1,2
3,21,2115,548,2,219056,2,2,1,2
3,21,2115,548,2,219057,1,2,1,2
3,21,2115,548,2,219058,1,2,1,2
3,21,2115,548,2,219059,1,2,1,2
3,21,2115,548,2,219060,2,2,1,1
3,21,2119,3992,2,219061,1,2,1,1
3,21,2119,3992,2,219062,1,2,1,1
3,21,2119,3992,2,219063,1,2,1,2
3,21,2119,3992,2,219064,1,2,1,1
3,21,2119,3992,2,219065,1,1,1,1
3,21,2119,3992,2,219066,1,2,1,2
3,21,2119,3992,2,219067,1,2,1,1
3,21,2119,3992,2,219069,1,2,1,1
3,21,2119,3992,2,219070,1,2,1,1
3,21,2119,3992,2,219071,1,2,1,1
3,21,2105,1606,2,219076,1,2,1,2
1,22,2211,594,2,220011,1,2,2,2
1,22,2211,594,2,220012,1,2,2,2
1,22,2211,594,2,220013,1,1,2,2
1,22,2211,594,2,220014,2,2,2,2
1,22,2211,594,2,220015,1,2,2,2
1,22,2211,594,2,220016,1,2,2,2
1,22,2211,594,2,220017,1,2,2,2
1,22,2211,594,2,220018,1,2,2,2
1,22,2211,594,2,220019,1,1,2,2
1,22,2211,594,2,220020,1,2,2,2
1,22,2216,428,1,220021,1,1,2,2
1,22,2216,428,1,220022,2,1,2,2
1,22,2216,0,1,220024,2,2,2,2
1,22,2216,0,1,220025,2,2,2,2
1,22,2216,428,1,220026,1,1,2,2
1,22,2216,428,1,220027,2,2,2,2
1,22,2216,428,1,220028,1,1,1,2
1,22,2216,0,1,220029,1,2,1,2
1,22,2220,1296,1,220051,1,1,1,1
1,22,2220,1296,1,220052,1,2,2,2
1,22,2220,1296,1,220053,2,2,2,2
1,22,2220,1296,1,220054,1,2,1,2
1,22,2220,1296,1,220055,2,2,2,2
1,22,2220,1296,1,220056,2,2,1,1
1,22,2220,1296,1,220057,1,2,1,1
1,22,2220,1296,1,220058,2,2,1,2
1,22,2220,1296,1,220059,1,2,1,2
1,22,2220,1296,1,220060,1,2,1,2
1,22,2203,266,2,220111,1,2,1,2
1,22,2203,266,2,220112,1,2,1,1
1,22,2203,266,2,220113,1,2,1,1
1,22,2203,266,2,220114,1,2,1,1
1,22,2203,266,2,220115,1,1,1,1
1,22,2203,266,2,220116,1,2,1,2
1,22,2203,266,2,220117,1,2,1,2
1,22,2203,266,2,220118,1,1,1,1
1,22,2203,266,2,220119,1,2,2,2
1,22,2203,266,2,220120,1,2,1,1
1,22,2203,2578,2,229002,1,2,1,2
1,22,2203,2578,2,229003,1,2,2,2
1,22,2203,2578,2,229004,1,2,1,2
1,22,2203,2578,2,229005,1,2,1,1
1,22,2203,2578,2,229006,1,2,2,2
1,22,2203,2578,2,229007,1,1,2,2
1,22,2203,2578,2,229009,2,2,1,1
1,22,2203,2578,2,229010,1,2,1,1
1,22,2203,2578,2,229011,1,1,1,1
1,22,2203,2578,2,229012,1,1,1,1
1,22,2208,194,2,229014,1,1,1,1
1,22,2208,194,2,229015,1,1,1,1
1,22,2208,194,2,229016,1,1,2,2
1,22,2208,194,2,229017,1,1,2,2
1,22,2208,194,2,229018,1,1,2,2
1,22,2208,194,2,229020,1,2,2,2
1,22,2208,194,2,229021,1,2,2,2
1,22,2208,194,2,229023,1,2,1,1
1,22,2208,194,2,229024,1,2,2,2
1,22,2208,642,2,229025,1,2,1,1
1,22,2208,642,2,229026,1,2,2,2
1,22,2208,642,2,229028,1,2,1,1
1,22,2208,642,2,229029,1,2,1,2
1,22,2208,642,2,229031,1,2,1,2
1,22,2208,642,2,229032,1,2,1,2
1,22,2208,642,2,229033,1,2,1,2
1,22,2208,642,2,229035,1,1,1,2
1,22,2208,642,2,229036,1,2,2,2
1,22,2213,100,1,229037,2,2,1,2
1,22,2213,100,1,229038,2,2,1,2
1,22,2213,100,1,229039,1,2,2,2
1,22,2213,100,1,229040,1,2,1,2
1,22,2213,100,1,229041,1,2,1,1
1,22,2213,100,1,229042,1,1,1,1
1,22,2213,100,1,229044,1,1,2,1
1,22,2213,100,1,229046,2,1,1,1
1,22,2213,100,1,229047,2,2,2,2
1,22,2213,100,1,229048,2,2,2,2
1,22,2216,270,1,229049,2,2,1,2
1,22,2216,270,1,229050,2,2,2,2
1,22,2216,270,1,229051,2,1,2,2
1,22,2216,270,1,229052,2,2,1,1
1,22,2216,270,1,229053,1,2,1,1
1,22,2216,270,1,229056,1,2,2,2
1,22,2216,270,1,229057,2,2,1,1
1,22,2216,270,1,229058,2,2,1,1
1,22,2216,270,1,229059,2,2,1,1
1,22,2216,270,1,229060,1,1,1,1
1,22,2216,588,1,229061,2,2,2,2
1,22,2216,588,1,229063,1,2,2,2
1,22,2216,588,1,229064,1,2,2,2
1,22,2216,588,1,229065,1,2,2,1
1,22,2216,588,1,229066,1,2,1,2
1,22,2216,588,1,229068,2,1,1,2
1,22,2216,588,1,229070,2,2,1,2
1,22,2216,588,1,229071,2,2,2,2
1,22,2216,588,1,229072,2,2,2,2
1,22,2208,194,2,229087,1,2,1,2
1,22,2208,642,2,229090,1,2,1,2
1,22,2216,588,1,229094,1,2,2,2
1,23,2307,2316,1,230011,2,2,2,2
1,23,2307,2316,1,230013,2,2,1,2
1,23,2307,2316,1,230014,2,2,2,1
1,23,2307,2316,1,230015,2,2,2,2
1,23,2307,2316,1,230016,2,2,1,2
1,23,2307,2316,1,230017,1,2,1,2
1,23,2307,2316,1,230018,2,1,2,2
1,23,2307,2316,1,230019,2,1,1,2
1,23,2307,2316,1,230020,2,1,2,2
1,23,2304,322,2,230071,1,1,1,2
1,23,2304,322,2,230072,1,1,2,2
1,23,2304,322,2,230073,2,1,2,2
1,23,2919,0,1,230074,2,1,2,1
1,23,2919,0,1,230075,2,1,2,2
1,23,2304,322,2,230076,1,1,2,2
1,23,2304,322,2,230077,2,2,1,2
1,23,2304,322,2,230078,2,1,1,2
1,23,2304,322,2,230079,1,2,1,1
1,23,2304,322,2,230080,2,2,2,2
1,23,2311,516,2,230081,1,2,2,2
1,23,2311,516,2,230083,2,2,1,2
1,23,2311,516,2,230084,2,2,1,2
1,23,2311,516,2,230085,2,2,2,2
1,23,2311,516,2,230086,2,2,2,2
1,23,2311,516,2,230087,2,2,1,2
6,29,2916,0,1,230088,1,1,2,2
1,23,2311,516,2,230089,2,2,1,2
1,23,2311,516,2,230090,2,2,1,2
1,23,2302,1982,2,230091,1,1,1,2
1,23,2302,1982,2,230092,1,1,1,2
1,23,2302,1982,2,230093,1,1,1,1
1,23,2302,1982,2,230095,1,1,1,1
1,23,2302,1982,2,230097,1,1,1,2
1,23,2302,1982,2,230099,1,1,1,2
1,23,2303,68,2,239001,1,1,1,2
1,23,2303,68,2,239002,1,2,2,2
1,23,2303,68,2,239003,1,2,2,2
1,23,2303,68,2,239004,1,1,1,2
1,23,2303,68,2,239005,1,1,1,2
1,23,2303,68,2,239006,1,1,1,2
1,23,2303,68,2,239007,1,2,1,2
1,23,2303,68,2,239009,1,1,1,2
1,23,2303,68,2,239010,1,1,1,2
1,23,2303,68,2,239012,1,2,2,2
1,23,2303,828,2,239013,1,2,1,1
1,23,2303,828,2,239014,1,1,1,2
1,23,2303,828,2,239015,1,1,1,2
1,23,2303,828,2,239016,1,2,1,1
1,23,2303,828,2,239017,1,1,1,2
1,23,2303,828,2,239018,1,2,1,2
1,23,2303,828,2,239021,2,2,1,2
1,23,2303,828,2,239022,1,2,2,2
1,23,2303,828,2,239023,1,1,1,2
1,23,2303,828,2,239024,1,2,1,1
1,23,2304,432,2,239025,1,1,1,2
1,23,2304,432,2,239026,1,1,1,2
1,23,2304,432,2,239027,2,2,2,2
1,23,2304,432,2,239028,2,1,2,2
1,23,2304,432,2,239029,1,1,1,2
1,23,2304,432,2,239030,2,1,1,2
1,23,2304,432,2,239032,1,2,1,2
1,23,2304,432,2,239033,2,2,2,2
1,23,2304,432,2,239036,2,2,2,2
1,23,2305,174,2,239037,1,2,1,2
1,23,2305,174,2,239039,1,2,2,2
1,23,2305,174,2,239042,2,2,2,2
1,23,2305,174,2,239043,2,1,1,2
1,23,2305,174,2,239044,2,2,2,2
1,23,2305,174,2,239045,1,1,1,2
1,23,2305,174,2,239046,2,2,1,2
1,23,2305,174,2,239047,1,2,2,2
1,23,2305,174,2,239048,1,2,1,1
1,23,2306,78,1,239049,1,2,2,2
1,23,2306,78,1,239050,1,1,1,2
1,23,2306,78,1,239051,1,1,1,2
1,23,2306,78,1,239052,1,2,1,2
1,23,2306,78,1,239053,1,1,1,2
1,23,2306,78,1,239054,1,1,1,2
1,23,2306,78,1,239055,1,2,2,1
1,23,2306,78,1,239057,1,2,1,2
1,23,2306,78,1,239058,2,2,2,1
1,23,2306,78,1,239059,2,2,1,2
1,23,2308,88,1,239061,2,2,2,2
1,23,2308,88,1,239062,1,1,1,1
1,23,2308,88,1,239063,2,2,2,2
1,23,2308,88,1,239064,1,2,1,2
1,23,2308,88,1,239065,1,2,1,1
1,23,2308,88,1,239066,2,2,2,2
1,23,2308,88,1,239068,2,2,1,2
1,23,2308,88,1,239070,2,2,2,2
1,23,2308,88,1,239071,2,2,1,1
1,23,2308,88,1,239072,2,2,2,1
1,23,2308,5126,1,239073,,,,
1,23,2308,5126,1,239074,2,2,2,2
1,23,2308,5126,1,239075,1,2,1,2
1,23,2308,5126,1,239076,2,2,2,2
1,23,2308,5126,1,239077,1,1,1,2
1,23,2308,5126,1,239078,2,2,2,2
1,23,2308,5126,1,239081,2,1,2,2
1,23,2308,5126,1,239083,2,2,2,2
1,23,2308,5126,1,239084,2,2,1,2
1,23,2309,740,2,239085,1,2,1,2
1,23,2309,740,2,239086,1,2,1,2
1,23,2309,740,2,239087,1,2,2,2
1,23,2309,740,2,239088,1,1,1,1
1,23,2309,740,2,239089,1,2,2,2
1,23,2309,740,2,239090,1,2,1,2
1,23,2309,740,2,239092,1,2,1,2
1,23,2309,740,2,239093,1,1,1,1
1,23,2309,740,2,239095,1,1,1,2
1,23,2309,740,2,239096,1,2,1,2
1,23,2309,1224,1,239097,1,1,1,2
1,23,2309,1224,1,239099,1,1,1,2
1,23,2309,1224,1,239100,1,1,2,2
1,23,2309,1224,1,239101,1,1,1,1
1,23,2309,1224,1,239103,2,2,2,2
1,23,2309,1224,1,239104,1,1,1,1
1,23,2309,1224,1,239106,1,1,1,2
1,23,2309,1224,1,239107,1,2,2,2
1,23,2309,1224,1,239108,2,2,2,2
1,23,2309,1574,2,239110,2,2,2,2
1,23,2309,1574,2,239111,2,2,2,1
1,23,2309,1574,2,239112,2,2,2,2
1,23,2309,1574,2,239113,2,2,2,2
1,23,2309,1574,2,239114,2,2,1,1
1,23,2309,1574,2,239116,2,2,2,2
1,23,2309,1574,2,239117,2,2,2,2
1,23,2309,1574,2,239118,2,2,2,1
1,23,2309,1574,2,239120,2,2,2,2
1,23,2310,30,2,239121,1,1,1,2
1,23,2310,30,2,239122,1,2,1,2
1,23,2310,30,2,239123,1,1,1,2
1,23,2310,30,2,239124,1,1,1,2
1,23,2310,30,2,239125,1,1,1,2
1,23,2310,30,2,239127,1,1,1,2
1,23,2310,30,2,239128,1,2,1,2
1,23,2310,30,2,239129,1,2,1,2
1,23,2310,30,2,239130,1,1,1,2
1,23,2310,30,2,239131,1,2,1,2
1,23,2310,496,2,239132,2,2,2,2
1,23,2310,496,2,239133,2,2,1,2
1,23,2310,496,2,239135,2,2,1,2
1,23,2310,496,2,239136,1,2,2,2
1,23,2310,496,2,239137,2,1,2,2
1,23,2310,496,2,239138,2,2,1,2
1,23,2310,496,2,239140,2,1,1,2
1,23,2310,496,2,239141,2,2,2,2
1,23,2310,496,2,239142,1,1,1,2
1,23,2310,496,2,239143,1,1,2,1
1,23,2313,382,1,239144,1,1,2,2
1,23,2313,382,1,239145,2,1,2,2
1,23,2313,382,1,239146,1,2,2,2
1,23,2313,382,1,239147,2,1,1,2
1,23,2313,382,1,239148,1,1,1,2
1,23,2313,382,1,239149,1,2,1,2
1,23,2313,382,1,239150,1,2,2,2
1,23,2313,382,1,239151,1,2,2,2
1,23,2313,382,1,239152,2,1,2,2
1,23,2313,382,1,239155,2,2,2,2
1,23,2314,354,2,239156,1,2,2,2
1,23,2314,354,2,239158,1,1,2,2
1,23,2314,354,2,239159,1,2,1,2
1,23,2314,354,2,239160,2,2,2,2
1,23,2314,354,2,239161,1,1,1,2
1,23,2314,354,2,239162,2,2,2,2
1,23,2314,354,2,239163,1,1,2,2
1,23,2314,354,2,239164,1,1,1,2
1,23,2314,354,2,239165,1,1,1,1
1,23,2314,354,2,239167,1,1,1,1
1,23,2316,614,2,239168,1,1,2,2
1,23,2316,614,2,239169,1,2,2,2
1,23,2316,614,2,239170,1,2,1,1
1,23,2316,614,2,239171,1,2,1,1
1,23,2316,614,2,239172,1,1,2,1
1,23,2316,614,2,239173,2,2,2,2
1,23,2316,614,2,239175,2,2,2,2
1,23,2316,614,2,239176,1,1,1,2
1,23,2316,614,2,239177,1,1,2,2
1,23,2316,614,2,239178,2,2,1,2
1,23,2316,1442,2,239180,1,2,1,2
1,23,2316,1442,2,239181,1,1,2,2
1,23,2316,1442,2,239182,2,2,1,1
1,23,2316,1442,2,239183,1,2,2,2
1,23,2316,1442,2,239184,1,1,1,2
1,23,2316,1442,2,239186,1,1,1,2
1,23,2316,1442,2,239187,1,1,1,1
1,23,2316,1442,2,239188,1,2,1,2
1,23,2316,1442,2,239189,1,2,2,2
1,23,2316,1442,2,239190,1,2,1,1
1,23,2304,432,2,239197,1,2,1,2
1,23,2305,174,2,239199,1,1,1,2
1,23,2308,5126,1,239204,2,2,1,2
1,23,2308,5126,1,239205,2,2,2,2
1,23,2309,1224,1,239209,1,2,1,2
1,23,2309,1574,2,239210,2,2,1,2
1,23,2311,1600,2,239211,1,1,1,2
1,23,2311,1600,2,239212,2,2,2,2
1,23,2311,1600,2,239213,1,1,1,1
1,23,2311,1600,2,239214,1,1,1,2
1,23,2311,1600,2,239216,1,2,1,2
1,23,2311,1600,2,239217,1,1,2,2
1,23,2311,1600,2,239218,1,2,1,2
1,23,2311,1600,2,239219,1,1,1,2
1,23,2311,1600,2,239221,1,1,1,2
1,23,2311,1600,2,239222,1,1,1,2
6,27,2705,0,1,240051,2,2,2,2
6,24,2403,7586,1,240052,2,2,2,2
6,24,2403,7586,1,240053,2,2,2,2
6,24,2403,0,1,240055,2,2,2,2
6,24,2403,0,1,240056,2,1,2,2
6,24,2403,7586,1,240057,2,2,2,2
6,24,2403,7586,1,240059,2,2,2,2
6,24,2403,7586,1,240060,2,2,2,2
6,24,2418,1770,1,240071,2,2,2,2
6,24,2418,1770,1,240072,2,1,1,2
6,24,2418,1770,1,240073,2,1,2,2
6,27,2715,0,1,240074,2,2,2,2
6,24,2418,1770,1,240075,2,2,2,2
6,24,2418,1770,1,240077,2,2,2,2
6,24,2406,0,1,240078,2,2,2,2
6,24,2418,1770,1,240079,2,2,2,2
6,24,2418,1770,1,240080,2,2,2,2
6,24,2402,0,1,240081,2,2,2,2
6,24,2419,330,1,240083,2,2,2,2
6,24,2419,330,1,240084,2,2,2,2
6,24,2419,330,1,240085,2,2,2,2
6,24,2419,330,1,240086,2,1,2,2
6,24,2419,330,1,240087,2,2,2,2
6,24,2419,330,1,240088,2,2,2,2
6,24,2419,330,1,240089,2,2,2,2
6,24,2419,330,1,240090,2,2,2,2
6,24,2405,134,1,240112,2,2,2,2
6,24,2405,134,1,240113,2,2,2,2
6,24,2405,134,1,240114,2,2,2,2
6,24,2405,134,1,240115,2,2,2,2
6,24,2405,134,1,240116,2,2,2,2
6,24,2405,0,1,240117,2,2,2,2
6,24,2405,134,1,240118,2,2,2,2
6,24,2405,134,1,240119,2,2,2,2
1,22,2201,0,1,240120,2,2,2,2
6,24,2413,306,1,240122,2,1,2,2
6,27,2707,0,1,240123,2,2,2,2
6,24,2413,306,1,240124,2,1,2,2
6,24,2413,306,1,240125,2,2,2,2
6,24,2413,306,1,240127,2,2,2,2
6,24,2413,306,1,240128,2,2,2,2
6,24,2413,306,1,240129,2,2,2,2
6,24,2401,396,1,249001,2,2,2,2
6,24,2401,396,1,249002,2,1,2,2
6,24,2401,396,1,249006,1,2,2,2
6,24,2401,396,1,249008,2,2,2,2
6,24,2401,396,1,249009,2,2,2,2
6,24,2401,396,1,249010,2,1,2,2
6,24,2401,396,1,249011,2,2,2,2
6,24,2401,396,1,249012,2,2,2,2
6,24,2401,884,1,249013,2,2,2,2
6,24,2401,884,1,249015,2,2,2,2
6,24,2401,884,1,249016,2,2,1,2
6,24,2401,884,1,249019,2,1,1,2
6,24,2401,884,1,249021,2,2,2,2
6,24,2401,884,1,249022,2,2,2,2
6,24,2401,884,1,249023,2,2,2,2
6,24,2401,884,1,249024,2,2,2,2
6,24,2401,1664,1,249025,2,2,2,2
6,24,2401,1664,1,249026,2,1,2,2
6,24,2401,1664,1,249027,2,2,2,2
6,24,2401,1664,1,249028,2,2,2,2
6,24,2401,1664,1,249029,2,1,2,2
6,24,2401,1664,1,249031,2,2,2,2
6,24,2401,1664,1,249032,2,2,2,2
6,24,2401,1664,1,249033,2,2,2,2
6,24,2401,1664,1,249034,2,2,2,2
6,24,2401,1664,1,249035,2,1,2,2
6,24,2403,1444,1,249037,2,2,2,2
6,24,2403,1444,1,249038,2,1,2,2
6,24,2403,1444,1,249040,2,2,2,2
6,24,2403,1444,1,249041,2,2,2,2
6,24,2403,1444,1,249042,2,1,2,2
6,24,2403,1444,1,249046,2,2,2,2
6,24,2403,1444,1,249047,2,2,2,2
6,24,2403,1444,1,249048,2,2,2,2
6,24,2404,1342,1,249049,2,2,2,2
6,24,2404,1342,1,249051,2,2,2,2
6,24,2404,1342,1,249053,2,2,2,2
6,24,2404,1342,1,249054,2,2,2,2
6,24,2404,1342,1,249056,2,2,2,2
6,24,2404,1342,1,249057,2,2,2,2
6,24,2404,1342,1,249058,2,2,2,2
6,24,2404,1342,1,249059,2,2,2,2
6,24,2404,1342,1,249060,2,2,2,2
6,24,2405,152,1,249061,2,2,2,2
6,24,2405,152,1,249063,2,2,2,2
6,24,2405,152,1,249065,2,2,2,2
6,24,2405,152,1,249066,2,2,2,2
6,24,2405,152,1,249067,2,2,2,2
6,24,2405,152,1,249068,2,2,2,2
6,24,2405,152,1,249069,2,2,2,2
6,24,2405,152,1,249070,2,2,2,2
6,24,2405,152,1,249071,2,2,2,2
6,24,2405,152,1,249072,2,2,2,2
6,24,2405,588,1,249073,2,2,1,2
6,24,2405,588,1,249074,2,2,1,1
6,24,2405,588,1,249075,2,2,2,2
6,24,2405,588,1,249077,2,2,2,2
6,24,2405,588,1,249078,2,2,1,2
6,24,2405,588,1,249079,2,2,2,2
6,24,2405,588,1,249081,2,2,2,2
6,24,2405,588,1,249083,2,2,2,2
6,24,2405,588,1,249084,2,2,2,2
6,24,2405,1292,1,249085,2,2,2,2
6,24,2405,1292,1,249088,2,2,2,2
6,24,2405,1292,1,249089,2,2,2,2
6,24,2405,1292,1,249090,2,2,2,2
6,24,2405,1292,1,249091,2,2,2,2
6,24,2405,1292,1,249093,2,2,2,2
6,24,2405,1292,1,249094,2,2,2,2
6,24,2405,1292,1,249095,2,2,2,2
6,24,2405,1292,1,249096,2,2,2,2
6,24,2410,2522,1,249098,2,2,2,2
6,24,2410,2522,1,249102,2,2,2,2
6,24,2410,2522,1,249103,2,2,2,2
6,24,2410,2522,1,249104,2,2,2,2
6,24,2410,2522,1,249105,2,2,2,2
6,24,2410,2522,1,249106,2,2,2,2
6,24,2410,2522,1,249107,2,2,2,2
6,24,2410,2522,1,249108,2,2,2,2
6,24,2415,550,1,249109,2,2,2,2
6,24,2415,550,1,249111,2,2,2,2
6,24,2415,550,1,249112,2,2,2,2
6,24,2415,550,1,249113,2,2,2,2
6,24,2415,550,1,249114,2,2,2,2
6,24,2415,550,1,249115,2,2,2,2
6,24,2415,550,1,249116,2,2,2,2
6,24,2415,550,1,249117,2,2,2,2
6,24,2415,550,1,249119,2,2,2,2
6,24,2415,550,1,249120,2,2,2,2
6,24,2416,176,1,249121,2,2,2,2
6,24,2416,176,1,249122,2,2,2,2
6,24,2416,176,1,249123,2,2,2,2
6,24,2416,176,1,249124,2,2,2,2
6,24,2416,176,1,249125,2,2,2,2
6,24,2416,176,1,249126,2,2,2,2
6,24,2416,176,1,249127,2,2,2,2
6,24,2416,176,1,249130,2,2,2,2
6,24,2416,176,1,249131,2,2,2,2
6,24,2416,176,1,249132,2,2,2,2
6,24,2416,2028,1,249133,2,2,2,2
6,24,2416,2028,1,249134,2,2,2,2
6,24,2416,2028,1,249135,2,2,2,2
6,24,2416,2028,1,249136,2,2,2,2
6,24,2416,2028,1,249139,2,2,2,2
6,24,2416,2028,1,249141,2,2,2,2
6,24,2416,2028,1,249142,2,2,2,2
6,24,2416,2028,1,249143,2,2,2,2
6,24,2416,2028,1,249144,2,2,2,2
6,24,2418,920,1,249145,2,2,2,2
6,24,2418,920,1,249147,2,1,2,2
6,24,2418,920,1,249148,2,2,2,2
6,24,2418,920,1,249149,2,1,2,2
6,24,2418,920,1,249150,2,2,2,2
6,24,2418,920,1,249151,2,2,2,2
6,24,2418,920,1,249152,2,2,2,2
6,24,2418,920,1,249154,2,2,2,2
6,24,2418,920,1,249155,2,2,2,2
6,24,2418,920,1,249156,2,2,2,2
6,24,2418,1090,1,249157,1,1,2,2
6,24,2418,1090,1,249159,2,1,2,2
6,24,2418,1090,1,249161,2,1,2,2
6,24,2418,1090,1,249162,2,2,2,2
6,24,2418,1090,1,249163,2,1,2,2
6,24,2418,1090,1,249164,2,2,2,2
6,24,2418,1090,1,249166,2,1,2,2
6,24,2418,1090,1,249167,2,1,2,2
6,24,2418,2276,1,249182,2,2,2,2
6,24,2418,2276,1,249183,1,1,2,2
6,24,2418,2276,1,249185,1,1,2,2
6,24,2418,2276,1,249186,2,2,2,2
6,24,2418,2276,1,249187,2,1,2,2
6,24,2418,2276,1,249188,2,2,2,2
6,24,2418,2276,1,249189,2,2,2,2
6,24,2418,2276,1,249190,2,2,2,2
6,24,2418,2276,1,249191,2,2,2,2
6,24,2418,2276,1,249192,2,2,2,2
6,24,2419,488,1,249194,2,2,1,2
6,24,2419,488,1,249195,2,2,2,2
6,24,2419,488,1,249196,2,2,2,2
6,24,2419,488,1,249197,2,2,2,2
6,24,2419,488,1,249198,2,2,2,2
6,24,2419,488,1,249199,2,2,2,2
6,24,2419,488,1,249201,2,2,2,2
6,24,2419,488,1,249202,2,2,2,2
6,24,2419,488,1,249203,2,2,2,2
6,24,2419,488,1,249204,2,2,2,2
6,24,2420,10,1,249205,2,2,2,2
6,24,2420,10,1,249207,,,,
6,24,2420,10,1,249208,2,2,2,2
6,24,2420,10,1,249209,,,,
6,24,2420,10,1,249210,2,2,2,2
6,24,2420,10,1,249211,2,2,2,2
6,24,2420,10,1,249213,2,2,2,2
6,24,2420,10,1,249214,2,2,2,2
6,24,2420,10,1,249215,2,2,2,2
6,24,2420,10,1,249216,2,2,2,2
6,24,2420,300,1,249218,2,2,2,2
6,24,2420,300,1,249219,2,1,2,2
6,24,2420,300,1,249221,2,2,2,2
6,24,2420,300,1,249222,2,2,2,2
6,24,2420,300,1,249223,2,2,2,2
6,24,2420,300,1,249224,2,2,2,2
6,24,2420,300,1,249225,2,2,2,2
6,24,2420,300,1,249226,2,2,2,2
6,24,2420,300,1,249228,2,2,2,2
6,24,2420,1580,1,249232,2,2,2,2
6,24,2420,1580,1,249233,2,2,2,2
6,24,2420,1580,1,249234,2,2,2,2
6,24,2420,1580,1,249235,2,2,2,2
6,24,2420,1580,1,249236,2,2,2,2
6,24,2420,1580,1,249237,2,2,2,2
6,24,2420,1580,1,249238,2,2,2,2
6,24,2420,1580,1,249239,2,2,2,2
6,24,2420,1580,1,249240,2,2,2,2
6,24,2401,396,1,249241,2,1,2,2
6,24,2401,396,1,249242,2,2,2,2
6,24,2401,884,1,249243,2,2,2,2
6,24,2401,884,1,249244,2,2,2,2
6,24,2403,1444,1,249247,2,2,2,2
6,24,2403,1444,1,249248,2,1,2,2
6,24,2404,1342,1,249250,2,1,2,2
6,24,2405,588,1,249253,2,2,2,2
6,24,2405,1292,1,249256,2,2,2,2
6,24,2410,2522,1,249257,2,1,2,2
6,24,2410,2522,1,249258,2,2,2,2
6,24,2416,2028,1,249264,2,2,2,2
6,24,2418,1090,1,249267,2,1,2,2
6,24,2420,10,1,249275,2,2,2,2
6,24,2420,10,1,249276,2,2,2,2
6,24,2420,300,1,249278,2,2,2,2
6,24,2420,1580,1,249279,2,2,2,2
1,25,2504,222,2,250011,1,1,1,2
1,25,2504,222,2,250012,1,1,2,2
1,25,2504,0,2,250013,1,2,1,2
1,25,2504,222,2,250014,1,1,1,1
1,25,2504,222,2,250015,1,1,1,2
1,25,2504,222,2,250016,1,1,1,1
1,25,2504,222,2,250017,1,1,1,1
1,25,2504,222,2,250018,1,1,1,2
1,25,2504,222,2,250019,1,1,1,2
1,25,2504,222,2,250020,1,1,1,2
1,25,2503,1350,2,259001,1,1,1,2
1,25,2503,1350,2,259002,1,1,1,1
1,25,2503,1350,2,259003,1,1,1,2
1,25,2503,1350,2,259004,1,1,1,2
1,25,2503,1350,2,259007,1,1,1,2
1,25,2503,1350,2,259008,1,1,2,2
1,25,2503,1350,2,259009,1,1,1,2
1,25,2503,1350,2,259010,1,2,2,2
1,25,2503,1350,2,259011,1,1,1,2
1,25,2503,1350,2,259012,1,1,2,2
1,26,2615,2196,2,260051,2,2,1,2
1,26,2615,2196,2,260052,2,2,1,2
1,26,2615,2196,2,260053,2,1,1,1
1,26,2615,2196,2,260054,2,2,1,1
1,26,2615,2196,2,260055,2,2,1,2
1,26,2615,2196,2,260056,2,2,1,1
1,26,2615,2196,2,260057,2,2,1,2
1,26,2615,2196,2,260058,2,1,1,2
