"zone","state","lga","sector","ea","hhid","s11c3q12"
5,32,3213,2,128,320184,
5,32,3215,1,0,320185,
5,32,3213,2,128,320186,
5,32,3213,2,128,320191,
5,32,3203,2,1420,329001,
5,32,3203,2,1420,329002,
5,32,3203,2,1420,329003,
5,32,3203,2,1420,329005,
5,32,3203,2,1420,329006,
5,32,3203,2,1420,329007,
5,32,3203,2,1420,329009,1000
5,32,3203,2,1420,329010,
5,32,3203,,0,329011,
5,32,3203,2,1420,329012,300
5,32,3205,2,846,329013,
5,32,3205,2,846,329014,
6,24,2417,,0,329015,
5,32,3205,2,846,329016,
5,32,3205,2,846,329017,
5,32,3205,2,846,329018,
5,32,3205,2,846,329019,
5,32,3205,2,846,329020,
5,32,3205,2,846,329021,
5,32,3205,2,846,329023,
5,32,3206,1,622,329025,
5,32,3206,1,622,329026,
5,32,3206,1,622,329028,
5,32,3206,1,622,329029,
5,32,3206,1,622,329030,
5,32,3206,1,622,329031,
5,32,3206,1,622,329033,
5,32,3206,1,622,329034,
5,32,3206,1,622,329035,
5,32,3206,1,622,329036,
5,32,3206,1,1646,329037,
5,32,3206,1,1646,329038,
5,32,3206,1,1646,329039,
5,32,3206,1,1646,329040,
5,32,3206,1,1646,329041,
5,32,3206,1,1646,329042,
5,32,3206,1,1646,329043,
5,32,3206,1,1646,329046,
5,32,3206,1,1646,329047,
5,32,3206,1,1646,329048,
5,32,3212,2,450,329049,500
5,32,3212,2,450,329050,200
5,32,3212,2,450,329053,600
5,32,3212,2,450,329054,200
5,32,3212,2,450,329055,0
5,32,3212,2,450,329056,0
5,32,3212,2,450,329057,200
5,32,3212,2,450,329058,0
5,32,3212,2,450,329059,0
5,32,3212,2,450,329060,0
5,32,3213,2,282,329061,100
5,32,3213,2,282,329062,400
5,32,3213,2,282,329063,
5,32,3213,2,282,329065,
5,32,3213,2,282,329066,
5,32,3213,2,282,329067,
5,32,3213,2,282,329068,
5,32,3213,2,282,329070,100
5,32,3213,2,282,329071,
5,32,3213,2,1358,329073,
5,32,3213,2,1358,329074,
5,32,3213,2,1358,329075,
5,32,3213,2,1358,329076,
5,32,3213,2,1358,329077,
5,32,3213,,0,329078,
5,32,3213,2,1358,329079,
5,32,3213,2,1358,329080,
5,32,3213,2,1358,329081,
5,32,3213,2,1358,329082,
5,32,3223,2,668,329085,
5,32,3223,2,668,329088,
5,32,3223,2,668,329089,
5,32,3223,2,668,329090,
5,32,3223,2,668,329091,400
5,32,3223,2,668,329092,
5,32,3223,2,668,329093,
5,32,3223,2,668,329095,200
5,32,3223,2,668,329096,
5,32,3213,2,282,329108,
3,33,3323,2,92,330031,500
3,33,3323,2,92,330032,
3,33,3323,2,92,330033,800
3,33,3323,2,92,330034,400
3,33,3323,2,92,330035,800
3,33,3323,2,92,330036,800
3,33,3323,2,92,330037,1000
3,33,3323,2,92,330038,
3,33,3323,2,92,330039,600
3,33,3323,2,92,330040,1000
3,33,3313,2,930,330051,0
3,33,3313,2,930,330052,400
3,33,3313,2,930,330053,
3,33,3313,2,930,330054,
3,33,3313,2,930,330055,160
3,33,3313,2,930,330056,400
3,33,3313,2,930,330057,2000
3,33,3313,2,930,330058,200
3,33,3313,2,930,330059,100
3,33,3313,2,930,330060,
3,33,3304,2,418,330061,0
3,33,3304,2,418,330062,
3,33,3304,2,418,330063,
3,33,3304,2,418,330064,
3,33,3304,2,418,330065,1000
3,33,3304,2,418,330066,0
3,33,3304,2,418,330067,400
3,33,3304,2,418,330068,500
3,33,3304,2,418,330069,
3,33,3304,2,418,330070,400
3,33,3302,2,816,339001,
3,33,3302,2,816,339002,0
3,33,3302,2,816,339003,500
3,33,3302,2,816,339004,1500
3,33,3302,2,816,339005,
3,33,3302,2,816,339006,0
3,33,3302,2,816,339009,300
3,33,3302,2,816,339010,0
3,33,3302,2,816,339011,
3,33,3302,2,816,339012,
3,33,3305,2,846,339013,
3,33,3305,2,846,339014,0
3,33,3305,2,846,339015,0
3,33,3305,2,846,339016,
3,33,3305,2,846,339017,
3,33,3305,2,846,339018,
3,33,3305,2,846,339020,
3,33,3305,2,846,339021,
3,33,3305,2,846,339022,1200
3,33,3305,2,846,339023,2000
3,33,3318,2,1498,339026,500
3,33,3318,2,1498,339027,400
3,33,3318,2,1498,339028,400
3,33,3318,2,1498,339029,750
3,33,3318,2,1498,339030,1050
3,33,3318,2,1498,339031,400
3,33,3318,2,1498,339032,500
3,33,3318,2,1498,339033,400
3,33,3318,2,1498,339034,600
3,33,3318,2,1498,339036,
3,33,3321,2,118,339037,
3,33,3321,2,118,339038,
3,33,3321,2,118,339040,
3,33,3321,2,118,339042,
3,33,3321,2,118,339043,1500
3,33,3321,2,118,339044,
3,33,3321,2,118,339045,
3,33,3321,2,118,339046,
3,33,3321,2,118,339047,0
3,33,3321,2,118,339048,0
2,34,3405,2,456,340032,300
2,34,3405,2,456,340033,100
2,34,3405,2,456,340034,
2,34,3405,2,456,340035,5000
2,34,3405,2,456,340036,5000
2,34,3405,2,456,340037,1800
2,34,3405,2,456,340038,600
2,34,3405,2,456,340039,0
2,34,3405,2,456,340040,0
2,34,3412,2,156,340051,400
2,34,3412,2,156,340052,300
2,34,3412,2,156,340053,600
2,34,3412,2,156,340054,300
2,34,3412,2,156,340056,700
2,34,3412,2,156,340057,1200
2,34,3412,2,156,340058,1200
2,34,3412,2,156,340059,1200
2,34,3412,2,156,340060,0
2,34,3408,2,870,340081,300
2,34,3408,2,870,340082,
2,34,3408,2,870,340083,
2,34,3408,2,870,340084,
2,34,3408,2,870,340085,
2,34,3408,2,870,340086,1200
2,34,3408,2,870,340087,300
2,34,3408,2,870,340088,600
2,34,3408,2,870,340089,0
2,34,3408,2,870,340090,2500
2,34,3401,2,370,349002,3000
2,34,3401,2,370,349003,200
2,34,3401,2,370,349004,2000
2,34,3401,2,370,349005,200
2,34,3401,2,370,349007,
2,34,3401,2,370,349008,1500
2,34,3401,2,370,349009,0
2,34,3401,2,370,349010,1000
2,34,3401,2,370,349011,250
2,34,3401,2,370,349012,200
2,34,3402,2,72,349014,
2,34,3402,2,72,349015,
2,34,3402,2,72,349016,6000
2,34,3402,2,72,349017,3000
2,34,3402,2,72,349018,2000
2,34,3402,2,72,349019,2000
2,34,3402,2,72,349020,1200
2,34,3402,2,72,349021,2000
2,34,3402,2,72,349022,2000
2,34,3402,2,72,349024,2000
2,34,3402,2,768,349025,
2,34,3402,2,768,349026,1000
2,34,3402,2,768,349027,1000
2,34,3402,2,768,349028,
2,34,3402,2,768,349029,200
2,34,3402,2,768,349030,1200
2,34,3402,2,768,349031,
2,34,3402,2,768,349032,300
2,34,3402,2,768,349034,500
2,34,3402,2,768,349036,1800
2,34,3406,2,728,349037,2000
2,34,3406,2,728,349038,
2,34,3406,2,728,349039,100
2,34,3406,2,728,349040,
2,34,3406,2,728,349041,
2,34,3406,2,728,349043,300
2,34,3406,2,728,349044,
2,34,3406,2,728,349045,
2,34,3406,2,728,349046,
2,34,3406,2,728,349047,200
2,34,3407,1,64,349050,1000
2,34,3407,1,64,349051,600
2,34,3407,1,64,349052,400
2,34,3407,1,64,349053,600
2,34,3407,1,64,349054,1200
2,34,3407,1,64,349055,1500
2,34,3407,1,64,349056,600
2,34,3407,1,64,349057,1200
2,34,3407,1,64,349059,650
2,34,3407,1,64,349060,1000
2,34,3409,2,500,349061,1600
2,34,3409,2,500,349062,1200
2,34,3409,2,500,349063,
2,34,3409,2,500,349064,
2,34,3409,2,500,349066,1500
2,34,3409,2,500,349067,1500
2,34,3409,2,500,349068,500
2,34,3409,2,500,349069,1000
2,34,3409,2,500,349071,400
2,34,3409,2,500,349072,400
2,34,3411,2,1034,349073,100
2,34,3411,2,1034,349075,
2,34,3411,2,1034,349076,
2,34,3411,2,1034,349077,
2,34,3411,2,1034,349078,
2,34,3411,2,1034,349080,3500
2,34,3411,2,1034,349081,
2,34,3411,2,1034,349083,
2,34,3411,2,1034,349084,
2,34,3416,2,620,349085,600
2,34,3416,2,620,349086,400
2,34,3416,2,620,349087,300
2,34,3416,2,620,349088,300
2,34,3416,2,620,349089,1500
2,34,3416,2,620,349090,1200
2,34,3416,2,620,349091,
2,34,3416,2,620,349092,500
2,34,3416,2,620,349093,
2,34,3416,2,620,349095,
2,34,3411,2,1034,349109,1500
2,35,3513,2,576,350061,
2,35,3513,2,576,350062,
2,35,3513,2,576,350063,
2,35,3513,2,576,350064,
2,35,3513,2,576,350065,
2,35,3513,2,576,350066,800
2,35,3513,2,576,350067,1000
2,35,3513,2,576,350068,
2,35,3513,2,576,350069,0
2,35,3513,2,576,350070,1000
2,35,3505,2,1726,359002,0
2,35,3505,2,1726,359003,0
2,35,3505,2,1726,359004,800
2,35,3505,2,1726,359005,
2,35,3505,2,1726,359006,100
2,35,3505,2,1726,359007,
2,35,3505,2,1726,359008,0
2,35,3505,2,1726,359009,1000
2,35,3505,2,1726,359010,500
2,35,3505,2,1726,359011,1500
2,35,3506,2,2404,359013,200
2,35,3506,2,2404,359014,
2,35,3506,2,2404,359015,2500
2,35,3506,2,2404,359016,
2,35,3506,2,2404,359017,
2,35,3506,2,2404,359018,1000
2,35,3506,2,2404,359019,
2,35,3506,2,2404,359020,500
2,35,3506,2,2404,359021,1000
2,35,3506,2,2404,359023,400
2,35,3507,2,596,359025,
2,35,3507,2,596,359027,0
2,35,3507,2,596,359028,
2,35,3507,2,596,359029,0
2,35,3507,2,596,359030,
2,35,3507,2,596,359031,2500
2,35,3507,2,596,359032,500
2,35,3507,2,596,359033,0
2,35,3507,2,596,359034,
2,35,3507,2,596,359035,0
2,35,3510,2,550,359037,
2,35,3510,2,550,359038,
2,35,3510,2,550,359039,
2,35,3510,2,550,359041,
2,35,3510,2,550,359043,
2,35,3510,2,550,359044,
2,35,3510,2,550,359045,
2,35,3510,2,550,359046,
2,35,3510,2,550,359047,
2,35,3510,2,550,359048,800
2,35,3512,2,478,359049,300
2,35,3512,2,478,359051,
2,35,3512,2,478,359053,
2,35,3512,2,478,359054,200
2,35,3512,2,478,359055,
2,35,3512,2,478,359056,1500
2,35,3512,2,478,359057,
2,35,3512,2,478,359058,1000
2,35,3512,2,478,359059,1500
2,35,3512,2,478,359060,400
2,35,3514,1,1050,359062,
2,35,3514,1,1050,359063,
2,35,3514,1,1050,359064,
2,35,3514,1,1050,359065,
2,35,3514,1,1050,359066,
2,35,3514,1,1050,359067,
2,35,3514,1,1050,359068,300
2,35,3514,1,1050,359070,250
2,35,3514,1,1050,359071,200
2,35,3514,1,1050,359072,0
3,36,3608,2,2078,360031,
3,36,3608,2,2078,360032,
3,36,3608,2,2078,360033,0
3,36,3608,2,2078,360034,500
3,36,3608,2,2078,360035,
3,36,3608,2,2078,360036,
3,36,3608,2,2078,360037,200
3,36,3608,2,2078,360038,
3,36,3608,2,2078,360039,3000
3,36,3608,2,2078,360040,
3,36,3613,2,1066,360041,1000
3,36,3613,2,1066,360042,
3,36,3613,2,1066,360043,0
3,36,3613,2,1066,360044,700
3,36,3613,2,1066,360045,500
3,36,3613,2,1066,360046,4000
3,36,3613,2,1066,360047,
3,36,3613,2,1066,360048,1000
3,36,3613,2,1066,360049,300
3,36,3613,2,1066,360050,300
3,36,3606,2,1956,360081,2200
3,36,3606,2,1956,360082,1000
3,36,3606,2,1956,360083,0
3,36,3606,2,1956,360084,0
3,36,3606,2,1956,360085,1500
3,36,3606,2,1956,360086,500
3,36,3606,2,1956,360087,500
3,36,3606,2,1956,360088,
3,36,3606,2,1956,360089,
3,36,3606,2,1956,360090,650
3,36,3608,2,1300,369001,0
3,36,3608,2,1300,369002,600
3,36,3608,2,1300,369003,2000
3,36,3608,2,1300,369004,1200
3,36,3608,2,1300,369005,1000
3,36,3608,2,1300,369006,800
3,36,3608,2,1300,369007,500
3,36,3608,2,1300,369008,1500
3,36,3611,1,10,369025,1000
3,36,3611,1,10,369026,100
3,36,3611,1,10,369027,
3,36,3611,1,10,369028,6000
3,36,3611,1,10,369030,
3,36,3611,1,10,369031,4000
3,36,3611,1,10,369032,
3,36,3611,1,10,369033,
3,36,3611,1,10,369035,500
3,36,3611,1,10,369036,1000
3,36,3613,2,1808,369038,0
3,36,3613,2,1808,369039,1000
3,36,3613,2,1808,369040,3500
3,36,3613,2,1808,369041,1000
3,36,3613,2,1808,369042,3000
3,36,3613,2,1808,369043,300
3,36,3613,2,1808,369044,1300
3,36,3613,2,1808,369046,500
3,36,3613,2,1808,369047,1200
3,36,3613,2,1808,369048,500
3,36,3608,2,1300,369049,800
3,36,3608,2,1300,369050,1000
1,37,3706,1,4144,370002,
1,37,3706,1,4144,370003,
1,37,3706,1,4144,370004,
1,37,3706,1,4144,370005,
1,37,3706,1,4144,370006,
1,37,3706,1,4144,370007,
1,37,3706,1,4144,370008,
1,37,3706,1,4144,370009,
1,25,2504,1,0,370010,
1,37,3706,,0,370011,
1,37,3706,1,156,370012,
1,37,3706,1,156,370013,
1,37,3706,1,156,370015,
1,37,3706,1,156,370017,700
1,37,3706,1,156,370018,600
1,37,3706,1,156,370019,500
1,37,3706,1,0,370020,
6,30,3014,1,0,370021,
1,37,3702,1,972,370023,
6,24,2403,1,0,370024,
1,37,3706,1,0,370025,
1,37,3702,1,972,370026,
1,37,3702,1,0,370027,
1,37,3702,1,972,370030,
1,37,3701,1,308,379003,0
1,37,3701,1,308,379005,
1,37,3701,1,308,379006,350
1,37,3701,1,308,379007,
1,37,3701,1,308,379008,
1,37,3701,1,308,379009,
1,37,3701,1,308,379010,500
1,37,3701,1,308,379011,2000
1,37,3701,1,308,379012,
1,37,3702,1,158,379013,
1,37,3702,1,158,379014,
1,37,3702,1,158,379015,
1,37,3702,1,158,379016,
1,37,3702,1,158,379019,
1,37,3702,1,158,379021,200
1,37,3702,1,158,379022,200
1,37,3702,1,158,379024,
1,37,3703,1,202,379037,
1,37,3703,1,202,379039,1800
1,37,3703,1,202,379041,300
1,37,3703,1,202,379043,2000
1,37,3703,1,202,379044,
1,37,3703,1,202,379045,500
1,37,3703,1,202,379046,800
1,37,3703,1,202,379047,1500
1,37,3703,1,202,379048,1000
1,37,3703,1,236,379049,
1,37,3703,1,236,379050,700
1,37,3703,1,236,379051,
1,37,3703,1,236,379052,
1,37,3703,1,236,379053,
1,37,3703,1,236,379054,3000
1,37,3703,1,236,379055,500
1,37,3703,1,236,379057,
1,37,3703,1,236,379058,
1,37,3703,1,236,379059,1000
1,37,3704,2,214,379061,
1,37,3704,2,214,379063,
1,37,3704,2,214,379064,7500
1,37,3704,2,214,379065,
1,37,3704,2,214,379066,
1,37,3704,2,214,379068,
1,37,3704,2,214,379069,1200
1,37,3704,2,214,379070,1500
1,37,3704,2,214,379071,1200
1,37,3704,2,214,379072,1000
1,37,3705,2,32,379073,2000
1,37,3705,2,32,379075,900
1,37,3705,2,32,379077,900
1,37,3705,2,32,379078,1500
1,37,3705,2,32,379079,400
1,37,3705,2,32,379080,
1,37,3705,2,32,379081,3000
1,37,3705,2,32,379082,600
1,37,3705,2,32,379083,300
1,37,3705,2,32,379084,1500
1,37,3705,2,254,379085,
1,37,3705,2,254,379086,0
1,37,3705,2,254,379087,2300
1,37,3705,2,254,379089,0
1,37,3705,2,254,379090,1000
1,37,3705,2,254,379091,1000
1,37,3705,2,254,379092,400
1,37,3705,2,254,379093,1200
1,37,3705,2,254,379094,600
1,37,3705,2,254,379096,1500
1,37,3706,1,1376,379097,
1,37,3706,1,1376,379098,
1,37,3706,1,1376,379099,
1,37,3706,1,1376,379100,
1,37,3706,1,1376,379101,
1,37,3706,1,1376,379103,
1,37,3706,1,1376,379104,
1,37,3706,1,1376,379105,
1,37,3706,1,1836,379109,0
1,37,3706,1,1836,379111,
1,37,3706,1,1836,379112,
1,37,3706,1,1836,379114,
1,37,3706,1,1836,379115,
1,37,3706,1,1836,379116,
1,37,3706,1,1836,379117,
1,37,3706,1,1836,379118,
1,37,3706,1,1836,379119,
1,37,3706,1,1836,379120,
1,37,3701,1,308,379121,150
1,37,3702,1,158,379123,
1,37,3702,1,158,379124,
1,37,3703,1,202,379127,500
1,37,3706,1,1376,379138,
1,37,3702,1,1102,379139,
1,37,3702,1,1102,379141,
1,37,3702,1,1102,379143,
1,37,3702,1,1102,379144,
1,37,3702,1,1102,379146,
1,37,3702,1,1102,379148,
1,37,3702,1,1102,379151,
1,37,3702,1,1102,379154,
1,37,3702,1,1102,379155,
